runup_rank,symbol,name,runup_pct,runup_start_date,runup_end_date,runup_start_price,runup_end_price,runup_days,period_return_pct,amount_avg,amount_at_start,candidate_count,candidate_dates,has_pullback_confirm_candidate,candidate_only_filter_reasons,base_trade_count,base_entry_dates,base_best_return_pct,stable_trade_count,stable_entry_dates,stable_best_return_pct,nearest_date,stage_status,setup_score_at_anchor,candidate_ok_at_anchor,primary_anchor_reason,anchor_total_amount,anchor_distribution_score,anchor_pre20_return_pct,anchor_pre20_super_price_divergence,anchor_pre20_main_price_divergence,anchor_pre5_return_pct,anchor_pre5_super_price_divergence,anchor_launch_start,anchor_launch_end,anchor_pullback_confirm_date,anchor_pullback_reason,anchor_launch3_return_pct,anchor_launch3_max_drawdown_pct,anchor_launch3_super_net_ratio,anchor_launch3_main_net_ratio,anchor_launch3_add_buy_ratio,anchor_pullback_super_net_ratio,anchor_pullback_main_net_ratio,anchor_pullback_support_spread_avg,anchor_confirm_distribution_score,anchor_launch_cancel_buy_to_add_buy,anchor_launch_cancel_buy_to_add_buy_vs_hist,reason_bucket,recommended_owner,next_action
138,sh605162,新中港,62.78,2026-03-17,2026-04-08,9.51,15.48,16,22.7,351888832.72,56270645.0,0,,False,,0,,,0,,,2026-03-17,setup_rejected,20.06,False,成交额<2.5亿;setup_score<50,56270645.0,39.23,3.64,-0.03643,-0.05217,-3.69,0.04136,2026-03-17,2026-03-19,2026-03-20,pullback_absorption_confirm,6.19,-1.08,0.06387,0.07839,1.41825,0.0002,0.03363,-0.08653,49.84,0.58845,1.2512,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
139,sh603002,宏昌电子,62.73,2026-03-23,2026-04-24,9.07,14.76,22,29.41,652486309.37,452097400.6,0,,False,,0,,,0,,,2026-03-23,setup_rejected,27.17,False,setup_score<50,452097400.6,76.29,3.55,-0.04946,-0.05922,-10.24,0.09575,2026-03-26,2026-03-30,2026-04-01,pullback_absorption_confirm,8.51,-1.35,0.07624,0.08009,1.45367,-0.03579,-0.02703,0.02571,51.59,0.56688,1.3546,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
140,sh603985,恒润股份,61.97,2026-03-04,2026-04-23,16.33,26.45,34,44.03,787105164.15,190430712.28,0,,False,,0,,,0,,,2026-03-04,setup_rejected,15.53,False,成交额<2.5亿;setup_score<50;资金价格背离不足,190430712.28,55.35,-1.72,0.00708,0.00661,-2.01,-0.00678,2026-03-04,2026-03-06,,no_pullback_confirm,4.92,0.0,-0.00169,0.00968,1.00301,,,,,0.48782,1.0106,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
141,sh603813,*ST原尚,61.05,2026-04-03,2026-04-24,21.72,34.98,13,1.59,24540792.18,1791900.0,0,,False,,0,,,0,,,2026-04-03,setup_rejected,71.05,False,成交额<2.5亿,1791900.0,76.0,-39.83,0.39312,0.32161,-18.53,0.21936,2026-04-03,2026-04-08,,no_pullback_confirm,10.27,0.0,0.0,0.1309,9.80858,,,,,1.05283,1.9285,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
142,sh600758,辽宁能源,60.46,2026-03-05,2026-03-26,3.92,6.29,16,-2.45,458019609.71,155214080.05,0,,False,,0,,,0,,,2026-03-05,setup_rejected,0.65,False,成交额<2.5亿;setup_score<50;资金价格背离不足,155214080.05,57.89,2.26,-0.03124,-0.06139,4.09,-0.0517,2026-03-10,2026-03-12,2026-03-18,pullback_absorption_confirm,4.17,0.0,0.01404,0.03646,1.00505,0.05366,0.06689,-0.00593,52.0,0.52023,1.0881,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
143,sz002273,水晶光电,59.92,2026-03-30,2026-04-23,21.88,34.99,16,12.99,1863681632.58,946407052.39,0,,False,,0,,,0,,,2026-03-30,anchor_chain_passed,67.94,True,锚点附近链路可通过,946407052.39,60.0,-18.48,0.17926,0.18784,-1.7,0.01961,2026-03-31,2026-04-02,2026-04-08,pullback_absorption_confirm,12.7,0.0,0.05179,0.07273,1.65325,-0.01374,-0.00969,0.17833,12.0,0.01738,21.1049,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
144,sh600156,华升股份,59.91,2026-04-03,2026-04-21,7.01,11.21,11,15.74,161416680.73,72581714.55,0,,False,,0,,,0,,,2026-04-03,setup_rejected,72.06,False,成交额<2.5亿,72581714.55,44.77,-10.47,0.08604,0.084,-10.25,0.05323,2026-04-08,2026-04-10,2026-04-13,pullback_absorption_confirm,10.28,0.0,0.18631,0.18583,2.45103,0.00554,0.01322,0.12294,36.0,0.59203,1.1561,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
145,sh605303,园林股份,59.81,2026-04-02,2026-04-17,15.85,25.33,10,29.04,114103219.06,56442561.0,0,,False,,0,,,0,,,2026-04-02,setup_rejected,3.82,False,成交额<2.5亿;setup_score<50;资金价格背离不足,56442561.0,74.0,-1.77,0.00405,0.00139,-0.6,-0.00435,2026-04-02,2026-04-07,2026-04-09,pullback_absorption_confirm,13.31,0.0,0.0313,0.00108,1.4608,0.00595,-0.01399,-0.0361,36.0,0.54395,1.0786,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
146,sh600176,中国巨石,59.8,2026-03-23,2026-04-17,21.59,34.5,18,16.4,2700977550.93,2907130772.56,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,85.57,True,锚点附近链路可通过,2907130772.56,34.98,-11.7,0.12508,0.10685,-8.34,0.05538,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,7.94,0.0,0.03611,0.10001,0.84152,-0.02945,-0.05162,0.13483,66.26,0.39768,1.0321,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
147,sh603585,苏利股份,59.72,2026-03-23,2026-04-15,17.18,27.44,17,-10.74,223427768.34,82572160.05,0,,False,,0,,,0,,,2026-03-23,setup_rejected,63.68,False,成交额<2.5亿,82572160.05,66.79,-10.33,0.08691,0.07376,-12.89,0.12227,2026-03-25,2026-03-27,,no_pullback_confirm,9.91,0.0,0.12422,0.18021,2.21163,,,,,0.59421,1.2195,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
148,sh600736,苏州高新,59.62,2026-03-23,2026-04-24,5.77,9.21,22,24.63,175104240.73,128608104.42,0,,False,,0,,,0,,,2026-03-23,setup_rejected,34.25,False,成交额<2.5亿;setup_score<50,128608104.42,74.0,-12.11,0.07582,0.05176,-3.44,-0.01117,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
149,sh603637,镇海股份,59.25,2026-03-24,2026-04-23,10.6,16.88,20,25.46,139476122.28,126198150.34,0,,False,,0,,,0,,,2026-03-24,setup_rejected,78.9,False,成交额<2.5亿,126198150.34,57.92,-19.45,0.17873,0.15516,-9.77,0.07868,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
150,sz002647,仁东控股,58.96,2026-04-01,2026-04-23,8.43,13.4,13,15.06,272631475.16,179891005.4,0,,False,,0,,,0,,,2026-04-01,setup_rejected,30.91,False,成交额<2.5亿;setup_score<50,179891005.4,73.11,-6.06,0.04299,0.01272,-8.11,0.02661,2026-04-07,2026-04-09,,no_pullback_confirm,6.61,0.0,-0.00725,0.04538,1.60456,,,,,8e-05,1.5142,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
151,sz002638,勤上股份,58.84,2026-03-02,2026-04-14,3.11,4.94,31,43.59,313899388.07,140036833.0,0,,False,,0,,,0,,,2026-03-02,setup_rejected,6.14,False,成交额<2.5亿;setup_score<50;资金价格背离不足,140036833.0,47.12,0.32,-0.03561,-0.02558,5.3,-0.09355,2026-03-03,2026-03-05,2026-03-06,pullback_absorption_confirm,8.81,0.0,0.08974,0.09725,2.04933,0.02548,0.00304,-0.03693,25.29,0.03724,6191.8564,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
152,sz002475,立讯精密,58.58,2026-03-24,2026-04-23,44.57,70.68,20,34.39,8873469905.22,5005101653.63,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,72.61,True,锚点附近链路可通过,5005101653.63,58.83,-8.55,0.07044,0.05943,-7.08,0.07919,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,8.31,-1.53,0.0855,0.04612,1.60013,-0.03518,-0.00834,0.06172,17.0,0.00133,4.388,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
153,sh605298,必得科技,58.54,2026-03-23,2026-04-23,41.0,65.0,21,42.25,128894179.4,119224372.6,0,,False,,0,,,0,,,2026-03-23,setup_rejected,21.35,False,成交额<2.5亿;setup_score<50,119224372.6,65.17,2.15,-0.02064,-0.0148,-7.02,0.0279,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
154,sz001258,立新能源,58.48,2026-03-04,2026-03-25,7.78,12.33,16,14.02,580543744.58,185425830.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,11.12,False,成交额<2.5亿;setup_score<50;资金价格背离不足,185425830.0,36.32,2.61,-0.02025,-0.01809,0.13,-0.01419,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,5.71,0.0,0.01958,0.09576,1.4048,0.41542,0.34835,2.16892,36.0,0.00195,3.1662,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
155,sz002051,中工国际,58.3,2026-03-23,2026-04-09,8.01,12.68,13,20.34,657665978.1,240646161.36,0,,False,,0,,,0,,,2026-03-23,setup_rejected,34.59,False,成交额<2.5亿;setup_score<50,240646161.36,48.0,-2.11,0.0112,-0.0119,-7.44,0.0634,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,10.16,0.0,0.01052,0.02254,1.54829,0.04159,0.04311,-0.29529,38.22,0.00041,0.5386,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
156,sh603757,大元泵业,57.8,2026-03-09,2026-04-20,38.77,61.18,29,11.2,802347519.14,385774344.04,0,,False,,0,,,0,,,2026-03-09,setup_rejected,18.87,False,setup_score<50,385774344.04,66.74,8.34,-0.06228,-0.08508,-5.89,0.0681,2026-03-09,2026-03-11,2026-03-18,pullback_absorption_confirm,18.69,0.0,0.2084,0.14844,1.83779,0.06835,0.05008,0.17005,31.35,0.65358,1.517,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
157,sz002788,鹭燕医药,57.78,2026-03-23,2026-04-08,12.86,20.29,12,-9.28,635370481.38,182988863.08,0,,False,,0,,,0,,,2026-03-23,setup_rejected,50.95,False,成交额<2.5亿,182988863.08,58.21,-12.85,0.10207,0.0595,-5.39,0.01477,2026-03-26,2026-03-30,2026-04-15,pullback_absorption_confirm,9.87,0.0,0.03058,0.06247,1.94967,0.08149,0.06592,0.31315,14.09,0.05227,123.9823,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
158,sz002940,昂利康,57.74,2026-03-23,2026-04-20,27.31,43.08,19,29.21,491252817.42,140544844.2,0,,False,,0,,,0,,,2026-03-23,setup_rejected,60.49,False,成交额<2.5亿,140544844.2,38.85,-11.01,0.09621,0.06256,-4.82,0.0438,2026-03-25,2026-03-27,2026-04-01,pullback_absorption_confirm,6.86,-0.14,0.03978,0.07255,1.5552,0.10377,0.09182,0.3955,29.85,0.00183,12.7731,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
159,sh601868,中国能建,57.6,2026-03-02,2026-03-13,2.5,3.94,10,13.28,4577971327.33,2021432027.81,0,,False,,0,,,0,,,2026-03-02,setup_rejected,18.51,False,setup_score<50;资金价格背离不足,2021432027.81,52.0,0.79,-0.05347,-0.05223,5.83,-0.01906,2026-03-04,2026-03-06,,no_pullback_confirm,13.78,0.0,0.16238,0.14905,2.13608,,,,,0.75021,1.1735,资金流特征不足,消息事件重估策略,需要新闻/公司研究解释
160,sz000988,华工科技,57.47,2026-03-02,2026-03-12,89.8,141.41,9,21.43,12066740862.27,8410768718.67,0,,False,,0,,,0,,,2026-03-02,setup_rejected,15.0,False,setup_score<50;前20日涨幅>12;前5日涨幅>8;资金价格背离不足,8410768718.67,32.09,15.59,-0.15396,-0.16305,20.1,-0.14897,2026-03-02,2026-03-04,2026-03-05,pullback_absorption_confirm,6.93,0.0,0.02617,0.03583,1.29052,0.0058,0.00585,0.21248,12.0,0.0,0.0,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
161,sh603507,振江股份,57.46,2026-03-04,2026-04-10,30.51,48.04,27,41.14,602006396.3,187676669.64,0,,False,,0,,,0,,,2026-03-04,setup_rejected,0.0,False,成交额<2.5亿;setup_score<50;资金价格背离不足,187676669.64,77.13,5.78,-0.06978,-0.05643,0.13,-0.0112,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,5.46,0.0,0.02223,-3e-05,1.02701,-0.00721,0.06838,0.0016,30.96,0.50938,1.0651,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
162,sz002463,沪电股份,57.21,2026-03-09,2026-04-23,69.5,109.26,31,25.05,7271779466.28,5897841448.75,0,,False,,0,,,0,,,2026-03-09,setup_rejected,35.49,False,setup_score<50,5897841448.75,59.07,9.18,-0.08599,-0.0939,-7.89,0.04487,2026-03-11,2026-03-13,2026-03-16,pullback_absorption_confirm,5.1,-1.17,0.05419,0.05764,1.34198,-0.01648,0.02404,0.03436,12.0,0.00105,2.866,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
163,sh600545,卓郎智能,56.95,2026-03-04,2026-04-24,3.02,4.74,35,41.49,604967943.75,589034775.12,0,,False,,0,,,0,,,2026-03-04,setup_rejected,35.66,False,setup_score<50;前20日涨幅>12,589034775.12,34.48,21.88,-0.17261,-0.18074,-7.69,0.09351,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,20.99,0.0,0.08023,0.05498,2.55154,-0.05592,0.01216,0.09202,36.0,0.7851,1.8084,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
164,sz002705,新宝股份,56.94,2026-03-23,2026-04-23,12.54,19.68,21,34.41,318918105.66,103329864.31,0,,False,,0,,,0,,,2026-03-23,setup_rejected,35.96,False,成交额<2.5亿;setup_score<50,103329864.31,76.38,-7.04,0.07545,0.08987,-2.84,0.0123,2026-03-23,2026-03-25,,no_pullback_confirm,6.59,0.0,0.06263,0.08776,1.56914,,,,,0.0,0.0542,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
165,sz002176,江特电机,56.55,2026-03-23,2026-04-24,8.7,13.62,22,29.71,1038330017.11,566764869.74,0,,False,,0,,,0,,,2026-03-23,setup_rejected,15.83,False,setup_score<50;资金价格背离不足,566764869.74,83.56,-0.54,0.0148,-0.01164,-8.2,0.01161,2026-03-23,2026-03-25,,no_pullback_confirm,5.78,0.0,-0.00503,0.0102,1.44937,,,,,0.00023,0.766,资金流特征不足,消息事件重估策略,需要新闻/公司研究解释
166,sh600337,美克家居,56.52,2026-03-23,2026-04-17,2.3,3.6,18,18.56,196788847.54,117995287.9,0,,False,,0,,,0,,,2026-03-23,setup_rejected,53.33,False,成交额<2.5亿,117995287.9,72.13,-4.56,0.06383,0.08325,-9.71,0.13155,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,12.07,0.0,0.03738,0.01006,1.18508,0.0143,0.10408,-0.35303,52.0,0.5473,1.1113,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
167,sh603061,金海通,56.5,2026-03-24,2026-04-15,223.0,349.0,16,-9.78,600605413.24,325033162.0,2,"2026-03-12,2026-03-16",False,,0,,,0,,,2026-03-24,anchor_chain_passed,73.52,True,锚点附近链路可通过,325033162.0,50.96,-13.71,0.13595,0.13591,-6.44,0.06213,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,9.12,0.0,0.00643,0.02539,1.22316,0.04267,0.08746,-0.02078,34.76,0.60521,1.0945,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
168,sh603693,江苏新能,56.45,2026-03-04,2026-03-25,13.02,20.37,16,13.56,472574370.28,147976298.59,0,,False,,0,,,0,,,2026-03-04,setup_rejected,1.66,False,成交额<2.5亿;setup_score<50;资金价格背离不足,147976298.59,52.0,5.25,-0.04574,-0.04341,3.69,-0.01558,2026-03-10,2026-03-12,2026-03-13,pullback_absorption_confirm,12.31,0.0,0.14298,0.1466,1.7273,0.00448,-0.00543,0.12991,37.32,0.64962,1.37,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
169,sz000537,绿发电力,56.01,2026-03-04,2026-03-13,8.82,13.76,8,20.79,1019584983.5,239179678.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,7.27,False,成交额<2.5亿;setup_score<50;资金价格背离不足,239179678.0,17.05,3.83,-0.03672,-0.07104,2.29,-0.05349,2026-03-06,2026-03-10,,no_pullback_confirm,11.3,0.0,0.01388,0.02607,1.48583,,,,,0.0015,2.1631,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
170,sz002445,中南文化,55.88,2026-03-09,2026-03-16,3.06,4.77,6,16.01,989968443.74,49293999.0,1,2026-04-13,False,,0,,,0,,,2026-03-09,setup_rejected,5.16,False,成交额<2.5亿;setup_score<50;资金价格背离不足,49293999.0,22.0,6.32,-0.08395,-0.09568,2.14,-0.05066,2026-03-09,2026-03-11,,no_pullback_confirm,21.24,0.0,0.80081,0.65469,19.45064,,,,,0.0,0.0,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
171,sh603318,水发燃气,55.6,2026-04-07,2026-04-24,7.32,11.39,12,29.14,455134974.14,217487611.2,0,,False,,0,,,0,,,2026-04-07,setup_rejected,63.54,False,成交额<2.5亿,217487611.2,82.52,-20.43,0.18891,0.17059,-10.41,0.06705,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
172,sz002718,友邦吊顶,55.54,2026-03-23,2026-04-10,53.06,82.53,9,2.76,144686688.05,105838637.61,0,,False,,0,,,0,,,2026-03-23,setup_rejected,68.44,False,成交额<2.5亿,105838637.61,31.27,-17.83,0.16785,0.11293,-4.43,0.04481,2026-03-23,2026-03-25,2026-03-26,pullback_absorption_confirm,13.68,0.0,0.08274,0.0692,2.59519,-0.01376,0.06683,-0.22907,48.0,0.04174,85.8811,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
173,sz002213,大为股份,55.31,2026-03-04,2026-04-17,25.4,39.45,31,28.66,945754893.69,496091487.24,0,,False,,0,,,0,,,2026-03-04,setup_ok_no_launch,58.07,True,候选通过但未找到启动3日,496091487.24,38.0,-6.94,0.0689,0.04808,-4.48,0.06128,,,,no_launch,,,,,,,,,,,,启动识别缺失,资金流回调稳健策略,优化启动识别
174,sh603601,再升科技,55.18,2026-03-23,2026-04-21,10.53,16.34,20,10.95,2845406051.86,1111971148.82,1,2026-03-18,False,,0,,,0,,,2026-03-23,launch_ok_no_pullback,68.5,True,启动通过但未等到回调承接,1111971148.82,68.52,-7.27,0.12999,0.10216,-2.69,0.08833,2026-03-23,2026-03-25,,no_pullback_confirm,14.21,0.0,0.2009,0.16062,1.26571,,,,,0.5354,1.3469,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
175,sz001896,豫能控股,55.14,2026-04-03,2026-04-21,12.15,18.85,11,18.46,3013560212.58,1611377483.5,2,"2026-04-03,2026-04-08",False,,0,,,0,,,2026-04-03,launch_ok_no_pullback,88.0,True,启动通过但未等到回调承接,1611377483.5,71.67,-20.28,0.17397,0.15969,-23.46,0.20367,2026-04-09,2026-04-13,,no_pullback_confirm,12.58,0.0,0.00642,0.02279,1.36786,,,,,0.00184,1.018,有发现但无回调买点,趋势中继策略,研究无标准回调的中继买点
176,sz000762,西藏矿业,54.98,2026-03-23,2026-04-24,25.28,39.18,22,23.6,1197310345.5,652840343.72,0,,False,,0,,,0,,,2026-03-23,setup_rejected,40.57,False,setup_score<50,652840343.72,61.63,-1.48,0.00781,-0.00078,-10.67,0.08072,2026-03-23,2026-03-25,,no_pullback_confirm,6.66,0.0,0.0031,0.02617,1.40675,,,,,0.0003,1.5052,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
177,sz002466,天齐锂业,54.87,2026-03-24,2026-04-24,48.28,74.77,21,33.56,3177480948.66,2781810832.72,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,60.25,True,锚点附近链路可通过,2781810832.72,14.92,-8.08,0.05972,0.03798,-5.97,0.02185,2026-03-24,2026-03-26,2026-03-27,pullback_absorption_confirm,4.98,0.0,0.05695,0.0876,1.39392,0.05366,0.09402,-0.05831,31.33,0.00051,1.4338,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
178,sh600338,西藏珠峰,54.69,2026-03-23,2026-04-24,14.59,22.57,22,14.8,1061137928.14,743134514.01,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,64.24,True,锚点附近链路可通过,743134514.01,69.98,-12.11,0.09504,0.08276,-11.66,0.04256,2026-03-25,2026-03-27,2026-04-01,pullback_absorption_confirm,10.49,0.0,0.07287,0.0929,1.44422,-0.0361,-0.0253,0.02779,51.18,0.63587,1.5791,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
179,sz002536,飞龙股份,54.65,2026-04-07,2026-04-21,26.9,41.6,10,10.82,1666579254.96,605213212.42,0,,False,,0,,,0,,,2026-04-07,launch_ok_no_pullback,76.64,True,启动通过但未等到回调承接,605213212.42,43.07,-20.21,0.19869,0.16777,-5.47,0.03865,2026-04-07,2026-04-09,,no_pullback_confirm,20.98,0.0,0.15678,0.16621,2.07265,,,,,0.01543,15.2746,无标准回调承接,趋势中继策略,研究趋势中继买点
180,sh600654,中安科,54.63,2026-03-23,2026-04-09,3.13,4.84,13,3.87,589679316.6,228751344.62,0,,False,,0,,,0,,,2026-03-23,setup_rejected,64.82,False,成交额<2.5亿,228751344.62,44.89,-12.4,0.11259,0.09093,-4.24,0.03812,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,5.68,0.0,0.01022,0.02567,1.25788,0.03218,-0.00953,-0.14689,57.72,0.5687,1.1245,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
181,sh603226,菲林格尔,54.46,2026-03-03,2026-03-18,28.68,44.3,12,25.16,187407569.18,211275669.8,0,,False,,0,,,0,,,2026-03-03,setup_rejected,1.74,False,成交额<2.5亿;setup_score<50;前5日涨幅>8;资金价格背离不足,211275669.8,36.0,6.12,-0.05336,-0.07653,8.03,-0.05274,2026-03-03,2026-03-05,2026-03-06,pullback_absorption_confirm,10.78,0.0,-0.02086,0.07784,1.17771,0.0552,0.05063,0.15404,36.0,0.51722,1.4573,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
182,sh603306,华懋科技,54.32,2026-03-24,2026-04-23,71.58,110.46,20,9.26,1232563297.09,741364254.2,0,,False,,0,,,0,,,2026-03-24,anchor_chain_passed,83.0,True,锚点附近链路可通过,741364254.2,43.45,-15.81,0.13553,0.1438,-9.29,0.03406,2026-03-31,2026-04-02,2026-04-07,pullback_absorption_confirm,9.46,0.0,0.01392,0.01979,1.05227,-0.03833,-0.02455,0.17306,50.73,0.51038,1.0883,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
183,sh600815,厦工股份,54.25,2026-03-04,2026-03-26,3.06,4.72,17,17.93,437824014.23,97069911.64,0,,False,,0,,,0,,,2026-03-04,setup_rejected,23.69,False,成交额<2.5亿;setup_score<50,97069911.64,79.4,-0.94,0.01782,0.01755,-3.66,0.07509,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
184,sh600110,诺德股份,54.11,2026-03-24,2026-04-15,7.06,10.88,16,14.96,1643684501.65,961579042.17,0,,False,,0,,,0,,,2026-03-24,setup_rejected,46.91,False,setup_score<50,961579042.17,50.68,-0.67,0.02996,0.0213,-7.87,0.04088,2026-03-25,2026-03-27,,no_pullback_confirm,10.18,0.0,0.13097,0.11916,1.21171,,,,,0.53721,1.2563,低位资金结构不达标,资金流回调稳健策略,可优化发现层打分
185,sh605098,行动教育,54.08,2026-03-04,2026-04-23,45.3,69.8,34,40.06,101121554.87,78054597.0,0,,False,,0,,,0,,,2026-03-04,setup_rejected,5.21,False,成交额<2.5亿;setup_score<50;资金价格背离不足,78054597.0,49.12,5.48,-0.0568,-0.05332,1.24,-0.03004,2026-03-04,2026-03-06,,no_pullback_confirm,10.61,0.0,0.0719,0.06494,2.02547,,,,,0.69649,1.2691,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
186,sh600208,衢州发展,54.07,2026-03-23,2026-04-24,3.07,4.73,22,30.3,347293132.5,300007483.99,0,,False,,0,,,0,,,2026-03-23,setup_ok_no_launch,56.03,True,候选通过但未找到启动3日,300007483.99,57.61,-11.08,0.09929,0.07275,-5.19,0.04053,,,,no_launch,,,,,,,,,,,,启动识别缺失,资金流回调稳健策略,优化启动识别
187,sh603399,永杉锂业,54.03,2026-03-23,2026-04-24,9.55,14.71,22,19.58,398956629.88,302460884.7,0,,False,,0,,,0,,,2026-03-23,anchor_chain_passed,62.75,True,锚点附近链路可通过,302460884.7,52.0,-7.39,0.07631,0.06431,-8.07,0.08023,2026-03-25,2026-03-27,2026-04-02,pullback_absorption_confirm,10.98,0.0,0.08364,0.10513,1.53542,0.04139,0.09634,-0.16482,52.0,0.66195,1.5544,链路可过但未进Top10,资金流回调稳健策略,优化排序/每日容量
188,sh603285,键邦股份,53.55,2026-03-23,2026-04-23,28.29,43.44,21,15.01,134411320.67,120691799.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,73.57,False,成交额<2.5亿,120691799.0,65.33,-14.53,0.13145,0.13861,-12.05,0.09961,2026-03-23,2026-03-25,2026-03-27,pullback_absorption_confirm,11.59,0.0,0.00916,0.00918,1.15592,-0.04146,0.0273,0.05734,28.13,0.5409,1.0268,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
189,sh600510,黑牡丹,53.54,2026-03-23,2026-04-23,7.49,11.5,21,11.63,123140749.63,122123155.0,0,,False,,0,,,0,,,2026-03-23,setup_rejected,47.74,False,成交额<2.5亿;setup_score<50,122123155.0,82.37,-12.37,0.0973,0.08865,-7.58,0.03099,,,,no_launch,,,,,,,,,,,,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
190,sh600982,宁波能源,53.53,2026-03-04,2026-03-26,4.82,7.4,17,20.4,572908310.27,159768086.3,0,,False,,0,,,0,,,2026-03-04,setup_rejected,4.05,False,成交额<2.5亿;setup_score<50;资金价格背离不足,159768086.3,52.52,4.5,-0.03518,-0.0647,1.67,-0.01215,2026-03-05,2026-03-09,2026-03-10,pullback_absorption_confirm,5.2,0.0,0.06084,0.06259,1.1125,-0.03403,-0.03511,0.05845,57.07,0.53306,1.2008,成交额硬门槛错过,资金流回调稳健策略,改相对成交额/换手/历史分位
191,sh603588,高能环境,53.45,2026-03-04,2026-04-09,12.16,18.66,26,16.03,1374743694.63,1083102598.14,0,,False,,0,,,0,,,2026-03-04,setup_rejected,13.15,False,setup_score<50;前20日涨幅>12;资金价格背离不足,1083102598.14,36.0,13.52,-0.14425,-0.13994,6.33,-0.07944,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,4.36,0.0,0.05587,0.07705,0.94418,0.04513,0.05729,-0.03124,42.48,0.43605,1.0495,启动前已涨过,趋势中继策略,研究二波/中继，不强塞回调策略
