symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name
sz000778,2026-02-05,65.3,19.1,6.99,3.7,-11.85,-0.96,760658007.9999999,1.47014329643927,2.5742574257425765,13.784954861081275,0.0,0.02949,0.0105,0.03875,-0.00039,0.65,0.55,0.0,55.08,74.28,65.18,64.83,7,趋势中继原型
sh600173,2026-02-05,65.15,11.88,6.97,-8.3,-17.1,-5.27,758230047.6600001,2.610918440400191,6.272617611580245,21.90596479427313,0.0,0.03418,0.04216,0.00822,0.02765,0.5,0.45,0.0,39.65,82.14,65.09,82.31,8,趋势中继原型
sz000607,2026-02-05,65.14,20.51,12.88,-2.08,-18.55,-3.82,517856323.0300001,1.3656424243848373,2.3210831721470093,3.9194816935399643,0.0,0.0426,0.02886,0.05677,0.05281,0.55,0.55,0.0,58.75,87.14,50.62,43.58,9,趋势中继原型
sz002791,2026-02-05,63.94,18.32,11.26,5.89,-14.09,1.13,659789318.7900001,2.697644705092626,1.1284046692606964,-5.388927243503424,0.0,0.02181,0.01493,0.02915,0.02958,0.65,0.45,0.0,57.89,85.85,36.07,75.11,10,趋势中继原型
sz001386,2026-02-05,63.76,12.2,6.95,2.37,-13.36,0.87,646657674.42,1.7555053116954313,1.026225769669331,5.208261037063835,0.0,0.03017,0.02121,0.05941,0.05774,0.5,0.3,0.0,46.18,82.86,57.25,66.0,11,趋势中继原型
sz002129,2026-02-05,63.38,16.15,16.92,7.75,-17.12,1.61,6060230604.929998,3.2455775987152538,1.6083254493850507,-12.933471524703727,0.0,0.03481,0.02155,0.07331,0.05921,0.45,0.4,0.0,60.16,78.57,31.31,100.0,12,趋势中继原型
sz001311,2026-02-05,63.25,30.15,13.84,1.4,-21.86,-4.71,690233630.92,1.9156594404458183,2.499999999999991,13.903826695909451,0.0,0.00898,0.01176,0.01853,0.01428,0.5,0.7,0.0,70.32,67.46,44.36,74.52,13,趋势中继原型
sz000517,2026-02-05,63.08,10.87,12.09,10.27,-13.73,0.49,201035564.37,2.8941109429233487,0.4901960784313708,1.9197628101746567,0.0,0.05048,0.01093,0.08611,0.04427,0.55,0.45,0.0,49.06,87.14,54.82,41.54,14,趋势中继原型
sz000560,2026-02-05,62.95,21.96,14.24,8.41,-18.56,-1.66,1084839629.1599998,1.419326975760498,-1.6620498614958512,-9.414617852694299,0.0,0.03959,0.02273,0.04359,0.03103,0.6,0.45,0.0,65.23,87.95,18.14,80.64,15,趋势中继原型
sz002531,2026-02-05,62.95,21.88,20.38,17.33,-18.85,-2.6,512787089.5,1.4253848350201528,-1.931818181818179,0.05542157862771546,0.0,0.02552,0.01997,0.03351,0.02151,0.7,0.55,0.0,69.16,86.89,29.1,45.2,16,趋势中继原型
sh600763,2026-02-05,62.5,18.42,4.87,2.86,-9.23,3.29,1260754998.3500001,1.6994409991552393,4.032753326509719,4.166079767182389,0.0,0.01658,0.02082,0.00874,0.00572,0.45,0.5,0.0,52.32,54.33,75.15,89.98,17,趋势中继原型
sh605288,2026-02-05,62.25,39.53,9.91,13.24,-18.5,-4.88,249932290.4,1.096474961066667,-1.4094792959906566,-8.661641505126617,0.0,0.02658,0.06928,0.01976,0.07014,0.45,0.75,0.0,78.55,92.63,19.06,15.0,18,趋势中继原型
sz000415,2026-02-05,62.23,11.62,4.06,0.88,-7.51,2.36,625855893.76,1.2933190085077884,3.4707158351409806,1.591997483660478,0.0,0.02877,0.01385,0.03324,0.01468,0.6,0.55,0.0,42.85,72.11,76.93,49.07,19,趋势中继原型
sh601231,2026-02-05,61.68,20.26,8.24,11.79,-17.2,-5.79,1524847463.96,0.9290112934416377,-1.6845774034272343,2.849198289458535,0.0,0.01688,0.02796,0.028,0.04795,0.45,0.6,0.0,50.59,85.3,40.87,64.3,20,趋势中继原型
sh601231,2026-02-06,72.42,16.76,10.69,-0.09,-15.53,1.59,2908180819.8499994,1.6829695068407342,7.8286558345642465,13.085060218491776,0.0,0.01898,0.03438,0.02286,0.04096,0.45,0.65,0.0,55.38,85.09,68.32,89.43,1,趋势中继原型
sz002054,2026-02-06,70.69,17.48,6.28,0.33,-14.18,1.82,718374325.2,1.8311814696247568,9.956236323851208,22.730583633336117,0.0,0.03514,0.0252,0.03595,0.0279,0.6,0.45,0.0,52.37,85.22,71.09,73.77,2,趋势中继原型
sz002531,2026-02-06,69.7,20.03,14.76,9.66,-17.95,0.79,694705337.93,1.82642433462393,3.476245654692911,15.741695500117082,0.0,0.02473,0.01344,0.03375,0.01888,0.7,0.55,0.0,63.22,84.8,55.46,71.88,3,趋势中继原型
sz000415,2026-02-06,68.17,13.3,6.0,7.19,-10.58,7.88,1333499966.08,2.5286693707307717,9.014675052410915,2.2562347713021964,0.0,0.02836,0.01238,0.0332,0.0038,0.6,0.55,0.0,46.74,70.06,78.51,100.0,4,趋势中继原型
sh605366,2026-02-06,67.33,11.18,2.29,1.85,-7.99,1.63,251637252.70000002,1.582585642676675,4.748603351955305,10.501609891403817,0.0,0.04068,0.04895,0.01518,0.02629,0.55,0.6,0.0,40.7,91.43,79.92,31.33,5,趋势中继原型
sz002810,2026-02-06,67.06,26.56,1.78,6.11,-14.77,-0.86,572384517.1999999,1.6110482749667687,3.594080338266381,6.122086691201652,0.0,0.0283,0.03096,0.03137,0.04052,0.5,0.5,0.0,60.02,79.68,62.37,55.75,6,趋势中继原型
sz000822,2026-02-06,65.57,13.92,7.69,4.65,-15.24,1.43,958832563.1800001,5.154289468925003,1.4285714285714235,10.133980442606106,0.0,0.07241,0.01971,0.13591,0.07123,0.45,0.3,0.0,49.05,78.57,54.64,96.99,7,趋势中继原型
sz002457,2026-02-06,65.32,10.3,8.48,0.4,-12.03,-0.23,275281751.86,1.220811142584509,2.553870710295292,12.064200520232763,0.0,0.03322,0.036,0.0547,0.06354,0.6,0.65,0.0,45.1,95.71,64.75,21.0,8,趋势中继原型
sz000778,2026-02-06,65.14,21.88,10.92,2.57,-11.66,-2.87,555981862.88,1.0457071153976667,-1.9305019305019266,1.3453292417228369,0.0,0.03747,0.02043,0.05704,0.01856,0.7,0.6,0.0,60.54,87.25,51.5,35.7,9,趋势中继原型
sz002734,2026-02-06,64.48,17.8,11.93,-7.09,-19.54,-5.51,1031613012.9300004,1.2110185391050456,3.132895401718039,-1.0339437847633732,0.0,0.01863,0.02823,0.0316,0.03945,0.7,0.6,0.0,51.24,97.03,31.11,73.7,10,趋势中继原型
sz002441,2026-02-06,62.06,10.03,2.83,7.78,-13.04,1.55,612779143.4300001,3.4538731041601936,5.792972459639145,5.898013925163664,0.0,0.01676,0.00863,0.03285,0.02827,0.45,0.4,0.0,39.71,70.8,72.81,71.67,11,趋势中继原型
sh600331,2026-02-06,61.7,29.35,12.91,0.55,-16.2,3.93,1909112623.02,1.4452646316607356,6.727828746177367,0.19912716537311326,0.0,-0.00135,0.01165,0.00156,0.01212,0.4,0.6,0.0,73.55,42.15,66.94,81.51,12,趋势中继原型
sh600352,2026-02-06,61.48,24.82,7.32,-7.49,-17.18,-4.23,2101410342.0000002,1.7809926141581893,6.107954545454541,9.866451801730022,0.0,0.01237,0.02306,0.01017,0.02266,0.5,0.4,0.0,58.55,52.61,64.92,92.7,13,趋势中继原型
sh603381,2026-02-06,61.15,17.66,10.93,9.82,-20.26,0.78,587737558.19,2.5369529915798728,6.943866943866928,-2.128114270682122,0.0,0.04464,0.03155,0.05718,0.04764,0.45,0.45,0.0,56.75,78.57,38.59,69.83,14,趋势中继原型
sz001386,2026-02-06,60.48,14.27,9.88,6.24,-15.32,-0.89,539744795.51,1.4010924742183202,0.5267118133935211,7.964566179722169,0.0,0.02772,0.02319,0.04688,0.04341,0.45,0.3,0.0,51.45,78.57,51.65,46.36,15,趋势中继原型
sz002467,2026-02-06,60.25,15.41,6.22,10.71,-14.99,-3.13,2063889116.4900002,1.815774743513726,-3.133514986376018,-2.9196603203412437,0.0,0.06502,0.03627,0.06936,0.0389,0.55,0.5,0.0,47.53,87.14,24.44,93.86,16,趋势中继原型
sz002983,2026-02-06,60.19,10.37,8.18,5.86,-16.22,-1.89,296566189.46999997,1.5197358891462271,1.184110007639405,4.32893809740867,0.0,0.02704,0.01539,0.04338,0.04132,0.55,0.45,0.0,44.92,87.14,51.85,32.52,17,趋势中继原型
sz001311,2026-02-06,59.48,33.56,13.72,4.12,-19.29,-7.6,466868117.13,1.2785745878883232,-2.886551801297832,-8.984761649148943,0.0,0.01205,0.02151,0.02325,0.03412,0.5,0.7,0.0,69.18,88.95,15.58,36.94,18,趋势中继原型
sz002945,2026-02-06,59.08,16.57,16.18,14.39,-17.68,-2.88,1857757690.5999997,1.8026583822786395,-2.602409638554215,-7.5779647217895345,0.0,0.02733,0.01668,0.03701,0.05416,0.45,0.4,0.0,58.38,78.57,18.89,93.42,19,趋势中继原型
sh603685,2026-02-06,58.97,27.33,22.5,13.22,-20.87,2.78,193898726.66000003,1.932183395140442,3.838217086256712,3.9253681914818586,0.0,0.00555,0.01127,0.00814,0.03634,0.4,0.45,0.0,77.28,55.07,50.56,38.76,20,趋势中继原型
sh601231,2026-02-09,81.67,28.34,16.87,12.34,-18.1,4.65,2615197214.5800004,1.4516272043018352,6.7671232876712395,5.397473156251785,0.0,0.03164,0.04545,0.04188,0.05855,0.5,0.7,0.0,75.79,100.0,63.03,81.72,1,趋势中继原型
sz002054,2026-02-09,80.18,20.94,16.18,16.32,-15.72,10.05,1087020355.1100001,2.5747896031415083,10.049751243781092,7.5854457538337385,0.0,0.05107,0.04402,0.06309,0.06335,0.65,0.45,0.0,65.66,95.71,67.93,100.0,2,趋势中继原型
sz002531,2026-02-09,79.04,23.0,21.33,11.9,-20.46,2.52,838994701.2400001,2.046411309809755,4.927211646136609,9.184999467351346,0.0,0.03428,0.03114,0.04296,0.03965,0.75,0.6,0.0,71.71,100.0,54.82,88.22,3,趋势中继原型
sh600352,2026-02-09,76.26,32.68,13.87,9.05,-16.99,4.94,3266204498.12,2.4570131632839023,9.571619812583677,4.164864664729343,0.0,0.01689,0.03071,0.02136,0.04181,0.55,0.45,0.0,78.69,75.21,65.32,100.0,4,趋势中继原型
sh603163,2026-02-09,74.3,36.91,10.17,-1.08,-19.77,-0.3,406665523.0,0.761898299712158,9.979353062629048,15.051782248085978,0.0,0.04256,0.04651,0.03296,0.0453,0.6,0.65,0.0,80.82,95.71,59.59,16.59,5,趋势中继原型
sh605366,2026-02-09,73.04,16.28,5.04,10.46,-11.24,6.14,362282471.7400001,2.094884221394229,8.266666666666666,5.664254323826917,0.0,0.04534,0.05744,0.02099,0.03854,0.6,0.65,0.0,49.72,95.71,77.15,53.34,6,趋势中继原型
sz002150,2026-02-09,71.83,28.84,9.35,5.19,-16.91,-3.29,968204586.5600001,1.5597743980693919,4.0419743490089255,-4.421079175227327,0.0,0.03607,0.04547,0.04268,0.05765,0.45,0.65,0.0,67.3,95.71,39.37,83.0,7,趋势中继原型
sz002921,2026-02-09,71.77,42.79,8.84,14.15,-14.46,-3.54,436294495.5100001,2.3035270494977444,-3.5367275553828237,1.7975665314852058,0.0,0.01657,0.03454,-0.0023,0.01623,0.55,0.7,0.0,84.31,83.47,45.53,58.75,8,趋势中继原型
sh603730,2026-02-09,71.24,30.96,5.95,8.59,-11.09,4.06,587074748.72,1.6699376600405784,6.163753449861997,-1.9618977677224692,0.0,-0.00355,0.00653,0.02415,0.06082,0.45,0.65,0.0,69.4,86.22,57.46,58.78,9,趋势中继原型
sz002015,2026-02-09,70.52,11.87,9.24,15.74,-15.34,10.03,2025647175.3,3.866363425307805,10.033167495854055,8.125925784959179,0.0,0.02713,0.02952,0.05101,0.05244,0.5,0.5,0.0,47.8,82.86,68.71,100.0,10,趋势中继原型
sz000525,2026-02-09,69.79,10.89,4.8,9.3,-12.83,5.16,805590983.9600002,3.380194983391658,9.983633387888702,22.58030624496562,0.0,0.00654,0.00789,0.03329,0.03525,0.55,0.5,0.0,42.57,85.65,73.87,85.77,11,趋势中继原型
sz002457,2026-02-09,67.22,14.43,8.9,4.39,-12.14,1.08,251405259.37,1.0964035048902072,1.7120622568093546,2.5645120297627955,0.0,0.04405,0.04677,0.06295,0.06352,0.65,0.7,0.0,50.78,100.0,61.9,15.1,12,趋势中继原型
sh603150,2026-02-09,66.81,18.12,17.04,11.51,-19.1,6.69,249609167.5,1.5838100638866381,9.227082085080873,11.068876106082918,0.0,0.00853,0.03449,0.0174,0.06921,0.4,0.7,0.0,62.8,84.6,60.97,31.22,13,趋势中继原型
sz002983,2026-02-09,66.43,11.3,12.63,8.08,-16.22,2.63,327926914.8599999,1.6071351798467122,4.605511513778793,4.574032642731897,0.0,0.02777,0.01874,0.04226,0.03925,0.6,0.5,0.0,50.09,91.43,62.54,37.73,14,趋势中继原型
sh603806,2026-02-09,64.76,29.32,3.41,8.83,-18.07,-2.35,1669053932.8200004,1.3095602525003445,5.8441558441558294,0.6100416810855762,0.0,0.01408,0.02849,0.00168,0.01162,0.55,0.55,0.0,64.38,63.14,62.6,76.99,15,趋势中继原型
sz000778,2026-02-09,63.69,17.59,8.32,6.95,-11.66,-3.25,445178739.18000007,0.833830525774866,-0.3937007874015852,6.325996747255537,0.0,0.0398,0.02286,0.06187,0.02508,0.75,0.65,0.0,51.99,91.32,56.3,20.53,16,趋势中继原型
sz002943,2026-02-09,62.03,48.52,20.51,14.4,-21.68,-3.42,1677960488.55,1.5955591916530856,-0.14224751066856944,1.9656301447539803,0.0,0.00823,0.00617,0.01486,0.00963,0.5,0.5,0.0,97.34,43.04,36.46,86.52,17,趋势中继原型
sh600987,2026-02-09,61.39,19.28,11.13,13.25,-13.16,1.91,690344500.64,3.88570823350638,2.7744270205066313,-5.571875920549818,0.0,0.03789,0.00515,0.05883,0.02249,0.5,0.35,0.0,59.01,71.91,43.12,77.34,18,趋势中继原型
sz000767,2026-02-09,61.14,17.53,12.5,8.92,-14.04,-2.63,1213691413.81,3.5831258220169593,-2.631578947368418,-6.365227675747079,0.0,0.04591,0.05648,0.06935,0.08063,0.4,0.45,0.0,56.8,78.57,26.4,100.0,19,趋势中继原型
sz000822,2026-02-09,60.77,15.76,7.94,17.9,-20.54,-1.34,799384283.95,3.6198083878766067,3.7558685446009488,-3.041676473779763,0.0,0.07074,0.04486,0.10972,0.08922,0.5,0.35,0.0,51.64,82.86,31.0,85.32,20,趋势中继原型
sh603163,2026-02-10,81.04,54.84,10.11,2.23,-18.8,5.68,539473690.0,0.997535821518959,5.998569640622198,3.9684551622897466,0.0,0.04922,0.05278,0.04776,0.05702,0.65,0.7,0.0,91.17,100.0,61.59,32.89,1,趋势中继原型
sh603301,2026-02-10,76.8,19.49,15.93,17.09,-17.99,10.0,579194109.4300001,2.998914148498121,10.001239310943122,8.365938152873461,0.0,0.02764,0.05052,0.06012,0.07941,0.55,0.8,0.0,63.57,100.0,63.25,69.21,2,趋势中继原型
sz002150,2026-02-10,76.57,32.07,3.44,5.94,-17.15,1.08,874296581.4499999,1.3734842266252814,5.042958535674269,4.536658125120248,0.0,0.03836,0.04401,0.04733,0.04713,0.5,0.65,0.0,68.59,95.71,62.0,69.92,3,趋势中继原型
sh605366,2026-02-10,73.23,28.08,15.18,16.5,-17.5,1.58,308609091.26000005,1.675609728487756,2.9556650246305383,4.674982435253366,0.0,0.04166,0.05867,0.01222,0.02827,0.6,0.65,0.0,73.94,95.71,54.76,38.6,4,趋势中继原型
sh600352,2026-02-10,71.54,46.42,22.07,12.97,-21.28,-2.19,1936718418.22,1.3706312827022862,-1.7104459376909076,-6.963528385502258,0.0,0.0259,0.03312,0.03059,0.03962,0.6,0.5,0.0,99.65,87.57,12.39,79.02,5,趋势中继原型
sh600590,2026-02-10,68.59,25.79,8.84,9.12,-17.87,0.55,1306566958.16,1.4743840808961095,0.7097791798107211,2.5873027982895245,0.0,0.04865,0.02645,0.07116,0.04627,0.5,0.5,0.0,65.34,82.86,46.96,82.48,6,趋势中继原型
sh600418,2026-02-10,68.44,10.49,0.85,0.74,-10.04,-3.0,2961549085.8000007,1.0417889311800903,2.457786116322702,2.844738481423562,0.0,0.01688,0.01135,0.03985,0.04339,0.65,0.55,0.0,36.65,95.71,68.56,68.06,7,趋势中继原型
sh603730,2026-02-10,67.47,39.37,11.07,13.58,-15.58,-1.11,381960360.97999996,1.0590366068209929,0.08665511265166792,3.0109826738283445,0.0,-0.0037,0.00881,0.01461,0.05019,0.45,0.65,0.0,84.79,77.87,49.73,23.41,8,趋势中继原型
sh603960,2026-02-10,67.37,10.07,2.2,2.01,-9.23,9.5,657825305.79,2.704047929081497,10.089686098654704,14.034253709520861,0.0,-0.00431,0.019,0.02615,0.05973,0.45,0.55,0.0,39.2,79.4,81.29,74.96,9,趋势中继原型
sh603188,2026-02-10,67.29,25.7,21.53,13.32,-19.59,2.39,531622816.25,3.3297460007540005,2.3850085178875657,4.210151270007685,0.0,0.03406,0.042,0.05381,0.05907,0.4,0.4,0.0,75.19,74.29,48.66,65.73,10,趋势中继原型
sz002323,2026-02-10,67.16,15.29,9.5,14.62,-14.8,10.2,819741465.2699997,4.581082968184294,10.204081632653072,9.419640356312478,0.0,0.03719,0.02291,0.06045,0.02208,0.5,0.4,0.0,52.43,72.28,69.83,86.81,11,趋势中继原型
sz002624,2026-02-10,65.94,17.52,23.88,15.88,-21.88,4.37,6266593244.919999,4.991585466040976,4.366000928936353,-2.251838517752752,0.0,0.02428,0.01028,0.048,0.04689,0.5,0.4,0.0,64.67,82.86,30.15,100.0,12,趋势中继原型
sh603058,2026-02-10,65.53,27.73,8.37,9.92,-16.49,7.3,320426019.71999997,1.328515145616009,9.999999999999986,14.792193103237416,0.0,0.0054,0.03599,-0.00974,0.05868,0.45,0.7,0.0,67.41,74.1,66.33,27.89,13,趋势中继原型
sz001330,2026-02-10,65.52,24.48,19.49,9.46,-20.55,9.96,903632227.78,0.6080850346388741,9.964726631393294,9.907855268725228,0.0,0.03692,0.01794,0.04215,0.01648,0.5,0.5,0.0,73.16,67.93,57.99,52.95,14,趋势中继原型
sh600026,2026-02-10,65.14,19.45,7.72,3.72,-11.98,1.12,973968859.6700001,1.0633018151951275,4.131227217496969,2.9052395617234836,0.0,0.00935,0.01924,0.00627,0.03667,0.6,0.6,0.0,56.19,68.98,69.8,66.87,15,趋势中继原型
sz001326,2026-02-10,63.98,20.39,20.82,10.81,-19.26,2.79,190349589.53000003,1.7743931907244386,2.793476505732273,12.757427436518206,0.0,0.01787,0.0119,0.07364,0.06506,0.45,0.4,0.0,68.36,78.57,50.61,33.24,16,趋势中继原型
sz002079,2026-02-10,63.76,20.26,5.26,9.05,-12.79,1.1,1698920687.4800003,2.936707922559725,1.100762066045724,-0.4167636666136829,0.0,0.03451,0.03038,0.03889,0.01568,0.5,0.45,0.0,55.03,78.81,38.66,100.0,17,趋势中继原型
sz000607,2026-02-10,63.3,11.13,7.3,-0.19,-13.09,-1.27,618519819.14,1.574056972768761,2.6465028355387554,1.726256522361048,0.0,0.03453,0.02055,0.03663,0.0326,0.45,0.5,0.0,45.11,80.76,62.86,57.89,18,趋势中继原型
sz002985,2026-02-10,61.89,26.46,11.11,2.31,-20.59,-6.11,1139956820.6799996,1.1004141316645168,1.6129032258064502,2.7897735469515084,0.0,0.02891,0.02322,0.03686,0.03396,0.35,0.4,0.0,60.52,73.38,44.2,70.01,19,趋势中继原型
sh603186,2026-02-10,60.81,29.22,1.8,12.01,-13.28,3.61,1134437765.2500002,1.3874990118895956,4.0359364201796755,3.3913505886787476,0.0,0.01186,0.01441,-0.007,0.0056,0.55,0.55,0.0,63.46,48.88,66.81,79.58,20,趋势中继原型
sz002597,2026-02-11,78.59,21.5,12.58,12.39,-15.94,5.07,1169749828.2999997,3.4868796256501593,5.072463768115942,2.3821872169451126,0.0,0.06002,0.05401,0.10203,0.08864,0.65,0.55,0.0,63.16,95.71,64.57,100.0,1,趋势中继原型
sz002150,2026-02-11,73.43,31.34,6.96,11.5,-18.78,1.52,799887542.9800001,1.254884589837571,2.4537695590327147,1.3302608464632684,0.0,0.03759,0.04567,0.02704,0.02578,0.5,0.65,0.0,70.79,95.71,50.55,60.52,2,趋势中继原型
sz002636,2026-02-11,73.14,51.52,-5.94,3.5,-16.41,-3.41,1890424648.6800003,1.7334970581814988,7.042253521126751,11.269464985486579,0.0,0.01961,0.02312,0.00349,0.002,0.55,0.65,0.0,74.19,71.85,66.5,91.12,3,趋势中继原型
sh600418,2026-02-11,71.76,13.96,2.48,3.76,-9.63,0.71,6577037961.740001,2.1736390980459506,3.827137886833909,-4.719023328974195,0.0,0.02572,0.02184,0.03743,0.04443,0.7,0.6,0.0,44.45,100.0,53.68,100.0,4,趋势中继原型
sz002723,2026-02-11,71.59,18.92,25.86,16.81,-21.02,10.04,987931958.3100001,5.844789708029787,10.037878787878785,6.224988081689588,0.0,0.01518,-0.01644,0.03578,0.03495,0.45,0.35,0.0,66.47,78.53,57.01,99.12,5,趋势中继原型
sh603320,2026-02-11,70.66,33.23,14.97,15.92,-15.76,0.4,244266864.19,1.6984549114962415,0.39588281868565556,6.447583765495754,0.0,0.04881,0.04823,0.04528,0.05135,0.4,0.55,0.0,80.38,87.14,50.34,34.65,6,趋势中继原型
sh603960,2026-02-11,70.44,21.53,15.48,11.74,-17.11,-0.12,620174931.06,2.3574788880173365,-0.12219959266802638,3.4288443219809395,0.0,0.01928,0.0362,0.06367,0.07693,0.5,0.6,0.0,65.79,91.43,45.94,72.21,7,趋势中继原型
sh603163,2026-02-11,69.12,49.18,14.22,13.34,-19.36,-2.34,314898383.0,0.5905369031387978,-0.700008433836552,-8.307012170335597,0.0,0.04817,0.05065,0.03014,0.0438,0.6,0.7,0.0,94.2,100.0,19.5,9.87,8,趋势中继原型
sh603115,2026-02-11,69.11,24.41,1.19,4.65,-13.48,-2.42,437880794.96,1.8759478565042644,-0.11797090051121062,4.954476480746727,0.0,0.03937,0.03886,0.04883,0.02933,0.65,0.65,0.0,55.94,95.71,53.41,54.73,9,趋势中继原型
sh603876,2026-02-11,69.03,20.59,19.82,10.65,-19.62,6.66,1066174888.9500002,1.7832296697217471,7.287234042553203,10.275764203928635,0.0,0.01752,-0.00036,0.03202,0.02244,0.45,0.5,0.0,68.45,69.26,59.9,92.77,10,趋势中继原型
sh603968,2026-02-11,68.19,25.55,20.87,16.8,-18.25,10.04,368255712.59,4.636714841389923,10.035087719298241,11.03225177805517,0.0,0.02198,0.03613,0.03054,0.05949,0.35,0.4,0.0,74.99,70.38,62.73,53.77,11,趋势中继原型
sh600352,2026-02-11,67.24,45.22,9.08,12.13,-17.2,-0.97,2112809579.8200002,1.4068984705578997,1.615910503418272,-0.7330309559330672,0.0,0.02007,0.02645,0.02345,0.02124,0.55,0.5,0.0,90.25,69.56,31.18,80.23,12,趋势中继原型
sh600590,2026-02-11,66.08,26.19,15.15,3.07,-18.96,-1.86,756051532.12,0.8436870891608521,-1.09631949882536,0.6804470464565355,0.0,0.05215,0.03243,0.06448,0.03548,0.55,0.55,0.0,71.49,87.14,39.09,43.61,13,趋势中继原型
sh605366,2026-02-11,65.5,30.62,16.43,15.63,-20.12,-2.12,259162782.40000007,1.3490576747620007,-0.4784688995215225,-8.826266498672997,0.0,0.04118,0.05986,0.01946,0.03733,0.6,0.7,0.0,78.1,100.0,18.63,24.09,14,趋势中继原型
sz002806,2026-02-11,64.7,28.39,22.71,16.5,-20.43,0.5,569111750.26,2.4561818050119193,0.4968944099378758,-2.436289527261671,0.0,0.0321,0.03177,0.04331,0.03754,0.5,0.4,0.0,78.64,82.86,21.03,68.47,15,趋势中继原型
sz002810,2026-02-11,64.24,27.66,10.18,-4.75,-16.77,-1.82,454673641.35999995,1.1787263388465457,5.735528412108337,8.111326161262827,0.0,0.02601,0.02783,0.01732,0.02142,0.5,0.5,0.0,68.94,68.72,64.95,32.72,16,趋势中继原型
sh603188,2026-02-11,64.01,28.97,13.18,16.47,-21.88,-0.97,398638632.0,2.279273733669674,1.6638935108153063,1.4055870530882189,0.0,0.02732,0.04007,0.04098,0.0582,0.35,0.4,0.0,73.3,74.29,41.7,56.0,17,趋势中继原型
sz002850,2026-02-11,63.28,13.43,14.34,10.75,-19.4,-2.42,983104590.6600001,0.7749833967822636,0.2944935266989024,3.7874798067012065,0.0,0.02075,0.02641,0.02327,0.03269,0.7,0.75,0.0,53.57,87.71,42.53,58.76,18,趋势中继原型
sz000822,2026-02-11,63.01,18.57,7.86,12.57,-20.65,-1.19,559569202.79,2.1566850510569497,3.100775193798455,5.182646472572863,0.0,0.04653,0.02053,0.066,0.04894,0.45,0.3,0.0,55.18,78.57,48.71,67.77,19,趋势中继原型
sz002283,2026-02-11,62.94,31.62,18.33,2.76,-19.13,-1.89,451232347.15999997,0.9850854674135929,1.3414634146341697,5.300202764834083,0.0,0.02753,0.02241,0.01244,0.00794,0.45,0.55,0.0,81.31,69.59,46.36,26.02,20,趋势中继原型
sh600590,2026-02-12,80.55,29.67,20.06,10.5,-19.52,4.55,1759225982.0000002,1.8315638666667289,7.28424386381632,11.640690110612518,0.0,0.05218,0.03525,0.07106,0.04096,0.55,0.6,0.0,80.29,91.43,60.1,94.39,1,趋势中继原型
sh603163,2026-02-12,71.75,42.1,15.21,14.68,-19.36,-2.74,390584477.75,0.7531089402171445,-0.4076779344317938,7.077368552698459,0.0,0.03312,0.0363,0.02793,0.04166,0.55,0.65,0.0,90.61,94.07,40.41,15.41,2,趋势中继原型
sh603115,2026-02-12,71.62,21.53,6.28,9.58,-14.05,0.46,351633350.0,1.4305545525548107,3.622047244094495,13.191489089416578,0.0,0.04022,0.04294,0.04025,0.02901,0.7,0.7,0.0,57.57,100.0,63.95,33.58,3,趋势中继原型
sh605006,2026-02-12,71.62,24.26,18.09,10.36,-18.02,10.03,566231518.4,3.1889522247053286,10.032362459546928,13.603428311029887,0.0,0.04403,0.02748,0.07043,0.04463,0.4,0.45,0.0,71.63,78.57,63.2,68.26,4,趋势中继原型
sh603960,2026-02-12,71.53,17.88,18.45,10.6,-18.57,0.88,503587655.05999994,1.8517625816549341,2.814029363784676,9.666365271444182,0.0,0.01698,0.03949,0.04883,0.07071,0.5,0.65,0.0,63.75,95.71,52.11,58.74,5,趋势中继原型
sh600292,2026-02-12,71.12,16.73,12.25,14.74,-15.04,1.23,1265793267.0900002,4.225237551762485,1.226597805035512,0.7460742907655629,0.0,0.03793,0.03216,0.07583,0.07223,0.55,0.45,0.0,56.73,87.14,54.41,100.0,6,趋势中继原型
sz002283,2026-02-12,70.31,33.6,14.94,1.47,-21.26,1.72,634569168.6400001,1.3059672155028412,6.498194945848357,0.09928830632448182,0.0,0.02937,0.02603,0.01527,0.01481,0.5,0.6,0.0,80.83,78.65,54.08,50.13,7,趋势中继原型
sh600026,2026-02-12,70.27,19.17,8.33,5.19,-13.41,8.27,1606296701.75,1.7356574013252044,9.982384028185542,9.607820999187958,0.0,0.01298,0.0219,0.00353,0.03274,0.65,0.65,0.0,56.37,74.47,72.68,91.19,8,趋势中继原型
sh601799,2026-02-12,68.69,16.0,2.77,-1.78,-16.58,0.12,1206048532.65,1.4678966121062305,5.450561490002737,8.008231511859798,0.0,0.02278,0.03141,0.01669,0.02905,0.6,0.8,0.0,47.33,86.17,64.43,82.26,9,趋势中继原型
