symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,entry_signal_date,entry_date,gross_entry_price,entry_price,exit_signal_date,exit_date,gross_exit_price,exit_price,return_pct,net_return_pct,max_runup_pct,max_drawdown_pct,holding_days,exit_reason,final_cum_super_amount,final_cum_super_peak_amount,final_cum_super_ratio,final_super_peak_drawdown_pct,final_super_decline_streak,future_days_available,is_mature_trade
sz002107,2026-04-10,64.28,15.91,25.2,12.33,-21.18,-1.57,691489854.9799999,4.685663036629916,-1.5686274509803977,-2.837947292888,0.112557063504932,0.07495,0.09629,0.10638,0.13738,0.35,0.6,1.0,62.6,91.43,23.04,77.43,3,趋势中继原型,2026-04-10,2026-04-13,7.17,7.1879,2026-04-23,2026-04-24,7.49,7.4713,4.46,3.94,18.13,-1.53,7,cum_super_peak_dd_20pct_3d,73995838.52,119439897.1,0.02858,38.05,3,8,False
sz002990,2026-04-10,61.46,23.72,14.44,6.87,-17.66,-0.58,444041482.46000004,1.6134238269156553,2.163461538461542,-4.422732095028778,-0.026571724165574517,0.02638,0.04935,0.01643,0.05899,0.6,0.55,1.0,67.68,83.89,28.62,46.43,4,趋势中继原型,2026-04-10,2026-04-13,33.2,33.283,2026-04-20,2026-04-21,48.88,48.7578,47.23,46.49,62.8,0.0,5,violent_super_outflow,16550216.53,297116359.89,0.00306,94.43,2,8,False
sh603929,2026-04-10,60.83,54.96,4.18,11.4,-18.1,0.1,1780171884.12,1.6109959610978175,5.784210261822187,8.075178829771346,0.015554196831778277,0.01241,0.0014,-0.00361,-0.01629,0.45,0.45,1.0,85.88,29.41,64.29,87.03,5,趋势中继原型,2026-04-10,2026-04-13,206.29,206.8057,2026-04-15,2026-04-17,185.66,185.1959,-10.0,-10.45,4.54,-10.56,3,hard_stop_8pct,-231145465.42,0.0,-0.05057,0.0,2,8,False
sh600869,2026-04-10,60.49,17.23,16.72,12.19,-18.77,-4.0,1741709809.45,1.4096525984300372,-2.010050251256279,-7.526309183582931,0.06415386603655004,0.01959,0.01886,0.03996,0.03718,0.4,0.5,1.0,57.62,82.86,24.67,80.32,6,趋势中继原型,2026-04-10,2026-04-13,15.35,15.3884,2026-04-24,2026-04-24,16.22,16.1794,5.67,5.14,12.25,-7.3,8,window_end,-152748454.92,0.0,-0.01307,0.0,0,8,False
sz002408,2026-04-10,60.35,10.4,14.81,9.52,-17.79,0.57,692807193.64,1.450086983004564,1.5942028985507228,1.99602455011253,-0.07375732018820891,0.01332,0.01532,0.05318,0.0534,0.4,0.5,1.0,50.88,82.86,40.68,59.19,7,趋势中继原型,2026-04-10,2026-04-13,7.06,7.0776,2026-04-21,2026-04-23,6.23,6.2144,-11.76,-12.2,0.42,-10.2,6,hard_stop_8pct,-55243074.64,18304773.43,-0.02716,401.8,2,8,False
sh603211,2026-04-10,59.81,12.93,8.23,6.22,-13.17,-2.29,245679033.0,1.0379228358732764,-0.9128946367439994,-2.7440754376463197,0.0422862621736223,0.03422,0.03689,0.0465,0.0348,0.5,0.7,1.0,47.72,100.0,36.87,12.74,8,趋势中继原型,2026-04-10,2026-04-13,25.8,25.8645,2026-04-24,2026-04-24,23.09,23.0323,-10.5,-10.95,9.15,-11.78,8,hard_stop_8pct,-24362289.0,41947132.0,-0.00857,158.08,3,8,False
sz002475,2026-04-10,59.81,10.85,9.76,10.42,-13.95,4.3,22157692474.75,2.847056818756289,5.609003448901784,10.434229717894304,-0.05559358154165772,0.02365,0.02143,-0.00444,0.00197,0.45,0.4,1.0,46.95,56.77,63.41,100.0,9,趋势中继原型,2026-04-10,2026-04-13,57.77,57.9144,2026-04-24,2026-04-24,66.0,65.835,14.25,13.68,22.35,-0.47,8,cum_super_peak_dd_20pct_3d,-474730735.68,1991863815.55,-0.00395,123.83,3,8,False
sh603966,2026-04-10,59.47,15.83,18.5,11.83,-18.93,-3.74,242319727.73000002,1.2563121385840723,-1.9424460431654689,-11.923912262807821,0.09835538440582892,0.01994,0.01495,0.03947,0.03537,0.6,0.65,1.0,57.89,95.71,26.51,19.77,10,趋势中继原型,2026-04-10,2026-04-13,13.43,13.4636,2026-04-24,2026-04-24,13.83,13.7954,2.98,2.46,7.45,-0.45,8,window_end,-32148466.0,0.0,-0.02198,0.0,6,8,False
sh600176,2026-04-13,75.29,11.92,16.85,12.52,-20.34,7.57,3724995106.070001,1.6681947615542656,9.965753424657532,10.723041311090924,0.29762947889606317,0.01606,0.02757,0.033,0.05435,0.6,0.65,1.0,54.66,93.96,68.43,88.94,1,趋势中继原型,2026-04-13,2026-04-14,33.06,33.1427,2026-04-24,2026-04-24,33.0,32.9175,-0.18,-0.68,4.36,-6.59,7,window_end,-1072550490.14,0.0,-0.03303,0.0,1,7,False
sz002950,2026-04-13,72.29,20.0,16.0,16.49,-16.3,7.6,879143103.58,3.0866540561405946,7.595870206489663,0.9650710976916557,-0.05737843868032999,0.03214,0.04409,0.04434,0.06339,0.5,0.5,1.0,64.29,82.86,59.57,91.16,2,趋势中继原型,2026-04-13,2026-04-14,14.33,14.3658,2026-04-17,2026-04-20,13.15,13.1171,-8.23,-8.69,3.56,-9.91,3,hard_stop_8pct,-9883449.16,0.0,-0.00834,0.0,2,7,False
sz000951,2026-04-13,70.96,12.8,12.9,3.48,-13.57,3.97,701261901.4100002,1.541908608626469,4.507710557532629,4.277381260794144,0.11743649764006081,0.00408,0.03305,0.01728,0.04488,0.65,0.7,1.0,52.26,84.5,77.69,62.87,3,趋势中继原型,2026-04-13,2026-04-14,26.05,26.1151,2026-04-15,2026-04-17,24.04,23.9799,-7.72,-8.18,0.42,-10.02,2,hard_stop_8pct,-72876910.96,0.0,-0.04535,0.0,1,7,False
sh603800,2026-04-13,70.7,12.66,14.7,14.85,-17.27,8.7,576985066.5699999,3.2962043583766287,9.997706947947727,20.597402594228484,0.2367774396002077,0.00997,0.01964,0.03844,0.06173,0.35,0.5,1.0,53.69,82.86,74.74,69.05,4,趋势中继原型,2026-04-13,2026-04-14,48.13,48.2503,2026-04-24,2026-04-24,47.45,47.3314,-1.41,-1.9,4.47,-6.5,7,window_end,-35643110.3,50254775.7,-0.01226,170.92,2,7,False
sz002990,2026-04-13,70.07,29.18,18.22,11.73,-18.64,0.55,403906336.39,1.3807847906975794,2.35294117647058,1.5911009981766426,0.0014075766057086714,0.02487,0.04247,0.01618,0.04832,0.65,0.55,1.0,78.07,86.85,50.7,35.74,5,趋势中继原型,2026-04-13,2026-04-14,35.0,35.0875,2026-04-20,2026-04-21,48.88,48.7578,39.66,38.96,54.43,-0.2,4,violent_super_outflow,13422446.53,293988589.89,0.00268,95.43,2,7,False
sz003036,2026-04-13,69.8,43.91,7.47,9.51,-20.22,-3.91,953005213.14,2.6712534325245687,4.796072507552873,6.314713156890086,0.634459590832454,0.0051,0.01396,0.01283,-0.00085,0.45,0.6,1.0,83.82,53.62,64.9,96.56,6,趋势中继原型,2026-04-13,2026-04-14,28.45,28.5211,2026-04-24,2026-04-24,33.59,33.506,18.07,17.48,18.07,-8.22,7,window_end,171937111.02,171937111.02,0.05683,0.0,0,7,False
sh605376,2026-04-13,69.45,12.21,15.09,5.03,-20.18,1.6,1276984034.88,1.7483027165930207,7.081585970263049,7.198069595963084,-0.15777914843620877,0.01774,0.0461,0.02543,0.07265,0.65,0.7,1.0,53.46,91.63,48.74,91.61,7,趋势中继原型,2026-04-13,2026-04-14,110.29,110.5657,2026-04-24,2026-04-24,118.01,117.715,7.0,6.47,15.15,-3.91,7,window_end,-15716947.54,0.0,-0.00179,0.0,0,7,False
sh603826,2026-04-13,69.2,11.05,9.33,4.75,-15.72,0.0,558056919.56,1.5500081494076705,6.027596223674658,7.323151943393505,0.14939713143550776,0.01042,0.01813,0.02762,0.03226,0.55,0.65,1.0,46.82,86.86,77.93,52.66,8,趋势中继原型,2026-04-13,2026-04-14,29.32,29.3933,2026-04-24,2026-04-24,34.77,34.6831,18.59,18.0,24.86,-2.49,7,window_end,-86682245.09,0.0,-0.02303,0.0,2,7,False
sh600537,2026-04-13,67.56,17.63,4.9,10.6,-13.76,3.44,1392472768.9,2.3310221591135565,3.439803439803435,-6.919480833805771,-0.026559234655063158,0.03144,0.05154,0.0473,0.07997,0.4,0.6,1.0,51.33,91.43,40.65,100.0,9,趋势中继原型,2026-04-13,2026-04-14,4.28,4.2907,2026-04-20,2026-04-21,3.62,3.611,-15.42,-15.84,1.64,-15.42,4,hard_stop_8pct,-118461167.72,13510672.28,-0.03856,976.8,3,7,False
sz002083,2026-04-13,65.41,12.36,7.19,8.09,-13.23,0.99,1009299288.0,1.4990981006053905,3.0421216848673938,3.8061669820577606,-0.025657142096388696,0.02687,0.02503,0.03157,0.03739,0.5,0.45,1.0,46.6,79.86,60.61,83.3,10,趋势中继原型,2026-04-13,2026-04-14,13.2,13.233,2026-04-15,2026-04-17,12.1,12.0698,-8.33,-8.79,4.17,-0.91,2,violent_super_outflow,-318740596.69,27610799.0,-0.13101,1254.41,1,7,False
sz002990,2026-04-14,77.15,20.21,19.83,11.18,-19.79,8.81,912109748.68,2.779553223147548,9.9712643678161,8.99943881301484,0.9080688525680722,0.02361,0.04184,0.01566,0.04526,0.65,0.6,1.0,67.98,85.75,69.55,93.57,1,趋势中继原型,2026-04-14,2026-04-15,37.96,38.0549,2026-04-20,2026-04-21,48.88,48.7578,28.77,28.12,42.39,-1.53,3,violent_super_outflow,-84752998.82,195813144.54,-0.02071,143.28,2,6,False
sz002008,2026-04-14,75.09,12.5,18.68,17.74,-21.91,6.2,3888503786.67,1.7143343658364985,9.144893111638952,9.23032158514031,0.8951621153134812,0.02177,0.02897,0.03218,0.05046,0.65,0.65,1.0,57.04,93.25,65.19,90.48,2,趋势中继原型,2026-04-14,2026-04-15,82.62,82.8265,2026-04-24,2026-04-24,102.46,102.2039,24.01,23.4,28.29,-5.11,6,window_end,1101364233.49,1101364233.49,0.03859,0.0,0,6,False
sz002083,2026-04-14,64.71,14.37,8.99,10.08,-12.76,2.79,800747385.9,1.1626463193570191,3.02800908402725,11.288657445743901,0.030558599317183077,0.02622,0.02388,0.02746,0.03466,0.5,0.45,1.0,50.79,75.96,68.55,57.51,3,趋势中继原型,2026-04-14,2026-04-15,13.5,13.5337,2026-04-17,2026-04-20,11.87,11.8403,-12.07,-12.51,1.85,-12.3,2,hard_stop_8pct,-450939835.69,0.0,-0.17042,0.0,1,6,False
sh603585,2026-04-14,64.15,12.52,5.22,-6.25,-20.93,-2.04,430779691.31,1.7583122895440058,9.999999999999986,22.386344824366923,0.47195487494254684,0.02905,0.04401,0.02954,0.05091,0.5,0.55,1.0,44.97,82.37,67.21,50.29,4,趋势中继原型,2026-04-14,2026-04-15,26.13,26.1953,2026-04-20,2026-04-21,23.52,23.4612,-9.99,-10.44,5.01,-10.83,3,hard_stop_8pct,-35778427.74,0.0,-0.02856,0.0,2,6,False
sh603202,2026-04-14,62.11,11.34,8.67,7.89,-9.31,-2.65,276947387.53999996,1.7510502355449682,-2.532391048292104,-3.623523149699544,0.18851366602062414,0.03963,0.02874,0.05324,0.02145,0.8,0.6,1.0,45.39,94.52,46.12,38.8,5,趋势中继原型,2026-04-14,2026-04-15,99.51,99.7588,2026-04-24,2026-04-24,85.45,85.2364,-14.13,-14.56,0.47,-14.13,6,hard_stop_8pct,-50033074.11,2883096.3,-0.05388,1835.39,2,6,False
sh603826,2026-04-14,60.77,20.86,15.97,10.65,-18.75,-4.62,440470383.33,1.1880472891605598,-1.0616438356164326,4.850313246598908,-0.07192419687900997,0.01502,0.02211,0.02942,0.03497,0.6,0.65,1.0,60.45,90.81,30.63,31.99,6,趋势中继原型,2026-04-14,2026-04-15,29.1,29.1728,2026-04-17,2026-04-20,34.13,34.0447,17.29,16.7,25.81,-0.1,2,violent_super_outflow,-53505434.6,8016686.0,-0.03908,767.43,1,6,False
sz001389,2026-04-14,58.81,12.82,12.48,15.59,-16.98,-0.82,1571363649.0100002,1.2848878384533244,0.4621212121212137,1.6412247805431974,0.07682077544306964,0.01707,0.0177,0.01412,0.01731,0.6,0.55,1.0,51.91,60.6,57.64,76.16,7,趋势中继原型,2026-04-14,2026-04-15,133.0,133.3325,2026-04-24,2026-04-24,170.6,170.1735,28.27,27.63,39.26,-4.24,6,window_end,23498450.11,91317441.43,0.00194,74.27,2,6,False
sz002902,2026-04-14,58.34,37.8,7.3,15.66,-16.13,-2.36,1769647706.79,1.3940003305244804,-2.363989637305697,-12.004724221373511,-0.024875515189320074,0.03846,0.01704,0.04395,0.01128,0.4,0.45,1.0,78.72,62.86,18.98,79.8,8,趋势中继原型,2026-04-14,2026-04-15,30.1,30.1752,2026-04-23,2026-04-24,26.52,26.4537,-11.89,-12.33,5.35,-11.56,5,hard_stop_8pct,-195755211.69,0.0,-0.02988,0.0,4,6,False
sh600537,2026-04-14,58.28,16.94,10.21,15.03,-20.05,-2.05,857875934.96,1.4088394807799083,2.13776722090262,5.697476323575735,-0.10503857293094665,0.01875,0.03748,0.01838,0.046,0.35,0.55,1.0,55.09,72.92,36.95,69.9,9,趋势中继原型,2026-04-14,2026-04-15,4.3,4.3107,2026-04-20,2026-04-21,3.62,3.611,-15.81,-16.23,1.16,-15.81,3,hard_stop_8pct,-131971840.0,0.0,-0.05961,0.0,2,6,False
sh603890,2026-04-15,74.43,19.45,24.08,8.58,-20.95,8.59,1214090520.69,3.7856217973643393,10.383480825958703,19.21426608432965,0.22752163574509288,0.03697,0.03826,0.05469,0.05767,0.35,0.45,1.0,67.15,78.57,67.16,100.0,1,趋势中继原型,2026-04-15,2026-04-17,18.79,18.837,2026-04-24,2026-04-24,18.94,18.8927,0.8,0.3,10.7,-1.81,5,window_end,-151403280.17,0.0,-0.02556,0.0,4,5,False
sz002361,2026-04-15,72.56,37.33,-0.12,-1.79,-19.13,1.31,5407378442.789999,1.702402287362459,12.5,14.807041598458632,0.8420871994601098,0.04594,0.01432,0.02029,-0.01207,0.55,0.35,1.0,72.17,69.05,70.92,90.08,2,趋势中继原型,2026-04-15,2026-04-17,18.79,18.837,2026-04-24,2026-04-24,21.46,21.4064,14.21,13.64,26.66,-2.39,5,window_end,960010113.35,1086044994.11,0.02753,11.6,1,5,False
sz002705,2026-04-15,70.34,14.15,5.39,3.92,-10.27,8.58,824560773.7899998,2.617337766232534,10.798722044728425,21.1375490115649,0.6264199298565569,0.02241,0.04826,0.00441,0.0272,0.4,0.5,1.0,47.29,71.84,89.15,87.16,3,趋势中继原型,2026-04-15,2026-04-17,17.33,17.3733,2026-04-24,2026-04-24,18.75,18.7031,8.19,7.65,13.56,-1.33,5,window_end,-16951701.29,809126.83,-0.00391,2195.06,0,5,False
sh603698,2026-04-15,69.45,17.88,14.85,12.75,-18.79,11.35,737373529.3699999,1.453738311750626,12.301136363636367,30.801923919624855,0.6015375432841596,0.0155,0.02677,0.0338,0.05068,0.45,0.45,1.0,60.53,77.52,71.61,62.57,4,趋势中继原型,2026-04-15,2026-04-17,42.99,43.0975,2026-04-23,2026-04-24,42.9,42.7927,-0.21,-0.71,11.65,-1.61,4,cum_super_peak_dd_20pct_3d,-172645359.8,152977531.15,-0.01573,212.86,3,5,False
sz000026,2026-04-15,69.13,12.2,15.59,9.23,-20.96,1.77,614190411.19,5.8064244148319295,10.752019888129283,26.286095233430206,1.693844158710204,0.04899,0.05272,0.07526,0.07806,0.5,0.4,1.0,53.89,82.86,67.14,71.77,5,趋势中继原型,2026-04-15,2026-04-17,17.5,17.5437,2026-04-24,2026-04-24,18.41,18.364,5.2,4.68,9.37,-2.8,5,window_end,53439272.13,53439272.13,0.02552,0.0,0,5,False
sz002484,2026-04-15,69.04,16.07,16.39,8.69,-16.93,0.8,2660581689.0500007,2.795358100621859,0.9803921568627638,-2.8404435180858627,0.05548337157529937,0.03334,0.03166,0.04787,0.03636,0.6,0.6,1.0,59.58,91.43,36.68,100.0,6,趋势中继原型,2026-04-15,2026-04-17,34.03,34.1151,2026-04-24,2026-04-24,34.22,34.1345,0.56,0.06,6.88,-3.76,5,window_end,-374314880.24,0.0,-0.04945,0.0,2,5,False
sh603826,2026-04-15,67.56,23.94,4.41,4.71,-19.31,1.8,562036281.79,1.4447116463704295,7.476635514018692,1.247655707860531,-0.2245422796159514,0.01541,0.02753,0.02612,0.03765,0.6,0.7,1.0,59.0,92.23,50.54,49.44,7,趋势中继原型,2026-04-15,2026-04-17,35.52,35.6088,2026-04-24,2026-04-24,34.77,34.6831,-2.11,-2.6,3.07,-8.16,5,window_end,-84570553.2,0.0,-0.03063,0.0,2,5,False
sz003036,2026-04-15,66.97,45.22,-4.56,8.66,-19.33,1.96,384576891.59999996,0.9921710100072832,11.696126363294468,19.378267916709127,1.470960425745976,0.01541,0.0155,0.02277,-0.00659,0.5,0.65,1.0,78.07,67.95,70.5,21.37,8,趋势中继原型,2026-04-15,2026-04-17,28.5,28.5712,2026-04-24,2026-04-24,33.59,33.506,17.86,17.27,17.86,-4.32,5,window_end,100615261.62,100615261.62,0.04661,0.0,0,5,False
sh603688,2026-04-15,65.74,10.94,20.99,8.4,-21.08,0.06,2212713742.95,2.5558073210441394,4.277108433734944,-2.870933582005378,-0.14432054320964877,0.01965,0.03823,0.04729,0.07329,0.45,0.65,1.0,56.21,95.71,21.51,100.0,9,趋势中继原型,2026-04-15,2026-04-17,52.8,52.932,2026-04-20,2026-04-21,51.5,51.3713,-2.46,-2.95,1.42,-3.6,2,violent_super_outflow,-135980315.05,4765954.5,-0.05743,2953.16,1,5,False
sz002149,2026-04-15,65.11,13.53,-2.99,3.76,-20.38,-4.2,6924727522.580001,2.2453583213934745,7.299999999999995,4.525111640829628,0.41725993914536996,0.03357,0.01701,0.00233,-0.01822,0.65,0.55,1.0,34.89,78.72,68.35,100.0,10,趋势中继原型,2026-04-15,2026-04-17,53.1,53.2327,2026-04-21,2026-04-23,63.98,63.8201,20.49,19.89,20.06,-0.02,3,violent_super_outflow,225091111.29,690724391.68,0.01395,67.41,1,5,False
sz002705,2026-04-17,73.66,26.38,14.08,16.14,-17.36,2.36,1049498914.3100001,2.8807565423604267,2.3644752018454396,2.3586413165824567,0.004177537213444715,0.04564,0.06952,0.05659,0.07962,0.45,0.5,1.0,70.77,82.86,53.72,100.0,1,趋势中继原型,2026-04-17,2026-04-20,17.6,17.644,2026-04-24,2026-04-24,18.75,18.7031,6.53,6.0,11.82,-0.51,4,window_end,-17760828.12,0.0,-0.0054,0.0,0,4,False
sz002361,2026-04-17,70.7,49.88,9.06,12.98,-20.17,1.13,6439801444.950001,1.8685273798328552,1.1326860841424091,-5.108971107144981,-0.05884610866801987,0.05781,0.02853,0.03105,-0.0006,0.6,0.4,1.0,90.23,85.77,16.2,95.62,2,趋势中继原型,2026-04-17,2026-04-20,18.85,18.8971,2026-04-24,2026-04-24,21.46,21.4064,13.85,13.28,26.26,-0.53,4,window_end,951730323.1,1077765203.86,0.03347,11.69,1,4,False
sh605222,2026-04-17,70.07,14.16,9.88,10.26,-16.01,10.08,726201735.0799999,2.2626678061628787,10.077519379844958,7.537588030407267,-0.0657689483415218,0.02978,0.03992,0.03466,0.05134,0.6,0.5,1.0,51.31,91.13,59.12,79.97,3,趋势中继原型,2026-04-17,2026-04-20,29.05,29.1226,2026-04-24,2026-04-24,33.44,33.3564,15.11,14.54,23.51,-0.86,4,cum_super_peak_dd_20pct_3d,34338866.98,106542032.5,0.00982,67.77,3,4,False
sh605365,2026-04-17,66.22,21.57,25.17,11.18,-21.88,7.86,669627523.38,4.378495511309288,7.85804816223068,-9.619653868893515,-0.00432512831220111,0.03227,0.02844,0.05437,0.06233,0.5,0.4,1.0,69.88,82.86,34.7,75.83,4,趋势中继原型,2026-04-17,2026-04-20,25.35,25.4134,2026-04-24,2026-04-24,30.49,30.4138,20.28,19.68,31.99,-1.3,4,window_end,16745512.34,43421089.0,0.00763,61.43,2,4,False
sh603826,2026-04-17,66.13,28.47,7.92,17.17,-17.23,10.05,807122672.6700001,1.9444863161624244,10.692431561996774,-11.797408072432066,-0.05962395177278834,0.01727,0.02986,0.00351,0.01841,0.65,0.75,1.0,67.96,79.99,37.37,84.04,5,趋势中继原型,2026-04-17,2026-04-20,34.13,34.2153,2026-04-24,2026-04-24,34.77,34.6831,1.88,1.37,5.83,-4.42,4,window_end,-23048432.6,13927659.4,-0.0118,265.49,2,4,False
sz002468,2026-04-17,65.22,17.24,8.18,5.61,-9.82,4.82,1487702836.3799999,3.277018210813582,4.82001220256254,-7.367739143168684,-0.10367943384803913,0.00878,0.00011,0.03628,0.03595,0.45,0.45,1.0,53.75,78.57,46.38,100.0,6,趋势中继原型,2026-04-17,2026-04-20,17.17,17.2129,2026-04-24,2026-04-24,17.45,17.4064,1.63,1.12,5.07,-1.57,4,window_end,-44283708.8,0.0,-0.02135,0.0,0,4,False
sz002655,2026-04-17,65.22,20.81,16.86,3.17,-20.91,1.73,1188085077.73,1.5900469541012892,4.9473202015575035,-5.0774474775205505,0.13597267014636505,0.00867,0.02834,0.01022,0.02966,0.6,0.7,1.0,66.09,73.64,43.94,86.33,7,趋势中继原型,2026-04-17,2026-04-20,23.01,23.0675,2026-04-24,2026-04-24,25.15,25.0871,9.3,8.76,13.86,-4.39,4,window_end,-81106456.5,0.0,-0.01994,0.0,2,4,False
sh605376,2026-04-17,64.43,12.74,12.14,1.12,-19.32,-1.0,856667969.3,1.1253875114232932,7.088678715235508,7.474771141767256,-0.0691248207848687,0.0186,0.0398,0.01622,0.04065,0.65,0.7,1.0,51.51,85.65,51.87,60.36,8,趋势中继原型,2026-04-17,2026-04-20,114.36,114.6459,2026-04-24,2026-04-24,118.01,117.715,3.19,2.68,11.05,-7.33,4,window_end,22547186.94,22547186.94,0.00408,0.0,0,4,False
sh603985,2026-04-17,64.35,20.59,9.04,9.85,-19.34,6.06,2009336995.79,2.134542364873401,10.623038995965949,-3.462077067000365,0.12762206155925554,0.01047,0.00913,0.01421,0.02504,0.65,0.65,1.0,58.83,68.81,50.48,100.0,9,趋势中继原型,2026-04-17,2026-04-20,24.0,24.06,2026-04-24,2026-04-24,25.35,25.2866,5.63,5.1,10.21,-6.25,4,window_end,-152326001.47,0.0,-0.02688,0.0,2,4,False
sh605366,2026-04-17,64.08,24.17,16.31,11.1,-21.7,0.3,746364845.74,1.6898547737260907,0.298284862043241,1.2325974076229045,0.09857900481238702,0.00728,0.02665,0.01391,0.04688,0.5,0.55,1.0,69.92,68.69,47.8,71.1,10,趋势中继原型,2026-04-17,2026-04-20,13.59,13.624,2026-04-24,2026-04-24,13.47,13.4363,-0.88,-1.38,6.25,-6.18,4,window_end,-74127566.02,0.0,-0.03675,0.0,0,4,False
sz002906,2026-04-20,70.42,10.19,14.14,5.53,-16.49,0.84,628373942.8399999,2.2734146478356325,2.226403261210419,5.824723419398623,0.698237521875916,0.02045,0.03185,0.04829,0.05013,0.6,0.55,1.0,50.01,91.43,64.56,72.81,1,趋势中继原型,2026-04-20,2026-04-21,32.5,32.5812,2026-04-24,2026-04-24,31.77,31.6906,-2.25,-2.73,0.92,-2.46,3,window_end,6649795.0,6649795.0,0.00844,0.0,0,3,False
sz002108,2026-04-20,68.7,19.49,15.05,15.29,-17.74,4.48,2183740521.7299995,4.656956099060379,4.480286738351258,-11.286814702908849,0.03543287122716454,0.06838,0.05425,0.09681,0.07463,0.5,0.45,1.0,62.78,82.86,43.45,100.0,2,趋势中继原型,2026-04-20,2026-04-21,5.67,5.6842,2026-04-24,2026-04-24,5.8,5.7855,2.29,1.78,9.88,-1.41,3,window_end,-61682246.3,33849842.76,-0.01497,282.22,2,3,False
sz000415,2026-04-20,67.32,11.98,5.05,1.78,-9.38,-1.92,269372948.0,0.8014139515960286,0.4366812227074135,3.1496247202967105,0.08881839010797754,0.05532,0.05611,0.06003,0.06536,0.75,0.75,1.0,44.2,100.0,73.59,6.59,3,趋势中继原型,2026-04-20,2026-04-21,4.6,4.6115,2026-04-23,2026-04-24,4.54,4.5286,-1.3,-1.8,3.04,-1.96,2,violent_super_outflow,-68692553.41,10469876.17,-0.08919,756.1,1,3,False
sz002203,2026-04-20,66.79,31.15,18.46,17.66,-18.69,2.99,1813832346.5900002,2.9766515502840116,2.9902242668200074,-4.593006992439058,0.017693571873020897,0.02029,0.01852,0.02988,0.01304,0.55,0.45,1.0,80.82,68.24,34.62,100.0,4,趋势中继原型,2026-04-20,2026-04-21,17.6,17.644,2026-04-24,2026-04-24,17.69,17.6458,0.51,0.01,5.0,-2.39,3,window_end,-154117249.88,0.0,-0.06014,0.0,2,3,False
sz000977,2026-04-20,65.93,11.12,20.44,1.08,-19.85,4.17,10909966244.42,2.849732130218146,7.16693536567492,10.883755148622157,0.5626124217597259,0.01542,-0.00291,0.02923,0.01185,0.55,0.45,1.0,56.44,61.84,69.43,100.0,5,趋势中继原型,2026-04-20,2026-04-21,71.01,71.1875,2026-04-24,2026-04-24,74.85,74.6629,5.41,4.88,6.49,-3.82,3,window_end,-1190441148.1,0.0,-0.06141,0.0,0,3,False
sz002692,2026-04-20,65.88,15.79,10.55,3.45,-18.88,4.61,572288051.6800001,1.6849812283967123,10.000000000000009,24.422001450093248,1.712496192857786,0.03387,0.02632,0.02468,0.01915,0.5,0.45,1.0,54.01,74.27,71.43,58.2,6,趋势中继原型,2026-04-20,2026-04-21,7.06,7.0776,2026-04-24,2026-04-24,6.16,6.1446,-12.75,-13.18,1.84,-13.74,3,hard_stop_8pct,-83407138.0,0.0,-0.05382,0.0,2,3,False
sz002628,2026-04-20,65.35,11.85,8.16,9.86,-12.03,2.33,596850938.4000001,3.641824803813454,2.333931777378817,1.381286931055282,-0.08359594340884069,0.00619,0.03711,0.03089,0.04964,0.35,0.6,1.0,46.81,87.83,54.07,70.5,7,趋势中继原型,2026-04-20,2026-04-21,5.73,5.7443,2026-04-24,2026-04-24,5.62,5.6059,-1.92,-2.41,0.52,-4.01,3,window_end,-26811083.52,0.0,-0.04298,0.0,1,3,False
sh601231,2026-04-20,64.09,11.46,19.3,12.74,-20.34,4.82,2679987108.1400013,1.5693059726876246,5.450472872075651,8.036233633954815,-0.013576965165050248,0.00651,0.01299,0.01671,0.03934,0.55,0.45,1.0,56.25,71.14,55.01,85.64,8,趋势中继原型,2026-04-20,2026-04-21,41.31,41.4133,2026-04-24,2026-04-24,39.57,39.4711,-4.21,-4.69,8.45,-6.68,3,window_end,-427784353.17,0.0,-0.05758,0.0,2,3,False
sz002475,2026-04-20,63.78,24.38,19.76,2.7,-21.11,7.79,24948100919.310005,2.5006015183659254,10.008368200836838,17.973406621821624,0.24908342272177464,0.01724,0.01296,0.01825,0.02101,0.35,0.35,1.0,73.27,43.1,66.84,100.0,9,趋势中继原型,2026-04-20,2026-04-21,64.86,65.0221,2026-04-24,2026-04-24,66.0,65.835,1.76,1.25,8.97,-3.02,3,window_end,-2466594551.23,0.0,-0.04963,0.0,2,3,False
sz002560,2026-04-20,63.74,40.06,6.28,2.28,-20.47,1.8,1468000103.28,1.1179580915205012,10.014409221902,18.349067121190977,0.8097630024234856,0.02133,0.00858,0.00822,-0.00328,0.45,0.35,1.0,81.4,43.49,68.16,70.6,10,趋势中继原型,2026-04-20,2026-04-21,16.14,16.1804,2026-04-21,2026-04-23,13.63,13.5959,-15.55,-15.97,2.11,-12.39,1,hard_stop_8pct,-311494714.04,0.0,-0.11227,0.0,0,3,False
