symbol,signal_date,score,pre20_return_pct,pre10_return_pct,pre5_return_pct,drawdown_from_20d_high_pct,close_vs_20d_high_pct,amount,amount_anomaly_20d,signal_return_1d_pct,active_buy_strength,support_pressure_spread,pre20_super_net_ratio,pre20_main_net_ratio,pre10_super_net_ratio,pre10_main_net_ratio,pre20_super_positive_day_ratio,pre20_main_positive_day_ratio,pre5_order_available_ratio,trend_score,fund_score,repair_score,liquidity_score,rank,strategy_name,entry_signal_date,entry_date,gross_entry_price,entry_price,exit_signal_date,exit_date,gross_exit_price,exit_price,return_pct,net_return_pct,max_runup_pct,max_drawdown_pct,holding_days,exit_reason,final_cum_super_amount,final_cum_super_peak_amount,final_cum_super_ratio,final_super_peak_drawdown_pct,final_super_decline_streak,future_days_available,is_mature_trade,post_exit_10d_runup_from_entry_pct,post_exit_10d_close_from_entry_pct,sold_before_recovery_to_profit,entry_to_d3_super_sum,entry_to_d3_main_sum,entry_to_d3_min_low_ret,pre5_amount_sum,pre5_super_sum,pre5_main_sum
sz002150,2026-03-12,71.05,26.89,8.16,10.62,-12.62,9.27,699335542.44,1.1426466304422405,10.00673854447438,11.18451718571285,2.4546313631232,0.02688,0.01388,0.02485,0.02086,0.6,0.5,1.0,66.14,71.95,84.32,49.42,7,趋势中继原型,2026-03-12,2026-03-13,33.0,33.0825,2026-03-31,2026-04-01,31.66,31.5809,-4.06,-4.54,19.73,-4.67,13,cum_super_peak_dd_20pct_3d,363511066.46,509742329.08,0.01756,28.69,4,28,True,5.7,-7.42,True,60821451.56,-67330920.19000006,-4.515151515151505,2841184642.5,274954277.91,232060275.34000003
sh603826,2026-03-12,70.99,24.0,17.08,9.58,-20.15,3.79,468052946.51,1.430398945704591,5.636137588064649,11.05246381968771,-0.0599527647443203,0.03376,0.04787,0.02241,0.05863,0.65,0.55,1.0,70.39,94.63,50.17,42.09,8,趋势中继原型,2026-03-12,2026-03-13,25.56,25.6239,2026-03-17,2026-03-18,23.5,23.4413,-8.06,-8.52,1.13,-8.84,3,hard_stop_8pct,-41358481.0,0.0,-0.05761,0.0,2,28,True,14.24,12.56,True,-41358481.0,-37259195.150000006,-8.841940532081372,1925086479.9200003,63905712.330000006,170789773.59999993
sh600075,2026-03-12,69.27,26.83,17.08,14.22,-19.28,0.91,1146418027.4900002,2.990252205215801,4.417670682730934,-7.22945388790329,-0.1910339144871046,0.01959,0.06099,0.02079,0.06341,0.4,0.7,1.0,74.03,87.57,25.66,100.0,9,趋势中继原型,2026-03-12,2026-03-13,7.99,8.01,2026-03-16,2026-03-17,7.3,7.2818,-8.64,-9.09,1.75,-9.89,2,hard_stop_8pct,-77571805.59,0.0,-0.05471,0.0,1,28,True,-4.88,-8.89,False,-77668765.7,-98872361.70999993,-12.140175219023785,3860188679.650001,40514750.01999995,66684635.76000011
sh600328,2026-03-12,68.99,14.91,3.87,7.23,-9.56,4.73,1696080792.17,4.094690283216325,4.728370221327971,10.776999754601256,-0.0402695712405394,0.0194,0.02273,0.02216,0.02666,0.55,0.65,1.0,46.91,77.18,71.61,100.0,10,趋势中继原型,2026-03-12,2026-03-13,10.2,10.2255,2026-03-26,2026-03-27,9.2,9.177,-9.8,-10.25,4.31,-9.41,10,hard_stop_8pct,-90234613.67,0.0,-0.01202,0.0,4,28,True,-4.9,-13.43,False,-29310938.15999999,12314213.179999888,-4.2156862745098,3903595011.9400005,211760717.56000015,399785018.04999983
sz002531,2026-03-13,85.11,26.43,11.56,5.81,-15.63,7.25,1358291306.76,2.1014748747149907,10.008857395925608,16.7530533904983,1.5313029843292023,0.04467,0.04879,0.02,0.0337,0.7,0.7,1.0,68.59,100.0,78.11,100.0,1,趋势中继原型,2026-03-13,2026-03-16,12.8,12.832,2026-03-18,2026-03-19,11.66,11.6309,-8.91,-9.36,4.69,-14.22,3,hard_stop_8pct,-120592362.7,0.0,-0.02412,0.0,1,27,True,-7.58,-11.8,False,-120592362.69999999,-188066327.0099995,-14.218750000000002,4063851841.7300005,265713970.13999987,319673188.61
sz002733,2026-03-13,76.98,29.05,15.99,6.69,-21.11,1.18,1945424342.74,2.717204429816676,6.580996884735213,3.647143691543839,0.2653070624597298,0.06872,0.04858,0.07771,0.05405,0.3,0.45,1.0,75.91,78.57,66.83,100.0,2,趋势中继原型,2026-03-13,2026-03-16,27.27,27.3382,2026-03-19,2026-03-20,24.8,24.738,-9.06,-9.51,9.97,-9.06,4,hard_stop_8pct,29655700.78,53245762.36,0.00632,44.3,1,27,True,2.24,-6.09,False,53245762.359999985,18965240.949999988,-6.123945727906122,8036574607.03,639889696.1100001,427721595.84999967
sh600844,2026-03-13,74.48,25.08,20.49,12.57,-20.3,5.84,1019387880.01,4.066367547465998,5.8375634517766395,4.523633120843826,0.1202843377820003,0.04086,0.02096,0.0493,0.03229,0.4,0.4,1.0,74.39,71.91,67.98,100.0,3,趋势中继原型,2026-03-13,2026-03-16,4.17,4.1804,2026-03-19,2026-03-20,3.69,3.6808,-11.51,-11.95,10.07,-11.03,4,hard_stop_8pct,-32000445.52,0.0,-0.01272,0.0,0,27,True,31.65,-3.84,True,-72950763.25999999,-86012296.87000006,-9.592326139088724,3010947402.1,164393994.98,79628384.81000003
sz002652,2026-03-13,73.82,28.47,13.29,9.37,-20.3,2.61,579241884.39,3.195311261587675,2.607076350093096,0.5430559727759885,-0.0196981082816827,0.02057,0.05972,0.03078,0.08839,0.45,0.75,1.0,72.76,96.31,45.44,69.21,4,趋势中继原型,2026-03-13,2026-03-16,5.49,5.5037,2026-03-19,2026-03-20,4.9,4.8878,-10.75,-11.19,11.84,-12.02,4,hard_stop_8pct,48842366.8,79341936.6,0.0239,38.44,0,27,True,-9.47,-22.95,False,47573724.599999994,-19280828.289999932,-8.743169398907114,1300431627.21,52164659.49,110812951.35000002
sh603115,2026-03-13,72.61,41.88,14.25,10.86,-20.32,-4.6,339291452.0,0.9673281851168708,-0.1244167962674902,3.300147095954543,0.0564720033088249,0.0359,0.03604,0.02834,0.01807,0.6,0.65,1.0,85.97,95.71,46.38,17.23,5,趋势中继原型,2026-03-13,2026-03-16,32.62,32.7015,2026-03-17,2026-03-18,30.18,30.1045,-7.48,-7.94,0.8,-8.31,2,hard_stop_8pct,-25660567.6,0.0,-0.04084,0.0,1,27,True,48.22,43.62,True,21523752.4,23069533.400000006,-9.534028203556089,1773732991.0,66299847.0,67235477.0
sh600121,2026-03-13,71.56,18.98,7.08,8.44,-11.87,9.92,299188885.25,1.0149875452858106,9.922178988326856,42.60429164789638,1.5078871416731547,0.0463,0.02582,0.06168,0.04798,0.6,0.35,1.0,55.01,91.43,85.86,15.89,6,趋势中继原型,2026-03-13,2026-03-16,5.72,5.7343,2026-03-17,2026-03-18,5.17,5.1571,-9.62,-10.07,2.27,-11.19,2,hard_stop_8pct,-89663154.17,0.0,-0.03832,0.0,0,27,True,-0.52,-19.93,False,-119339520.96999998,-105840500.01999998,-14.685314685314687,1921120562.65,348717264.38,302992879.24000007
sz000545,2026-03-13,71.33,33.56,11.93,5.07,-21.39,-5.29,961047165.86,1.8997822794543424,0.0,0.8843001240625981,-0.1645086247754785,0.06925,0.03727,0.06814,0.03626,0.65,0.5,1.0,71.92,95.71,27.5,93.81,7,趋势中继原型,2026-03-13,2026-03-16,3.87,3.8797,2026-03-19,2026-03-20,3.42,3.4115,-11.63,-12.07,11.89,-10.59,4,hard_stop_8pct,102482363.88,129351810.24,0.03578,20.77,2,27,True,-8.53,-25.32,False,122210252.87999998,57171861.9299999,-5.943152454780365,4072630859.66,111290404.51000005,-24036303.679999918
sh603936,2026-03-13,71.15,32.15,16.13,13.35,-21.18,-5.28,1132622924.75,1.7610860119396825,-1.216389244558258,0.8721490466194126,0.0457456944917803,0.025,0.01922,0.02978,0.03311,0.6,0.4,1.0,73.87,85.21,39.86,92.04,8,趋势中继原型,2026-03-13,2026-03-16,15.4,15.4385,2026-03-19,2026-03-20,14.26,14.2244,-7.4,-7.86,2.21,-8.9,4,hard_stop_8pct,-114259709.33,0.0,-0.03432,0.0,3,27,True,-8.57,-18.05,False,-100204213.85999998,-194390034.40999997,-7.662337662337659,5926401720.849999,242157356.74,278595151.5499999
sh600691,2026-03-13,68.66,29.17,20.3,11.33,-19.11,9.93,220293267.02000004,0.7692450351546579,9.92555831265507,13.48081341374082,1.024686239682061,0.02291,0.03141,0.02761,0.03988,0.45,0.5,1.0,79.65,76.39,70.96,2.95,9,趋势中继原型,2026-03-13,2026-03-16,4.8,4.812,2026-03-16,2026-03-17,4.21,4.1995,-12.29,-12.73,1.46,-14.58,1,hard_stop_8pct,-150057439.29,0.0,-0.09211,0.0,0,27,True,-3.54,-31.04,False,-54511736.25999996,-50428207.730000496,-14.583333333333337,1899455110.48,159235334.76999998,140016565.27999997
sh603218,2026-03-13,67.93,14.4,8.85,7.12,-13.21,6.25,1063502689.25,4.753264824402812,7.488702388637813,5.766332482266453,-0.0316721127933902,0.01211,0.03807,0.01357,0.03332,0.35,0.6,1.0,50.7,72.68,69.14,100.0,10,趋势中继原型,2026-03-13,2026-03-16,16.88,16.9222,2026-03-17,2026-03-18,15.12,15.0822,-10.43,-10.87,1.24,-10.96,2,hard_stop_8pct,-74051126.47,0.0,-0.04315,0.0,1,27,True,-7.17,-14.87,False,-74919323.47000001,-186403882.19999993,-13.507109004739338,2321214019.1800003,43231092.559999995,165608260.84000006
sz000545,2026-03-16,80.38,30.46,13.22,8.84,-21.39,-1.92,1068323754.4500002,1.9374100345929224,3.5532994923857864,7.560056747177754,0.6472083519063605,0.06349,0.03455,0.05876,0.03091,0.65,0.5,1.0,75.25,95.32,58.6,97.91,1,趋势中继原型,2026-03-16,2026-03-17,4.0,4.01,2026-03-19,2026-03-20,3.42,3.4115,-14.5,-14.93,3.5,-13.5,3,hard_stop_8pct,-23054870.12,3814576.24,-0.01284,704.39,2,26,True,-11.5,-27.75,False,-23054870.119999997,-57387998.54000001,-13.5,4281162142.65,282127913.16,83196904.07000002
sz002831,2026-03-16,72.51,13.57,8.51,15.78,-20.14,2.65,1306138379.73,3.162132028125201,10.011574074074067,16.085944052377666,0.1976241766614028,0.00948,0.01863,0.04632,0.05354,0.45,0.55,1.0,49.33,87.14,68.83,100.0,2,趋势中继原型,2026-03-16,2026-03-17,36.16,36.2504,2026-03-23,2026-03-24,32.73,32.6482,-9.49,-9.94,8.9,-11.64,5,hard_stop_8pct,-67097074.4,0.0,-0.01762,0.0,1,26,True,3.43,2.54,True,-63625064.75999999,-14239810.840000033,-5.337389380530977,4099241056.37,347611687.01,426108077.7799999
sz002531,2026-03-16,71.63,32.55,25.84,15.86,-21.34,-1.85,1877788751.4300003,2.6891201148762285,-1.85185185185186,-8.991395852777508,-0.0488414645737742,0.05889,0.05543,0.05745,0.06203,0.7,0.7,1.0,83.99,100.0,5.72,100.0,3,趋势中继原型,2026-03-16,2026-03-17,12.0,12.03,2026-03-20,2026-03-23,11.07,11.0423,-7.75,-8.21,6.25,-8.92,4,cum_super_peak_dd_20pct_3d,-28716722.8,12024975.25,-0.00579,338.81,3,26,True,-1.67,-7.83,False,-14222633.699999988,-43184676.67999995,-8.499999999999996,5427780169.650001,168635134.33999985,141130194.79000038
sz000912,2026-03-16,71.42,28.63,12.52,4.51,-19.32,-0.65,1480558695.8899994,2.8133962695649393,1.661129568106312,-1.1521233117844147,0.3815534947166805,0.04747,0.04144,0.05274,0.04806,0.45,0.55,1.0,72.27,87.14,36.96,100.0,4,趋势中继原型,2026-03-16,2026-03-17,5.81,5.8245,2026-03-18,2026-03-19,5.99,5.975,3.1,2.58,15.32,-0.34,2,violent_super_outflow,-69159659.51,11575979.01,-0.02813,697.44,1,26,True,0.69,-10.5,False,-100123494.43,-117764928.32000014,-5.335628227194489,5086644939.46,163739838.63999996,125223993.11000013
sh600367,2026-03-16,71.27,29.91,5.31,6.9,-18.09,1.25,2637999426.4300003,2.650027316464714,8.10483870967742,9.610799248091794,0.0700776458166925,0.02391,0.01476,0.02835,0.01741,0.55,0.55,1.0,67.48,65.93,71.81,100.0,5,趋势中继原型,2026-03-16,2026-03-17,26.81,26.877,2026-03-20,2026-03-23,23.25,23.1919,-13.28,-13.71,8.17,-11.64,4,hard_stop_8pct,-222100044.11,0.0,-0.03363,0.0,3,26,True,-9.25,-24.17,False,-180066377.60000014,-180207191.1499998,-7.982096232748958,7076754764.470001,470396382.29,525742324.1800003
sh603538,2026-03-16,68.64,19.0,14.85,12.36,-20.3,-0.95,780240340.2799999,4.01103449484972,-0.9459992116673366,1.5438981193508994,0.014501114382191,0.04975,0.04066,0.06853,0.06255,0.6,0.4,1.0,61.97,91.43,38.61,83.92,6,趋势中继原型,2026-03-16,2026-03-17,25.1,25.1627,2026-04-20,2026-04-21,51.28,51.1518,104.3,103.28,123.86,-4.38,23,cum_super_peak_dd_20pct_3d,191003860.62,699162747.39,0.00393,72.68,3,26,True,136.65,129.4,False,42554554.58000001,105967697.91000003,-4.382470119521919,2005451149.0499997,169918105.77999997,175922969.1
sz002655,2026-03-16,67.33,31.02,-5.52,-3.01,-14.25,-3.63,718485267.0799999,1.0461553823023615,6.022659511031603,5.628714033950686,0.0402223525159384,0.02756,0.03807,-0.00296,0.0077,0.5,0.5,1.0,56.18,76.35,75.97,47.61,7,趋势中继原型,2026-03-16,2026-03-17,17.85,17.8946,2026-03-23,2026-03-24,16.63,16.5884,-6.83,-7.3,3.25,-9.24,5,hard_stop_8pct,-26786022.0,5497522.0,-0.01059,587.24,1,26,True,12.89,11.99,True,-25494169.0,44485504.0,-4.201680672268903,2302983487.68,-27976567.0,6917400.060000002
sh603936,2026-03-16,67.18,27.21,13.21,14.98,-21.18,-5.4,979179039.7900002,1.4393355790544795,-0.1296176279974026,0.038774598369816,0.0323111986106086,0.02518,0.01942,0.02956,0.03486,0.65,0.45,1.0,64.69,90.83,32.02,79.79,8,趋势中继原型,2026-03-16,2026-03-17,15.72,15.7593,2026-03-19,2026-03-20,14.26,14.2244,-9.29,-9.74,0.13,-10.75,3,hard_stop_8pct,-99198275.79,0.0,-0.04221,0.0,2,26,True,-10.43,-19.72,False,-99198275.78999999,-268115420.32,-10.750636132315528,6320688283.74,265616140.31000003,319309907.98999995
sz002594,2026-03-16,66.29,10.67,2.98,2.2,-12.97,3.8,11138193860.569998,2.0943080276243413,4.96638908397713,14.193516001157995,-0.099348872051628,0.03771,0.04195,0.05484,0.06142,0.5,0.5,1.0,40.66,82.86,60.37,100.0,9,趋势中继原型,2026-03-16,2026-03-17,104.63,104.8916,2026-03-26,2026-03-27,104.0,103.74,-0.6,-1.1,6.87,-4.38,8,cum_super_peak_dd_20pct_3d,-750943921.47,955499202.23,-0.01054,178.59,3,26,True,3.69,-0.36,True,-532708116.7900007,-1043104557.0699992,-4.377329637771188,34969524330.13,1841512011.02,2079549281.7900007
sz002636,2026-03-16,65.33,19.55,6.53,14.64,-21.42,5.48,1496221731.11,1.3444322462733052,10.017211703958685,14.928512190789633,0.9465743867851072,0.02279,0.02727,0.01197,0.01031,0.5,0.55,1.0,55.25,69.7,66.2,78.15,10,趋势中继原型,2026-03-16,2026-03-17,32.86,32.9421,2026-03-23,2026-03-24,28.51,28.4387,-13.24,-13.67,6.51,-14.27,5,hard_stop_8pct,-126478369.43,11648870.99,-0.01349,1185.76,1,26,True,4.08,2.89,True,-43634510.94999996,-113088046.29000008,-8.368837492391968,6258517112.059999,275949732.15999997,380111508.0199999
sh603175,2026-03-17,75.88,26.8,21.81,9.23,-19.36,8.63,1769700284.33,3.9944484369084456,8.629096269418302,6.048203712106137,0.194617600324562,0.02637,0.01255,0.04817,0.03268,0.4,0.4,1.0,76.6,72.26,70.44,100.0,1,趋势中继原型,2026-03-17,2026-03-18,94.65,94.8866,2026-03-20,2026-03-23,85.05,84.8374,-10.14,-10.59,5.64,-8.27,3,violent_super_outflow,-88052973.79,78657330.94,-0.03165,211.95,2,25,True,-3.33,-19.3,False,-88052973.78999999,-39963133.899999976,-8.272583201267846,3536069825.21,315770854.29999995,141288783.07000005
sz002730,2026-03-17,74.99,21.33,13.36,-1.2,-16.26,2.96,858771025.42,2.189395500904091,6.1991869918699205,4.321922291433612,-0.060382081235961,0.02466,0.03997,0.03048,0.03765,0.55,0.65,1.0,63.64,91.76,59.28,89.67,2,趋势中继原型,2026-03-17,2026-03-18,20.91,20.9623,2026-03-23,2026-03-24,22.78,22.7231,8.94,8.4,14.2,-1.43,4,cum_super_peak_dd_20pct_3d,-22340233.36,10199472.0,-0.00744,319.03,3,25,True,47.58,34.72,False,-995425.3599999994,26252926.599999964,-1.434720229555242,2919758868.7,13456844.0,44900700.95999999
sz000420,2026-03-17,69.45,11.84,19.44,16.17,-20.75,3.4,3047187828.170001,4.131550686367228,7.450980392156881,4.8470249823326625,-0.0870195032477685,0.03231,0.02497,0.04965,0.04465,0.55,0.45,1.0,56.87,87.14,47.56,100.0,3,趋势中继原型,2026-03-17,2026-03-18,5.19,5.203,2026-03-20,2026-03-23,4.34,4.3292,-16.38,-16.79,0.39,-14.26,3,hard_stop_8pct,-231214921.42,0.0,-0.05171,0.0,2,25,True,-4.82,-9.06,False,-231214921.42000002,-428651156.4399999,-14.25818882466282,9371605824.82,577369447.2800001,571771788.2999997
sh603693,2026-03-17,69.13,16.17,9.23,5.17,-19.38,-1.67,526067459.99,2.3174426606759324,9.972299168975084,29.171946035764535,0.4596470274641132,0.03498,0.04451,0.03916,0.04149,0.45,0.5,1.0,53.32,82.86,70.39,65.32,4,趋势中继原型,2026-03-17,2026-03-18,15.91,15.9498,2026-04-02,2026-04-03,14.15,14.1146,-11.06,-11.51,28.03,-11.63,12,hard_stop_8pct,-160774782.55,0.0,-0.01697,0.0,8,25,True,-1.63,-3.71,False,-118028165.35000001,-148324587.08000016,-0.37712130735386706,2572588417.58,286707487.05,295549975.84000003
sh600527,2026-03-17,64.56,13.04,14.54,10.17,-19.41,-1.83,665474298.43,2.546562765426271,3.076923076923088,1.6960471090510865,-0.1035626731830112,0.02989,0.03704,0.04721,0.05208,0.55,0.45,1.0,54.03,87.14,41.19,75.52,5,趋势中继原型,2026-03-17,2026-03-18,2.65,2.6566,2026-03-19,2026-03-20,2.42,2.414,-8.68,-9.13,1.13,-9.06,2,hard_stop_8pct,-45934534.8,0.0,-0.05454,0.0,1,25,True,1.13,-14.34,False,-38612477.800000004,-111541760.69999997,-14.71698113207548,3088335042.41,142177981.10000002,187028476.88
sh603093,2026-03-17,62.13,12.27,-3.17,-4.03,-11.89,-4.96,772848401.34,2.271524720147869,6.539775500244027,13.334031181448264,0.1376835480742459,0.02133,0.02363,0.00086,-0.00592,0.55,0.4,1.0,31.68,65.23,85.82,83.38,6,趋势中继原型,2026-03-17,2026-03-18,21.81,21.8645,2026-03-20,2026-03-23,19.64,19.5909,-9.95,-10.4,0.64,-9.12,3,hard_stop_8pct,-43749539.9,0.0,-0.03942,0.0,2,25,True,-1.7,-20.91,False,-43749539.9,-77108639.9,-9.124254928931673,2485268030.44,169164320.48,161637162.80000004
sh603527,2026-03-17,62.12,15.58,17.42,14.52,-19.74,-2.97,371476798.08,2.260542919622527,1.515151515151536,-0.4313512763870939,-0.0193242535660437,0.05076,0.04466,0.06298,0.05182,0.55,0.65,1.0,58.05,95.71,23.22,54.01,7,趋势中继原型,2026-03-17,2026-03-18,12.75,12.7819,2026-03-19,2026-03-20,11.61,11.581,-8.94,-9.4,1.96,-9.8,2,hard_stop_8pct,-12368653.0,0.0,-0.01999,0.0,1,25,True,-9.41,-20.55,False,-19851223.0,-74748588.72999999,-18.039215686274513,2288683377.03,146166382.85,121746978.78
sz002426,2026-03-17,60.67,10.37,14.32,3.47,-14.32,0.67,2744178903.76,2.7409145021026653,0.6711409395973256,-10.678102301147485,-0.0683523627934734,0.02191,0.01213,0.03645,0.02567,0.6,0.45,1.0,50.4,83.26,25.62,100.0,8,趋势中继原型,2026-03-17,2026-03-18,4.57,4.5814,2026-03-19,2026-03-20,4.18,4.1696,-8.53,-8.99,0.22,-10.28,2,hard_stop_8pct,-225811290.26,0.0,-0.08096,0.0,1,25,True,-13.79,-26.91,False,-352844843.6300001,-405227338.0499998,-13.7855579868709,7278648905.27,195284475.38,19379761.869999826
sz002594,2026-03-17,60.49,15.21,9.88,8.3,-11.43,-2.03,8744488717.02,1.551956434485961,-1.672720321162302,-4.483610594486663,-0.1234684212707106,0.04778,0.05388,0.03438,0.0365,0.55,0.55,1.0,52.61,87.14,22.79,85.07,9,趋势中继原型,2026-03-17,2026-03-18,102.81,103.067,2026-03-26,2026-03-27,104.0,103.74,1.16,0.65,8.76,-2.68,7,cum_super_peak_dd_20pct_3d,-573148078.63,1133295045.07,-0.00917,150.57,3,25,True,5.52,1.4,False,-412392813.87000036,-433204188.0600009,-2.684563758389269,38890734804.19,2030392339.0199997,2343897824.8100014
sh600873,2026-03-17,60.43,16.96,13.34,11.86,-16.09,-5.51,1080749889.0500002,1.6164732408107738,-2.494154325798914,0.2469858315087449,0.1338459549759041,0.01294,0.02598,0.0211,0.04593,0.4,0.45,1.0,51.41,66.41,52.17,87.22,10,趋势中继原型,2026-03-17,2026-03-18,12.4,12.431,2026-03-23,2026-03-24,11.18,11.1521,-9.84,-10.29,1.45,-12.02,4,hard_stop_8pct,-278469421.04,0.0,-0.08453,0.0,3,25,True,-4.84,-8.39,False,-247336985.19,-356820957.6599999,-7.741935483870977,6671764733.27,448831803.53999996,491156226.28999984
sh600307,2026-03-18,79.8,19.57,18.28,16.4,-18.47,9.01,1358624470.62,3.4173892622200306,9.999999999999986,6.004621249223575,0.1817321279053116,0.06442,0.07544,0.10066,0.11874,0.6,0.6,1.0,65.77,91.43,72.27,100.0,1,趋势中继原型,2026-03-18,2026-03-19,2.39,2.396,2026-03-20,2026-03-23,2.04,2.0349,-14.64,-15.07,5.02,-11.72,2,hard_stop_8pct,-167519563.85,0.0,-0.05953,0.0,1,24,True,-4.6,-21.76,False,-174727770.84999996,-250994652.4399999,-15.899581589958167,4574933701.389999,480613721.6999999,508951054.1900002
sh600791,2026-03-18,77.57,41.82,11.96,13.04,-16.35,-0.64,303239523.0,1.6494114817353294,-0.6410256410256276,11.941572339170314,0.0239762732379709,0.01646,0.00855,0.03705,0.03826,0.7,0.5,1.0,88.73,100.0,48.88,37.33,2,趋势中继原型,2026-03-18,2026-03-19,9.35,9.3734,2026-03-23,2026-03-24,8.3,8.2793,-11.23,-11.67,3.21,-12.51,3,hard_stop_8pct,8609044.0,8609044.0,0.01348,0.0,0,24,True,35.61,34.22,True,8609044.0,-5724205.810000017,-12.513368983957218,882497358.45,43182497.0,85302162.65
sz002730,2026-03-18,73.45,28.3,18.21,3.62,-21.19,-0.65,785239414.08,1.8454774876939448,2.5358851674641247,1.0977751301619951,-0.1775146749139098,0.02526,0.04027,0.03571,0.04239,0.55,0.65,1.0,76.93,95.71,35.85,79.14,3,趋势中继原型,2026-03-18,2026-03-19,21.0,21.0525,2026-03-30,2026-03-31,24.3,24.2393,15.71,15.14,28.57,-0.38,8,cum_super_peak_dd_20pct_3d,-22738114.92,38461541.08,-0.00322,159.12,3,24,True,46.95,30.29,False,-32539705.36,21603640.76999998,-0.3809523809523707,2974263849.7799997,21722491.0,52004612.95999999
sh600032,2026-03-18,68.76,17.51,10.9,1.65,-13.7,-4.95,820553846.8199999,2.757911638760622,-2.591792656587477,0.8098239470514201,0.087182248596164,0.03248,0.02942,0.03951,0.03624,0.4,0.55,1.0,50.99,87.14,57.09,86.87,4,趋势中继原型,2026-03-18,2026-03-19,8.88,8.9022,2026-03-26,2026-03-27,12.09,12.0598,36.15,35.47,58.78,0.0,6,violent_super_outflow,-56389449.16,288252922.24,-0.00543,119.56,1,24,True,32.09,10.25,False,102102833.67000002,131989751.05999988,0.0,3605972803.5199995,72803613.82999998,46537747.26000008
sh603693,2026-03-18,67.84,28.06,18.07,13.35,-19.38,0.19,1055212112.2,3.801678023138905,1.889168765743077,-12.003148891641391,-0.0317653438322618,0.06765,0.07242,0.0842,0.08748,0.5,0.5,1.0,76.5,82.86,23.58,100.0,5,趋势中继原型,2026-03-18,2026-03-19,16.13,16.1703,2026-03-26,2026-03-27,16.98,16.9376,5.27,4.74,26.29,-2.11,6,cum_super_peak_dd_20pct_3d,20207189.8,56049181.74,0.0033,63.95,3,24,True,2.67,-12.34,False,56049181.740000024,18405850.00999981,-2.1078735275883442,3369201796.2799997,179190293.56,151758013.78999996
sh600328,2026-03-18,66.43,13.72,12.61,4.23,-15.51,-1.5,984641825.5,1.7657190706091477,1.1583011583011782,8.871924166499866,-0.0040234176402046,0.01369,0.03215,0.01765,0.04425,0.6,0.65,1.0,53.18,80.53,52.73,91.07,6,趋势中继原型,2026-03-18,2026-03-19,10.45,10.4761,2026-03-25,2026-03-26,9.51,9.4862,-9.0,-9.45,1.15,-11.48,5,hard_stop_8pct,-37835426.37,10971634.82,-0.01121,444.85,3,24,True,-5.36,-14.55,False,-20813008.970000006,14624039.820000201,-6.220095693779893,5435466168.6,-6802983.879999928,282457512.0599998
sh600408,2026-03-18,63.37,12.57,16.22,17.81,-17.21,-0.7,1036276016.3700002,2.8906835519978555,-0.6976744186046546,-10.4053237030143,-0.0349377710166683,0.07545,0.06553,0.10443,0.09609,0.6,0.45,1.0,54.93,91.43,19.57,100.0,7,趋势中继原型,2026-03-18,2026-03-19,4.33,4.3408,2026-03-26,2026-03-27,3.74,3.7307,-13.63,-14.06,5.31,-11.55,6,hard_stop_8pct,-62099939.78,3692748.0,-0.01458,1781.67,2,24,True,-6.0,-24.94,False,-8395049.800000004,-34423547.99999997,-7.390300230946889,3408538953.4600005,327449430.94,371765583.9800001
sh600569,2026-03-18,62.05,14.63,10.59,11.46,-14.04,-4.56,539200555.6,2.9204385347684716,-3.5460992907801248,6.867714976442059,-0.10018854485394,0.03545,0.04307,0.05187,0.08732,0.6,0.5,1.0,47.75,91.43,36.4,66.28,8,趋势中继原型,2026-03-18,2026-03-19,2.69,2.6967,2026-03-19,2026-03-20,2.41,2.404,-10.41,-10.86,0.37,-9.29,1,hard_stop_8pct,1827327.0,1827327.0,0.0044,0.0,0,24,True,-12.64,-21.93,False,15463705.45,-7168054.850000009,-19.330855018587357,1588552319.6100001,109115525.69999999,172553429.27000004
sh603817,2026-03-18,61.6,18.97,21.22,9.59,-19.34,3.2,628000481.29,3.50398077158762,4.316546762589923,13.89525766298,0.1036180552383219,0.00144,0.06712,0.00417,0.10142,0.4,0.45,1.0,66.53,51.6,65.22,72.78,9,趋势中继原型,2026-03-18,2026-03-19,8.55,8.5714,2026-03-24,2026-03-25,8.7,8.6783,1.75,1.25,6.78,-3.63,4,cum_super_peak_dd_20pct_3d,-59560762.83,330689.9,-0.01971,18111.06,3,24,True,5.85,-19.53,False,-46991005.83,343944289.2199999,-3.3918128654970903,2102365057.6100001,-12241168.0,299958267.59000003
sh600930,2026-03-18,60.41,14.86,13.9,6.75,-16.17,-4.96,3905584936.9099994,2.580470667386044,-1.4705882352941124,-13.808547736941136,0.0134268142639571,0.04794,0.02768,0.06232,0.04663,0.5,0.3,1.0,50.24,82.86,25.34,100.0,10,趋势中继原型,2026-03-18,2026-03-19,6.59,6.6065,2026-03-23,2026-03-24,6.95,6.9326,5.46,4.94,10.47,-1.06,3,violent_super_outflow,-29784081.45,317447240.55,-0.00245,109.38,1,24,True,19.58,-6.68,False,-29784081.450000048,-167827079.8300004,-1.062215477996964,20283727011.239998,413925840.4000006,144406251.46000087
