discovery_date,symbol,base_setup_score,relative_rank_score,amount,amount_avg20,amount_med20,amount_ratio20,amount_ratio20_median,amount_percentile60,pre20_return_pct,pre20_super_price_divergence,pre20_main_price_divergence,pre5_return_pct,pre5_super_price_divergence,setup_score,strategy_mode,rank,launch_start_date,launch_end_date,pullback_confirm_date,pullback_confirm_reason,launch3_return_pct,launch3_max_drawdown_pct,launch3_super_net_ratio,launch3_main_net_ratio,launch3_add_buy_ratio,pullback_super_net_ratio,pullback_main_net_ratio,pullback_support_spread_avg,pullback_depth_from_launch_peak_pct,confirm_distribution_score,order_filter_available,launch_hist_order_days,launch_order_days,launch_cancel_buy_to_add_buy,launch_hist_cancel_buy_to_add_buy_avg,launch_cancel_buy_to_add_buy_vs_hist,orderbook_filter_reason,liquidity_mode
2026-03-03,sh601628,73.7,77.52,1298198882.9800003,900393573.1035,818555444.145,1.4418126936483282,1.585963287234622,0.8055555555555556,-10.05,0.08518,0.09371,-6.08,0.03109,77.52,hybrid_80m_rel_or_abs,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz001330,77.23,77.23,1211186916.8,2055299020.2090003,1709209197.775,0.5892996128012732,0.7086241510850098,0.3888888888888889,-10.12,0.10389,0.0638,-25.76,0.24232,77.23,hybrid_80m_rel_or_abs,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz002517,76.2,76.2,1125417611.72,1559761192.362,1293921423.04,0.7215319994054612,0.8697727633845731,0.25,-10.52,0.11697,0.11065,-3.81,0.03185,76.2,hybrid_80m_rel_or_abs,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh600977,73.94,73.94,734923328.7900001,1707365721.0754998,1801919975.6699996,0.4304428276368691,0.40785569765202084,0.2222222222222222,-16.82,0.14539,0.12489,-14.43,0.07916,73.94,hybrid_80m_rel_or_abs,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz002855,61.42,73.42,258321648.73000002,33986140.4065,32811925.32,7.60079390128674,7.87279765544706,1.0,-11.35,0.11624,0.0808,-10.98,0.08713,73.42,hybrid_80m_rel_or_abs,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz002345,71.95,71.95,269397591.88,405541409.87049997,387487149.15999997,0.6642912050979596,0.6952426485988086,0.3888888888888889,-18.67,0.19081,0.19653,-8.57,0.08038,71.95,hybrid_80m_rel_or_abs,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh603212,69.33,69.33,405688313.34000003,920037394.2385,880648733.2900001,0.44094763525974034,0.4606698425879706,0.05555555555555555,-15.28,0.15539,0.12237,-8.87,0.07179,69.33,hybrid_80m_rel_or_abs,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh601888,68.99,68.99,3519317990.69,4162316276.9174995,4095237738.4599996,0.8455191188153326,0.859368421432214,0.16666666666666666,-13.99,0.12085,0.10919,-8.31,-0.01885,68.99,hybrid_80m_rel_or_abs,11,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz002943,67.33,67.33,895385950.55,1039910493.8460003,883467125.63,0.8610221320476424,1.013490965961524,0.5,-16.0,0.16578,0.15308,-8.15,0.03948,67.33,hybrid_80m_rel_or_abs,12,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz002036,55.21,66.65,1672948228.57,395045728.9795,327069179.85999995,4.234821707582146,5.114967510194925,0.9444444444444444,-9.72,0.0553,0.03714,-2.97,0.00553,66.65,hybrid_80m_rel_or_abs,13,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz002846,64.1,66.03,185563740.37,127471207.16600001,107979731.0,1.455730627296474,1.718505303277705,0.6111111111111112,-14.64,0.12154,0.06506,-6.06,0.04719,66.03,hybrid_80m_rel_or_abs,14,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh603598,65.3,65.3,469591155.28,1319713207.3445,1148724869.0349998,0.3558281849924816,0.40879340905580436,0.16666666666666666,-11.78,0.13596,0.11352,-9.5,0.07718,65.3,hybrid_80m_rel_or_abs,15,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh600718,64.23,64.98,354128955.08,298280698.69,251398744.435,1.1872338928910802,1.4086345414169767,0.5833333333333334,-10.65,0.09975,0.11505,-2.92,0.02018,64.98,hybrid_80m_rel_or_abs,16,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh603885,59.23,64.23,345794298.43999994,236996736.4625,212101923.26,1.4590677643981607,1.630321371561145,0.9166666666666666,-13.85,0.13356,0.13364,-5.18,0.05043,64.23,hybrid_80m_rel_or_abs,17,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sz000911,54.77,64.08,239620741.99,97109860.3055,70887287.5,2.4675222602130407,3.3803062642226225,0.9444444444444444,-13.8,0.13005,0.10133,-0.3,-0.01717,64.08,hybrid_80m_rel_or_abs,18,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh603486,62.92,63.52,486606567.5,423526409.90699995,404058183.3299999,1.1489403166306713,1.204298260932836,0.5277777777777778,-12.56,0.10733,0.08665,-8.35,0.04983,63.52,hybrid_80m_rel_or_abs,19,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-03,sh605488,63.45,63.45,369437141.21000004,551186376.4245,495686848.085,0.670258114154613,0.7453034968292103,0.2777777777777778,-14.96,0.148,0.13581,-8.77,0.06468,63.45,hybrid_80m_rel_or_abs,20,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002855,85.0,96.73,182902142.02,43948084.493,32811925.32,4.161777336373612,5.574258146580471,0.972972972972973,-18.35,0.17973,0.1496,-19.39,0.17385,96.73,hybrid_80m_rel_or_abs,1,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz001309,88.85,96.38,4751061276.33,2278128453.9304996,2070186766.04,2.0855107042506322,2.2949916182771117,0.918918918918919,-17.8,0.15887,0.16636,-8.79,0.02694,96.38,hybrid_80m_rel_or_abs,2,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,7.77,0.0,0.09847,0.06049,1.90137,0.08069,0.1008,0.10696,-5.15,13.26,True,2.0,3.0,0.00258,0.00041,6.2863,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-04,sz002064,91.11,95.63,925261242.6899999,630869011.5680001,591266865.075,1.4666455725734564,1.5648792403961855,0.8648648648648649,-15.33,0.15255,0.15861,-7.61,0.09731,95.63,hybrid_80m_rel_or_abs,3,2026-03-09,2026-03-11,,no_pullback_confirm,4.72,0.0,0.00956,0.01755,1.33892,,,,,,True,5.0,3.0,6e-05,0.00012,0.4729,,hybrid_80m_rel_or_abs
2026-03-04,sz002371,91.27,91.27,2824844500.1300006,3763181982.8380003,3690436664.075,0.7506531740991295,0.7654499337785118,0.10810810810810811,-11.12,0.09523,0.09995,-10.05,0.06927,91.27,hybrid_80m_rel_or_abs,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002738,90.43,90.43,1735342737.4599996,2086140754.5444999,1977104770.83,0.8318435530678774,0.8777191593804575,0.2702702702702703,-14.09,0.12206,0.0992,-11.7,0.09805,90.43,hybrid_80m_rel_or_abs,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002400,88.75,88.75,890514587.41,3302053111.9954996,2716964970.5699997,0.26968511928987215,0.3277607908294734,0.0,-20.88,0.20811,0.1848,-12.32,0.06294,88.75,hybrid_80m_rel_or_abs,6,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002865,88.04,88.04,1339779941.6000001,2361494655.0290003,2436872809.0649996,0.5673440499841178,0.54979477657435,0.13513513513513514,-15.89,0.16334,0.14496,-3.66,0.06184,88.04,hybrid_80m_rel_or_abs,7,2026-03-04,2026-03-06,2026-03-18,pullback_absorption_confirm,10.07,0.0,0.09893,0.10589,1.6158,0.00725,0.02548,-0.13093,-16.48,38.0,True,2.0,3.0,0.00558,0.00041,13.6725,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-04,sh601615,87.18,87.18,1279136360.31,2812824920.0895,2610854213.285001,0.4547515030794379,0.4899302128021077,0.10344827586206896,-20.86,0.19329,0.1632,-11.15,0.09287,87.18,hybrid_80m_rel_or_abs,8,2026-03-06,2026-03-10,2026-03-12,pullback_absorption_confirm,4.79,0.0,0.02402,0.0714,0.88421,0.07436,0.1011,-0.09577,-3.82,50.4,True,4.0,3.0,0.43364,0.38598,1.1235,,hybrid_80m_rel_or_abs
2026-03-04,sz000766,84.98,86.35,474082710.76,388296567.2815,367581166.405,1.220929440811431,1.289736129292481,0.6486486486486487,-19.37,0.14785,0.13613,-11.59,0.0738,86.35,hybrid_80m_rel_or_abs,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002558,85.95,85.95,1136748282.1100001,1741412826.6924999,1703616602.38,0.652773578261192,0.6672559310128411,0.13513513513513514,-19.66,0.19376,0.18007,-6.86,0.05781,85.95,hybrid_80m_rel_or_abs,10,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5.0,3.0,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-04,sh600460,85.85,85.85,1195620072.7699997,2168169745.896001,1789836013.4850001,0.5514420976646859,0.668005372426271,0.13513513513513514,-15.5,0.14278,0.12944,-11.57,0.06882,85.85,hybrid_80m_rel_or_abs,11,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002654,85.01,85.01,471498572.6,690366783.5389999,645799072.095,0.6829682189849511,0.7301010375726281,0.16216216216216217,-14.34,0.1223,0.11205,-13.79,0.08652,85.01,hybrid_80m_rel_or_abs,12,2026-03-04,2026-03-06,2026-03-09,pullback_absorption_confirm,9.82,0.0,0.03419,0.04805,1.44689,-0.04653,-0.08389,0.09127,-7.84,55.47,True,2.0,3.0,0.0007,0.00016,4.4214,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-04,sz002517,84.81,84.81,839898008.56,1576244935.5655003,1293921423.04,0.5328473954834149,0.6491105206270594,0.08108108108108109,-14.08,0.15279,0.1457,-7.64,0.08065,84.81,hybrid_80m_rel_or_abs,13,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sh603920,84.68,84.68,1756169195.0899997,2162817727.5125,2202469241.21,0.811982060601013,0.79736377799546,0.21621621621621623,-16.0,0.14436,0.13268,-8.97,0.06063,84.68,hybrid_80m_rel_or_abs,14,2026-03-09,2026-03-11,,no_pullback_confirm,4.92,0.0,0.03968,0.03121,0.86464,,,,,,True,5.0,3.0,0.3967,0.35393,1.1208,,hybrid_80m_rel_or_abs
2026-03-04,sh600481,84.65,84.65,1273714571.0699997,1859160708.3865,1900398531.295,0.6851019200892061,0.6702355059188794,0.4594594594594595,-14.51,0.15423,0.12979,-15.27,0.18911,84.65,hybrid_80m_rel_or_abs,15,2026-03-06,2026-03-10,2026-03-23,pullback_absorption_confirm,4.05,0.0,-0.00185,0.01005,0.86298,0.04471,0.08925,-0.07614,-16.27,52.0,True,4.0,3.0,0.4009,0.35978,1.1143,,hybrid_80m_rel_or_abs
2026-03-04,sz002354,84.12,84.12,428329688.24,956648194.4074999,838979843.5649999,0.447740026839528,0.5105363275712775,0.0,-18.5,0.16383,0.14016,-10.06,0.07727,84.12,hybrid_80m_rel_or_abs,16,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002201,84.02,84.02,365539316.89,1012026690.1045002,824433551.9749999,0.36119533255813147,0.443382387839893,0.0,-22.71,0.25002,0.21713,-12.91,0.09165,84.02,hybrid_80m_rel_or_abs,17,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sh603598,83.59,83.59,261354119.9,1287589493.2584999,1146946935.5349998,0.20297938222421474,0.22786940860353744,0.05405405405405406,-15.28,0.1711,0.14752,-15.38,0.13162,83.59,hybrid_80m_rel_or_abs,18,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sh600141,81.98,83.28,1151767406.8299997,1243607077.123,1080592451.69,0.9261505728115789,1.0658666040362257,0.7297297297297297,-9.83,0.10595,0.11159,-10.01,0.09484,83.28,hybrid_80m_rel_or_abs,19,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-04,sz002339,83.01,83.01,349123485.5799999,746792995.504,641343359.605,0.46749700075103334,0.5443628289767017,0.10810810810810811,-14.78,0.15989,0.12048,-13.59,0.09914,83.01,hybrid_80m_rel_or_abs,20,2026-03-04,2026-03-06,2026-03-18,pullback_absorption_confirm,13.43,0.0,0.05114,0.03003,1.93406,0.18697,0.15857,0.91541,-14.89,33.78,True,2.0,3.0,0.02266,0.00018,129.0629,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-05,sh601615,97.17,97.17,1057150053.02,2649292662.7075,2491132843.4500003,0.3990310575727875,0.42436518622424807,0.1,-16.79,0.14875,0.12141,-13.81,0.12665,97.17,hybrid_80m_rel_or_abs,1,2026-03-06,2026-03-10,2026-03-12,pullback_absorption_confirm,4.79,0.0,0.02402,0.0714,0.88421,0.07436,0.1011,-0.09577,-3.82,50.4,True,4.0,3.0,0.43364,0.38598,1.1235,,hybrid_80m_rel_or_abs
2026-03-05,sz002745,82.91,94.38,1033479506.79,299698512.38600004,285657785.54499996,3.448397186099204,3.617893714390623,0.9473684210526315,-18.83,0.10255,0.09726,-11.17,0.00769,94.38,hybrid_80m_rel_or_abs,2,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sh600602,91.75,91.75,1262558740.45,1459097722.8225,1414733329.225,0.8653010149366062,0.8924358494767618,0.5789473684210527,-11.37,0.10771,0.09775,-7.81,0.12678,91.75,hybrid_80m_rel_or_abs,3,2026-03-05,2026-03-09,2026-03-18,pullback_absorption_confirm,12.42,0.0,0.17624,0.14632,2.0526,0.08382,0.10191,-0.01404,-10.06,52.0,True,3.0,3.0,0.70508,0.35008,2.014,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-05,sz000766,87.54,90.93,566717722.0,393679725.15550005,371974033.985,1.4395400265435347,1.5235410814262726,0.7631578947368421,-21.13,0.17165,0.16016,-10.19,0.07951,90.93,hybrid_80m_rel_or_abs,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sh600460,90.43,90.43,1177476821.69,1954017790.6065,1714182724.73,0.602592682293096,0.6869027465408997,0.10526315789473684,-15.26,0.12735,0.10989,-12.66,0.06846,90.43,hybrid_80m_rel_or_abs,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sz000004,78.55,90.02,118282227.52,37185624.445,3146204.0,3.1808589820764537,37.595218720718684,0.9473684210526315,-50.75,0.43098,0.37821,-17.32,0.10229,90.02,hybrid_80m_rel_or_abs,6,2026-03-09,2026-03-11,2026-03-26,pullback_absorption_confirm,10.26,0.0,-0.04863,0.06599,2.24707,0.01176,0.03717,-0.10284,-15.03,22.0,True,5.0,3.0,0.00019,8e-05,2.3824,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-05,sz002517,89.9,89.9,1002003941.34,1585135138.387,1293921423.04,0.6321252472894002,0.774393192274261,0.13157894736842105,-16.57,0.17703,0.1676,-6.93,0.07253,89.9,hybrid_80m_rel_or_abs,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sz002943,89.6,89.6,665711856.73,954136951.8645003,856733602.2149999,0.6977110103839052,0.7770348390781777,0.18421052631578946,-22.37,0.2219,0.20596,-12.72,0.08713,89.6,hybrid_80m_rel_or_abs,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sh600481,88.97,88.97,807052080.1699998,1799378686.8309999,1807825710.54,0.4485170831890593,0.44642139751897447,0.2631578947368421,-18.14,0.17735,0.15081,-12.87,0.17484,88.97,hybrid_80m_rel_or_abs,9,2026-03-06,2026-03-10,2026-03-23,pullback_absorption_confirm,4.05,0.0,-0.00185,0.01005,0.86298,0.04471,0.08925,-0.07614,-16.27,52.0,True,4.0,3.0,0.4009,0.35978,1.1143,,hybrid_80m_rel_or_abs
2026-03-05,sz002400,88.65,88.65,927941731.22,2987974557.516,2679362725.77,0.3105587793195361,0.34632926788713403,0.02631578947368421,-24.56,0.22377,0.19796,-10.05,0.05759,88.65,hybrid_80m_rel_or_abs,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sz002131,88.34,88.34,5593137109.989999,9424182794.498999,9041351903.155,0.5934877571830182,0.6186173450497221,0.2,-13.06,0.12173,0.09186,-10.92,0.08708,88.34,hybrid_80m_rel_or_abs,11,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sh600703,88.2,88.2,1214768583.95,2072300611.6355,2009343380.7,0.5861932275314444,0.6045599749739181,0.07894736842105263,-9.9,0.08932,0.07778,-9.39,0.09103,88.2,hybrid_80m_rel_or_abs,12,2026-03-10,2026-03-12,,no_pullback_confirm,16.33,0.0,0.10545,0.1078,1.16219,,,,,,True,6.0,3.0,0.53745,0.37792,1.4221,,hybrid_80m_rel_or_abs
2026-03-05,sz002115,87.95,87.95,920493851.6700001,1669823852.4389997,1493339537.345,0.5512520678905721,0.6163995719999089,0.15789473684210525,-14.46,0.12228,0.09669,-10.05,0.06541,87.95,hybrid_80m_rel_or_abs,13,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sz002558,87.36,87.36,1465560820.5800002,1692701403.3055,1664240443.42,0.8658117832938871,0.8806184385041653,0.2631578947368421,-18.88,0.1863,0.17287,-5.14,0.04634,87.36,hybrid_80m_rel_or_abs,14,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5.0,3.0,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-05,sz002855,76.9,85.97,122039841.73,50874639.494,32811925.32,2.398834526274982,3.719374603586962,0.9473684210526315,-19.86,0.20545,0.1737,-22.15,0.2296,85.97,hybrid_80m_rel_or_abs,15,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sh600633,85.01,85.01,430265279.61999995,942789141.6900002,922014264.76,0.45637487810766075,0.46665794236057495,0.13157894736842105,-18.79,0.19595,0.18295,-7.91,0.10247,85.01,hybrid_80m_rel_or_abs,16,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sh603598,84.81,84.81,275631391.0,1245231720.7535,1109194015.0349998,0.22134947769657937,0.24849700527035629,0.07894736842105263,-20.01,0.21908,0.19588,-12.47,0.09972,84.81,hybrid_80m_rel_or_abs,17,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sz000408,83.47,83.47,1094639978.58,1473227352.1055,1359503468.83,0.7430217590079139,0.80517630420028,0.13157894736842105,-11.32,0.09073,0.09131,-6.93,0.05224,83.47,hybrid_80m_rel_or_abs,18,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sh603337,77.11,82.86,239564103.0,130673509.9165,121521802.91,1.8333027340666121,1.9713672547914967,0.8421052631578947,-11.98,0.09854,0.1061,-11.2,0.07468,82.86,hybrid_80m_rel_or_abs,19,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-05,sz001287,82.5,82.5,314385653.7699999,526432460.3829998,477680469.295,0.5972003579362722,0.6581505294407285,0.07894736842105263,-16.35,0.13554,0.11219,-11.61,0.07714,82.5,hybrid_80m_rel_or_abs,20,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz002865,92.37,93.27,2636450465.89,2150809127.9664993,1806897162.0500002,1.2257947167923051,1.4591037726235825,0.5384615384615384,-13.69,0.14101,0.1203,-6.37,0.12212,93.27,hybrid_80m_rel_or_abs,1,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz002165,92.48,92.48,984923628.08,2452839399.85,2485174147.06,0.401544278903964,0.39631976263924207,0.3333333333333333,-13.08,0.13368,0.10041,-13.35,0.1167,92.48,hybrid_80m_rel_or_abs,2,2026-03-11,2026-03-13,2026-03-17,pullback_absorption_confirm,6.96,-2.77,0.15161,0.15958,1.60949,0.02484,0.04379,-0.09789,-6.74,37.66,True,7.0,3.0,0.01237,0.00553,2.2366,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-06,sz000603,91.91,91.91,994351679.2600001,1839919294.8925004,1731930841.755,0.5404322254895948,0.5741289751803275,0.05128205128205128,-21.44,0.20854,0.19358,-7.81,0.07962,91.91,hybrid_80m_rel_or_abs,3,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz000880,90.91,91.76,1208357072.4700003,1028359815.9690001,949840565.97,1.1750333431021833,1.2721683151487608,0.6153846153846154,-9.92,0.09474,0.08637,-15.83,0.11994,91.76,hybrid_80m_rel_or_abs,4,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sh603895,81.83,91.28,192533325.6,77262623.14649999,71534394.3,2.4919335865018684,2.691479077778394,0.9487179487179487,-18.04,0.16814,0.16276,-11.07,0.07264,91.28,hybrid_80m_rel_or_abs,5,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sh600186,84.83,90.41,1134490224.02,714611182.7235,598962533.425,1.5875629313499857,1.894092135500921,0.9230769230769231,-6.95,0.13206,0.10058,-10.97,0.09386,90.41,hybrid_80m_rel_or_abs,6,2026-03-06,2026-03-10,2026-03-17,pullback_absorption_confirm,6.25,0.0,0.02142,0.00444,1.02982,0.01536,0.08017,-0.18689,-13.43,52.0,True,4.0,3.0,0.52998,0.39018,1.3583,,hybrid_80m_rel_or_abs
2026-03-06,sz000426,88.82,88.82,2553464266.12,4331215637.3689995,4164143894.495,0.5895490965836796,0.6132026968366009,0.02564102564102564,-16.86,0.14379,0.1397,-7.32,0.05371,88.82,hybrid_80m_rel_or_abs,7,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz001330,88.25,88.25,494197861.0,2017628366.4575005,1709209197.775,0.24493998459572602,0.2891383112396848,0.05128205128205128,-17.29,0.17417,0.1335,-12.46,0.11533,88.25,hybrid_80m_rel_or_abs,8,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz002943,88.22,88.22,454112467.84,926060357.8570001,850547606.75,0.4903702701310565,0.53390599683796,0.05128205128205128,-20.46,0.20298,0.18485,-16.38,0.1482,88.22,hybrid_80m_rel_or_abs,9,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz001225,85.0,87.58,162772594.23,120493482.676,117986789.35999998,1.3508829740417254,1.3795832153153185,0.717948717948718,-20.93,0.15193,0.1522,-27.94,0.16833,87.58,hybrid_80m_rel_or_abs,10,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sh600610,86.63,86.63,659585427.86,716579119.637,702336080.4150002,0.9204642024653586,0.9391307754974806,0.48717948717948717,-20.43,0.1961,0.16988,-13.22,0.10787,86.63,hybrid_80m_rel_or_abs,11,2026-03-13,2026-03-17,,no_pullback_confirm,4.93,-1.67,0.15118,0.13504,1.52349,,,,,,True,9.0,3.0,0.60916,0.40837,1.4917,,hybrid_80m_rel_or_abs
2026-03-06,sh603920,85.96,85.96,1997548335.1900005,2076346023.3939998,2093995178.48,0.9620498282481855,0.9539412295304286,0.358974358974359,-9.62,0.08025,0.06709,-16.43,0.1059,85.96,hybrid_80m_rel_or_abs,12,2026-03-09,2026-03-11,,no_pullback_confirm,4.92,0.0,0.03968,0.03121,0.86464,,,,,,True,5.0,3.0,0.3967,0.35393,1.1208,,hybrid_80m_rel_or_abs
2026-03-06,sz002734,79.2,85.73,1569617216.6399996,891782399.5365,732664724.77,1.760089924914196,2.142340368758354,0.9487179487179487,-5.82,0.06446,0.06032,-10.77,0.13803,85.73,hybrid_80m_rel_or_abs,13,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz000635,80.01,85.31,215026599.41999996,130663183.27350001,88530718.0,1.645655601164355,2.4288360501041,0.8717948717948718,-11.95,0.11171,0.11368,-9.74,0.10088,85.31,hybrid_80m_rel_or_abs,14,,,,no_launch,,,,,,,,,,,False,,,,,,no_launch,hybrid_80m_rel_or_abs
2026-03-06,sz002558,85.31,85.31,1002955668.6699998,1686154766.3105001,1664240443.42,0.5948182745197119,0.602650700285191,0.02564102564102564,-19.33,0.19238,0.18067,-4.37,0.05363,85.31,hybrid_80m_rel_or_abs,15,2026-03-09,2026-03-11,2026-03-12,pullback_absorption_confirm,6.67,0.0,0.0141,0.07858,1.35171,-0.00662,0.02833,0.12701,-6.62,22.0,True,5.0,3.0,0.0021,0.00013,15.8255,launch_cancel_buy_to_add_buy_vs_hist_gt_2,hybrid_80m_rel_or_abs
2026-03-06,sh603039,85.17,85.17,283466084.84000003,356436879.09799993,319752924.905,0.7952770924191123,0.8865160027049607,0.15384615384615385,-36.16,0.35176,0.32975,-9.89,0.09621,85.17,hybrid_80m_rel_or_abs,16,2026-03-09,2026-03-11,,no_pullback_confirm,5.46,0.0,0.00775,0.07152,0.99823,,,,,,True,5.0,3.0,0.47047,0.38756,1.2139,,hybrid_80m_rel_or_abs
