model_id,filter_id,period,month,top1_days,top1_picks,top1_day1_no_red_rate,top1_day2_still_loss_rate,top1_deep_pain_rate,top1_day1_green_rate,top1_day1_positive_close_rate,top1_day1_avg_mfe_pct,top1_day1_median_mfe_pct,top1_day1_avg_close_return_pct,top1_day2_avg_close_return_pct,top1_day2_median_close_return_pct,top1_hit2_rate,top1_hit3_rate,top1_hit5_rate,top1_hit7_rate,top1_hit10_rate,top1_avg_filter_universe,top3_pick_days,top3_pick_picks,top3_pick_day1_no_red_rate,top3_pick_day2_still_loss_rate,top3_pick_deep_pain_rate,top3_pick_day1_green_rate,top3_pick_day1_positive_close_rate,top3_pick_day1_avg_mfe_pct,top3_pick_day1_median_mfe_pct,top3_pick_day1_avg_close_return_pct,top3_pick_day2_avg_close_return_pct,top3_pick_day2_median_close_return_pct,top3_pick_hit2_rate,top3_pick_hit3_rate,top3_pick_hit5_rate,top3_pick_hit7_rate,top3_pick_hit10_rate,top3_pick_avg_filter_universe,top3_any_day1_green_rate,top3_any_hit3_rate,top3_any_hit5_rate,top3_any_day2_non_loss_rate,stable_month_score,offensive_month_score
spark_1_0_style,all_market,internal_2025,2025-10,17,17,0.0588,0.4118,0.7059,0.9412,0.4706,3.7902,2.9497,-0.2431,1.7919,0.8568,0.6471,0.4706,0.3529,0.1765,0.0588,2184.76,17,51,0.1569,0.4902,0.5882,0.8431,0.4902,3.56,2.6641,0.0283,1.0792,0.3026,0.549,0.4118,0.3137,0.2157,0.0784,2184.76,1.0,0.7059,0.6471,0.8824,49.9907,44.6194
spark_1_0_style,all_market,internal_2025,2025-11,20,20,0.05,0.4,0.5,0.95,0.7,4.4005,3.2173,1.4405,3.6828,1.0539,0.65,0.55,0.45,0.25,0.05,2234.95,20,60,0.0167,0.4333,0.5167,0.9833,0.5,3.9841,3.2173,0.4532,1.4878,0.2727,0.6667,0.55,0.3667,0.1667,0.05,2234.95,1.0,0.85,0.65,0.95,57.115,52.8403
spark_1_0_style,all_market,internal_2025,2025-12,23,23,0.1304,0.4783,0.5652,0.8696,0.6087,4.3866,3.4425,1.1319,2.8152,1.496,0.6087,0.5652,0.3913,0.2609,0.087,2033.3,23,69,0.0435,0.4493,0.5072,0.9565,0.5652,4.3682,4.1894,0.8743,2.2998,1.2242,0.6087,0.5797,0.3913,0.2464,0.058,2033.3,1.0,0.9565,0.8261,0.913,51.6161,48.5787
spark_1_0_style,all_market,final_2026,2026-01,20,20,0.05,0.75,0.6,0.95,0.35,2.7271,1.0616,-1.0317,-3.2133,-2.0368,0.35,0.25,0.2,0.15,0.1,2465.55,20,60,0.0333,0.5167,0.5833,0.9667,0.4667,3.236,1.5225,-0.2826,0.1078,-0.376,0.4667,0.3667,0.2667,0.2167,0.05,2465.55,1.0,0.65,0.5,0.8,37.3351,29.4528
spark_1_0_style,all_market,final_2026,2026-02,14,14,0.0,0.5,0.5714,1.0,0.2857,2.7137,1.7017,-0.4833,-0.4966,-0.3351,0.5,0.3571,0.2143,0.0714,0.0,2250.36,14,42,0.0,0.5,0.4762,1.0,0.5238,3.2189,3.0564,0.1668,0.2341,0.1966,0.6429,0.5238,0.2857,0.0476,0.0,2250.36,1.0,0.9286,0.5714,0.7857,47.8384,37.5741
spark_1_0_style,all_market,final_2026,2026-03,22,22,0.0455,0.6364,0.5909,0.9545,0.5909,3.3701,2.1704,0.0128,-0.664,-1.5623,0.5455,0.4091,0.3182,0.1818,0.0455,2243.45,22,66,0.0303,0.6061,0.5758,0.9697,0.5455,3.4171,2.359,0.3691,-0.4311,-0.7706,0.6061,0.4697,0.2576,0.1364,0.0303,2243.45,1.0,0.8636,0.6364,0.8182,44.3163,38.5412
spark_1_0_style,all_market,final_2026,2026-04,8,8,0.0,0.25,0.25,1.0,0.875,5.1425,5.1308,2.4132,3.2798,1.917,0.875,0.75,0.5,0.125,0.125,2032.0,8,24,0.0,0.375,0.5,1.0,0.6667,4.8824,4.2353,2.1004,3.439,1.8581,0.7917,0.625,0.4583,0.2083,0.1667,2032.0,1.0,1.0,0.75,1.0,68.0943,60.6923
spark_1_0_style,hot_theme_member,internal_2025,2025-10,17,17,0.0,0.4706,0.4118,1.0,0.4706,3.3986,2.3513,-0.2508,0.0446,0.3026,0.5294,0.3529,0.2941,0.1765,0.0588,168.94,17,51,0.0784,0.549,0.5098,0.9216,0.3922,2.7324,2.0057,-0.4949,-0.4302,-0.3745,0.5098,0.2941,0.1961,0.1176,0.0392,168.94,1.0,0.5882,0.4706,0.8235,52.4963,42.9936
spark_1_0_style,hot_theme_member,internal_2025,2025-11,20,20,0.0,0.5,0.5,1.0,0.55,3.1999,3.1111,0.0603,-0.456,-1.3683,0.6,0.55,0.25,0.15,0.0,159.3,20,60,0.0333,0.4833,0.5167,0.9667,0.4333,3.7938,3.0301,0.2554,0.4653,0.0871,0.6,0.5,0.3333,0.1833,0.0667,159.3,1.0,0.8,0.55,0.85,51.1895,42.5126
spark_1_0_style,hot_theme_member,internal_2025,2025-12,23,23,0.0435,0.5652,0.6087,0.9565,0.4783,4.1848,3.1369,0.2542,0.87,-1.5625,0.5652,0.5217,0.3913,0.3043,0.0435,176.74,23,69,0.0145,0.5507,0.5652,0.9855,0.5072,3.5771,3.1423,0.2957,0.6714,-1.0352,0.5652,0.5217,0.2899,0.1594,0.029,176.74,1.0,0.913,0.6522,0.7826,48.7064,45.619
spark_1_0_style,hot_theme_member,final_2026,2026-01,20,20,0.0,0.7,0.7,1.0,0.3,2.4807,0.9701,-0.8917,-1.5648,-1.5015,0.3,0.25,0.2,0.15,0.0,169.7,20,60,0.0167,0.55,0.6333,0.9833,0.4167,3.0337,1.2893,-0.3438,0.7007,-1.0675,0.45,0.3833,0.3,0.15,0.0333,169.7,1.0,0.8,0.6,0.8,39.0724,31.3875
spark_1_0_style,hot_theme_member,final_2026,2026-02,14,14,0.0,0.4286,0.4286,1.0,0.3571,2.9338,2.4042,-0.4995,0.8422,0.5232,0.5714,0.4286,0.2143,0.0714,0.0,166.0,14,42,0.0238,0.4286,0.3571,0.9762,0.5476,3.0638,2.8258,-0.0022,1.0419,0.7939,0.5952,0.4762,0.2619,0.0238,0.0,166.0,1.0,0.9286,0.5714,0.8571,53.9766,42.7197
spark_1_0_style,hot_theme_member,final_2026,2026-03,22,22,0.0909,0.6364,0.6364,0.9091,0.5,2.8175,2.1122,-0.8033,-0.9349,-1.5623,0.5455,0.3636,0.2727,0.1364,0.0,163.41,22,66,0.0455,0.5758,0.5909,0.9545,0.5,3.588,2.4578,0.4573,0.5231,-0.7535,0.5909,0.4545,0.303,0.1667,0.0303,163.41,1.0,0.7727,0.6364,0.7727,41.2473,34.6758
spark_1_0_style,hot_theme_member,final_2026,2026-04,8,8,0.0,0.25,0.25,1.0,0.875,5.7685,5.1308,3.285,4.8823,1.917,0.875,0.75,0.5,0.25,0.25,161.88,8,24,0.0,0.375,0.3333,1.0,0.7917,5.1569,4.2353,2.8329,4.336,1.9074,0.8333,0.6667,0.4583,0.25,0.2083,161.88,1.0,0.875,0.75,0.875,70.1626,64.7421
spark_1_0_style,new_or_accel_or_mainline,internal_2025,2025-10,17,17,0.0,0.5882,0.6471,1.0,0.3529,2.9031,1.7483,-0.0397,0.6513,-0.2658,0.4118,0.2941,0.2353,0.1765,0.0588,90.06,17,51,0.0588,0.5098,0.4706,0.9412,0.4902,3.3905,2.3358,0.5302,0.3636,-0.0668,0.549,0.3922,0.2941,0.2157,0.0392,90.06,1.0,0.7647,0.5882,0.7647,45.2539,37.7719
spark_1_0_style,new_or_accel_or_mainline,internal_2025,2025-11,20,20,0.05,0.55,0.5,0.95,0.3,3.2164,2.5816,-0.657,-0.8281,-2.461,0.55,0.5,0.25,0.15,0.0,83.1,20,60,0.0167,0.5333,0.5167,0.9833,0.4,3.6711,2.8771,0.0607,-0.0147,-1.1087,0.5667,0.5,0.3,0.1667,0.05,83.1,1.0,0.75,0.45,0.75,48.1711,40.0958
spark_1_0_style,new_or_accel_or_mainline,internal_2025,2025-12,23,23,0.0435,0.5217,0.5652,0.9565,0.4783,3.8641,2.4735,0.2146,1.2827,-1.2526,0.5217,0.4783,0.3913,0.2609,0.0,121.13,23,69,0.029,0.5217,0.5362,0.971,0.5507,3.6499,3.4157,0.4701,1.5656,-0.5711,0.6087,0.5362,0.3043,0.1594,0.0145,121.13,1.0,0.9565,0.6957,0.8261,50.1499,45.626
spark_1_0_style,new_or_accel_or_mainline,final_2026,2026-01,20,20,0.0,0.65,0.65,1.0,0.35,2.6133,1.0616,-0.6893,-1.3287,-1.0675,0.35,0.25,0.2,0.15,0.0,132.45,20,60,0.0667,0.5167,0.6,0.9333,0.4333,3.2311,1.3818,-0.1416,0.9383,-0.365,0.4667,0.4,0.3167,0.1833,0.05,132.45,1.0,0.75,0.55,0.75,41.4175,33.0095
spark_1_0_style,new_or_accel_or_mainline,final_2026,2026-02,14,14,0.0,0.3571,0.5,1.0,0.4286,3.448,2.8072,-0.2795,1.7195,1.7183,0.6429,0.5,0.2857,0.0714,0.0,140.5,14,42,0.0476,0.4286,0.4286,0.9524,0.5714,3.1369,2.8258,0.0598,0.831,1.1401,0.5952,0.4762,0.2857,0.0238,0.0,140.5,1.0,0.9286,0.6429,0.9286,56.1394,46.4128
spark_1_0_style,new_or_accel_or_mainline,final_2026,2026-03,22,22,0.0909,0.6364,0.6364,0.9091,0.4545,2.7231,2.1122,-0.9989,-0.8381,-1.1141,0.5455,0.3636,0.2273,0.1364,0.0,145.55,22,66,0.0455,0.5758,0.5909,0.9545,0.4697,3.4077,2.2854,0.1645,0.3754,-0.7535,0.5758,0.4242,0.2879,0.1515,0.0303,145.55,1.0,0.7727,0.5909,0.8182,41.24,34.1681
spark_1_0_style,new_or_accel_or_mainline,final_2026,2026-04,8,8,0.0,0.25,0.25,1.0,0.875,5.7685,5.1308,3.285,4.8823,1.917,0.875,0.75,0.5,0.25,0.25,133.88,8,24,0.0,0.2917,0.375,1.0,0.7917,5.3756,5.0313,3.0421,4.7573,2.7464,0.9167,0.75,0.5,0.25,0.2083,133.88,1.0,1.0,0.875,1.0,70.1626,64.7421
spark_1_0_style,exclude_fading,internal_2025,2025-10,17,17,0.0,0.4706,0.4118,1.0,0.4706,3.3986,2.3513,-0.2508,0.0446,0.3026,0.5294,0.3529,0.2941,0.1765,0.0588,168.94,17,51,0.0784,0.549,0.5098,0.9216,0.3922,2.7324,2.0057,-0.4949,-0.4302,-0.3745,0.5098,0.2941,0.1961,0.1176,0.0392,168.94,1.0,0.5882,0.4706,0.8235,52.4963,42.9936
spark_1_0_style,exclude_fading,internal_2025,2025-11,20,20,0.0,0.5,0.5,1.0,0.55,3.1999,3.1111,0.0603,-0.456,-1.3683,0.6,0.55,0.25,0.15,0.0,159.3,20,60,0.0333,0.4833,0.5167,0.9667,0.4333,3.7938,3.0301,0.2554,0.4653,0.0871,0.6,0.5,0.3333,0.1833,0.0667,159.3,1.0,0.8,0.55,0.85,51.1895,42.5126
spark_1_0_style,exclude_fading,internal_2025,2025-12,23,23,0.0435,0.5652,0.6087,0.9565,0.4783,4.1848,3.1369,0.2542,0.87,-1.5625,0.5652,0.5217,0.3913,0.3043,0.0435,176.74,23,69,0.0145,0.5507,0.5652,0.9855,0.5072,3.5771,3.1423,0.2957,0.6714,-1.0352,0.5652,0.5217,0.2899,0.1594,0.029,176.74,1.0,0.913,0.6522,0.7826,48.7064,45.619
spark_1_0_style,exclude_fading,final_2026,2026-01,20,20,0.0,0.7,0.7,1.0,0.3,2.4807,0.9701,-0.8917,-1.5648,-1.5015,0.3,0.25,0.2,0.15,0.0,169.7,20,60,0.0167,0.55,0.6333,0.9833,0.4167,3.0337,1.2893,-0.3438,0.7007,-1.0675,0.45,0.3833,0.3,0.15,0.0333,169.7,1.0,0.8,0.6,0.8,39.0724,31.3875
spark_1_0_style,exclude_fading,final_2026,2026-02,14,14,0.0,0.4286,0.4286,1.0,0.3571,2.9338,2.4042,-0.4995,0.8422,0.5232,0.5714,0.4286,0.2143,0.0714,0.0,166.0,14,42,0.0238,0.4286,0.3571,0.9762,0.5476,3.0638,2.8258,-0.0022,1.0419,0.7939,0.5952,0.4762,0.2619,0.0238,0.0,166.0,1.0,0.9286,0.5714,0.8571,53.9766,42.7197
spark_1_0_style,exclude_fading,final_2026,2026-03,22,22,0.0909,0.6364,0.6364,0.9091,0.5,2.8175,2.1122,-0.8033,-0.9349,-1.5623,0.5455,0.3636,0.2727,0.1364,0.0,163.41,22,66,0.0455,0.5758,0.5909,0.9545,0.5,3.588,2.4578,0.4573,0.5231,-0.7535,0.5909,0.4545,0.303,0.1667,0.0303,163.41,1.0,0.7727,0.6364,0.7727,41.2473,34.6758
spark_1_0_style,exclude_fading,final_2026,2026-04,8,8,0.0,0.25,0.25,1.0,0.875,5.7685,5.1308,3.285,4.8823,1.917,0.875,0.75,0.5,0.25,0.25,161.88,8,24,0.0,0.375,0.3333,1.0,0.7917,5.1569,4.2353,2.8329,4.336,1.9074,0.8333,0.6667,0.4583,0.25,0.2083,161.88,1.0,0.875,0.75,0.875,70.1626,64.7421
spark_1_0_style,exclude_climax_and_fading_proxy,internal_2025,2025-10,17,17,0.0,0.4706,0.4118,1.0,0.4706,3.3986,2.3513,-0.2508,0.0446,0.3026,0.5294,0.3529,0.2941,0.1765,0.0588,167.76,17,51,0.0784,0.549,0.5098,0.9216,0.3922,2.7324,2.0057,-0.4949,-0.4302,-0.3745,0.5098,0.2941,0.1961,0.1176,0.0392,167.76,1.0,0.5882,0.4706,0.8235,52.4963,42.9936
spark_1_0_style,exclude_climax_and_fading_proxy,internal_2025,2025-11,20,20,0.0,0.5,0.5,1.0,0.55,3.1999,3.1111,0.0603,-0.456,-1.3683,0.6,0.55,0.25,0.15,0.0,159.1,20,60,0.0333,0.4833,0.5167,0.9667,0.4333,3.7938,3.0301,0.2554,0.4653,0.0871,0.6,0.5,0.3333,0.1833,0.0667,159.1,1.0,0.8,0.55,0.85,51.1895,42.5126
spark_1_0_style,exclude_climax_and_fading_proxy,internal_2025,2025-12,23,23,0.0435,0.5652,0.6087,0.9565,0.4783,4.1848,3.1369,0.2542,0.87,-1.5625,0.5652,0.5217,0.3913,0.3043,0.0435,176.74,23,69,0.0145,0.5507,0.5652,0.9855,0.5072,3.5771,3.1423,0.2957,0.6714,-1.0352,0.5652,0.5217,0.2899,0.1594,0.029,176.74,1.0,0.913,0.6522,0.7826,48.7064,45.619
spark_1_0_style,exclude_climax_and_fading_proxy,final_2026,2026-01,20,20,0.0,0.7,0.7,1.0,0.3,2.4807,0.9701,-0.8917,-1.5648,-1.5015,0.3,0.25,0.2,0.15,0.0,169.15,20,60,0.0,0.5333,0.6167,1.0,0.4333,3.084,1.3818,-0.2116,0.8411,-0.7725,0.4667,0.4,0.3,0.15,0.0333,169.15,1.0,0.8,0.6,0.8,39.0724,31.3875
spark_1_0_style,exclude_climax_and_fading_proxy,final_2026,2026-02,14,14,0.0,0.4286,0.4286,1.0,0.3571,2.9338,2.4042,-0.4995,0.8422,0.5232,0.5714,0.4286,0.2143,0.0714,0.0,164.14,14,42,0.0238,0.4286,0.3571,0.9762,0.5476,3.0638,2.8258,-0.0022,1.0419,0.7939,0.5952,0.4762,0.2619,0.0238,0.0,164.14,1.0,0.9286,0.5714,0.8571,53.9766,42.7197
spark_1_0_style,exclude_climax_and_fading_proxy,final_2026,2026-03,22,22,0.0909,0.6364,0.6364,0.9091,0.5,2.8175,2.1122,-0.8033,-0.9349,-1.5623,0.5455,0.3636,0.2727,0.1364,0.0,158.36,22,66,0.0455,0.5758,0.5909,0.9545,0.5,3.6092,2.4578,0.4369,0.5016,-0.7535,0.5909,0.4545,0.3182,0.1667,0.0303,158.36,1.0,0.7727,0.6818,0.7727,41.2473,34.6758
spark_1_0_style,exclude_climax_and_fading_proxy,final_2026,2026-04,8,8,0.0,0.25,0.25,1.0,0.875,5.7685,5.1308,3.285,4.8823,1.917,0.875,0.75,0.5,0.25,0.25,161.88,8,24,0.0,0.375,0.3333,1.0,0.7917,5.1569,4.2353,2.8329,4.336,1.9074,0.8333,0.6667,0.4583,0.25,0.2083,161.88,1.0,0.875,0.75,0.875,70.1626,64.7421
spark_1_0_style,top10_themes_only,internal_2025,2025-10,17,17,0.0,0.4118,0.2941,1.0,0.5294,3.5031,2.626,0.0177,1.058,0.8568,0.5882,0.3529,0.2941,0.1765,0.0588,104.76,17,51,0.0784,0.5294,0.4314,0.9216,0.451,3.0724,2.3358,0.011,0.047,-0.1949,0.5294,0.3529,0.2549,0.1765,0.0392,104.76,1.0,0.6471,0.5882,0.8235,56.9251,46.2804
spark_1_0_style,top10_themes_only,internal_2025,2025-11,20,20,0.0,0.45,0.5,1.0,0.55,3.3878,2.7942,0.2259,0.7371,1.4409,0.6,0.5,0.25,0.15,0.05,110.7,20,60,0.0333,0.5333,0.5,0.9667,0.4667,3.5686,2.4684,0.105,0.42,-0.6215,0.5833,0.45,0.2833,0.1667,0.0667,110.7,1.0,0.7,0.5,0.7,53.1512,44.2826
spark_1_0_style,top10_themes_only,internal_2025,2025-12,23,23,0.0,0.6087,0.6522,1.0,0.4348,4.2211,3.1369,0.2236,0.9822,-2.0473,0.5652,0.5217,0.3913,0.3043,0.0435,121.78,23,69,0.0,0.5362,0.5942,1.0,0.4928,3.4751,2.4735,0.2117,0.5956,-1.0352,0.5797,0.4783,0.2754,0.1594,0.029,121.78,1.0,0.8261,0.6087,0.8261,48.1477,45.558
spark_1_0_style,top10_themes_only,final_2026,2026-01,20,20,0.0,0.7,0.7,1.0,0.2,1.9936,0.9121,-1.6426,-1.0471,-1.5015,0.25,0.2,0.15,0.1,0.0,123.2,20,60,0.0333,0.55,0.6167,0.9667,0.4167,3.0,1.4287,-0.4359,0.8854,-0.4667,0.4333,0.3667,0.2833,0.15,0.0333,123.2,1.0,0.75,0.55,0.7,38.6512,29.632
spark_1_0_style,top10_themes_only,final_2026,2026-02,14,14,0.0,0.4286,0.4286,1.0,0.4286,3.3451,2.8072,-0.2637,1.2417,0.7611,0.6429,0.5,0.2857,0.0714,0.0,112.43,14,42,0.0476,0.4762,0.4524,0.9524,0.5238,2.9857,2.8258,-0.3967,0.6772,0.7611,0.5714,0.4762,0.2619,0.0238,0.0,112.43,1.0,0.9286,0.5714,0.7857,55.3186,45.5102
spark_1_0_style,top10_themes_only,final_2026,2026-03,22,22,0.0909,0.6818,0.6364,0.9091,0.5455,3.4321,2.1704,-0.267,-1.2595,-2.4701,0.6364,0.4545,0.3182,0.1818,0.0455,112.09,22,66,0.0455,0.6364,0.6212,0.9545,0.5,3.5487,2.5636,0.3442,0.1387,-1.0842,0.6212,0.4848,0.3182,0.1364,0.0303,112.09,1.0,0.7727,0.6818,0.7273,41.2982,36.7568
spark_1_0_style,top10_themes_only,final_2026,2026-04,8,8,0.0,0.25,0.125,1.0,1.0,5.6988,5.1308,3.7908,5.4249,1.917,0.75,0.75,0.5,0.25,0.25,118.25,8,24,0.0,0.375,0.3333,1.0,0.7917,5.1327,4.2353,2.8516,4.1305,1.9074,0.7917,0.6667,0.4583,0.25,0.2083,118.25,1.0,0.875,0.75,0.875,72.8312,66.5177
spark_1_0_style,top15_themes_only,internal_2025,2025-10,17,17,0.0,0.4706,0.4118,1.0,0.4706,3.3986,2.3513,-0.2508,0.0446,0.3026,0.5294,0.3529,0.2941,0.1765,0.0588,168.94,17,51,0.0784,0.549,0.5098,0.9216,0.3922,2.7324,2.0057,-0.4949,-0.4302,-0.3745,0.5098,0.2941,0.1961,0.1176,0.0392,168.94,1.0,0.5882,0.4706,0.8235,52.4963,42.9936
spark_1_0_style,top15_themes_only,internal_2025,2025-11,20,20,0.0,0.5,0.5,1.0,0.55,3.1999,3.1111,0.0603,-0.456,-1.3683,0.6,0.55,0.25,0.15,0.0,159.3,20,60,0.0333,0.4833,0.5167,0.9667,0.4333,3.7938,3.0301,0.2554,0.4653,0.0871,0.6,0.5,0.3333,0.1833,0.0667,159.3,1.0,0.8,0.55,0.85,51.1895,42.5126
spark_1_0_style,top15_themes_only,internal_2025,2025-12,23,23,0.0435,0.5652,0.6087,0.9565,0.4783,4.1848,3.1369,0.2542,0.87,-1.5625,0.5652,0.5217,0.3913,0.3043,0.0435,176.74,23,69,0.0145,0.5507,0.5652,0.9855,0.5072,3.5771,3.1423,0.2957,0.6714,-1.0352,0.5652,0.5217,0.2899,0.1594,0.029,176.74,1.0,0.913,0.6522,0.7826,48.7064,45.619
spark_1_0_style,top15_themes_only,final_2026,2026-01,20,20,0.0,0.7,0.7,1.0,0.3,2.4807,0.9701,-0.8917,-1.5648,-1.5015,0.3,0.25,0.2,0.15,0.0,169.7,20,60,0.0167,0.55,0.6333,0.9833,0.4167,3.0337,1.2893,-0.3438,0.7007,-1.0675,0.45,0.3833,0.3,0.15,0.0333,169.7,1.0,0.8,0.6,0.8,39.0724,31.3875
spark_1_0_style,top15_themes_only,final_2026,2026-02,14,14,0.0,0.4286,0.4286,1.0,0.3571,2.9338,2.4042,-0.4995,0.8422,0.5232,0.5714,0.4286,0.2143,0.0714,0.0,166.0,14,42,0.0238,0.4286,0.3571,0.9762,0.5476,3.0638,2.8258,-0.0022,1.0419,0.7939,0.5952,0.4762,0.2619,0.0238,0.0,166.0,1.0,0.9286,0.5714,0.8571,53.9766,42.7197
spark_1_0_style,top15_themes_only,final_2026,2026-03,22,22,0.0909,0.6364,0.6364,0.9091,0.5,2.8175,2.1122,-0.8033,-0.9349,-1.5623,0.5455,0.3636,0.2727,0.1364,0.0,163.41,22,66,0.0455,0.5758,0.5909,0.9545,0.5,3.588,2.4578,0.4573,0.5231,-0.7535,0.5909,0.4545,0.303,0.1667,0.0303,163.41,1.0,0.7727,0.6364,0.7727,41.2473,34.6758
spark_1_0_style,top15_themes_only,final_2026,2026-04,8,8,0.0,0.25,0.25,1.0,0.875,5.7685,5.1308,3.285,4.8823,1.917,0.875,0.75,0.5,0.25,0.25,161.88,8,24,0.0,0.375,0.3333,1.0,0.7917,5.1569,4.2353,2.8329,4.336,1.9074,0.8333,0.6667,0.4583,0.25,0.2083,161.88,1.0,0.875,0.75,0.875,70.1626,64.7421
spark_1_0_style,strong_and_persistent,internal_2025,2025-10,17,17,0.0,0.4118,0.3529,1.0,0.5294,3.5693,2.3513,0.4121,0.2552,0.8568,0.5882,0.3529,0.2941,0.2353,0.0588,158.12,17,51,0.0784,0.5098,0.4706,0.9216,0.4314,2.7571,2.0057,-0.246,0.0315,-0.0668,0.5098,0.3137,0.1765,0.1176,0.0392,158.12,1.0,0.5882,0.4118,0.8235,55.2104,45.3186
spark_1_0_style,strong_and_persistent,internal_2025,2025-11,20,20,0.0,0.5,0.5,1.0,0.55,3.1999,3.1111,0.0603,-0.456,-1.3683,0.6,0.55,0.25,0.15,0.0,155.55,20,60,0.0333,0.4833,0.5167,0.9667,0.4333,3.7938,3.0301,0.2554,0.4653,0.0871,0.6,0.5,0.3333,0.1833,0.0667,155.55,1.0,0.8,0.55,0.85,51.1895,42.5126
spark_1_0_style,strong_and_persistent,internal_2025,2025-12,23,23,0.0435,0.5652,0.6087,0.9565,0.4783,4.1848,3.1369,0.2542,0.87,-1.5625,0.5652,0.5217,0.3913,0.3043,0.0435,175.83,23,69,0.0145,0.5507,0.5652,0.9855,0.5072,3.5771,3.1423,0.2957,0.6714,-1.0352,0.5652,0.5217,0.2899,0.1594,0.029,175.83,1.0,0.913,0.6522,0.7826,48.7064,45.619
spark_1_0_style,strong_and_persistent,final_2026,2026-01,20,20,0.0,0.7,0.75,1.0,0.3,2.4695,0.94,-1.0308,-1.7039,-2.0368,0.3,0.25,0.2,0.15,0.0,165.6,20,60,0.0333,0.55,0.65,0.9667,0.4167,3.0146,1.2893,-0.3864,0.6829,-1.1134,0.45,0.3833,0.3,0.15,0.0333,165.6,1.0,0.8,0.6,0.8,38.036,30.7004
spark_1_0_style,strong_and_persistent,final_2026,2026-02,14,14,0.0,0.4286,0.4286,1.0,0.3571,2.9338,2.4042,-0.4995,0.8422,0.5232,0.5714,0.4286,0.2143,0.0714,0.0,160.79,14,42,0.0238,0.4286,0.3571,0.9762,0.5476,3.0638,2.8258,-0.0022,1.0419,0.7939,0.5952,0.4762,0.2619,0.0238,0.0,160.79,1.0,0.9286,0.5714,0.8571,53.9766,42.7197
spark_1_0_style,strong_and_persistent,final_2026,2026-03,22,22,0.0909,0.6364,0.6364,0.9091,0.5,2.8175,2.1122,-0.8033,-0.9349,-1.5623,0.5455,0.3636,0.2727,0.1364,0.0,157.77,22,66,0.0455,0.5758,0.5909,0.9545,0.5,3.588,2.4578,0.4573,0.5231,-0.7535,0.5909,0.4545,0.303,0.1667,0.0303,157.77,1.0,0.7727,0.6364,0.7727,41.2473,34.6758
spark_1_0_style,strong_and_persistent,final_2026,2026-04,8,8,0.0,0.25,0.25,1.0,0.875,5.7685,5.1308,3.285,4.8823,1.917,0.875,0.75,0.5,0.25,0.25,151.38,8,24,0.0,0.375,0.3333,1.0,0.7917,5.1569,4.2353,2.8329,4.336,1.9074,0.8333,0.6667,0.4583,0.25,0.2083,151.38,1.0,0.875,0.75,0.875,70.1626,64.7421
spark_1_0_style,today_strong_or_accel,internal_2025,2025-10,17,17,0.0588,0.6471,0.5294,0.9412,0.5294,2.3487,1.7483,-0.7538,-1.4365,-0.2658,0.4706,0.2353,0.1176,0.1176,0.0,63.88,17,51,0.0392,0.549,0.4706,0.9608,0.549,2.818,1.8135,0.3117,-0.28,-0.2658,0.4706,0.3529,0.1765,0.1373,0.0392,63.88,1.0,0.7059,0.4118,0.7059,41.7616,31.4443
spark_1_0_style,today_strong_or_accel,internal_2025,2025-11,20,20,0.05,0.5,0.5,0.95,0.4,3.3235,2.2927,-0.1747,0.7001,-0.7009,0.55,0.45,0.25,0.15,0.05,63.6,20,60,0.0167,0.55,0.5333,0.9833,0.4167,3.4146,2.4684,-0.3362,-0.233,-1.2912,0.5833,0.4167,0.2667,0.1333,0.0333,63.6,1.0,0.7,0.5,0.7,50.3536,42.1224
spark_1_0_style,today_strong_or_accel,internal_2025,2025-12,23,23,0.0,0.6087,0.6522,1.0,0.4783,3.8944,2.4735,0.2912,1.2795,-2.0473,0.5217,0.4783,0.3913,0.2609,0.0,93.17,23,69,0.0145,0.5652,0.6087,0.9855,0.5362,3.4782,2.5883,0.3971,0.9614,-1.2565,0.5797,0.4783,0.2899,0.1594,0.029,93.17,1.0,0.8261,0.6522,0.6957,47.7413,44.4587
spark_1_0_style,today_strong_or_accel,final_2026,2026-01,20,20,0.0,0.6,0.65,1.0,0.25,2.4327,1.0616,-1.364,-0.0554,-0.7725,0.35,0.25,0.2,0.1,0.0,104.9,20,60,0.0667,0.55,0.6167,0.9333,0.4,2.9168,1.4287,-0.6626,0.3369,-0.4667,0.4333,0.35,0.2667,0.1333,0.0333,104.9,1.0,0.7,0.5,0.65,43.4828,34.4124
spark_1_0_style,today_strong_or_accel,final_2026,2026-02,14,14,0.0,0.4286,0.4286,1.0,0.4286,3.2894,2.8072,-0.2434,0.8997,0.7611,0.6429,0.5,0.2857,0.0714,0.0,100.93,14,42,0.0476,0.5,0.4524,0.9524,0.5238,2.9504,2.8258,-0.3932,0.4422,0.2198,0.5714,0.4762,0.2619,0.0238,0.0,100.93,1.0,0.9286,0.5714,0.7857,54.9551,44.9996
spark_1_0_style,today_strong_or_accel,final_2026,2026-03,22,22,0.0909,0.6818,0.6364,0.9091,0.5455,3.4321,2.1704,-0.267,-1.2595,-2.4701,0.6364,0.4545,0.3182,0.1818,0.0455,103.23,22,66,0.0455,0.6364,0.6061,0.9545,0.5152,3.7193,2.8512,0.5494,0.3091,-1.0842,0.6364,0.5,0.3333,0.1515,0.0455,103.23,1.0,0.7727,0.6818,0.7273,41.2982,36.7568
