symbol,trade_date,probe_index,oib_ratio,same_day_pullback_ratio,day_gap_pct,probe_strength_score,hot_theme_best_rank,hot_theme_score,hot_theme_is_top10,confirm_d1_pos,confirm_d3_pos,confirm_d5_pos,limitup_probability,limitup_probability_sample_split,trend20_probability,trend20_probability_sample_split,target_limitup,target_limitup_extend,target_trend20,target_trend40,high_20d_pct,high_40d_pct,entry_close_1d_pct,entry_close_3d_pct,entry_close_5d_pct,entry_close_10d_pct,entry_high_10d_pct,entry_low_5d_pct,entry_t5s5,entry_t8s8,d1_oib_ratio,d3_oib_ratio,d5_oib_ratio,d1_l2_super_net_ratio,d3_l2_super_net_ratio,d5_l2_super_net_ratio,d1_l2_main_net_ratio,d3_l2_main_net_ratio,d5_l2_main_net_ratio,buy_support_ratio,sell_pressure_ratio,support_pressure_spread,add_buy_ratio,cancel_sell_ratio,close_book_imbalance_ratio,avg_book_imbalance_ratio,close_bid_ask_amount_ratio,price_position_20d,price_position_60d,breakout_vs_prev20_high_pct,drawdown_from_20d_high_pct,amount_vs_day_median,positive_oib_bar_ratio,positive_l2_bar_ratio,oib_top3_concentration_ratio,market_limit_up_count,market_broken_limit_up_ratio,market_advancer_ratio,hot_theme_is_new_hot,hot_theme_is_continuing_hot,hot_theme_is_fading,csi1000_above_ma20,csi1000_return_5d_pct,csi500_return_5d_pct,hs300_return_5d_pct,gem_index_return_5d_pct
sz002355,2025-02-10,1.0,0.5720411166008599,0.47222222222222276,0.41782729805013297,76.51454977398704,19.0,93.4,0.0,0,0,0,0.3605442176870748,train,0.2,train,0,0,0,0,2.981029810298108,5.284552845528445,-1.3531799729363914,-2.706359945872794,-2.1650879566982306,-2.841677943166443,0.4059539918809252,-3.518267929634644,-5,0,-0.13941158595532557,-0.15847446257567685,-0.19748565500436527,-0.01160646754114373,0.015511007334498863,-0.04272012829451756,-0.036642979301101414,-0.029066611221126176,-0.178313593137057,1.4014158544043267,1.4619161524037798,-0.06050029799945311,1.4223405612520064,0.0003502388275602669,0.17405211428846337,0.08888620876991943,1.4214602816944586,1.0,1.0,2.785515320334264,-2.251655629139071,14.777678859943482,0.4166666666666667,0.48936170212765956,0.6438231736059968,98,0.20967741935483872,0.7263556116015133,0.0,0.0,0.0,1,4.587588944876764,4.223054772303847,1.7792988568834378,2.9237655202036583
sz002356,2024-10-18,1.0,0.4609177887564836,0.47368421052631515,-0.33222591362125353,76.528768748282,248.0,58.4,0.0,0,0,0,0.3605442176870748,train,0.5208333333333335,train,1,0,0,1,14.873417721518978,53.79746835443038,5.448717948717952,2.564102564102577,6.08974358974359,3.205128205128216,13.141025641025639,-2.243589743589758,5,8,-0.007927342704712697,-0.12743686745529834,-0.19829736214072494,-0.024123644499218236,-0.08746041140790105,0.005705358204317747,-0.07736785009223406,-0.08951866611977485,-0.07005927950161028,1.4692478129987367,1.5361811621944335,-0.06693334919569671,1.6160263264238166,0.0,-0.6938813340690544,0.21010688621333887,0.1807202545857124,0.0,0.0,,-14.82479784366576,16.146130758511507,0.4791666666666667,0.325,0.5047983223558095,86,0.37681159420289856,0.9286165508528111,0.0,0.0,0.0,1,6.141616896425273,3.0928947986581745,0.9792993200446576,4.485283173305232
sz002360,2025-05-26,1.0,0.49964184976216075,0.7666666666666656,0.20080321285140812,83.43267606355327,,,,0,0,0,,,,,0,0,0,0,8.52713178294573,24.418604651162788,0.5928853754940677,0.5928853754940677,1.1857707509881577,4.347826086956541,10.671936758893285,-0.9881422924901129,5,8,-0.04251457626620268,-0.0023636859614443516,0.04870989912855017,-0.02024641317889613,0.07999055714258815,0.0,-0.03621093919099468,0.09262643644053764,-0.10614653012655495,1.5534903959249693,1.4123921798773138,0.1410982160476555,1.755293565044092,0.002116150525788831,-0.5947428230688209,-0.006087885481955834,0.2541207090377922,1.0,0.7727272727272728,0.78125,-4.2671614100185495,93.1286420711974,0.4791666666666667,0.6,0.7519097629348866,53,0.32051282051282054,0.6601327853303826,,,,0,-1.09183136374299,-0.8973228528084465,-0.43946250866585546,-1.3527151634177836
sz002361,2024-12-03,1.0,0.43145707628596525,0.6315789473684218,2.7459954233409745,82.36512059716613,85.0,66.9,0.0,0,0,0,0.1929824561403508,train,0.1764705882352941,train,1,1,0,1,19.517543859649145,40.570175438596515,-1.5555555555555656,1.3333333333333197,7.1111111111111125,-5.111111111111121,7.777777777777772,-2.6666666666666727,5,0,-0.06249273834009429,-0.05609581418528271,-0.05850926197682638,-0.05711407673756151,-0.017189420482948643,0.08908562290824192,-0.08989637974565896,0.05031929902664164,0.13003579301467527,1.419279073766523,1.5144183882828954,-0.09513931451637236,1.411453061511078,4.180575927899788e-06,-0.440610354815393,-0.0026358755405946634,0.38830044731719976,1.0,1.0,4.347826086956519,-5.000000000000004,17.32907278633621,0.375,0.7142857142857143,0.6343937136875724,103,0.3905325443786982,0.47376738305941846,0.0,0.0,0.0,1,5.378285389593129,4.246417419467963,2.9088835232326193,4.437093250871316
sz002363,2025-09-26,1.0,0.2991290180205926,0.7719298245614038,-0.25974025974027093,80.68468618426041,191.0,53.0,0.0,0,0,0,0.3605442176870748,train,0.5208333333333335,train,0,0,0,0,11.704834605597947,19.59287531806615,0.5089058524172962,-3.9440203562341014,-4.325699745547085,-0.7633587786259555,1.2722646310432628,-8.905852417302807,-5,-8,-0.06890123815067109,-0.049028743687781415,0.22334280973680587,0.0,-0.01114942670763335,0.0,0.02107753524408936,-0.09717248130378522,-0.01848507822223411,1.4561784058818859,1.6178408228359964,-0.16166241695411054,1.5133336703394116,0.0,0.262275636988435,0.06954516788403901,1.7110396514973802,0.26666666666666666,0.23636363636363705,-5.301204819277117,-6.205250596658718,23.272944205454973,0.4583333333333333,0.30303030303030304,0.5769911253857795,42,0.34375,0.3946456692913386,0.0,0.0,1.0,1,-0.5458223989396771,0.9840888075068221,1.0690817550158327,1.958147248943587
sz002364,2025-01-27,1.0,0.3871116778611946,1.0568181818181825,-5.857740585774063,75.88879253499493,220.0,51.1,0.0,0,0,1,0.3461538461538461,train,0.288135593220339,train,1,1,1,1,52.04460966542752,52.26765799256508,-4.645669291338583,-0.393700787401563,13.93700787401575,24.409448818897662,40.07874015748032,-8.976377952755898,-5,-8,-0.5008355681598524,-0.10565816893797765,2.453033604900917,-0.13746892379610332,0.024672372220427435,0.19043886168113697,-0.20716772292110758,0.07811001629697674,0.15549817425499138,1.3751760284817525,1.3539547964749796,0.02122123200677284,1.7236598779517907,0.0001312026633500735,0.7586170292239177,0.3669838007059993,7.285588637714174,0.5,0.0,-12.434895833333337,-12.434895833333337,15.632682256623275,0.5625,0.2653061224489796,0.5892617324294683,38,0.3870967741935484,0.4358651118815002,0.0,0.0,0.0,1,-0.5626817280288687,-0.44507350127604983,-0.3289102964417534,-1.943614843858421
sz002369,2025-04-14,1.0,0.7982272954500605,0.6060606060606065,-0.11655011655011815,78.62484212524416,133.0,65.8,0.0,0,0,0,0.2938144329896907,train,0.5208333333333335,train,1,0,0,0,12.684031710079257,12.684031710079257,-4.017857142857151,-9.04017857142858,-6.361607142857151,-7.25446428571429,0.44642857142855874,-9.263392857142861,-5,-8,-0.15450222025701646,-0.25947556152974693,-0.012994137948576233,-0.03688515455074198,0.006515866631027915,-0.009061921007213262,-0.10182736516796347,-0.039057280062103246,-0.07137373175225384,1.6185520305114633,1.4144181736757158,0.20413385683574758,2.2262418083852613,0.00010303083759574613,0.2543145480430284,0.3850147953191338,1.6820960429779261,0.24565217391304342,0.3053191489361703,-31.015625000000004,-32.024634334103155,20.064860856773812,0.6041666666666666,0.6666666666666666,0.6294299251465152,94,0.27692307692307694,0.8540353089533418,0.0,0.0,0.0,0,8.043083938635442,6.43279852237737,4.727800760931933,6.955853015325708
sz002369,2025-08-22,2.0,0.2582555737509062,0.8793103448275857,3.409090909090895,74.46395732211548,22.0,86.5,0.0,0,0,0,0.3605442176870748,train,0.1764705882352941,train,0,0,0,0,12.55686988171063,12.55686988171063,4.20091324200913,6.849315068493156,1.735159817351617,-8.493150684931505,12.968036529680372,-2.739726027397249,5,8,-0.054513018886702604,-0.08075272363577565,-0.13432564002926478,0.03313879692806442,-0.002912497640435255,-0.023347336203172097,-0.012866866155463503,-0.0003027274872006379,-0.03469567836804789,1.388178744699883,1.4765132158840248,-0.08833447118414184,1.8058747594587334,0.0031500060773178742,0.22032955660510645,0.10420789821363295,1.5651863770690926,1.0,1.0,4.071969696969702,-4.434782608695653,31.54043687385798,0.3541666666666667,0.2653061224489796,0.7223323808445171,57,0.20833333333333334,0.46471329552615,0.0,0.0,0.0,1,3.448383125599608,3.8711150219910895,4.179667616237781,5.8532517339565215
sz002370,2024-12-10,1.0,0.5580780238258192,1.3749999999999987,-1.9323671497584516,82.04574344976643,249.0,50.8,0.0,0,0,0,0.472,train,0.2444444444444444,train,1,0,0,0,7.868020304568524,7.868020304568524,1.0152284263959421,0.2538071065989911,-3.0456852791878153,-19.035532994923855,7.868020304568524,-5.837563451776651,5,-8,-0.03855162994573141,-0.0776533345520248,-0.20361207350798677,0.045654921219799374,-0.04263720973217716,0.012682882941952736,-0.005392456077874896,-0.12260588175798265,0.0004449785277914992,1.276564053725761,1.2881371069157876,-0.011573053190026661,1.65033864739023,0.0015117207887471477,0.20626724294305282,0.14548340858369174,1.5197397766670577,0.7826086956521741,0.8230088495575223,-4.8309178743961345,-10.045662100456621,22.891733628645586,0.3541666666666667,0.24489795918367346,0.8031683441300047,95,0.4378698224852071,0.4913112164296998,0.0,0.0,0.0,1,0.9319677872892562,1.0109875208708985,1.1069560821917346,0.8262040332601472
sz002370,2025-01-09,2.0,0.33032068919869106,0.8148148148148154,-1.19760479041916,81.46213284164713,461.0,32.6,0.0,0,1,0,0.3605442176870748,train,0.5208333333333335,train,1,0,0,0,9.480122324159023,9.480122324159023,-6.153846153846154,-6.153846153846154,-6.769230769230772,1.538461538461533,7.3846153846153895,-12.0,-5,-8,-0.3591884045799023,0.1505803243742543,-0.3750000863039498,-0.05262420095567192,0.02366790833815867,-0.03490262299291324,-0.1261747981649852,0.03849056740433027,-0.07662375223131343,1.499988562319706,1.6629257023449162,-0.1629371400252102,1.2958251845284257,0.00019664783663300378,-0.01253575708694402,0.17811505201890068,0.9752388851471098,0.0,0.0,,-7.102272727272729,13.71615934551746,0.3541666666666667,0.4090909090909091,0.5377924865655971,77,0.21428571428571427,0.4326801517067004,0.0,0.0,0.0,0,-2.144341754973922,-1.6089801297821338,-1.0605682888513712,-2.416088158163321
sz002370,2025-04-16,3.0,0.3723003801759581,1.235294117647059,-0.6289308176100628,78.6290109144036,208.0,47.0,0.0,0,0,0,0.4677419354838709,train,0.2444444444444444,train,0,0,0,0,9.26517571884984,28.43450479233225,1.6077170418006492,4.5016077170418,5.466237942122176,0.6430868167202508,9.324758842443725,-0.6430868167202619,5,8,-0.2681187527632378,-0.08397146002160515,-1.1289244785015171,0.05584343526526592,-0.015057719253835743,0.014242896808147791,0.07613546557230332,0.007658049528089684,-0.012915375762538034,1.5456197044032693,1.5715018100599543,-0.025882105656684917,1.5121251719816713,6.164499438550601e-06,0.3156528087021188,0.3405175675923289,1.9224931809933363,0.32835820895522355,0.32835820895522355,-12.569832402234638,-15.860215053763449,16.83735331135099,0.5,0.5384615384615384,0.47155063706167427,41,0.32786885245901637,0.22078740157480314,0.0,0.0,0.0,0,3.2379158733876645,2.152527874515897,2.33335773574348,2.623469204852613
sz002374,2024-10-22,1.0,0.7034637962403287,0.42857142857142855,-0.4237288135593098,81.94826394909957,77.0,73.8,0.0,0,1,0,0.7647058823529411,train,0.5208333333333335,train,1,1,1,1,59.34959349593496,65.85365853658539,5.737704918032782,10.655737704918034,8.606557377049185,16.393442622950815,18.032786885245898,-0.4098360655737654,5,8,-0.08271537413422984,1.602925787888626,-0.25211747734861906,0.04168661873413312,0.10816114944326499,-0.10524280124773813,0.04017048337876775,0.08571516809773523,-0.12139932465199328,1.7082129906827077,1.7116361820920325,-0.0034231914093247884,1.830187844949616,0.003237936215741528,-0.26952751414723053,-0.3721580960151612,0.5753892512864867,1.0,0.0,1.2345679012345512,-3.90625,25.07507830264336,0.3541666666666667,0.5853658536585366,0.6429719226814082,100,0.29577464788732394,0.7941269340069467,0.0,0.0,0.0,1,6.929849597319926,5.140002119666098,2.639541872838058,6.280170679932073
sz002374,2025-02-21,2.0,0.6655133992363148,0.4444444444444444,-0.7380073800738018,80.95477867212513,309.0,44.8,0.0,1,0,0,0.3605442176870748,train,0.288135593220339,train,0,0,0,0,8.791208791208804,8.791208791208804,1.858736059479571,2.973977695167296,3.3457249070631967,-0.743494423791824,10.408921933085512,-0.3717472118959009,5,8,0.11712716918792389,-0.07977546735882805,-0.28481314939141705,0.035824388845103264,0.08036248608326224,-0.01249135272524713,0.10887653939543697,0.0014990743323120368,0.026562359056496853,1.5282240309068864,1.6782304321828057,-0.15000640127591924,1.5773476612467918,0.0002877715837302775,-0.47545132970050313,-0.1258916335556692,0.35551743371024863,0.8787878787878787,0.8787878787878787,-1.4440433212996373,-3.5335689045936425,14.607877696609325,0.3125,0.4418604651162791,0.7160527486868088,84,0.25,0.4210028382213813,0.0,0.0,0.0,1,3.2068924212987238,1.8371309305161176,1.0011529551154918,2.988915624188593
sz002374,2025-07-11,3.0,0.36576402692444393,0.5555555555555556,-0.33670033670034627,81.36620964202183,12.0,84.7,0.0,0,0,0,0.2938144329896907,train,0.0925925925925925,train,0,0,0,0,0.0,7.000000000000006,-2.0134228187919434,-3.0201342281879096,-4.36241610738255,-3.0201342281879096,0.6711409395973256,-5.7046979865771785,-5,0,-0.2636865451568181,-0.10277324765419647,-0.36046403966749696,-0.06412373964150324,0.029965755471268663,0.0026078476103381055,-0.1238786968770579,0.1814012092225072,-0.06270085852014902,1.5208367468272173,1.770191347330523,-0.24935460050330582,1.3664769953832625,1.1303523158823666e-05,-0.30201937057277867,-0.19478295202805282,0.5360754572492794,0.7500000000000002,0.8607594936708862,-3.5369774919614128,-6.25,30.479613485413687,0.3125,0.4634146341463415,0.8283691532860896,51,0.32894736842105265,0.5072463768115942,1.0,0.0,0.0,1,2.3589743703483324,1.9562711268491961,0.8187326644339743,2.358871996267564
sz002374,2025-11-05,4.0,0.32259719360627875,1.0434782608695643,-3.293413173652693,84.0569524507614,78.0,72.2,0.0,0,1,1,0.8214285714285714,valid,0.575,valid,1,1,1,1,39.87915407854985,39.87915407854985,-3.0674846625766805,6.748466257668717,29.141104294478538,8.282208588957051,42.02453987730061,-4.907975460122693,5,8,-0.13085253003319422,2.100438766635815,1.6169217573251509,-0.07829132641433668,0.3616978712499602,0.049442618319318524,-0.1553802503679544,0.35272278978924154,-0.0032267321977848635,1.3671278361601709,1.5330541726576568,-0.1659263364974859,1.3579807718469508,0.00038038860067037916,0.07188507224220703,0.21857678966098015,1.1549055404504098,0.9531250000000003,0.9538461538461541,-0.8982035928143617,-7.02247191011236,19.85640715725408,0.3541666666666667,0.4,0.6526661476565497,57,0.3522727272727273,0.6704438149197356,0.0,0.0,0.0,1,-1.3773574909728636,-3.3635439570068315,-2.5396992289837828,-4.754127618885972
sz002376,2025-06-09,1.0,0.5691221076801017,0.8536585365853668,0.28288543140027045,82.24490423669074,5.0,92.1,1.0,0,0,0,0.472,train,0.7241379310344828,train,1,1,1,0,28.63013698630139,28.63013698630139,-1.7906336088154284,18.732782369145994,15.151515151515138,1.2396694214876103,29.338842975206614,-3.3057851239669422,5,8,-0.13812285051854253,-0.0008285523584443922,-0.10787422550696787,-0.019441205866347785,0.6755177128264859,-0.015510246817657825,-0.06932369034077299,0.5263328460534342,-0.018612309368152263,1.444074091446273,1.4978788805765608,-0.053804789130287745,1.759211947625561,4.276316413633815e-05,-0.4063078158248584,0.04125487081200521,0.4221637521277063,0.6547619047619047,0.8489583333333333,-3.820816864295129,-4.9479166666666625,24.499008723358088,0.3333333333333333,0.30612244897959184,0.7526081241936438,58,0.3176470588235294,0.7239089184060721,0.0,1.0,0.0,1,3.192590639141213,2.3731314446476137,1.1721582571970979,3.4167981269400682
sz002379,2025-09-12,1.0,0.2649812129160485,0.47368421052631565,1.5661252900232236,75.44809206101488,10.0,88.0,1.0,0,0,0,0.1929824561403508,train,0.0,train,0,0,0,0,5.8758923668314145,28.940142778693012,-3.252480705622929,-6.28445424476296,-4.4652701212789525,-5.733186328555673,0.38588754134509795,-9.59206174200663,-5,-8,-0.01890013191138383,0.25302108782982985,-0.1434785627362711,-0.15872342704287468,-0.18196655889199756,0.06769208150696013,-0.10032260148296686,-0.15093849525857686,0.036227095603891826,1.5274177207347337,1.468177198523888,0.059240522210845636,1.6035083213942396,0.0,-0.32558464888839495,0.07241539430118572,0.5087682266667424,0.9318885448916412,0.9688385269121814,-1.1937059142702044,-3.343949044585981,24.026455016872386,0.5416666666666666,0.3958333333333333,0.5109112401556669,61,0.26506024096385544,0.366183879093199,1.0,0.0,0.0,1,2.4458396997819376,3.3815053882632506,1.3827042061442585,2.1040598935629706
sz002383,2025-04-24,1.0,0.3885867634792858,0.8571428571428575,-1.965317919075149,79.25099789175133,167.0,54.5,0.0,0,0,0,0.3605442176870748,train,0.1764705882352941,train,1,0,0,0,18.37209302325582,25.930232558139533,5.575326215895626,4.507710557532629,4.033214709371302,3.7959667852906387,18.50533807829182,-0.7117437722420017,5,8,-0.04579179147476815,-0.39318384276468676,-0.10776156564741254,0.025908888109934143,0.03209652684866683,-0.059136752844654285,0.0031642677898814694,0.0730353429194668,-0.07173449966431751,1.355529987111153,1.5067745221382491,-0.15124453502709612,1.4940307477162478,0.0006256416692298043,-0.5333062869953586,-0.09083724413465333,0.30437083377461827,0.9752475247524749,0.7817460317460315,-0.5780346820809301,-5.908096280087538,13.55393400288041,0.3333333333333333,0.40816326530612246,0.7909020927303656,46,0.4025974025974026,0.3273415326395459,0.0,0.0,0.0,0,1.385612031747785,0.8794134904009931,0.32170163045277533,1.4187780192588262
sz002389,2025-06-04,1.0,0.3660458767393553,0.8260869565217396,-1.9172113289760206,75.20604859889406,41.0,78.0,0.0,0,0,0,0.3605442176870748,train,0.1388888888888889,train,0,0,0,0,12.323491655969177,13.008130081300816,-1.5564202334630295,-3.11284046692607,-2.6372676178123666,2.766969303934297,6.6147859922178975,-6.1392131431041825,-5,0,0.0018013444954008292,-0.18480746180090732,-0.10181089598551105,-0.07220015452544051,-0.00517990407867268,0.01952144898958436,-0.07387292028763856,0.002922359154588659,0.03711813451628407,1.3297548867005926,1.364185166121481,-0.03443027942088839,1.3444976490452847,0.0010033885729736863,0.4710383783704038,0.04772346612198209,2.7809926433575822,1.0,1.0,1.8300653594771399,-3.90625,17.344917488846008,0.3541666666666667,0.3877551020408163,0.717481628879605,64,0.35353535353535354,0.7507118000632711,0.0,0.0,0.0,1,1.9091764263917232,1.536768675483824,0.7643387949810565,1.671504297130344
sz002398,2025-02-05,1.0,0.8942774176333578,0.41000000000000014,-1.9748653500897717,87.27154222471687,6.0,96.2,1.0,0,0,0,0.4677419354838709,train,0.1388888888888889,train,1,0,1,0,20.357142857142875,20.357142857142875,1.1834319526627057,9.270216962524657,12.426035502958577,25.44378698224852,32.93885601577908,-3.747534516765294,5,8,-0.213424174459121,-0.10063433959382913,-0.10550437034336091,-0.09485186316265704,0.04436099138022544,-0.000860449659689643,-0.08002869122397119,0.03243610185372518,0.00958496571504483,1.312608334912725,1.3915328172277892,-0.0789244823150641,1.4900356374998385,0.0005056519856690409,0.5880723942992996,-0.3483675592154439,3.8552220640759045,1.0,0.0,0.538599640933568,-6.821963394342767,28.882244357413224,0.3541666666666667,0.12244897959183673,0.8144905080212832,59,0.3655913978494624,0.5541902961562697,0.0,0.0,0.0,1,-0.4500117585857888,-0.3467866602197667,-0.979219277075738,-2.341754962778897
sz002400,2025-07-10,1.0,0.8091844614090893,0.5161290322580642,-0.5181347150259086,87.4857301551883,105.0,68.0,0.0,0,0,0,0.2938144329896907,train,0.0895522388059701,train,0,0,0,0,-0.12391573729862992,8.674101610904582,-0.5050505050505083,-1.8939393939394034,-1.6414141414141437,-1.5151515151515138,0.7575757575757569,-3.409090909090906,0,0,-0.2592522217930124,-0.34293795411432065,-0.5184986312251854,-0.08366324249635239,-0.03197650957617171,-0.018564530444632625,-0.12418594491119853,-0.04695129845058169,-0.03753561750466874,1.4110092691773959,1.645167978581931,-0.2341587094045352,1.61738727358798,0.0005781041222165935,-0.3795868350006039,-0.05630161602736531,0.44970939795835646,1.0,1.0,0.49813200498132204,-3.8140643623361226,47.49975979663335,0.20833333333333334,0.4489795918367347,0.9499713221693477,59,0.2625,0.6145603529782541,0.0,0.0,0.0,1,1.0079354993931533,1.0196516430117653,1.057358498630423,1.1778123296626752
sz002402,2025-10-23,1.0,1.033242876552857,1.286290322580646,1.3654618473895486,75.82593149280035,356.0,42.9,0.0,0,0,0,0.4677419354838709,valid,0.2,valid,0,0,0,0,15.498154981549806,15.498154981549806,6.376479572355853,5.021000381825114,7.502863688430694,-7.4074074074074066,13.5357006491027,-1.0500190912562157,5,8,-0.12724338167481067,-0.07311408751496905,-0.15441749281271086,0.017420743652467895,-0.011922643045560326,0.012227513229238186,0.04307972745222192,-0.07810150001871541,0.01668362120743561,1.6417511337739372,1.9344949447707616,-0.29274381099682434,2.6101194124214704,0.0003995925511183179,-0.2629430072446962,-0.0657919473188545,0.5836027346659978,0.6257261410788383,0.8609741060419237,-8.053571428571427,-15.186954373249872,14.216001441649116,0.3125,0.3877551020408163,0.8054541427501047,49,0.3,0.6051637279596978,0.0,0.0,0.0,0,-1.2664193181760597,-1.2249130668493313,-0.2614984192219172,0.8138524968852812
sz002403,2025-09-05,1.0,0.28220891040221624,0.5234375000000009,1.2232415902140525,80.76185665878168,73.0,79.4,0.0,0,0,0,0.3605442176870748,train,0.1764705882352941,train,0,0,0,0,10.402886349969931,10.402886349969931,7.464528069093168,7.217766810610726,2.899444787168415,-5.0586057988895705,13.263417643429975,-1.2338062924120874,5,8,-0.017577188816986593,0.025652522345661295,-0.23780116771638643,-0.02067127006661088,-0.04133773626858014,-0.020324888852183524,-0.017812924264265197,-0.07571581107344802,-0.04974881257819771,1.3141779280607682,1.659544952205752,-0.34536702414498377,1.323849293113852,0.00014587089203480877,-0.27455243463188295,-0.18833182262141482,0.5691782822396328,1.0,1.0,1.7125382262996869,-3.872832369942203,16.670760819762556,0.3958333333333333,0.3958333333333333,0.716996259451761,72,0.22580645161290322,0.853182104599874,0.0,0.0,0.0,0,-2.594677894792763,-1.8453929260287993,-0.8102324182765464,2.3547699594467453
sz002404,2025-03-13,1.0,0.8405951384928093,0.767441860465117,-0.31645569620254443,85.58619999865651,128.0,59.8,0.0,0,0,0,0.2938144329896907,train,0.1388888888888889,train,1,0,0,0,3.554868624420404,4.173106646058744,3.081664098613257,2.003081664098616,0.6163328197226425,0.6163328197226425,3.2357473035439233,-1.3867488443759624,0,0,0.08095235173607104,-0.0038955860530496197,-0.4103795027339035,-0.00015323904908959372,-0.016923360090863596,-0.022329443063339706,0.017769839434419718,-0.019803573868824743,-0.08546016434196534,1.5722122149623907,1.5217772015887248,0.05043501337366596,2.0737582342468186,2.0631361719929786e-05,0.08405886911996366,0.22016119578156831,1.1835464448227144,1.0,1.0,2.373417721518978,-4.852941176470593,30.249305051913197,0.3958333333333333,0.4634146341463415,0.8383380862636586,35,0.33962264150943394,0.319672131147541,0.0,0.0,0.0,1,-1.042394816405534,-0.8896894185883464,-1.1287898356137416,-3.0735954757015294
sz002406,2025-05-08,1.0,0.2559466046243685,0.6486486486486482,-1.2886597938144284,72.43600408468703,41.0,79.1,0.0,0,0,0,0.3605442176870748,train,0.0925925925925925,train,0,0,0,0,8.087291399229791,8.087291399229791,-2.179487179487183,-0.38461538461538325,-1.538461538461544,-1.1538461538461497,7.948717948717943,-2.9487179487179382,5,0,-0.11714213717478782,-0.22134287826829088,-0.15239702829318907,-0.023385136895987924,-0.056424502549745015,-0.030191488523483734,-0.1140394848245586,-0.1411294116324117,0.017244115668571695,1.3666634664238313,1.3623245809038826,0.004338885519948654,1.543335120767573,0.00010677650964120014,0.18573637936047924,0.16453906667684437,1.4562069940312508,1.0,0.33974358974358965,0.3865979381443285,-2.98879202988791,21.0741143714408,0.5,0.4489795918367347,0.46303534663267715,55,0.27631578947368424,0.675300063171194,0.0,0.0,1.0,1,4.781658900477503,3.1350705324554973,1.884840957528544,4.9106862924354955
sz002408,2025-05-15,1.0,0.6476526329516602,0.517241379310343,-0.42735042735041473,82.0951940481383,71.0,65.2,0.0,0,0,0,0.4677419354838709,train,0.2444444444444444,train,0,0,0,0,0.0,1.2552301255229992,-0.8421052631578996,-0.6315789473684275,-2.1052631578947323,-3.157894736842115,0.6315789473684275,-3.157894736842115,0,0,-0.07779841062983155,0.7460551861344703,0.05126635221899867,0.04077944389169223,-0.06857339990546986,-0.06770497186229545,0.02701769039923612,0.053355087832972964,-0.012764578504401283,1.3625265889691793,1.5522066412696798,-0.18968005230050045,1.4031751933320333,0.0007864817035668785,-0.37735993453290023,-0.17295976213131906,0.45205327224670117,0.785714285714286,0.575342465753425,-1.848049281314168,-4.590818363273441,20.174419185972795,0.1875,0.6666666666666666,0.8266921963586231,43,0.3384615384615385,0.27560050568900124,0.0,0.0,0.0,1,-1.6407994482173893,-1.0133524412391015,1.40940466007351,0.6797352861496853
sz002426,2024-12-02,1.0,0.37808821772380136,0.7692307692307693,-2.2292993630573354,82.36328561875825,119.0,72.9,0.0,0,0,0,0.4677419354838709,train,0.1388888888888889,train,1,0,1,1,41.853035143769986,41.853035143769986,-3.883495145631055,-2.588996763754048,8.090614886731395,19.741100323624615,43.68932038834954,-5.825242718446589,-5,8,-0.19675979537845872,-0.3365737394137946,-0.026990854871734738,-0.06885369222722422,0.03132487330965017,-0.1431874699707997,-0.10152741788552971,-0.03641336994411667,-0.19334002698588293,1.3896149209081128,1.5513188935073436,-0.16170397259923086,1.3663677860742696,0.00059614305620909,0.12776957409798512,-0.004966383060720629,1.2929720640411106,0.9878048780487803,0.9911504424778759,-0.31847133757962887,-6.0060060060060145,14.475152582410836,0.22916666666666666,0.24489795918367346,0.7252239884635309,143,0.319047619047619,0.8654028436018958,0.0,0.0,0.0,1,4.320446787590604,3.626009700418753,2.586765816784631,3.6922950461609094
sz002426,2025-02-26,2.0,0.6457093282966633,0.4545454545454534,-0.2808988764045006,79.32306494612244,40.0,81.8,0.0,0,0,0,0.2938144329896907,train,0.1764705882352941,train,0,0,0,0,6.149732620320858,6.149732620320858,-0.8219178082191747,-3.013698630136985,0.5479452054794498,2.7397260273972712,8.767123287671241,-8.493150684931505,-5,-8,0.0047996918077020615,-0.24674006531944692,-0.287568862868984,-0.09407500191010508,0.06612709870916657,0.07048302211662145,-0.10184213050687854,0.09705665866329041,0.08580332547419785,1.3929362566251924,1.576392859591615,-0.18345660296642263,1.3955579069845552,8.738203958520662e-05,-0.27081622387768967,-0.17857222516006377,0.5737916800411347,1.0,1.0,0.2680965147453085,-4.5918367346938656,13.366656213646662,0.3333333333333333,0.46938775510204084,0.6779844813573499,90,0.35251798561151076,0.8102904040404041,0.0,0.0,1.0,1,3.7509042257736214,1.8146018806597164,0.5020379628219107,1.8515326189644687
