symbol,trade_date,event_time,business_anchor_time,event_kind,event_role,sequence_label,probe_strength_score,fwd_1d_close_ret_pct,fwd_1d_high_ret_pct,fwd_1d_low_ret_pct,fwd_3d_close_ret_pct,fwd_3d_high_ret_pct,fwd_3d_low_ret_pct,fwd_5d_close_ret_pct,fwd_5d_high_ret_pct,fwd_5d_low_ret_pct,fwd_10d_close_ret_pct,fwd_10d_high_ret_pct,fwd_10d_low_ret_pct,fwd_20d_close_ret_pct,fwd_20d_high_ret_pct,fwd_20d_low_ret_pct,fwd_10d_max_runup_pct,fwd_10d_max_drawdown_pct
sh603680,2026-04-27,09:30,09:30,launch_day,launch_without_probe,直接启动,76.1,-1.5162,1.0338,-3.0324,-1.0338,1.0338,-3.0324,1.7919,2.8256,-3.0324,0.9649,5.3067,-3.0324,-13.9214,5.4445,-15.4376,5.3067,-3.0324
sh603681,2026-03-06,13:00,13:05,launch_day,launch_without_probe,直接启动,59.72,-1.1743,0.5872,-4.2457,-2.8004,0.6323,-4.2457,-12.2855,0.6323,-12.2855,-22.3126,0.6323,-22.8546,-24.0289,0.6323,-25.8356,0.6323,-22.8546
sh603681,2026-05-28,09:45,09:45,launch_day,launch_without_probe,直接启动,68.26,6.0757,6.2422,-2.5801,3.7453,8.1149,-2.5801,,,,,,,,,,,
sh603681,2026-06-03,09:30,09:30,launch_day,launch_without_probe,直接启动,66.21,,,,,,,,,,,,,,,,,
sh603682,2026-04-27,10:30,11:15,launch_day,launch_without_probe,直接启动,29.8,7.1611,8.4399,-0.6394,10.7417,12.7877,-0.6394,7.5448,13.6829,-0.6394,15.8568,24.4246,-0.6394,16.4962,24.4246,-0.6394,24.4246,-0.6394
sh603682,2026-05-12,09:30,09:30,launch_day,launch_without_probe,直接启动,74.24,-3.3473,1.7782,-3.7657,-5.5439,1.7782,-7.7406,-7.9498,1.7782,-11.8201,-13.4937,1.7782,-15.272,,,,1.7782,-15.272
sh603682,2026-05-28,09:30,09:30,launch_day,launch_without_probe,直接启动,58.37,-2.854,0.9879,-4.5005,0.8782,4.8299,-5.5982,,,,,,,,,,,
sh603683,2026-03-13,09:30,09:30,launch_day,launch_without_probe,直接启动,63.1,0.9048,1.8458,-2.1354,-0.3619,1.8458,-6.2251,0.4343,2.7868,-6.2251,1.2667,2.823,-6.2251,-0.76,2.823,-6.2251,2.823,-6.2251
sh603683,2026-06-01,10:15,10:15,launch_day,launch_without_probe,直接启动,49.55,0.8136,1.7627,-1.0169,,,,,,,,,,,,,,
sh603685,2026-03-17,10:25,11:05,launch_day,launch_without_probe,直接启动,38.75,0.371,0.7083,-5.1939,-8.7015,0.7083,-8.9376,-7.8583,0.7083,-15.683,0.5059,5.8685,-15.683,-1.2479,10.6239,-15.683,5.8685,-15.683
sh603685,2026-04-01,09:30,09:40,launch_day,launch_without_probe,直接启动,59.88,0.3424,2.023,-3.2057,-11.1422,2.0853,-11.7647,-11.4535,2.0853,-11.7647,-3.9527,2.0853,-12.3561,2.1786,8.808,-12.3561,2.0853,-12.3561
sh603685,2026-05-26,09:30,10:00,launch_day,launch_without_probe,直接启动,44.95,-0.0838,3.043,-2.0101,-7.4819,3.043,-9.2686,-8.1519,3.043,-9.799,,,,,,,,
sh603687,2026-03-18,09:30,11:10,launch_day,launch_without_probe,直接启动,36.21,10.0362,10.0362,10.0362,33.1826,33.1826,10.0362,35.6239,39.5118,10.0362,48.1917,49.1863,10.0362,79.3852,79.3852,10.0362,49.1863,10.0362
sh603687,2026-03-26,09:30,10:15,launch_day,launch_without_probe,直接启动,66.23,-5.2727,-0.1818,-10.0,-9.697,-0.1818,-14.7273,-2.0,8.6061,-14.7273,1.6364,12.3636,-14.7273,1.2121,26.0606,-14.7273,12.3636,-14.7273
sh603687,2026-04-01,09:30,09:30,launch_day,launch_without_probe,直接启动,76.24,-1.3423,9.335,-3.2947,-0.061,9.335,-10.4332,10.7993,13.1178,-10.4332,21.0494,21.0494,-10.4332,4.82,26.9067,-10.4332,21.0494,-10.4332
sh603687,2026-04-07,09:40,09:45,launch_day,launch_without_probe,直接启动,57.02,5.9829,7.9976,1.0379,2.381,13.1868,-1.0989,-0.1832,13.1868,-4.823,19.3529,26.9841,-4.823,3.602,26.9841,-8.7302,26.9841,-4.823
sh603687,2026-04-16,09:30,09:30,launch_day,launch_without_probe,直接启动,72.6,-2.9738,4.8387,-5.2419,-1.4617,4.8387,-10.131,-6.4516,4.8387,-10.131,-13.4073,4.8387,-24.6472,-18.9012,4.8387,-24.6472,4.8387,-24.6472
sh603687,2026-04-30,09:30,14:25,launch_day,launch_without_probe,直接启动,58.44,2.3283,3.8417,-1.9208,-1.2224,3.8999,-3.376,-2.5029,3.8999,-4.5984,-6.3446,3.8999,-12.3399,4.1327,4.1327,-12.3399,3.8999,-12.3399
sh603687,2026-05-20,09:45,09:55,launch_day,launch_without_probe,直接启动,59.3,-5.1977,0.9605,-5.7627,-9.096,0.9605,-9.6045,-8.8701,0.9605,-13.9548,6.7797,9.0395,-14.6328,,,,9.0395,-14.6328
sh603687,2026-06-02,13:00,13:00,launch_day,launch_without_probe,直接启动,60.1,5.6456,7.8815,-2.1241,,,,,,,,,,,,,,
sh603687,2026-06-03,09:30,09:30,launch_day,launch_without_probe,直接启动,57.14,,,,,,,,,,,,,,,,,
sh603688,2026-03-05,09:30,09:30,launch_day,launch_without_probe,直接启动,71.13,1.037,5.1094,-1.8854,2.7149,5.1094,-7.6169,-4.2421,5.1094,-7.6169,-17.4774,5.1094,-17.9864,-20.0603,5.1094,-23.8499,5.1094,-17.9864
sh603688,2026-04-07,09:30,09:40,launch_day,launch_without_probe,直接启动,60.94,2.2024,3.8042,0.4004,4.9611,7.0078,0.4004,10.7898,15.4616,0.4004,15.7953,22.2692,0.4004,45.7175,50.8343,0.4004,22.2692,0.4004
sh603688,2026-04-13,09:30,09:30,launch_day,launch_without_probe,直接启动,79.03,-1.5616,1.6011,-2.7673,2.8069,8.6381,-2.7673,0.7314,8.6381,-2.7673,4.6847,9.1915,-3.222,43.4869,51.0971,-3.222,9.1915,-3.222
sh603688,2026-04-15,09:30,09:40,launch_day,launch_without_probe,直接启动,67.12,0.1541,1.4057,-1.7331,-1.8679,3.1196,-1.9834,4.6409,6.374,-2.3686,7.202,9.5321,-5.7192,34.1036,47.1982,-5.7192,9.5321,-5.7192
sh603688,2026-05-07,09:30,09:45,launch_day,launch_without_probe,直接启动,49.56,3.4428,7.0752,-0.8212,15.698,15.698,-0.8212,14.6399,20.7202,-0.8212,14.6083,20.7202,-0.8212,,,,20.7202,-0.8212
sh603688,2026-05-11,09:30,09:30,launch_day,launch_without_probe,直接启动,72.73,10.0,10.0,-0.7207,8.994,14.7748,-0.7207,4.5646,14.7748,-0.7207,14.2643,16.8168,-1.0511,,,,16.8168,-1.0511
sh603688,2026-05-12,09:35,13:20,launch_day,launch_without_probe,直接启动,24.64,3.9995,4.3407,-2.9757,-5.0915,4.3407,-7.4802,-6.3063,4.3407,-10.0464,0.2867,6.1971,-10.0464,,,,6.1971,-10.0464
sh603689,2026-03-03,09:30,13:00,launch_day,launch_without_probe,直接启动,31.9,-6.4854,1.1506,-10.0418,-9.3096,1.1506,-10.3556,-10.3556,1.1506,-11.1925,-11.1925,1.1506,-11.7155,-12.9707,1.1506,-16.0042,1.1506,-11.7155
sh603693,2026-03-12,10:00,13:15,launch_day,launch_without_probe,直接启动,42.44,-3.5668,4.7341,-3.8911,2.9831,4.7341,-8.6252,9.5331,13.2944,-8.6252,12.9053,32.1012,-8.6252,-12.4514,32.1012,-13.4241,32.1012,-8.6252
sh603693,2026-03-17,10:15,10:15,launch_day,launch_without_probe,直接启动,73.0,1.8892,10.0126,0.0,4.2821,10.0126,-0.1889,17.1914,18.7028,-0.5668,-5.2267,28.2746,-5.7305,-11.9647,28.2746,-15.932,28.2746,-5.7305
sh603693,2026-03-18,09:35,09:35,launch_day,launch_without_probe,直接启动,75.75,4.3881,4.9444,-1.9159,9.8888,12.6082,-2.4104,15.0185,25.8962,-2.4104,-9.3943,25.8962,-10.3214,-13.288,25.8962,-17.4907,25.8962,-10.3214
sh603693,2026-03-23,11:00,11:00,launch_day,launch_without_probe,直接启动,73.94,4.6682,6.018,-7.7615,-2.081,14.5669,-7.7615,-11.6423,14.5669,-14.6232,-23.622,14.5669,-24.9156,-13.8358,14.5669,-24.9156,14.5669,-24.9156
sh603693,2026-05-18,11:25,11:25,launch_day,launch_without_probe,直接启动,74.02,5.843,9.5557,-1.9477,2.8606,9.5557,-3.7736,11.8685,16.2508,-3.7736,4.1388,21.4242,-3.7736,,,,21.4242,-3.7736
sh603693,2026-05-21,09:50,09:55,launch_day,launch_without_probe,直接启动,62.12,4.6746,5.0296,-2.071,5.7396,13.0178,-2.071,6.6864,18.0473,-2.071,,,,,,,,
sh603698,2026-04-08,13:00,13:00,launch_day,launch_without_probe,直接启动,73.3,2.6906,4.8366,-2.5625,4.6445,6.278,-2.5625,26.6176,26.6176,-2.5625,50.5445,53.7476,-2.5625,42.2486,53.7476,-2.5625,53.7476,-2.5625
sh603698,2026-04-16,09:30,09:30,launch_day,launch_without_probe,直接启动,66.12,8.4782,10.0047,-0.3992,8.5251,12.729,-0.3992,1.2212,12.729,-0.6576,3.2644,12.729,-9.582,-0.3992,12.729,-10.2865,12.729,-9.582
sh603698,2026-04-17,09:30,13:15,launch_day,launch_without_probe,直接启动,41.02,-1.0608,3.9186,-1.6887,1.7536,3.9186,-4.5248,-12.3187,3.9186,-14.7002,-4.6763,3.9186,-16.6486,-13.3579,3.9186,-17.2981,3.9186,-16.6486
sh603698,2026-04-30,09:35,09:50,launch_day,launch_without_probe,直接启动,57.38,0.1365,2.5927,-1.7512,2.6836,5.5947,-2.206,-2.3425,5.663,-3.798,-3.5479,5.663,-13.1226,-27.1549,5.663,-28.8833,5.663,-13.1226
sh603701,2026-04-08,09:30,13:45,launch_day,launch_without_probe,直接启动,27.71,-0.5356,1.5657,-1.9365,-1.5657,1.5657,-3.0078,-0.8653,1.5657,-3.0078,5.6448,5.7684,-3.0078,7.2105,9.1883,-3.0078,5.7684,-3.0078
sh603706,2026-03-03,09:50,13:15,launch_day,launch_without_probe,直接启动,43.63,-8.7229,-1.4608,-10.0167,-12.1452,-1.4608,-14.399,-13.0217,-1.4608,-14.6077,-17.2371,-1.4608,-17.3623,-18.6978,-1.4608,-21.1185,-1.4608,-17.3623
sh603709,2026-04-23,11:20,11:20,launch_day,launch_without_probe,直接启动,66.63,-4.5574,3.5621,-4.7669,-0.8381,3.5621,-6.8622,2.2525,4.9764,-6.8622,3.6145,5.7622,-6.8622,-10.3195,5.7622,-11.5767,5.7622,-6.8622
sh603713,2026-05-25,09:30,13:20,launch_day,launch_without_probe,直接启动,15.81,-3.2206,2.8114,-3.6121,-0.3025,2.8114,-5.694,2.5979,4.7331,-5.694,,,,,,,,
sh603716,2026-03-06,09:30,09:30,launch_day,launch_without_probe,直接启动,63.74,3.1061,3.4513,-4.3141,4.7886,8.283,-4.3141,4.8318,8.283,-4.3141,-8.9733,8.283,-9.1027,1.6825,11.6048,-16.9974,8.283,-9.1027
sh603716,2026-03-24,09:30,09:55,launch_day,launch_without_probe,直接启动,37.82,-1.4671,0.5679,-3.2182,-2.1297,0.5679,-7.0516,11.9262,13.8665,-7.0516,11.2636,22.4326,-7.0516,4.5906,22.4326,-7.0516,22.4326,-7.0516
sh603716,2026-03-30,09:30,13:05,launch_day,launch_without_probe,直接启动,46.25,3.956,5.7582,0.6593,8.4835,13.7143,0.6593,2.5934,13.7143,0.0,2.1978,13.7143,-1.0549,-8.0879,13.7143,-8.2198,13.7143,-1.0549
sh603717,2026-04-30,13:00,13:15,launch_day,launch_without_probe,直接启动,47.71,-1.1936,2.5199,-2.7851,-1.1936,3.7135,-2.7851,-0.5305,3.7135,-2.7851,-1.5915,9.1512,-3.4483,-9.2838,9.1512,-14.191,9.1512,-3.4483
sh603717,2026-05-14,09:40,10:05,launch_day,launch_without_probe,直接启动,59.39,-7.2904,-2.6731,-7.8979,-9.842,-2.6731,-11.5431,-16.8894,-2.6731,-17.3755,-18.5905,-2.6731,-20.2916,,,,-2.6731,-20.2916
sh603725,2026-06-01,09:40,09:40,launch_day,launch_without_probe,直接启动,73.17,-2.2113,6.2244,-3.1941,,,,,,,,,,,,,,
sh603726,2026-04-27,10:00,10:05,launch_day,launch_without_probe,直接启动,61.54,-6.0114,-0.1625,-7.1487,0.9342,0.9342,-9.342,5.8489,6.3363,-9.342,8.7734,11.6978,-9.342,15.6783,27.9041,-9.342,11.6978,-9.342
sh603726,2026-04-30,09:30,09:45,launch_day,launch_without_probe,直接启动,59.09,2.2938,4.5473,0.7243,3.8229,5.7143,0.7243,10.503,10.664,0.7243,15.2113,21.328,0.7243,5.3924,26.7203,0.7243,21.328,0.7243
sh603727,2026-03-02,09:30,11:00,launch_day,launch_without_probe,直接启动,58.84,9.995,9.995,2.9783,0.1514,9.995,-8.3796,-2.6754,9.995,-8.3796,-11.6608,9.995,-12.418,2.2211,9.995,-15.1943,9.995,-12.418
sh603727,2026-03-03,09:30,11:10,launch_day,launch_without_probe,直接启动,57.02,-9.9128,-5.4153,-10.0046,-7.9394,-3.0289,-16.7049,-14.3644,-0.872,-20.3763,-21.386,-0.872,-22.1202,-12.8499,-0.872,-22.9004,-0.872,-22.1202
sh603727,2026-03-10,09:30,09:30,launch_day,launch_without_probe,直接启动,60.63,-1.8221,1.0182,-3.8049,-5.1447,1.0182,-5.3591,-8.1994,1.0182,-9.0568,5.6806,8.6817,-9.9678,7.6635,15.2197,-9.9678,8.6817,-9.9678
sh603727,2026-03-23,09:30,10:15,launch_day,launch_without_probe,直接启动,44.57,-0.1519,2.6835,-4.2532,4.4557,5.0633,-4.2532,2.5316,6.8354,-4.2532,5.3165,8.8608,-4.2532,-9.3165,8.8608,-10.1772,8.8608,-4.2532
sh603727,2026-04-01,10:30,10:50,launch_day,launch_without_probe,直接启动,56.09,0.5744,2.9201,-1.7712,-0.4308,2.9201,-6.1273,-4.8827,2.9201,-6.6539,-6.7018,2.9201,-8.5687,-10.1963,2.9201,-16.8023,2.9201,-8.5687
sh603727,2026-05-19,09:40,09:45,launch_day,launch_without_probe,直接启动,60.93,-0.212,3.2326,-1.9078,-7.6312,3.2326,-9.221,-16.2162,3.2326,-17.1171,-20.4028,3.2326,-21.3037,,,,3.2326,-21.3037
sh603730,2026-05-25,09:30,10:30,launch_day,launch_without_probe,直接启动,63.5,5.1554,6.7475,-2.047,1.3647,7.2024,-3.4875,-3.8666,7.2024,-5.2312,,,,,,,,
sh603738,2026-03-02,13:00,13:05,launch_day,launch_without_probe,直接启动,48.05,-4.0067,3.2972,-6.0935,-1.0017,3.2972,-8.1803,-7.8881,3.2972,-12.2705,5.6344,5.6344,-12.2705,12.0618,12.5209,-12.2705,5.6344,-12.2705
sh603738,2026-03-04,09:30,09:30,launch_day,launch_without_probe,直接启动,63.08,3.1304,6.4348,0.5217,-4.0435,6.6957,-8.6087,-0.4348,6.6957,-8.6087,4.5652,13.3043,-8.6087,14.3478,18.9565,-8.6087,13.3043,-8.6087
sh603738,2026-03-16,09:45,09:45,launch_day,launch_without_probe,直接启动,64.9,-9.7195,2.9633,-9.917,-5.1758,2.9633,-9.917,-6.045,2.9633,-12.8013,6.0846,6.5192,-12.8013,10.0751,13.71,-12.8013,6.5192,-12.8013
sh603738,2026-03-27,09:50,10:55,launch_day,launch_without_probe,直接启动,45.96,2.52,2.9401,-2.2146,0.42,4.4674,-3.971,-3.6655,4.4674,-6.7583,7.4456,7.4456,-9.202,48.6445,64.1848,-9.202,7.4456,-9.202
sh603738,2026-04-08,09:55,11:20,launch_day,launch_without_probe,直接启动,33.17,-3.0546,0.0382,-3.2073,7.4456,7.4456,-3.4364,3.6655,9.8893,-3.4364,35.6243,38.6025,-3.4364,97.4418,97.4418,-3.4364,38.6025,-3.4364
sh603738,2026-04-13,09:30,09:45,launch_day,launch_without_probe,直接启动,59.01,-0.995,2.2743,-1.8479,-2.5231,2.2743,-4.7619,11.9048,15.7783,-4.7619,38.344,52.8074,-4.7619,88.2729,103.6247,-4.7619,52.8074,-4.7619
sh603738,2026-04-17,09:35,13:50,launch_day,launch_without_probe,直接启动,43.8,4.3752,7.9881,1.3258,17.7328,20.3182,1.3258,31.9523,34.9022,1.3258,28.7703,42.5257,1.3258,68.5449,93.172,1.3258,42.5257,1.3258
sh603738,2026-04-21,09:30,09:55,launch_day,launch_without_probe,直接启动,69.0,2.4517,4.7015,-5.3937,14.8255,17.3926,-5.3937,4.413,24.0265,-5.3937,35.5927,35.5927,-5.3937,44.9091,68.0992,-5.3937,35.5927,-5.3937
sh603738,2026-04-24,09:30,09:35,launch_day,launch_without_probe,直接启动,67.55,-2.2105,8.0131,-3.793,0.0251,8.0131,-12.0573,-2.4115,8.0131,-12.0573,35.6443,38.9601,-12.0573,15.4735,46.3954,-12.0573,38.9601,-12.0573
sh603738,2026-04-29,14:20,14:25,launch_day,launch_without_probe,直接启动,49.71,-3.767,2.4611,-6.3034,7.333,7.333,-6.3034,29.8594,29.8594,-6.3034,36.0121,46.3586,-6.3034,6.4792,46.3586,-6.3034,46.3586,-6.3034
sh603738,2026-05-15,09:30,09:30,launch_day,launch_without_probe,直接启动,76.64,-2.5549,3.7783,-4.3721,-8.5103,3.7783,-12.2346,-9.6078,3.7783,-15.959,-21.9144,3.7783,-22.634,,,,3.7783,-22.634
sh603738,2026-06-03,09:30,10:55,launch_day,launch_without_probe,直接启动,27.83,,,,,,,,,,,,,,,,,
sh603757,2026-03-11,09:30,09:30,launch_day,launch_without_probe,直接启动,79.75,4.1113,8.3913,1.6024,1.8132,9.4244,-1.4337,2.6987,9.4244,-7.063,-7.1263,9.4244,-11.1533,14.1893,14.1893,-15.4122,9.4244,-11.1533
sh603757,2026-03-18,09:55,09:55,launch_day,launch_without_probe,直接启动,67.05,2.0119,6.0563,-1.4165,-11.7224,6.0563,-12.5847,-9.5668,6.0563,-13.488,-13.7959,6.0563,-17.635,15.541,21.4946,-17.635,6.0563,-17.635
sh603757,2026-04-03,09:30,09:35,launch_day,launch_without_probe,直接启动,71.25,3.6351,6.1588,-0.5325,25.3994,25.3994,-0.5325,29.6365,35.8879,-0.5325,35.6796,41.6532,-0.5325,25.3762,41.6532,-0.5325,41.6532,-0.5325
sh603757,2026-04-08,10:35,13:00,launch_day,launch_without_probe,直接启动,58.99,9.9919,9.9919,-2.3355,13.7084,19.1917,-2.3355,17.5467,19.1917,-2.3355,8.9968,24.2486,-2.3355,22.766,24.2486,-4.8132,24.2486,-2.3355
sh603757,2026-04-09,09:30,13:20,launch_day,launch_without_probe,直接启动,49.31,1.7541,8.3641,-2.4003,2.4742,8.3641,-2.4003,3.9143,9.2688,-2.4003,-2.9173,12.9616,-5.0222,11.743,16.322,-13.4601,12.9616,-5.0222
sh603757,2026-05-11,09:30,09:45,launch_day,launch_without_probe,直接启动,47.62,0.1158,4.2184,-3.5567,-4.0033,4.2184,-4.0529,0.579,5.5583,-4.0529,1.1911,11.7618,-4.0529,,,,11.7618,-4.0529
sh603757,2026-05-15,09:30,10:10,launch_day,launch_without_probe,直接启动,59.36,-1.6181,1.4078,-5.8252,7.6052,9.3204,-5.8252,5.2589,9.3204,-5.8252,-11.1165,9.3204,-15.0324,,,,9.3204,-15.0324
sh603757,2026-05-28,09:35,09:35,launch_day,launch_without_probe,直接启动,68.94,-5.7804,1.5094,-6.6038,2.4871,6.1063,-9.777,,,,,,,,,,,
sh603758,2026-05-08,10:00,10:10,launch_day,launch_without_probe,直接启动,61.5,-1.1161,2.4554,-2.0833,-2.1577,2.4554,-3.6458,-1.4137,2.4554,-5.1339,-6.1012,2.4554,-8.1101,,,,2.4554,-8.1101
sh603767,2026-05-15,10:00,10:00,launch_day,launch_without_probe,直接启动,76.3,4.7135,9.9815,-0.647,2.2643,9.9815,-0.647,15.1571,17.8373,-0.647,-17.1904,17.8373,-17.6987,,,,17.8373,-17.6987
sh603767,2026-05-18,09:30,09:35,launch_day,launch_without_probe,直接启动,75.61,1.4563,2.6478,-3.5746,7.4139,7.4139,-4.3689,1.0591,12.5331,-4.3689,-20.6973,12.5331,-22.3301,,,,12.5331,-22.3301
sh603767,2026-05-21,10:35,10:40,launch_day,launch_without_probe,直接启动,56.13,2.3829,4.7658,-2.1364,-2.917,4.7658,-7.9704,-21.1997,4.7658,-21.2818,,,,,,,,
sh603768,2026-05-29,14:30,14:30,launch_day,launch_without_probe,直接启动,70.37,-1.1083,0.5115,-5.6266,-3.5806,1.023,-5.6266,,,,,,,,,,,
sh603773,2026-03-05,09:30,09:35,launch_day,launch_without_probe,直接启动,46.45,1.2856,3.9829,-3.025,-0.1765,3.9829,-7.9405,5.8987,10.2596,-7.9405,-3.6552,13.6375,-7.9405,-17.091,13.6375,-17.7716,13.6375,-7.9405
sh603773,2026-03-11,09:30,09:30,launch_day,launch_without_probe,直接启动,53.76,-3.1135,0.8764,-3.6439,-1.9834,0.8764,-5.7657,-9.7555,3.9668,-12.131,-15.4751,3.9668,-19.3035,-9.548,3.9668,-25.6919,3.9668,-19.3035
sh603773,2026-04-08,13:10,13:10,launch_day,launch_without_probe,直接启动,66.97,10.014,10.014,1.2342,23.4222,27.3492,1.2342,38.906,38.906,1.2342,80.533,80.533,1.2342,124.4881,124.4881,1.2342,80.533,1.2342
sh603773,2026-04-09,09:40,09:50,launch_day,launch_without_probe,直接启动,57.78,9.9949,9.9949,1.1729,13.9215,17.2871,1.1729,22.616,26.2621,1.1729,54.258,68.2815,1.1729,108.5671,119.3524,1.1729,68.2815,1.1729
sh603773,2026-04-10,09:35,10:05,launch_day,launch_without_probe,直接启动,49.38,1.9935,5.2388,-2.9207,14.7891,14.7891,-2.9207,22.624,22.624,-2.9207,35.1414,52.9903,-2.9207,104.2188,106.0269,-2.9207,52.9903,-2.9207
sh603773,2026-04-13,09:30,09:30,probe_candidate,first_probe,首次试盘,74.48,1.5455,4.5455,-0.2273,9.2955,12.5455,-0.2273,32.25,32.25,-0.2273,45.75,50.0,-0.2273,89.3636,102.0,-0.2273,50.0,-0.2273
sh603773,2026-04-15,09:30,10:30,launch_day,probe_to_launch,试盘后启动,41.58,-2.8877,-1.0501,-6.9871,17.5081,17.5081,-6.9871,29.9677,29.9677,-6.9871,40.832,40.832,-6.9871,36.2884,79.483,-6.9871,40.832,-6.9871
sh603773,2026-04-17,09:30,09:40,launch_day,probe_to_launch,试盘后启动,59.48,10.0,10.0,6.2382,21.6635,21.6635,5.8601,10.2079,24.7637,5.8601,26.276,37.5236,5.8601,46.9943,68.0151,5.8601,37.5236,5.8601
sh603773,2026-04-22,09:30,10:05,launch_day,probe_to_launch,试盘后启动,59.29,-5.9975,2.5482,-6.7744,-0.3574,2.5482,-10.8452,8.3592,8.3592,-10.8452,24.3474,24.3474,-10.8452,29.3039,38.0982,-10.8452,24.3474,-10.8452
sh603773,2026-04-27,09:30,09:30,launch_day,probe_to_launch,试盘后启动,70.14,-1.1383,4.3038,-2.0427,8.1397,13.4414,-2.0427,6.9702,13.4414,-2.0427,29.9236,38.5935,-2.0427,71.511,71.511,-4.257,38.5935,-2.0427
sh603773,2026-04-29,09:30,09:30,launch_day,launch_without_probe,直接启动,70.82,-0.5592,4.316,-4.6458,-1.6346,4.316,-7.2555,14.7548,14.7548,-7.2555,-3.2263,27.4448,-7.2555,64.1669,64.7548,-11.9587,27.4448,-7.2555
sh603773,2026-05-11,09:30,09:35,launch_day,launch_without_probe,直接启动,65.06,2.2117,7.4972,-2.5365,4.111,11.0584,-2.5365,-15.6691,11.0584,-15.6691,3.986,11.0584,-23.2788,,,,11.0584,-23.2788
sh603773,2026-05-19,09:30,09:30,launch_day,launch_without_probe,直接启动,71.42,9.9392,9.9958,-5.0049,13.1062,20.9388,-5.0049,29.4217,29.4217,-5.0049,72.4869,74.5228,-5.0049,,,,74.5228,-5.0049
sh603773,2026-05-20,09:45,14:30,launch_day,launch_without_probe,直接启动,32.01,4.1924,10.0051,2.7263,7.0216,11.9985,-2.7778,28.588,29.4882,-2.7778,52.8035,65.6121,-2.7778,,,,65.6121,-2.7778
sh603773,2026-05-26,09:40,09:40,launch_day,launch_without_probe,直接启动,51.83,9.2309,9.9956,5.7133,13.6989,25.5189,5.7133,33.2751,34.8482,5.7133,,,,,,,,
sh603773,2026-05-28,09:40,10:10,launch_day,launch_without_probe,直接启动,52.47,-5.3732,4.464,-10.0009,10.9192,12.2284,-10.0009,,,,,,,,,,,
sh603773,2026-06-01,09:30,09:30,launch_day,launch_without_probe,直接启动,70.45,6.5595,7.8173,-3.3889,,,,,,,,,,,,,,
sh603776,2026-06-03,10:35,10:45,launch_day,launch_without_probe,直接启动,43.41,,,,,,,,,,,,,,,,,
sh603777,2026-04-08,09:30,14:10,launch_day,launch_without_probe,直接启动,10.76,9.9786,9.9786,9.9786,20.4562,24.7327,9.9786,17.7477,26.1582,9.9786,15.253,26.1582,9.9786,32.0741,37.8475,6.201,26.1582,9.9786
sh603777,2026-05-06,09:35,10:25,launch_day,launch_without_probe,直接启动,39.21,4.3719,7.0282,-3.1544,2.5457,7.0282,-3.1544,13.2263,13.4477,-3.1544,9.4632,19.9779,-3.1544,-3.4864,19.9779,-6.5302,19.9779,-3.1544
sh603778,2026-03-03,09:30,09:35,launch_day,launch_without_probe,直接启动,61.04,1.9987,5.4159,-5.2869,10.3159,10.3159,-5.2869,22.0503,23.1464,-5.2869,59.8324,59.8324,-5.2869,61.1863,71.6957,-5.2869,59.8324,-5.2869
sh603778,2026-03-06,09:30,10:15,launch_day,launch_without_probe,直接启动,40.55,3.5652,8.6499,-0.0584,21.6832,21.6832,-0.0584,19.7545,32.5541,-0.0584,41.4962,47.3407,-0.0584,67.6213,81.0053,-0.0584,47.3407,-0.0584
sh603778,2026-03-09,09:30,09:30,launch_day,launch_without_probe,直接启动,64.41,6.8284,7.7878,-0.7336,24.1535,25.0,-0.7336,27.2009,27.991,-0.7336,39.1084,45.0339,-0.7336,78.0474,78.0474,-0.7336,45.0339,-0.7336
sh603778,2026-03-11,09:40,11:00,launch_day,launch_without_probe,直接启动,34.5,5.6676,6.3881,-1.0567,8.2613,8.9337,-3.8905,9.0778,21.0855,-3.8905,17.8674,24.1114,-3.8905,57.7329,64.6013,-3.8905,24.1114,-3.8905
sh603778,2026-03-16,09:35,10:05,launch_day,launch_without_probe,直接启动,59.83,9.9823,9.9823,2.0408,-2.3514,11.8456,-3.0612,9.3611,14.0195,-5.7232,12.2449,14.6406,-6.8767,32.165,52.0408,-6.8767,14.6406,-6.8767
sh603778,2026-03-17,09:30,13:00,launch_day,launch_without_probe,直接启动,56.26,-8.3905,1.6942,-9.3183,-2.3397,1.6942,-14.28,-0.3227,3.6708,-14.28,0.8471,7.4223,-15.3288,8.1484,38.2412,-15.3288,7.4223,-15.3288
sh603778,2026-03-20,10:35,11:15,launch_day,launch_without_probe,直接启动,55.57,1.8174,6.1545,-1.7348,1.3631,6.7328,-4.1718,-4.9979,6.7328,-13.3003,18.4634,27.9223,-13.3003,10.2024,41.5531,-13.3003,27.9223,-13.3003
sh603778,2026-03-27,09:30,09:30,launch_day,launch_without_probe,直接启动,55.85,10.0,10.0,-0.0435,19.5652,19.5652,-0.0435,24.6957,34.6522,-0.0435,43.913,49.0,-0.0435,14.6087,49.0,-0.0435,49.0,-0.0435
sh603778,2026-03-30,09:30,13:10,launch_day,launch_without_probe,直接启动,56.94,-1.1858,5.2569,-1.1858,15.2569,18.5771,-2.0949,24.7036,24.7036,-2.0949,17.747,35.4545,-2.0949,-0.1186,35.4545,-4.7431,35.4545,-2.0949
