symbol,trade_date,event_role,probe_index,bar_high_ret_pct,amount_vs_day_median,same_day_pullback_ratio,oib_ratio,probe_strength_score,next_open_hold_1d_close_pct,next_open_hold_1d_high_pct,next_open_hold_1d_low_pct,next_open_hold_2d_close_pct,next_open_hold_2d_high_pct,next_open_hold_2d_low_pct,next_open_hold_3d_close_pct,next_open_hold_3d_high_pct,next_open_hold_3d_low_pct,next_open_hold_5d_close_pct,next_open_hold_5d_high_pct,next_open_hold_5d_low_pct,next_open_hold_10d_close_pct,next_open_hold_10d_high_pct,next_open_hold_10d_low_pct,strat_t5_s5_ret,strat_t5_s5_days,strat_t8_s5_ret,strat_t8_s5_days,strat_t8_s8_ret,strat_t8_s8_days,strat_t10_s5_ret,strat_t10_s5_days
sz000759,2024-10-30,first_probe,1,6.329113924050622,16.751076649769292,0.5600000000000023,0.30785843905316734,74.79166219945974,2.481389578163773,2.7295285359801413,-2.2332506203474045,3.2258064516129004,6.699751861042169,-2.2332506203474045,1.7369727047146233,6.699751861042169,-2.2332506203474045,0.2481389578163684,6.699751861042169,-2.2332506203474045,2.481389578163773,11.414392059553347,-2.2332506203474045,5.0,2,0.2481389578163684,5,0.2481389578163684,5,0.2481389578163684,5
sz000767,2024-11-08,first_probe,1,7.526881720430101,25.730082196288095,0.714285714285714,0.88015469260211,87.31519994575527,-0.692041522491349,3.806228373702414,-1.730103806228378,9.342560553633227,9.342560553633227,-3.460207612456745,2.422145328719716,9.342560553633227,-3.460207612456745,-9.342560553633216,9.342560553633227,-9.342560553633216,-8.996539792387548,9.342560553633227,-10.034602076124566,5.0,2,8.0,2,8.0,2,-5.0,4
sz000785,2024-12-26,first_probe,1,5.44041450777204,13.348532070487641,0.6190476190476194,0.32637709886509664,71.25195061971145,1.3020833333333481,7.291666666666674,-0.78125,-2.864583333333326,7.291666666666674,-3.90625,-7.03125,7.291666666666674,-7.5520833333333375,8.59375,8.59375,-10.9375,-5.46875,14.322916666666652,-10.9375,5.0,1,-5.0,3,-8.0,4,-5.0,3
sz000788,2024-09-10,first_probe,1,9.125475285171113,22.341971582124714,0.7291666666666671,0.6593927371423738,82.19485751078824,-2.4299065420560706,0.9345794392523477,-2.61682242990654,-1.121495327102795,0.9345794392523477,-2.61682242990654,-2.24299065420559,0.9345794392523477,-2.61682242990654,-2.24299065420559,0.9345794392523477,-5.794392523364477,3.738317757009346,4.299065420560755,-5.794392523364477,-5.0,4,-5.0,4,-2.24299065420559,5,-5.0,4
sz000790,2025-11-07,first_probe,1,5.463182897862251,19.708180019165084,0.8695652173913035,0.8609458339203094,80.44481353981207,-1.3667425968109215,0.9111617312072884,-4.328018223234609,-0.4555808656036331,0.9111617312072884,-4.328018223234609,-1.5945330296127436,0.9111617312072884,-4.328018223234609,2.9612756264236983,6.150341685649208,-4.328018223234609,-7.744874715261951,9.111617312072905,-8.656036446469251,5.0,4,2.9612756264236983,5,2.9612756264236983,5,2.9612756264236983,5
sz000796,2024-12-24,first_probe,1,6.733167082294278,14.133748347603762,0.37037037037037174,0.6117988307005676,78.2271432743478,-3.5971223021582843,0.23980815347721673,-4.55635491606714,-0.959232613908878,0.7194244604316502,-4.55635491606714,1.918465227817756,6.714628297362113,-4.55635491606714,-2.877697841726623,6.714628297362113,-4.55635491606714,-9.35251798561152,6.714628297362113,-13.90887290167866,5.0,3,-2.877697841726623,5,-2.877697841726623,5,-2.877697841726623,5
sz000801,2025-02-14,first_probe,1,9.461152882205504,25.90497599236645,0.4635761589403975,0.5330922407982147,83.86055961225414,0.8064516129032251,4.900744416873448,-0.3722084367245748,-3.8461538461538547,4.900744416873448,-4.218362282878418,-1.4267990074441683,4.900744416873448,-4.218362282878418,2.977667493796532,4.900744416873448,-4.218362282878418,11.662531017369716,15.322580645161278,-4.218362282878418,2.977667493796532,5,2.977667493796532,5,2.977667493796532,5,2.977667493796532,5
sz000802,2025-07-07,first_probe,1,5.263157894736836,18.289801035576296,0.5199999999999996,0.6947365535818409,78.92469650830323,-1.0101010101010055,0.20202020202020332,-1.6161616161616155,0.40404040404038444,1.0101010101010166,-1.6161616161616155,0.40404040404038444,1.2121212121211977,-1.6161616161616155,0.20202020202020332,2.2222222222222143,-1.6161616161616155,0.8080808080808133,2.2222222222222143,-2.4242424242424288,0.20202020202020332,5,0.20202020202020332,5,0.20202020202020332,5,0.20202020202020332,5
sz000802,2025-10-13,retest_probe,2,5.251141552511429,16.835808509194063,0.39130434782608947,0.48913507294254843,73.3579232391273,-0.8869179600886956,1.7738359201773912,-1.7738359201773801,-1.1086474501108556,1.7738359201773912,-2.4390243902438935,-1.9955654101995512,1.7738359201773912,-2.4390243902438935,-2.2172949002217224,1.7738359201773912,-4.212860310421274,-0.8869179600886956,3.10421286031044,-4.212860310421274,-2.2172949002217224,5,-2.2172949002217224,5,-2.2172949002217224,5,-2.2172949002217224,5
sz000803,2025-09-09,first_probe,1,6.838709677419352,32.153272287486274,0.60377358490566,0.3620085767857702,78.08616173850709,-1.401273885350307,3.1847133757961776,-2.292993630573248,-2.165605095541401,3.1847133757961776,-4.458598726114649,-1.6560509554140124,3.1847133757961776,-4.458598726114649,-3.9490445859872603,3.1847133757961776,-5.4777070063694255,-14.394904458598724,3.1847133757961776,-15.923566878980889,-5.0,5,-5.0,5,-3.9490445859872603,5,-5.0,5
