symbol,trade_date,event_role,probe_index,sequence_label,eligible_1d,close_1d_pct,high_1d_pct,low_1d_pct,eligible_3d,close_3d_pct,high_3d_pct,low_3d_pct,eligible_5d,close_5d_pct,high_5d_pct,low_5d_pct,eligible_10d,close_10d_pct,high_10d_pct,low_10d_pct,eligible_20d,close_20d_pct,high_20d_pct,low_20d_pct,eligible_40d,close_40d_pct,high_40d_pct,low_40d_pct,days_to_up_0,days_to_up_3,days_to_up_5,days_to_up_8,days_to_up_10,days_to_up_15,days_to_up_20,days_to_down_3,days_to_down_5,days_to_down_8,days_to_down_10,days_to_down_15,ever_recover_10d,ever_recover_20d,ever_up_5_10d,ever_up_8_10d,ever_down_5_10d,ever_down_8_10d,never_recover_10d,never_recover_20d,down5_before_up5_10d,down8_before_up8_10d
sz002055,2024-12-30,first_probe,1,首次试盘,1,-9.999999999999998,-5.249999999999999,-9.999999999999998,1,-26.249999999999996,-5.249999999999999,-26.625,1,-24.250000000000004,-5.249999999999999,-31.499999999999993,1,-25.249999999999993,-5.249999999999999,-33.75,1,-27.125,-5.249999999999999,-33.75,1,-23.250000000000004,-5.249999999999999,-33.75,,,,,,,,1.0,1.0,1.0,2.0,2.0,0,0,0,0,1,1,1,1,1,1
sz002058,2025-04-08,first_probe,1,首次试盘,1,-3.105590062111807,-1.449275362318847,-10.041407867494833,1,-1.552795031055909,1.9668737060041463,-10.041407867494833,1,5.797101449275366,14.28571428571428,-10.041407867494833,1,-3.8302277432712306,14.28571428571428,-10.041407867494833,1,7.453416149068337,14.28571428571428,-16.5631469979296,1,23.188405797101442,24.12008281573499,-16.5631469979296,2.0,4.0,4.0,4.0,5.0,31.0,33.0,1.0,1.0,1.0,1.0,14.0,1,1,1,1,1,1,0,0,1,1
sz002060,2025-09-17,first_probe,1,首次试盘,1,-2.7989821882951738,0.0,-3.562340966921118,1,-3.8167938931297773,0.0,-6.61577608142494,1,9.160305343511443,16.53944020356233,-6.61577608142494,1,-1.526717557251911,16.53944020356233,-6.61577608142494,1,-2.0356234096692183,16.53944020356233,-6.61577608142494,1,-2.2900763358778664,16.53944020356233,-6.61577608142494,1.0,4.0,4.0,5.0,5.0,5.0,,1.0,2.0,,,,1,1,1,1,1,0,0,0,1,0
sz002064,2025-06-10,first_probe,1,首次试盘,1,-1.8624641833810962,-0.14326647564470996,-2.2922636103151928,1,-4.011461318051579,-0.14326647564470996,-4.297994269340988,1,-4.011461318051579,-0.14326647564470996,-5.0143266475644825,1,-5.300859598853869,-0.14326647564470996,-8.166189111747856,1,-3.4383954154727836,-0.14326647564470996,-8.166189111747856,1,6.017191977077352,15.616045845272208,-8.166189111747856,28.0,29.0,29.0,29.0,30.0,36.0,,2.0,4.0,9.0,,,1,1,1,1,1,1,1,1,1,1
sz002067,2024-12-03,first_probe,1,首次试盘,1,-2.2842639593908642,0.761421319796951,-3.8071065989847663,1,1.522842639593902,2.2842639593908753,-3.8071065989847663,1,-2.791878172588824,3.045685279187804,-3.8071065989847663,1,-4.060913705583758,5.329949238578702,-4.822335025380708,1,0.50761421319796,24.111675126903553,-12.436548223350252,1,2.538071065989844,24.111675126903553,-17.76649746192893,1.0,4.0,9.0,17.0,17.0,17.0,18.0,1.0,11.0,12.0,14.0,23.0,1,1,1,1,1,1,0,0,0,1
sz002067,2025-04-01,retest_probe,2,重新试盘,1,-3.5175879396984966,-2.010050251256279,-4.02010050251257,1,-14.070351758793976,-2.010050251256279,-14.070351758793976,1,-14.321608040201006,-2.010050251256279,-22.36180904522613,1,-13.567839195979904,-2.010050251256279,-22.36180904522613,1,-12.562814070351758,-2.010050251256279,-22.36180904522613,1,-6.281407035175879,-2.010050251256279,-22.36180904522613,,,,,,,,1.0,2.0,3.0,3.0,4.0,0,0,0,0,1,1,1,1,1,1
sz002067,2025-07-04,retest_probe,3,重新试盘,1,0.2525252525252597,1.7676767676767735,-1.262626262626254,1,3.2828282828282873,10.35353535353536,-1.262626262626254,1,0.5050505050504972,10.35353535353536,-1.262626262626254,1,3.0303030303030276,10.35353535353536,-1.262626262626254,1,10.1010101010101,28.535353535353526,-1.262626262626254,1,8.080808080808088,28.535353535353526,-1.262626262626254,1.0,3.0,3.0,3.0,3.0,12.0,12.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz002067,2025-11-27,retest_probe,4,重新试盘,1,-2.108963093145877,-1.2302284710017597,-3.8664323374341114,1,-0.702987697715296,0.5272407732864526,-3.8664323374341114,1,-2.4604569420035194,0.5272407732864526,-4.920913884007039,1,-7.381370826010558,0.5272407732864526,-7.381370826010558,1,-0.17574692442883233,2.8119507908611396,-14.059753954305808,0,,,,2.0,,,,,,,1.0,9.0,11.0,13.0,,1,1,0,0,1,1,0,0,1,1
sz002072,2025-09-08,first_probe,1,首次试盘,1,-2.130325814536349,-1.0025062656641603,-5.137844611528819,1,0.0,1.5037593984962294,-5.137844611528819,1,7.14285714285714,8.771929824561386,-5.137844611528819,1,-3.1328320802004983,8.897243107769404,-5.513784461152882,1,-9.398496240601506,8.897243107769404,-12.907268170426068,1,-5.513784461152882,8.897243107769404,-12.907268170426068,2.0,5.0,5.0,5.0,,,,1.0,1.0,11.0,19.0,,1,1,1,1,1,1,0,0,1,0
sz002076,2025-01-20,first_probe,1,首次试盘,1,0.6289308176100628,5.031446540880502,-1.2578616352201255,1,10.377358490566024,14.779874213836464,-3.1446540880503138,1,-0.9433962264151052,14.779874213836464,-3.1446540880503138,1,5.974842767295585,14.779874213836464,-3.1446540880503138,1,21.698113207547177,30.503144654088054,-3.1446540880503138,1,12.264150943396213,34.905660377358494,-3.1446540880503138,1.0,1.0,1.0,2.0,3.0,14.0,19.0,2.0,,,,,1,1,1,1,0,0,0,0,0,0
sz002077,2025-09-01,first_probe,1,首次试盘,1,-1.2582384661473989,2.696225284601561,-3.05572198921511,1,-6.590772917914922,7.84901138406231,-8.568004793289408,1,0.11983223487117556,7.84901138406231,-9.40683043738767,1,4.553624925104849,10.84481725584181,-9.40683043738767,1,-0.17974835230677444,10.84481725584181,-9.40683043738767,1,2.9958058717795,10.84481725584181,-9.40683043738767,1.0,2.0,2.0,8.0,9.0,,,1.0,2.0,3.0,,,1,1,1,1,1,1,0,0,0,1
sz002077,2025-10-16,retest_probe,2,重新试盘,1,0.23966446974235112,3.355302576393049,-1.9772318753744855,1,3.0557219892150878,3.6548831635709877,-1.9772318753744855,1,0.11983223487117556,4.553624925104849,-1.9772318753744855,1,0.7189934092270756,4.553624925104849,-2.6363091671659733,1,11.563810665068907,15.03894547633311,-2.8759736369083355,1,-11.563810665068907,16.83642899940083,-12.402636309167182,1.0,1.0,12.0,12.0,19.0,20.0,,27.0,27.0,27.0,34.0,,1,1,1,1,1,1,0,0,1,1
sz002079,2025-03-18,first_probe,1,首次试盘,1,-1.933701657458553,-0.18416206261510082,-2.302025782688766,1,-5.432780847145491,-0.18416206261510082,-5.524861878453036,1,-6.906077348066297,-0.18416206261510082,-9.116022099447518,1,-7.826887661141802,-0.18416206261510082,-9.760589318600355,1,-16.20626151012892,-0.18416206261510082,-26.519337016574575,1,-10.497237569060758,-0.18416206261510082,-26.519337016574575,,,,,,,,2.0,3.0,4.0,13.0,13.0,0,0,0,0,1,1,1,1,1,1
sz002083,2025-06-11,first_probe,1,首次试盘,1,-2.0242914979757165,0.0,-2.429149797570851,1,-3.8461538461538547,0.0,-4.655870445344135,1,-5.465587044534425,0.0,-5.8704453441295605,1,-2.429149797570851,0.0,-7.894736842105276,1,0.4048582995951344,2.2267206477732726,-7.894736842105276,1,1.4170040485829816,4.048582995951411,-7.894736842105276,1.0,34.0,,,,,,2.0,5.0,,,,1,1,0,0,1,0,0,0,1,0
sz002084,2025-01-09,first_probe,1,首次试盘,1,-6.666666666666677,0.0,-6.666666666666677,1,-2.3333333333333317,0.0,-11.333333333333329,1,-2.0000000000000018,0.0,-11.333333333333329,1,-6.999999999999995,0.3333333333333188,-11.333333333333329,1,-2.3333333333333317,1.0000000000000009,-11.333333333333329,1,3.0000000000000027,3.3333333333333437,-11.333333333333329,1.0,40.0,,,,,,1.0,1.0,2.0,2.0,,1,1,0,0,1,1,0,0,1,1
sz002085,2024-11-22,first_probe,1,首次试盘,1,-4.238143289606455,-2.1190716448032387,-7.114026236125126,1,-3.1786074672048414,-1.8668012108980836,-9.334006054490418,1,-0.3531786074672083,3.2795156407668946,-9.334006054490418,1,-3.7336024217961783,3.2795156407668946,-9.334006054490418,1,-2.068617558022201,3.2795156407668946,-9.334006054490418,1,-12.51261352169526,10.393541876892032,-21.039354187689206,4.0,4.0,23.0,23.0,24.0,,,1.0,1.0,2.0,28.0,29.0,1,1,1,1,1,1,0,0,1,1
sz002086,2025-08-15,first_probe,1,首次试盘,1,1.0273972602739878,1.7123287671233056,-0.6849315068493178,1,0.6849315068493178,2.3972602739726234,-0.6849315068493178,1,-1.7123287671232834,2.3972602739726234,-2.397260273972601,1,-4.452054794520544,2.3972602739726234,-8.21917808219177,1,-4.794520547945213,2.3972602739726234,-8.56164383561644,1,-10.273972602739722,2.3972602739726234,-13.356164383561653,1.0,,,,,,,8.0,9.0,9.0,27.0,,1,1,0,0,1,1,0,0,1,1
sz002093,2025-06-03,first_probe,1,首次试盘,1,0.0,0.4553734061930603,-1.0928961748634003,1,5.1001821493624755,7.650273224043724,-1.0928961748634003,1,5.1001821493624755,10.018214936247727,-1.0928961748634003,1,5.373406193078312,14.29872495446267,-1.0928961748634003,1,5.555555555555558,14.29872495446267,-2.3679417122040025,1,12.112932604735892,32.05828779599271,-2.3679417122040025,1.0,3.0,3.0,4.0,4.0,22.0,23.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz002093,2025-11-28,retest_probe,2,重新试盘,1,-0.7031249999999933,0.78125,-3.4375000000000044,1,-3.515625000000011,2.1874999999999867,-3.90625,1,2.34375,2.34375,-7.421875000000011,1,-3.359375000000009,11.796874999999996,-7.421875000000011,1,-9.765625,11.796874999999996,-13.046875000000002,0,,,,1.0,6.0,6.0,6.0,6.0,,,1.0,4.0,12.0,12.0,,1,1,1,1,1,1,0,0,1,0
sz002095,2025-06-10,first_probe,1,首次试盘,1,0.8902077151335286,3.80811078140455,-2.0771513353115667,1,-4.4510385756676545,3.80811078140455,-4.7972304648862485,1,-1.4836795252225365,3.80811078140455,-5.588526211671607,1,-2.3738872403560873,3.80811078140455,-9.495548961424326,1,6.0830860534124565,7.171117705242347,-9.495548961424326,1,2.3738872403560762,15.677546983184975,-9.495548961424326,1.0,1.0,19.0,21.0,21.0,27.0,,3.0,4.0,8.0,,,1,1,1,1,1,1,0,0,1,1
sz002098,2025-07-15,first_probe,1,首次试盘,1,2.548419979612637,4.485219164118237,-1.732925586136591,1,4.994903160040787,12.844036697247695,-1.732925586136591,1,1.83486238532109,12.844036697247695,-1.732925586136591,1,-1.834862385321101,12.844036697247695,-3.873598369011222,1,-2.548419979612637,12.844036697247695,-5.504587155963314,1,-5.198776758409784,12.844036697247695,-7.747196738022422,1.0,1.0,2.0,2.0,2.0,,,10.0,14.0,,,,1,1,1,1,1,0,0,0,0,0
sz002099,2025-05-28,first_probe,1,首次试盘,1,-1.4018691588784993,1.869158878504673,-2.024922118380057,1,-0.9345794392523255,3.1152647975077885,-3.89408099688473,1,-7.943925233644855,3.1152647975077885,-9.501557632398761,1,-7.320872274143298,3.1152647975077885,-9.501557632398761,1,-14.797507788162001,3.1152647975077885,-17.91277258566979,1,-3.738317757009346,3.1152647975077885,-17.91277258566979,1.0,2.0,,,,,,3.0,5.0,5.0,11.0,15.0,1,1,0,0,1,1,0,0,1,1
sz002102,2025-07-03,first_probe,1,首次试盘,1,0.8310249307479367,2.4930747922437657,-0.5540166204986208,1,3.878116343490312,5.540166204986163,-0.5540166204986208,1,6.094182825484773,8.033240997229928,-0.5540166204986208,1,13.850415512465396,15.512465373961227,-0.5540166204986208,1,11.911357340720219,18.559556786703602,-0.5540166204986208,1,16.620498614958446,22.71468144044322,-0.5540166204986208,1.0,2.0,3.0,4.0,9.0,9.0,33.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz002103,2025-07-01,first_probe,1,首次试盘,1,-5.400696864111509,0.0,-5.400696864111509,1,-6.5331010452961635,0.0,-7.14285714285714,1,-5.923344947735187,0.0,-7.578397212543564,1,-8.710801393728218,0.0,-9.930313588850181,1,-10.19163763066202,0.0,-11.149825783972133,1,-6.5331010452961635,0.0,-13.153310104529615,1.0,,,,,,,1.0,1.0,8.0,15.0,,1,1,0,0,1,1,0,0,1,1
sz002105,2025-04-30,first_probe,1,首次试盘,1,3.8615179760319585,7.589880159786944,3.0625832223701854,1,6.125166444740349,11.8508655126498,2.3968042609853635,1,3.9946737683089095,11.8508655126498,0.665778961384822,1,22.902796271637825,22.902796271637825,0.5326231691078487,1,17.57656458055925,35.15312916111852,0.5326231691078487,1,4.660452729693754,35.15312916111852,-1.1984021304926706,1.0,1.0,1.0,3.0,3.0,10.0,10.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz002114,2025-08-25,first_probe,1,首次试盘,1,0.38461538461538325,1.025641025641022,-2.179487179487183,1,-3.589743589743588,1.1538461538461497,-7.051282051282048,1,-0.8974358974358942,1.1538461538461497,-7.051282051282048,1,-0.2564102564102555,3.3333333333333437,-7.051282051282048,1,-5.897435897435899,9.487179487179475,-7.051282051282048,1,1.2820512820512997,9.487179487179475,-11.02564102564102,1.0,6.0,14.0,14.0,,,,2.0,3.0,21.0,21.0,,1,1,1,1,1,1,0,0,1,1
sz002115,2025-11-14,first_probe,1,首次试盘,1,-1.688102893890664,-0.1607717041800627,-4.340836012861726,1,-11.816720257234714,-0.1607717041800627,-11.816720257234714,1,-19.614147909967837,-0.1607717041800627,-19.7749196141479,1,-13.424437299035375,-0.1607717041800627,-19.7749196141479,1,-11.2540192926045,-0.1607717041800627,-19.7749196141479,0,,,,22.0,24.0,24.0,,,,,1.0,2.0,3.0,3.0,5.0,1,1,1,0,1,1,1,1,1,1
sz002116,2025-03-25,first_probe,1,首次试盘,1,-0.2873563218390718,0.3831417624521105,-1.8199233716475027,1,-3.544061302681989,0.3831417624521105,-3.9272030651340994,1,-2.777777777777768,0.3831417624521105,-5.555555555555558,1,-6.704980842911867,0.3831417624521105,-13.984674329501912,1,-3.3524904214559337,0.3831417624521105,-13.984674329501912,1,-2.203065134099602,3.6398467432950277,-13.984674329501912,1.0,35.0,,,,,,3.0,4.0,8.0,8.0,,1,1,0,0,1,1,0,0,1,1
sz002117,2025-06-24,first_probe,1,首次试盘,1,-0.2533783783783772,0.16891891891892552,-1.9425675675675658,1,-1.0135135135135087,2.1114864864864913,-1.9425675675675658,1,-1.9425675675675658,2.1114864864864913,-2.44932432432432,1,-2.0270270270270285,2.1114864864864913,-5.152027027027017,1,2.1114864864864913,6.841216216216228,-5.152027027027017,1,7.179054054054057,10.135135135135132,-5.152027027027017,1.0,16.0,16.0,33.0,33.0,,,6.0,8.0,,,,1,1,1,1,1,0,0,0,1,0
sz002126,2025-05-21,first_probe,1,首次试盘,1,-3.14419949403687,-0.5782435851102274,-3.6501626310083135,1,-6.432959884351286,-0.5782435851102274,-7.553306830502359,1,-9.288037585833031,-0.5782435851102274,-9.64943982652693,1,-6.7943621250451836,-0.5782435851102274,-11.456451029996394,1,-12.721358872425014,-0.5782435851102274,-13.118901337188305,1,-1.3371882905674037,0.18070112034693775,-18.684495843874238,40.0,,,,,,,1.0,2.0,4.0,7.0,21.0,1,1,0,0,1,1,1,1,1,1
sz002129,2024-10-29,first_probe,1,首次试盘,1,0.8278145695364225,3.8907284768211925,-5.5463576158940375,1,-2.4006622516556386,7.615894039735105,-5.5463576158940375,1,-3.145695364238421,7.615894039735105,-5.5463576158940375,1,0.0,7.615894039735105,-8.609271523178819,1,-16.39072847682119,7.615894039735105,-17.384105960264897,1,-22.84768211920529,7.615894039735105,-23.84105960264902,1.0,1.0,2.0,,,,,1.0,1.0,7.0,13.0,18.0,1,1,1,0,1,1,0,0,1,1
sz002131,2025-05-28,first_probe,1,首次试盘,1,0.5376344086021501,1.6129032258064502,-2.4193548387096864,1,-2.9569892473118364,1.6129032258064502,-4.301075268817211,1,-1.3440860215053863,1.6129032258064502,-4.301075268817211,1,-3.7634408602150615,1.6129032258064502,-5.107526881720437,1,-8.870967741935488,1.6129032258064502,-13.172043010752699,1,1.0752688172043001,8.870967741935477,-13.172043010752699,1.0,34.0,34.0,37.0,,,,3.0,8.0,12.0,15.0,,1,1,1,1,1,1,0,0,1,1
sz002131,2025-08-11,retest_probe,2,重新试盘,1,-1.243781094527352,0.7462686567164312,-1.741293532338295,1,-0.7462686567163979,3.9800995024875663,-2.238805970149238,1,10.44776119402988,10.44776119402988,-2.238805970149238,1,20.149253731343308,33.58208955223883,-2.238805970149238,1,35.07462686567165,54.22885572139307,-2.238805970149238,1,35.5721393034826,70.39800995024876,-2.238805970149238,1.0,2.0,5.0,5.0,5.0,6.0,6.0,,,,,,1,1,1,1,0,0,0,0,0,0
sz002134,2025-03-05,first_probe,1,首次试盘,1,4.010462074978194,5.492589363557099,-0.043591979075852105,1,-1.0462074978204061,5.884917175239757,-2.1360069747166643,1,-1.3077593722755076,5.884917175239757,-2.7462946817785605,1,-4.620749782040113,5.884917175239757,-7.061900610287708,1,-16.95727986050567,5.884917175239757,-19.354838709677423,1,-20.531822144725375,5.884917175239757,-40.36617262423714,1.0,1.0,1.0,,,,,6.0,9.0,12.0,17.0,18.0,1,1,1,0,1,1,0,0,0,1
sz002136,2024-11-21,first_probe,1,首次试盘,1,-4.117108874656905,2.653247941445569,-4.208600182982614,1,-1.2808783165599302,2.653247941445569,-4.208600182982614,1,0.09149130832570851,2.653247941445569,-5.763952424519658,1,0.27447392497714773,4.574565416285448,-5.763952424519658,1,-1.8298261665141702,4.574565416285448,-7.227813357731005,1,-10.521500457456545,4.574565416285448,-18.298261665141812,1.0,7.0,,,,,,1.0,4.0,24.0,28.0,30.0,1,1,0,0,1,1,0,0,1,1
sz002139,2025-08-27,first_probe,1,首次试盘,1,1.387054161162471,2.3778071334213946,-1.8494055482166538,1,-1.4531043593130843,2.3778071334213946,-1.8494055482166538,1,-5.416116248348746,2.3778071334213946,-6.142668428005282,1,-4.425363276089833,2.3778071334213946,-8.124174372523118,1,4.689564068692209,11.955085865257598,-8.124174372523118,1,-9.907529722589171,11.955085865257598,-9.97357992073976,1.0,15.0,16.0,16.0,16.0,,,4.0,4.0,6.0,,,1,1,1,1,1,1,0,0,1,1
sz002141,2024-09-10,first_probe,1,首次试盘,1,-5.109489051094895,-3.649635036496357,-5.109489051094895,1,-8.029197080291972,-3.649635036496357,-9.489051094890522,1,-7.299270072992703,-3.649635036496357,-11.678832116788328,1,-12.408759124087599,-3.649635036496357,-16.788321167883225,1,-15.328467153284686,-3.649635036496357,-18.248175182481752,1,16.058394160583944,22.627737226277354,-18.248175182481752,29.0,30.0,30.0,30.0,36.0,37.0,38.0,1.0,1.0,2.0,4.0,8.0,1,1,1,1,1,1,1,1,1,1
sz002144,2025-02-07,first_probe,1,首次试盘,1,-0.191387559808609,0.9569377990430672,-1.4354066985645786,1,0.1913875598086312,0.9569377990430672,-1.9138755980861122,1,-1.8181818181818188,0.9569377990430672,-2.8708133971291794,1,-1.2440191387559696,0.9569377990430672,-2.8708133971291794,1,7.272727272727297,11.291866028708153,-2.8708133971291794,1,-3.923444976076562,19.138755980861255,-3.923444976076562,1.0,15.0,15.0,16.0,19.0,28.0,,40.0,,,,,1,1,1,1,0,0,0,0,0,0
sz002146,2024-11-01,first_probe,1,首次试盘,1,-1.6483516483516536,3.8461538461538325,-6.593406593406604,1,19.23076923076923,19.23076923076923,-6.593406593406604,1,33.51648351648353,44.505494505494504,-6.593406593406604,1,9.340659340659329,46.703296703296694,-6.593406593406604,1,11.538461538461519,46.703296703296694,-6.593406593406604,1,-1.6483516483516536,46.703296703296694,-6.593406593406604,1.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,,,,1,1,1,1,1,0,0,0,1,0
sz002149,2025-01-13,first_probe,1,首次试盘,1,4.418344519015682,5.145413870246096,-1.6778523489932917,1,1.1744966442952975,8.389261744966436,-1.6778523489932917,1,2.2930648769574846,8.389261744966436,-1.6778523489932917,1,-4.921700223713643,8.389261744966436,-4.921700223713643,1,-4.921700223713643,8.389261744966436,-6.319910514541382,1,26.11856823266221,42.61744966442953,-6.319910514541382,1.0,1.0,1.0,2.0,23.0,33.0,33.0,7.0,11.0,,,,1,1,1,1,1,0,0,0,0,0
sz002153,2025-11-19,first_probe,1,首次试盘,1,-4.6222222222222165,-0.0888888888888828,-6.577777777777783,1,1.6888888888888953,1.6888888888888953,-9.599999999999998,1,20.266666666666655,20.266666666666655,-9.599999999999998,1,-2.0444444444444487,20.266666666666655,-9.599999999999998,1,-9.244444444444433,20.266666666666655,-11.466666666666658,0,,,,3.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,2.0,19.0,,1,1,1,1,1,1,0,0,1,1
