discovery_date,symbol,base_setup_score,relative_rank_score,amount,amount_avg20,amount_med20,amount_ratio20,amount_ratio20_median,amount_percentile60,pre20_return_pct,pre20_super_price_divergence,pre20_main_price_divergence,pre5_return_pct,pre5_super_price_divergence
2026-03-25,sz002752,68.08,68.08,73931790.0,78503749.20849998,70362079.38499999,0.9417612629384463,1.050733444011335,0.3076923076923077,-11.49,0.10659,0.0653,-6.24,0.06602
2026-03-25,sz002755,64.11,64.12,112520412.4,112334022.28699999,101671433.5,1.0016592489898013,1.1067062647444623,0.3269230769230769,-10.98,0.094,0.07558,-5.46,0.04457
2026-03-25,sz002757,76.31,76.31,241286940.69,396286547.06499994,341950604.525,0.6088698757932438,0.7056192838880024,0.07692307692307693,-14.37,0.14235,0.11369,-8.93,0.0873
2026-03-25,sz002758,77.81,77.81,92652153.46,128306144.25000004,119629436.975,0.7221178221946293,0.7744929325326703,0.1346153846153846,-10.78,0.09961,0.10186,-8.9,0.07544
2026-03-25,sz002759,82.11,82.11,1336183855.29,1553977424.484,1417719599.4850001,0.8598476620300204,0.9424881025665309,0.2692307692307692,-20.57,0.18968,0.17301,-5.27,0.02537
2026-03-25,sz002760,80.76,80.76,91043537.86,137186511.344,127999737.5,0.6636478832215882,0.7112790982090881,0.4423076923076923,-14.46,0.14438,0.13463,-10.23,0.10304
2026-03-25,sz002761,63.97,71.68,207007806.76,107332609.1005,103174956.72,1.928657175995507,2.006376482636047,1.0,-9.88,0.09475,0.06505,-6.63,0.08333
2026-03-25,sz002765,64.04,64.04,98688245.0,124042631.28600001,106882352.7,0.7955994159174079,0.9233352607516095,0.1346153846153846,-15.44,0.12715,0.04974,-7.9,0.03795
2026-03-25,sz002766,73.63,73.63,72775289.0,120402372.3935,106795595.88,0.6044340119989929,0.6814446644576371,0.0,-16.72,0.15716,0.13235,-7.5,0.05767
2026-03-25,sz002768,57.26,58.58,208448654.14000002,181734475.399,166974732.195,1.146995657716285,1.2483844196052674,0.6730769230769231,-8.26,0.08017,0.05497,-5.58,0.05953
2026-03-25,sz002772,63.22,64.14,288038740.2,262718891.57450002,227836166.54,1.0963762007130726,1.2642362473625561,0.6538461538461539,-6.55,0.06061,0.0572,-8.99,0.08752
2026-03-25,sz002773,73.44,73.44,85548901.22999999,137481511.921,133676354.265,0.6222574950962012,0.6399703350706876,0.019230769230769232,-12.93,0.12195,0.12529,-6.6,0.06416
2026-03-25,sz002777,75.85,75.85,103761440.6,147156107.877,122077608.58,0.7051113412616803,0.8499629195472236,0.09615384615384616,-14.78,0.13464,0.08938,-9.1,0.09419
2026-03-25,sz002779,62.53,62.53,197627733.98999998,235560194.57099995,215789142.425,0.8389691405626396,0.9158372463465707,0.17307692307692307,-13.22,0.10475,0.08287,-4.01,0.03426
2026-03-25,sz002780,79.1,79.69,91502012.39,79748584.6385,73884421.88999999,1.1473810200491736,1.2384479711600003,0.36538461538461536,-13.64,0.13124,0.11577,-7.8,0.07523
2026-03-25,sz002782,54.63,54.63,388858369.09000003,390497689.6245,330091304.305,0.9958019712329763,1.1780327564481978,0.5769230769230769,-2.99,0.02699,0.03308,-11.23,0.09718
2026-03-25,sz002783,67.27,67.27,155432856.81,156538071.55499998,146493388.425,0.9929396425162191,1.06102301599486,0.5769230769230769,-12.15,0.08427,0.07499,-9.38,0.03471
2026-03-25,sz002785,78.55,78.55,244047116.0,389125471.43850005,334628368.78,0.6271681858754158,0.7293079092180847,0.07692307692307693,-17.89,0.13518,0.12898,-11.22,0.0722
2026-03-25,sz002787,57.78,57.78,97018441.5,128648842.478,112105934.725,0.7541338082120012,0.8654175333178376,0.1346153846153846,-10.49,0.08683,0.07562,-5.87,0.02643
2026-03-25,sz002788,60.64,60.64,161593772.69,192151135.90799996,173055369.155,0.8409722478422895,0.9337691946747158,0.11538461538461539,-14.66,0.12252,0.0731,-6.4,0.0353
2026-03-25,sz002791,82.61,82.61,99603821.26,154939126.77249998,133192663.61,0.6428577683043881,0.7478176241872366,0.057692307692307696,-20.2,0.1911,0.18524,-8.27,0.08591
2026-03-25,sz002792,91.05,91.05,871597344.26,1351251786.8125,1122610688.7600002,0.6450295590846409,0.7764021427791129,0.09615384615384616,-17.73,0.16264,0.13514,-7.01,0.07481
2026-03-25,sz002793,62.76,62.92,68006185.8,65369500.39650001,58154167.9,1.0403351010411144,1.1694120689155283,0.5384615384615384,-9.34,0.07769,0.07358,-6.17,0.04094
2026-03-25,sz002795,62.42,67.91,363467627.65000004,225296705.45999998,185294968.94,1.613284255124323,1.9615623118601444,0.9038461538461539,-9.26,0.08062,0.08327,-5.04,0.03456
2026-03-25,sz002802,81.34,85.02,70144951.2,53740400.95799999,49566079.095,1.3052554493372825,1.415180552521773,0.8461538461538461,-13.04,0.12496,0.10875,-10.31,0.09044
2026-03-25,sz002803,63.3,63.3,104822470.06,153816800.45349997,137609782.15,0.6814760790170554,0.7617370540252686,0.038461538461538464,-7.2,0.06604,0.08836,-8.01,0.05476
2026-03-25,sz002806,76.64,76.64,105453130.0,139612734.7525,119953415.555,0.7553260108180188,0.879117359952527,0.23076923076923078,-19.64,0.1769,0.16062,-13.56,0.08714
2026-03-25,sz002809,84.38,84.38,128388940.83999997,320494201.97150004,247433245.45499998,0.4005967660264162,0.5188831460538302,0.23076923076923078,-20.74,0.21526,0.20477,-12.13,0.11063
2026-03-25,sz002811,66.33,66.33,82427846.5,197665864.41150004,166276060.475,0.4170059749335476,0.4957288876373952,0.09615384615384616,-25.3,0.25003,0.23655,-8.61,0.07516
2026-03-25,sz002815,77.09,77.09,462230491.34,759958010.2615,738142959.99,0.6082316195087507,0.6262072747347778,0.23076923076923078,-11.92,0.10661,0.08581,-13.18,0.12943
2026-03-25,sz002817,63.07,66.72,78559481.16,65439285.536500014,58076531.975,1.200494175875162,1.3526889173378538,0.8846153846153846,-9.82,0.09009,0.08177,-9.72,0.07271
2026-03-25,sz002820,69.84,69.98,65108351.0,62834251.0565,55458030.6,1.0361920434359144,1.1740112350834182,0.2692307692307692,-13.87,0.12586,0.11227,-7.77,0.06424
2026-03-25,sz002823,71.87,71.87,62832251.62,107340101.1945,96035674.4,0.5853567391943121,0.6542594927619938,0.057692307692307696,-11.09,0.10906,0.08223,-7.81,0.06601
2026-03-25,sz002824,72.87,72.87,99185879.94,188298561.54899997,155945498.34,0.5267479428630121,0.6360291319455089,0.038461538461538464,-25.82,0.24077,0.22702,-11.54,0.09625
2026-03-25,sz002826,67.24,67.24,130617660.0,185751005.2165,155921483.12,0.7031868271601548,0.8377143250970379,0.4230769230769231,-7.78,0.06881,0.08627,-9.43,0.06692
2026-03-25,sz002827,73.62,73.62,69105056.5,121791510.3565,120535408.61500001,0.5674045448465191,0.5733174781920491,0.0,-14.95,0.12343,0.07989,-9.65,0.08207
2026-03-25,sz002828,65.96,65.96,245071343.0,566687975.9374999,499607786.92,0.43246257800788235,0.49052746857855156,0.21153846153846154,-10.14,0.11146,0.09816,-6.13,0.05384
2026-03-25,sz002829,70.67,70.67,93964805.4,180470530.20299998,152736600.065,0.5206656471519472,0.6152081777387441,0.019230769230769232,-20.81,0.18962,0.14827,-11.47,0.09735
2026-03-25,sz002830,65.12,65.12,62177213.0,89303333.5735,73400748.37,0.6962473909087147,0.8470923577859972,0.11538461538461539,-13.51,0.11874,0.08938,-7.22,0.06772
2026-03-25,sz002833,73.82,74.27,117125205.98,114264820.08850002,104436527.14,1.0250329531809053,1.1214965605184333,0.6346153846153846,-9.9,0.135,0.12587,-6.33,0.0891
2026-03-25,sz002837,76.67,76.67,3197420505.33,4265583138.5699987,3864418711.089999,0.749585789670462,0.8274001200113573,0.19230769230769232,-10.32,0.07967,0.06925,-7.76,0.07427
2026-03-25,sz002841,61.72,66.82,239440465.14,144205064.19,132975903.71000001,1.660416480412372,1.8006304786029717,0.8461538461538461,-12.76,0.12575,0.11745,-4.05,0.04959
2026-03-25,sz002842,82.3,82.3,973263929.96,1997082874.5735002,1778839169.98,0.48734278499476474,0.547134303305758,0.2692307692307692,-16.19,0.1566,0.13107,-8.29,0.08428
2026-03-25,sz002845,76.84,76.84,137962022.28,187574417.65300003,157238503.89999998,0.7355055343166274,0.8774060987488194,0.5192307692307693,-10.77,0.11972,0.116,-11.52,0.11591
2026-03-25,sz002846,66.8,66.8,60465797.0,112545600.4895,95230612.385,0.5372559810158122,0.6349407557681956,0.0,-13.81,0.13064,0.09053,-6.51,0.04406
2026-03-25,sz002847,60.82,60.82,119491254.39999999,150138151.2405,130553058.46000001,0.7958753548829303,0.9152696674403134,0.17307692307692307,-12.69,0.11687,0.1222,-5.0,0.00938
2026-03-25,sz002849,84.97,84.97,118638680.0,177659588.8365,164278409.05,0.667786528027953,0.7221805999100647,0.1346153846153846,-16.97,0.1631,0.1552,-11.47,0.09817
2026-03-25,sz002850,67.67,68.04,817419620.2399999,747553549.841,731288880.5500001,1.0934596196003084,1.117779364599693,0.4230769230769231,-13.16,0.10292,0.09369,-3.38,0.0119
2026-03-25,sz002851,95.04,95.04,1677751786.64,2149074298.667,2081932243.415,0.7806857993139904,0.8058628189974034,0.25,-16.43,0.15751,0.13998,-10.08,0.07608
2026-03-25,sz002852,82.67,83.21,85123900.2,121643364.71400002,83355979.345,0.6997825191710028,1.021209286590981,0.6538461538461539,-14.48,0.13037,0.13907,-20.82,0.20073
2026-03-25,sz002853,80.56,80.56,75110026.0,83984522.9185,78785216.0,0.8943317576845442,0.9533517811260427,0.15384615384615385,-22.75,0.21081,0.20387,-10.45,0.05383
2026-03-25,sz002856,80.44,80.44,79464209.6,87007095.961,76666275.8,0.9133072276727748,1.036494974756554,0.28846153846153844,-21.92,0.2248,0.20336,-6.38,0.07483
2026-03-25,sz002858,78.36,80.39,120161894.0,90659438.0925,89232090.5,1.3254206790626542,1.3466219756445132,0.6730769230769231,-14.06,0.12134,0.12258,-7.18,0.07087
2026-03-25,sz002860,59.71,59.71,102787813.58,103480028.4285,101836812.485,0.9933106430389291,1.009338480572927,0.2692307692307692,-10.34,0.08264,0.09208,-5.02,0.04408
2026-03-25,sz002861,77.01,77.01,66648273.120000005,135974456.1835,126695421.7,0.49015289334974027,0.5260511565904517,0.0,-23.52,0.21588,0.19744,-12.31,0.0567
2026-03-25,sz002864,66.57,66.57,80349019.15,117980457.29349999,101099719.5,0.6810366817795573,0.7947501689161462,0.057692307692307696,-14.01,0.12731,0.11387,-5.63,0.03882
2026-03-25,sz002865,76.65,76.65,1245515469.1299999,1568517204.9575,1368210180.0300002,0.7940719204057108,0.9103246615974527,0.1346153846153846,-11.21,0.12525,0.11938,-10.67,0.11161
2026-03-25,sz002870,50.68,50.68,69583225.0,101648795.108,91590129.2,0.6845454973280214,0.7597240620553682,0.07692307692307693,-7.0,0.04629,0.05051,-5.83,0.047
2026-03-25,sz002876,66.97,66.97,82237358.0,165932298.408,137796209.76999998,0.49560790026419077,0.5968042091815514,0.09615384615384616,-7.98,0.06951,0.07719,-8.28,0.07863
2026-03-25,sz002877,71.18,71.18,98488027.72999999,294174910.98349994,207966365.095,0.3347941107578821,0.47357671364314224,0.3269230769230769,-9.06,0.10376,0.05924,-9.72,0.10088
2026-03-25,sz002878,62.69,67.51,294706986.24,139143532.4005,123690800.97999999,2.118007076259486,2.3826103793090665,0.6346153846153846,-12.44,0.11607,0.09144,-4.21,0.02841
2026-03-25,sz002879,74.05,74.05,120991885.95,197999057.143,180248530.9,0.6110730409317886,0.6712503305623336,0.057692307692307696,-11.04,0.10302,0.08721,-8.52,0.06992
2026-03-25,sz002880,77.21,77.69,122545529.88,109423753.37050001,96772831.81,1.1199170756377794,1.2663216275472966,0.5961538461538461,-12.73,0.12247,0.11588,-7.48,0.06973
2026-03-25,sz002881,64.5,64.5,156069231.71,397474608.7875,298156120.44500005,0.39265207955318365,0.5234480227240199,0.0,-16.33,0.15583,0.11967,-11.84,0.0728
2026-03-25,sz002882,59.55,59.55,102683766.0,136837231.353,131406724.5,0.7504080942350109,0.7814194166296261,0.057692307692307696,-13.83,0.11095,0.06617,-6.38,0.01902
2026-03-25,sz002885,81.22,81.22,299111278.26,646459961.0445,577482137.24,0.46269111203224267,0.5179576284204443,0.11538461538461539,-19.55,0.19142,0.17318,-11.68,0.0792
2026-03-25,sz002886,73.34,73.34,160668729.0,260435403.1515,205716110.345,0.616923532882878,0.7810216162970782,0.19230769230769232,-17.4,0.17612,0.1681,-14.82,0.14159
2026-03-25,sz002891,84.63,85.25,240083147.48000002,224794376.09600002,198624224.14499998,1.0680122503486067,1.2087304482293868,0.6346153846153846,-24.0,0.24278,0.22439,-9.71,0.10058
2026-03-25,sz002895,81.2,83.81,705558414.35,649859377.9,588434280.8,1.0857093678173726,1.1990436950593109,0.8269230769230769,-18.95,0.17095,0.17412,-7.35,0.04814
2026-03-25,sz002896,65.92,68.84,610218885.0699999,394236096.8985,306790845.89500004,1.5478513760425818,1.9890387644709873,0.6730769230769231,-12.61,0.13769,0.08154,-0.57,0.07441
2026-03-25,sz002899,75.22,75.22,104918714.03,105884094.45650001,106718451.0,0.9908826681528017,0.9831356531777247,0.3269230769230769,-11.8,0.08736,0.08693,-12.09,0.0762
2026-03-25,sz002906,79.6,79.6,211714770.57,263991247.61500007,248613462.685,0.8019764764275855,0.8515820836229144,0.19230769230769232,-16.51,0.13974,0.14127,-7.93,0.05099
2026-03-25,sz002909,84.99,84.99,67557201.15,71054936.48300001,69547652.665,0.9507742106864476,0.9713800331322799,0.25,-16.99,0.16596,0.15503,-10.74,0.09587
2026-03-25,sz002910,60.33,60.33,64698008.0,69096839.64299999,64713284.0,0.9363381644409894,0.9997639433659401,0.19230769230769232,-10.12,0.09305,0.05963,-6.26,0.06522
2026-03-25,sz002912,85.0,85.0,92198996.6,117277503.62649998,107429165.6,0.786160975029202,0.8582305939458958,0.28846153846153844,-20.21,0.17854,0.17715,-11.78,0.09906
2026-03-25,sz002915,77.5,77.5,114829688.12,140114107.007,137582036.83499998,0.8195440885496504,0.8346270397036896,0.17307692307692307,-17.73,0.17085,0.13743,-7.9,0.07267
2026-03-25,sz002916,92.23,92.23,2117010577.5400002,2557393311.1645,2631965083.5299997,0.8278001542813244,0.8043459963764638,0.34615384615384615,-10.89,0.11532,0.11705,-11.29,0.11893
2026-03-25,sz002918,75.78,76.59,108950889.19,90670408.26900001,77799303.375,1.2016146311679292,1.4004095726262022,0.5961538461538461,-30.8,0.21965,0.19604,-15.1,0.03933
2026-03-25,sz002919,76.62,76.62,89673803.4,156922080.295,136269336.10500002,0.5714543372826882,0.6580629653240798,0.038461538461538464,-26.33,0.21006,0.19934,-11.1,0.0543
2026-03-25,sz002920,74.13,74.13,576571960.16,860397275.0625,803809639.5400002,0.6701229500269131,0.7172991362606169,0.07692307692307693,-14.21,0.12148,0.0969,-7.15,0.05239
2026-03-25,sz002922,67.02,67.02,561185177.52,874098480.4745001,836535764.8900001,0.6420159627955918,0.6708442138081123,0.19230769230769232,-21.92,0.19514,0.17012,-5.47,0.02453
2026-03-25,sz002925,80.72,80.72,136157265.9,282847298.53,271345006.94,0.4813808249455796,0.5017865168608288,0.0,-12.37,0.13784,0.13043,-10.63,0.11281
2026-03-25,sz002927,73.17,73.17,101013096.8,247657890.807,210387738.54999998,0.4078735245254898,0.4801282503257365,0.07692307692307693,-11.46,0.10614,0.08646,-11.5,0.07094
2026-03-25,sz002928,89.42,96.82,529984837.90000004,286593472.7900001,280136919.735,1.8492564842477894,1.8918778660140465,1.0,-29.14,0.28622,0.27852,-13.77,0.12332
2026-03-25,sz002931,72.77,72.77,670241041.65,1159603984.7405,1106193363.605,0.5779913233050753,0.6058986283064792,0.2727272727272727,-22.87,0.20036,0.16134,-5.73,0.02893
2026-03-25,sz002932,62.27,74.08,204854217.54000002,47972863.450500004,33958441.685,4.270210339880491,6.032497587499354,0.9807692307692307,-8.77,0.08284,0.07412,-9.68,0.09516
2026-03-25,sz002933,79.01,79.01,73492987.0,126549742.27549998,116991013.17500001,0.5807438693948904,0.6281934398676088,0.11538461538461539,-13.65,0.12967,0.12642,-7.7,0.07483
2026-03-25,sz002935,76.16,76.16,71883808.55999999,140649870.51999998,125094624.16499999,0.5110833610741101,0.5746354732653031,0.0,-18.2,0.15673,0.11109,-7.84,0.04509
2026-03-25,sz002937,59.7,59.7,138118195.94,224750379.7785,229915375.16,0.6145404340411825,0.6007349262478963,0.11538461538461539,-6.79,0.05368,0.05291,-8.05,0.06702
2026-03-25,sz002938,96.61,96.61,1151145674.3899999,1584887854.3855002,1508747649.9300003,0.7263262641610231,0.7629809229153784,0.11538461538461539,-15.61,0.13983,0.12799,-8.94,0.08826
2026-03-25,sz002939,50.61,50.61,211017012.84999996,212464164.43199998,187556097.995,0.9931887262688801,1.1250874543979124,0.38461538461538464,-10.23,0.0895,0.05731,-5.24,-0.00791
2026-03-25,sz002940,65.36,65.36,100826778.06,118526151.35450001,109426995.03999999,0.8506711549119407,0.92140680663984,0.15384615384615385,-11.28,0.09966,0.06633,-5.6,0.05474
2026-03-25,sz002941,60.47,67.71,546740164.76,279616216.9409999,250457886.195,1.9553235171455174,2.18296246553132,0.9423076923076923,-10.57,0.08706,0.06048,-6.76,0.0236
2026-03-25,sz002943,85.0,85.0,215534489.48,543515380.345,501353560.62,0.39655637590823656,0.42990517353354146,0.019230769230769232,-31.59,0.29082,0.2587,-10.54,0.09273
2026-03-25,sz002945,64.34,64.34,196480525.26,431006753.844,382034264.87000006,0.4558641448368459,0.5143007926968516,0.019230769230769232,-16.22,0.1326,0.11136,-5.49,0.00643
2026-03-25,sz002953,51.11,51.11,87856499.05,152037657.9725,148367485.74999997,0.5778601184838769,0.592154666542228,0.1346153846153846,-9.93,0.07784,0.0503,-9.79,0.0867
2026-03-25,sz002957,81.22,82.61,724483248.42,648813012.9815001,601119135.42,1.11662872649667,1.2052240657982147,0.6923076923076923,-11.43,0.12692,0.11621,-5.4,0.0692
2026-03-25,sz002962,65.64,65.64,63389345.480000004,99613400.197,91943036.69999999,0.6363535965506483,0.6894415037305377,0.21153846153846154,-10.98,0.10571,0.07983,-9.83,0.09647
2026-03-25,sz002963,75.02,78.87,79811237.47999999,59243261.48200001,56431081.5,1.3471783200904492,1.4143134485203865,0.8461538461538461,-9.68,0.09566,0.09509,-8.47,0.08488
2026-03-25,sz002965,74.84,74.84,115260624.05000001,158424334.7295,129801957.65499997,0.7275436835306935,0.8879729253109625,0.11538461538461539,-17.71,0.15801,0.11895,-9.22,0.05295
2026-03-25,sz002967,74.23,74.23,101407552.17999999,151278841.45400006,126829734.0,0.6703353304753816,0.7995566101242473,0.057692307692307696,-12.99,0.1129,0.13136,-7.46,0.0609
2026-03-25,sz002970,67.22,67.22,232499520.32,442755003.346,467020930.0,0.5251200292779266,0.4978353332472701,0.09615384615384616,-15.52,0.13909,0.13097,-10.56,0.08377
2026-03-25,sz002971,65.64,65.64,104763672.10000001,166167929.4995,161264552.85,0.6304686615254194,0.6496385612865947,0.19230769230769232,-16.44,0.14489,0.15449,-6.06,-0.00125
2026-03-25,sz002975,71.25,71.25,294649291.36,369700552.12799996,332210868.44,0.7969944585259499,0.8869345327069457,0.23076923076923078,-18.11,0.16717,0.17296,-7.49,0.02246
2026-03-25,sz002977,74.82,74.82,72687498.32000001,89507326.688,71494294.17,0.8120843400157657,1.0166895017826567,0.21153846153846154,-14.76,0.13117,0.11522,-7.98,0.05568
2026-03-25,sz002978,84.45,84.45,165431037.0,287672977.675,251002643.38,0.5750663073641089,0.6590808557723007,0.11538461538461539,-22.0,0.21874,0.21811,-9.56,0.07834
2026-03-25,sz002979,66.41,66.41,103485186.2,171349471.06500003,151925224.125,0.6039422564703671,0.6811586870844776,0.038461538461538464,-12.07,0.10117,0.09082,-5.95,0.05704
2026-03-25,sz002982,73.01,73.01,61172277.88,116173821.4325,94375870.16000001,0.5265581963794027,0.648177100526773,0.5961538461538461,-8.53,0.10799,0.10456,-10.2,0.08953
2026-03-25,sz002983,51.53,51.53,62711008.42,115604256.71049997,112160558.10000001,0.5424627968245408,0.5591181916560024,0.0,-9.65,0.10058,0.07847,-9.08,0.05765
2026-03-25,sz002984,84.36,84.43,201593947.0,198016791.6965,179402059.96999997,1.018064908904204,1.123699176217436,0.38461538461538464,-17.69,0.16585,0.16156,-9.49,0.08906
2026-03-25,sz002985,75.65,75.65,268682374.8899999,423817431.147,332784119.7099999,0.6339578203823526,0.80737739265966,0.057692307692307696,-18.3,0.15361,0.104,-8.03,0.05171
2026-03-25,sz002987,62.29,62.29,132884751.06,217608361.90100002,207901653.385,0.6106601322630025,0.6391712085806219,0.038461538461538464,-14.74,0.13796,0.11268,-7.67,0.08142
2026-03-25,sz002989,63.71,63.71,69677880.72,130407002.943,106753267.61500001,0.5343108816821418,0.6527002149600664,0.07692307692307693,-11.49,0.14254,0.12792,-7.14,0.01137
2026-03-25,sz002995,70.58,72.43,579017552.3199999,395926182.92599994,310231919.55,1.4624381445069028,1.8664022488720082,0.5769230769230769,-12.4,0.12137,0.10951,-12.37,0.1183
2026-03-25,sz002996,83.64,83.64,91308199.1,139919642.13849998,145824455.075,0.6525759907934744,0.6261514850375312,0.038461538461538464,-15.91,0.14762,0.14112,-9.72,0.09036
2026-03-25,sz002997,62.26,63.89,107588798.0,76470416.95249999,63110082.589999996,1.4069335867075154,1.704779863765347,0.5192307692307693,-14.2,0.10419,0.07706,-8.5,-0.0369
2026-03-25,sz002999,77.51,77.51,74419066.62,99605365.429,94466956.86500001,0.7471391355222413,0.7877788074231092,0.40384615384615385,-12.6,0.12871,0.13765,-9.84,0.10039
2026-03-25,sz003002,75.67,75.67,67854181.0,78707661.0335,76426078.85,0.8621038931790835,0.8878406693240942,0.17307692307692307,-10.8,0.11013,0.11506,-8.21,0.09774
2026-03-25,sz003003,80.16,80.16,65612366.0,77258448.2505,70259550.0,0.849258139216838,0.9338569062853377,0.19230769230769232,-12.18,0.12183,0.09825,-9.87,0.10369
2026-03-25,sz003007,71.6,71.6,160632279.5,216334823.3665,189701241.0,0.7425169790065076,0.846764515894759,0.2692307692307692,-8.38,0.08101,0.08,-10.93,0.11377
2026-03-25,sz003009,81.38,81.38,200422241.05,468552612.592,283045964.90000004,0.4277475691390948,0.7080907905569651,0.019230769230769232,-18.06,0.19448,0.1615,-9.22,0.07583
2026-03-25,sz003015,67.81,67.81,116914092.0,148448585.14450002,130071993.055,0.7875729626267283,0.8988413973987753,0.36538461538461536,-15.23,0.14551,0.1279,-12.06,0.11996
2026-03-25,sz003019,58.74,60.91,138096396.0,101561026.1305,85704133.77,1.359738093060956,1.6113154631561013,0.6730769230769231,-6.01,0.07253,0.07434,-5.33,0.06002
2026-03-25,sz003021,87.45,87.45,404853080.99,568974695.3215,518866441.755,0.711548482417548,0.7802645313129825,0.15384615384615385,-19.34,0.1847,0.15821,-10.05,0.08431
2026-03-25,sz003025,71.45,71.45,69324887.42,83338549.38499999,78701309.97,0.8318465815830208,0.8808606546247556,0.4230769230769231,-8.13,0.07597,0.08654,-10.79,0.10567
2026-03-25,sz003027,72.05,72.4,91924057.0,101884659.58700001,85767082.0,0.9022364836141541,1.0717871572219282,0.6346153846153846,-11.73,0.13451,0.12639,-6.77,0.06234
2026-03-25,sz003030,67.71,70.94,62138822.0,48216604.04,46596113.2,1.2887432293748906,1.3335623452816232,0.8076923076923077,-10.65,0.10253,0.09629,-4.64,0.04863
2026-03-25,sz003031,61.82,67.41,1498334627.8,943194990.3445,913744987.735,1.5885735644680814,1.6397732933278095,0.9230769230769231,-3.11,0.04165,0.03856,-3.42,0.08277
2026-03-25,sz003033,72.91,73.12,64176225.2,61040378.8855,54552666.67,1.0513733101228329,1.1764085812379226,0.28846153846153844,-19.43,0.16033,0.10825,-9.04,0.02948
2026-03-25,sz003038,66.84,66.84,70070070.9,128502337.54349999,120455681.39999999,0.5452824613114935,0.5817083103562105,0.1346153846153846,-20.64,0.20584,0.18857,-10.19,0.09919
2026-03-25,sz003040,64.36,64.36,91619366.0,140641614.21,139022861.52499998,0.6514385270294033,0.6590237389375302,0.057692307692307696,-12.25,0.10984,0.08103,-6.12,0.04994
2026-03-25,sz003041,78.19,78.19,262258902.6,340988512.0905,221929305.59999996,0.7691136014881206,1.1817227197235913,0.28846153846153844,-13.64,0.1414,0.13057,-13.82,0.05292
2026-03-25,sz003042,81.58,81.58,62620066.6,117054255.01850002,115920161.57,0.5349661709444319,0.5401999596264021,0.11538461538461539,-15.0,0.13957,0.11994,-9.99,0.09627
2026-03-25,sz003043,74.6,83.17,256964917.78000003,117361493.23249999,113970206.06,2.1895164308359427,2.2546674842784786,0.9807692307692307,-15.35,0.13739,0.17972,-4.9,0.04915
2026-03-26,sh600010,56.72,56.72,1571880124.2199998,4643715225.315,3612293593.8849993,0.33849623586971217,0.4351473885956907,0.05660377358490566,-13.42,0.10167,0.09441,-1.15,-0.03831
2026-03-26,sh600028,61.83,61.83,1273664780.25,3673133941.1485,2703633221.45,0.34675152081488103,0.4710937749044651,0.2830188679245283,-8.78,0.06679,0.05136,-5.73,0.05909
2026-03-26,sh600029,53.38,57.76,1069867229.33,832791225.9215001,800279321.355,1.2846763943101953,1.3368672671918411,0.9245283018867925,-24.21,0.22895,0.1777,-0.86,-0.02072
2026-03-26,sh600031,52.73,52.73,807143323.7300001,1494655601.7824998,1390145363.3449998,0.5400196023534889,0.5806179303348775,0.0,-15.5,0.13801,0.14037,-0.15,-0.04099
2026-03-26,sh600037,61.0,61.0,89000968.57,154090681.32049996,150697924.825,0.5775882604145476,0.5905918656368598,0.0,-10.16,0.07935,0.08417,-7.32,0.06435
2026-03-26,sh600058,54.07,54.07,119374532.25,180506669.0875,155240592.04500002,0.6613303145721092,0.7689646804193878,0.08888888888888889,-15.56,0.12095,0.09465,-1.04,-0.0148
2026-03-26,sh600078,67.34,67.34,217015756.19000003,709816651.6845,611082950.75,0.30573494672883417,0.3551330566883763,0.05660377358490566,-24.11,0.23199,0.21143,-4.34,0.02297
2026-03-26,sh600096,80.26,80.26,1858248901.1699998,3905793352.0390005,3896509153.725001,0.47576733679468985,0.47690094591297016,0.3584905660377358,-22.47,0.19989,0.19916,-6.55,0.06124
2026-03-26,sh600100,58.74,58.74,325386956.0,569419657.823,549678925.105,0.5714361131191298,0.5919582162220325,0.0,-12.06,0.0989,0.08976,-6.68,0.04246
2026-03-26,sh600105,59.31,59.31,2290060475.9299994,3496045592.0560007,3289695533.0099998,0.6550430809980456,0.6961314361620098,0.07547169811320754,-11.32,0.10942,0.09691,-2.63,0.0143
2026-03-26,sh600111,56.06,56.06,3209263456.5499997,6186467712.083,4788647016.6,0.5187553877120992,0.6701816704018867,0.018867924528301886,-19.09,0.14614,0.13545,2.57,-0.00292
2026-03-26,sh600114,54.21,54.21,241560543.60000002,438982828.14750004,402786616.095,0.5502733321469119,0.5997233620667929,0.0,-24.35,0.21161,0.21033,-4.81,-0.00198
2026-03-26,sh600115,57.5,57.5,1022041926.4300001,1200085306.3790002,1114337847.0900002,0.8516410633455651,0.9171742026881496,0.5849056603773585,-25.26,0.24981,0.21506,-1.13,0.01105
2026-03-26,sh600118,60.54,60.54,2395855624.9,4130602726.162,3413143485.4700003,0.5800256727003467,0.7019498697020302,0.05660377358490566,-11.53,0.09445,0.07682,-5.05,-0.00038
2026-03-26,sh600141,58.25,58.25,790449315.56,1396770036.118,1327825709.6849997,0.5659122798459161,0.5952959863591724,0.18867924528301888,-23.02,0.20777,0.20496,2.48,-0.05043
2026-03-26,sh600150,67.29,67.29,2578628047.07,3430776186.43,3116412727.99,0.7516165167723375,0.8274347052654814,0.18867924528301888,-16.43,0.11577,0.10184,-6.76,-0.0092
2026-03-26,sh600151,60.54,60.54,349301739.0,618767237.8525,501634315.4,0.564512336193316,0.6963274406805066,0.0,-14.66,0.12661,0.10056,-2.88,0.00169
