source_id,business_source_name,metric,metric_label,window,horizon,threshold_low,threshold_high,low_day_n,high_day_n,low_candidate_n,high_candidate_n,low_avg_mfe,high_avg_mfe,mfe_lift_high_minus_low,low_avg_close,high_avg_close,close_lift_high_minus_low,low_pitfall_rate,high_pitfall_rate,pitfall_reduction_low_minus_high,supports_good_market_hypothesis,confidence
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,10,-1.148,0.2896,3,2,3,3,10.6039,12.5617,1.9578,-5.248,-3.1254,2.1226,33.3333,100.0,-66.6667,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,22,-1.148,0.2896,3,2,3,3,10.6039,33.8329,23.229,-11.666,19.2638,30.9298,66.6667,100.0,-33.3333,0,low_sample
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,5,-2.0,0.0719,23,23,91,111,8.5362,11.6486,3.1124,-2.7174,3.6962,6.4136,55.4348,23.6081,31.8267,1,directional
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,10,-2.0,0.0719,23,23,91,111,11.5504,15.4408,3.8904,-3.9005,2.3763,6.2768,67.7536,35.815,31.9386,1,directional
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,22,-2.0,0.0719,23,23,91,111,17.5872,23.9978,6.4106,0.0645,4.8832,4.8187,71.3768,53.5957,17.7811,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,5,-2.0,0.0719,23,23,62,68,8.6938,12.0362,3.3424,-2.4959,3.1462,5.6421,54.3478,24.6377,29.7101,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,10,-2.0,0.0719,23,23,62,68,12.2035,15.3407,3.1372,-2.9828,2.0092,4.992,67.3913,37.6812,29.7101,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,22,-2.0,0.0719,23,23,62,68,18.7242,24.9111,6.1869,1.5025,5.9405,4.438,71.0145,53.6232,17.3913,1,directional
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,5,-2.0,0.0719,3,3,4,3,3.9317,6.065,2.1333,-9.0196,-1.6332,7.3864,83.3333,33.3333,50.0,1,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,10,-2.0,0.0719,3,3,4,3,3.9317,6.6161,2.6844,-14.7743,-6.3414,8.4329,100.0,100.0,0.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,22,-2.0,0.0719,3,3,4,3,3.9317,14.6858,10.7541,-19.1451,-8.5544,10.5907,100.0,100.0,0.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,5,-2.0,0.0719,8,14,23,36,6.11,10.2542,4.1442,-4.4537,5.6863,10.14,66.6667,17.5595,49.1072,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,10,-2.0,0.0719,8,14,23,36,7.042,16.8383,9.7963,-6.1367,6.2419,12.3786,68.75,23.8095,44.9405,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,22,-2.0,0.0719,8,14,23,36,7.857,25.2781,17.4211,-6.1766,9.4902,15.6668,68.75,36.3095,32.4405,1,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,5,-2.0,0.0719,2,3,2,4,7.5314,12.3417,4.8103,-0.2928,0.1182,0.411,0.0,33.3333,-33.3333,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,10,-2.0,0.0719,2,3,2,4,7.6385,21.3476,13.7091,-6.7334,6.7128,13.4462,50.0,33.3333,16.6667,1,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,22,-2.0,0.0719,2,3,2,4,7.6385,41.405,33.7665,-14.4297,12.2146,26.6443,50.0,66.6667,-16.6667,0,low_sample
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,5,-3.1009,-0.0773,23,23,100,104,7.7518,9.8723,2.1205,-2.6418,2.4181,5.0599,55.2536,25.782,29.4716,1,directional
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,10,-3.1009,-0.0773,23,23,100,104,10.4837,13.9808,3.4971,-4.7641,2.2984,7.0625,68.1159,38.2322,29.8837,1,directional
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,22,-3.1009,-0.0773,23,23,100,104,16.9411,21.8658,4.9247,0.649,3.3225,2.6735,71.7391,62.3483,9.3908,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,5,-3.1009,-0.0773,23,23,62,67,7.9178,10.1934,2.2756,-2.7375,2.3762,5.1137,56.5217,23.913,32.6087,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,10,-3.1009,-0.0773,23,23,62,67,10.6769,14.2657,3.5888,-4.7652,2.8086,7.5738,71.0145,39.1304,31.8841,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,22,-3.1009,-0.0773,23,23,62,67,17.4661,22.589,5.1229,1.4714,4.6067,3.1353,74.6377,59.4203,15.2174,1,directional
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,5,-3.1009,-0.0773,5,2,7,2,4.3862,4.7849,0.3987,-4.7223,-5.1452,-0.4229,60.0,50.0,10.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,10,-3.1009,-0.0773,5,2,7,2,7.1493,5.6116,-1.5377,-6.5304,-4.3907,2.1397,70.0,100.0,-30.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,22,-3.1009,-0.0773,5,2,7,2,7.1493,17.716,10.5667,-10.995,7.2492,18.2442,70.0,100.0,-30.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,5,-3.1009,-0.0773,10,12,30,26,6.4357,9.8822,3.4465,-2.3277,3.3787,5.7064,50.0,28.8194,21.1806,1,directional
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,10,-3.1009,-0.0773,10,12,30,26,7.7227,15.8737,8.151,-4.14,2.2441,6.3841,56.6667,33.3333,23.3334,1,directional
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,22,-3.1009,-0.0773,10,12,30,26,10.7814,23.2436,12.4622,-2.2128,3.7201,5.9329,56.6667,53.4722,3.1945,1,directional
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,5,-3.1009,-0.0773,1,7,1,9,9.6382,7.3994,-2.2388,1.1276,-1.1159,-2.2435,0.0,35.7143,-35.7143,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,10,-3.1009,-0.0773,1,7,1,9,9.6382,13.1849,3.5467,-0.3334,3.5936,3.927,0.0,42.8571,-42.8571,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,22,-3.1009,-0.0773,1,7,1,9,9.6382,31.2871,21.6489,-0.451,9.0654,9.5164,0.0,85.7143,-85.7143,0,low_sample
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,5,-5.1479,-0.4545,23,23,124,90,8.317,10.886,2.569,-2.0909,3.1902,5.2811,50.9735,32.0807,18.8928,1,directional
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,10,-5.1479,-0.4545,23,23,124,90,10.8841,15.7903,4.9062,-2.7844,1.8341,4.6185,56.6173,44.4306,12.1867,1,directional
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,22,-5.1479,-0.4545,23,23,124,90,16.8735,23.486,6.6125,2.0731,1.8582,-0.2149,61.9963,61.7909,0.2054,0,directional
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,5,-5.1479,-0.4545,23,23,65,68,8.5404,11.1686,2.6282,-2.6101,3.5022,6.1123,55.0725,30.4348,24.6377,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,10,-5.1479,-0.4545,23,23,65,68,10.9509,16.7555,5.8046,-3.4235,3.1365,6.56,62.3188,43.4782,18.8406,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,22,-5.1479,-0.4545,23,23,65,68,18.0748,25.2566,7.1818,3.1441,3.5934,0.4493,65.942,59.4203,6.5217,1,directional
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_10d,小盘中位涨跌幅,10,5,-5.1479,-0.4545,4,3,6,3,5.4308,3.9008,-1.53,-4.0427,-8.0798,-4.0371,75.0,66.6667,8.3333,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_10d,小盘中位涨跌幅,10,10,-5.1479,-0.4545,4,3,6,3,5.4308,4.4519,-0.9789,-5.8646,-11.3625,-5.4979,87.5,100.0,-12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_10d,小盘中位涨跌幅,10,22,-5.1479,-0.4545,4,3,6,3,5.4308,12.5216,7.0908,-5.8646,-7.9733,-2.1087,87.5,100.0,-12.5,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_10d,小盘中位涨跌幅,10,5,-5.1479,-0.4545,16,7,51,15,6.7021,9.1682,2.4661,-1.2176,2.7738,3.9914,38.2812,33.3333,4.9479,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_10d,小盘中位涨跌幅,10,10,-5.1479,-0.4545,16,7,51,15,8.7254,13.6556,4.9302,-1.7623,4.182,5.9443,41.6667,21.4286,20.2381,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_10d,小盘中位涨跌幅,10,22,-5.1479,-0.4545,16,7,51,15,11.113,23.3191,12.2061,-0.8542,5.2543,6.1085,49.4792,45.2381,4.2411,1,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_10d,小盘中位涨跌幅,10,5,-5.1479,-0.4545,1,3,2,4,9.6169,4.8967,-4.7202,-9.9325,0.2896,10.2221,100.0,16.6667,83.3333,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_10d,小盘中位涨跌幅,10,10,-5.1479,-0.4545,1,3,2,4,18.9367,5.6077,-13.329,-4.5635,-5.1656,-0.6021,100.0,66.6667,33.3333,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_10d,小盘中位涨跌幅,10,22,-5.1479,-0.4545,1,3,2,4,20.6467,6.9239,-13.7228,-8.4916,-14.9955,-6.5039,100.0,100.0,0.0,0,low_sample
ALL,全部来源,small_med_ret_20d,小盘中位涨跌幅,20,5,-5.8993,-1.3356,23,23,133,79,8.4557,10.9643,2.5086,-0.1166,2.8527,2.9693,40.1764,33.8199,6.3565,1,directional
ALL,全部来源,small_med_ret_20d,小盘中位涨跌幅,20,10,-5.8993,-1.3356,23,23,133,79,12.1022,14.7437,2.6415,1.0481,-0.7362,-1.7843,49.0189,50.5176,-1.4987,0,directional
ALL,全部来源,small_med_ret_20d,小盘中位涨跌幅,20,22,-5.8993,-1.3356,23,23,133,79,21.661,19.2594,-2.4016,7.5334,-2.6821,-10.2155,50.309,70.1967,-19.8877,0,directional
spark_opportunity_selector,星火机会模型,small_med_ret_20d,小盘中位涨跌幅,20,5,-5.8993,-1.3356,23,22,68,63,9.042,11.4268,2.3848,-0.3915,2.8841,3.2756,42.7536,33.3333,9.4203,1,directional
spark_opportunity_selector,星火机会模型,small_med_ret_20d,小盘中位涨跌幅,20,10,-5.8993,-1.3356,23,22,68,63,12.8997,15.3671,2.4674,1.113,-0.2142,-1.3272,51.4493,53.0303,-1.581,0,directional
spark_opportunity_selector,星火机会模型,small_med_ret_20d,小盘中位涨跌幅,20,22,-5.8993,-1.3356,23,22,68,63,23.4428,20.5535,-2.8893,9.5975,-1.2355,-10.833,51.4493,71.2121,-19.7628,0,directional
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_20d,小盘中位涨跌幅,20,5,-5.8993,-1.3356,5,5,7,5,6.0697,4.6874,-1.3823,-2.156,-3.3784,-1.2224,60.0,60.0,0.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_20d,小盘中位涨跌幅,20,10,-5.8993,-1.3356,5,5,7,5,6.0697,8.8822,2.8125,-6.7402,-3.7272,3.013,90.0,80.0,10.0,1,low_sample
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_20d,小盘中位涨跌幅,20,22,-5.8993,-1.3356,5,5,7,5,6.0697,13.724,7.6543,-12.724,-7.629,5.095,90.0,80.0,10.0,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_20d,小盘中位涨跌幅,20,5,-5.8993,-1.3356,17,4,53,7,7.1268,17.4861,10.3593,0.2362,11.0121,10.7759,30.1471,41.6667,-11.5196,0,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_20d,小盘中位涨跌幅,20,10,-5.8993,-1.3356,17,4,53,7,9.5749,26.1149,16.54,0.0424,5.4706,5.4282,37.2549,20.8333,16.4216,1,low_sample
stable_capital_callback,资金流回调稳健策略,small_med_ret_20d,小盘中位涨跌幅,20,22,-5.8993,-1.3356,17,4,53,7,14.6464,28.3043,13.6579,2.3767,-4.4707,-6.8474,39.7059,54.1667,-14.4608,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_20d,小盘中位涨跌幅,20,5,-5.8993,-1.3356,3,4,5,4,8.9946,3.3639,-5.6307,-0.8311,-2.2644,-1.4333,50.0,25.0,25.0,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_20d,小盘中位涨跌幅,20,10,-5.8993,-1.3356,3,4,5,4,18.0005,5.7754,-12.2251,5.8312,-2.8841,-8.7153,66.6667,50.0,16.6667,0,low_sample
trend_continuation_callback,趋势延续策略,small_med_ret_20d,小盘中位涨跌幅,20,22,-5.8993,-1.3356,3,4,5,4,39.3742,11.2158,-28.1584,10.5826,-12.475,-23.0576,66.6667,100.0,-33.3333,0,low_sample
ALL,全部来源,large_up_ratio_1d,大盘上涨占比,1,5,36.4754,53.6986,23,23,98,97,9.6503,9.0274,-0.6229,0.0323,0.9847,0.9524,45.8696,35.2385,10.6311,0,directional
ALL,全部来源,large_up_ratio_1d,大盘上涨占比,1,10,36.4754,53.6986,23,23,98,97,13.5062,12.3923,-1.1139,-1.674,0.4868,2.1608,58.0901,45.1525,12.9376,0,directional
ALL,全部来源,large_up_ratio_1d,大盘上涨占比,1,22,36.4754,53.6986,23,23,98,97,19.4557,20.9884,1.5327,0.6243,5.5479,4.9236,67.8416,58.399,9.4426,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_1d,大盘上涨占比,1,5,36.4754,53.6986,23,22,63,63,10.0202,8.8952,-1.125,-0.0477,-0.2556,-0.2079,46.3768,39.3939,6.9829,0,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_1d,大盘上涨占比,1,10,36.4754,53.6986,23,22,63,63,13.8083,11.735,-2.0733,-1.4725,-0.7424,0.7301,59.4203,53.0303,6.39,0,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_1d,大盘上涨占比,1,22,36.4754,53.6986,23,22,63,63,20.3748,21.5464,1.1716,1.9173,6.5305,4.6132,68.8406,63.6364,5.2042,1,directional
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_1d,大盘上涨占比,1,5,36.4754,53.6986,6,3,7,4,4.9071,4.514,-0.3931,-2.9161,0.1187,3.0348,58.3333,50.0,8.3333,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_1d,大盘上涨占比,1,10,36.4754,53.6986,6,3,7,4,10.4298,5.0652,-5.3646,-4.516,0.2313,4.7473,83.3333,50.0,33.3333,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_1d,大盘上涨占比,1,22,36.4754,53.6986,6,3,7,4,10.4298,13.1348,2.705,-18.637,6.8757,25.5127,83.3333,50.0,33.3333,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_1d,大盘上涨占比,1,5,36.4754,53.6986,8,10,23,27,4.9712,12.2056,7.2344,-2.1191,7.4632,9.5823,58.3333,14.5833,43.75,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_1d,大盘上涨占比,1,10,36.4754,53.6986,8,10,23,27,7.1596,19.2853,12.1257,-3.204,9.2056,12.4096,60.4167,10.0,50.4167,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_1d,大盘上涨占比,1,22,36.4754,53.6986,8,10,23,27,9.2759,28.8466,19.5707,-3.89,13.5646,17.4546,64.5833,19.1667,45.4166,1,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_1d,大盘上涨占比,1,5,36.4754,53.6986,5,2,5,3,11.1843,6.4924,-4.6919,3.4349,-6.9093,-10.3442,20.0,50.0,-30.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_1d,大盘上涨占比,1,10,36.4754,53.6986,5,2,5,3,15.1766,14.9087,-0.2679,0.5642,2.2519,1.6877,40.0,50.0,-10.0,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_1d,大盘上涨占比,1,22,36.4754,53.6986,5,2,5,3,19.2419,26.6446,7.4027,-0.6486,-6.0593,-5.4107,60.0,100.0,-40.0,0,low_sample
ALL,全部来源,large_up_ratio_3d,大盘上涨占比,3,5,33.5626,54.6575,23,23,87,106,8.3133,9.8595,1.5462,-2.3404,2.763,5.1034,50.1812,30.3472,19.834,1,directional
ALL,全部来源,large_up_ratio_3d,大盘上涨占比,3,10,33.5626,54.6575,23,23,87,106,10.9285,14.0967,3.1682,-4.2965,2.6581,6.9546,63.5145,43.1339,20.3806,1,directional
ALL,全部来源,large_up_ratio_3d,大盘上涨占比,3,22,33.5626,54.6575,23,23,87,106,17.2486,22.8759,5.6273,0.5061,5.3899,4.8838,68.587,58.0885,10.4985,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_3d,大盘上涨占比,3,5,33.5626,54.6575,22,23,61,66,8.45,10.4439,1.9939,-2.4312,2.7286,5.1598,53.7879,30.4348,23.3531,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_3d,大盘上涨占比,3,10,33.5626,54.6575,22,23,61,66,11.5024,14.4427,2.9403,-3.6846,2.973,6.6576,68.9394,44.2029,24.7365,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_3d,大盘上涨占比,3,22,33.5626,54.6575,22,23,61,66,18.2766,23.6996,5.423,1.1789,7.3379,6.159,74.2424,57.2464,16.996,1,directional
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_3d,大盘上涨占比,3,5,33.5626,54.6575,4,3,6,3,5.6591,6.065,0.4059,-3.813,-1.6332,2.1798,50.0,33.3333,16.6667,1,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_3d,大盘上涨占比,3,10,33.5626,54.6575,4,3,6,3,5.6591,6.6161,0.957,-9.8716,-6.3414,3.5302,62.5,100.0,-37.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_3d,大盘上涨占比,3,22,33.5626,54.6575,4,3,6,3,5.6591,14.6858,9.0267,-12.4478,-8.5544,3.8934,62.5,100.0,-37.5,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_3d,大盘上涨占比,3,5,33.5626,54.6575,7,11,18,33,6.0984,10.5697,4.4713,-4.5388,5.5113,10.0501,42.8571,22.3485,20.5086,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_3d,大盘上涨占比,3,10,33.5626,54.6575,7,11,18,33,6.8597,17.573,10.7133,-6.2192,5.8907,12.1099,47.619,30.303,17.316,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_3d,大盘上涨占比,3,22,33.5626,54.6575,7,11,18,33,6.8597,26.7391,19.8794,-6.0423,8.246,14.2883,47.619,37.1212,10.4978,1,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_3d,大盘上涨占比,3,5,33.5626,54.6575,2,3,2,4,5.8877,7.9528,2.0651,-2.867,-2.1342,0.7328,50.0,33.3333,16.6667,1,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_3d,大盘上涨占比,3,10,33.5626,54.6575,2,3,2,4,7.9124,19.463,11.5506,-1.0104,10.4943,11.5047,50.0,33.3333,16.6667,1,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_3d,大盘上涨占比,3,22,33.5626,54.6575,2,3,2,4,28.3286,46.7743,18.4457,23.2841,13.0518,-10.2323,50.0,66.6667,-16.6667,0,low_sample
ALL,全部来源,large_up_ratio_5d,大盘上涨占比,5,5,34.116,48.9011,23,23,87,95,7.7299,9.4472,1.7173,-2.1207,2.4368,4.5575,50.9783,31.3561,19.6222,1,directional
ALL,全部来源,large_up_ratio_5d,大盘上涨占比,5,10,34.116,48.9011,23,23,87,95,9.9752,14.3954,4.4202,-4.3934,2.6975,7.0909,61.3043,45.5901,15.7142,1,directional
ALL,全部来源,large_up_ratio_5d,大盘上涨占比,5,22,34.116,48.9011,23,23,87,95,17.7976,22.9832,5.1856,2.1503,4.8289,2.6786,63.4783,63.6025,-0.1242,0,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_5d,大盘上涨占比,5,5,34.116,48.9011,22,23,61,66,8.1034,9.9169,1.8135,-2.6436,2.7255,5.3691,57.5758,27.5362,30.0396,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_5d,大盘上涨占比,5,10,34.116,48.9011,22,23,61,66,10.0666,15.3404,5.2738,-5.1405,4.0275,9.168,70.4545,44.2029,26.2516,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_5d,大盘上涨占比,5,22,34.116,48.9011,22,23,61,66,18.7706,24.0739,5.3033,2.4789,6.181,3.7021,72.7273,58.6957,14.0316,1,directional
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_5d,大盘上涨占比,5,5,34.116,48.9011,4,2,5,2,4.5676,4.7849,0.2173,-1.5848,-5.1452,-3.5604,37.5,50.0,-12.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_5d,大盘上涨占比,5,10,34.116,48.9011,4,2,5,2,8.0215,5.6116,-2.4099,-4.1107,-4.3907,-0.28,37.5,100.0,-62.5,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_5d,大盘上涨占比,5,22,34.116,48.9011,4,2,5,2,8.0215,17.716,9.6945,-8.9895,7.2492,16.2387,37.5,100.0,-62.5,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_5d,大盘上涨占比,5,5,34.116,48.9011,7,11,20,19,6.3955,9.9529,3.5574,1.387,3.0278,1.6408,19.0476,39.3939,-20.3463,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_5d,大盘上涨占比,5,10,34.116,48.9011,7,11,20,19,8.1334,15.6166,7.4832,0.2962,0.969,0.6728,19.0476,40.9091,-21.8615,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_5d,大盘上涨占比,5,22,34.116,48.9011,7,11,20,19,12.2204,21.8629,9.6425,3.3569,1.3124,-2.0445,19.0476,60.6061,-41.5585,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_5d,大盘上涨占比,5,5,34.116,48.9011,1,7,1,8,9.6382,6.8005,-2.8377,1.1276,0.0583,-1.0693,0.0,21.4286,-21.4286,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_5d,大盘上涨占比,5,10,34.116,48.9011,1,7,1,8,9.6382,11.2852,1.647,-0.3334,2.3693,2.7027,0.0,42.8571,-42.8571,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_5d,大盘上涨占比,5,22,34.116,48.9011,1,7,1,8,9.6382,29.1431,19.5049,-0.451,6.2201,6.6711,0.0,85.7143,-85.7143,0,low_sample
ALL,全部来源,large_up_ratio_10d,大盘上涨占比,10,5,33.425,54.8343,23,23,116,91,7.828,10.3995,2.5715,-2.2183,3.3089,5.5272,48.3751,29.5445,18.8306,1,directional
ALL,全部来源,large_up_ratio_10d,大盘上涨占比,10,10,33.425,54.8343,23,23,116,91,10.5937,15.583,4.9893,-2.1292,3.488,5.6172,54.8885,43.8509,11.0376,1,directional
ALL,全部来源,large_up_ratio_10d,大盘上涨占比,10,22,33.425,54.8343,23,23,116,91,18.5748,23.4504,4.8756,4.0614,3.47,-0.5914,62.369,59.9068,2.4622,0,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,5,33.425,54.8343,23,23,66,67,8.0662,11.203,3.1368,-2.3829,4.1114,6.4943,52.1739,25.3623,26.8116,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,10,33.425,54.8343,23,23,66,67,10.581,17.0347,6.4537,-2.2895,4.9378,7.2273,60.8696,39.8551,21.0145,1,directional
spark_opportunity_selector,星火机会模型,large_up_ratio_10d,大盘上涨占比,10,22,33.425,54.8343,23,23,66,67,19.8092,25.262,5.4528,5.6946,4.8223,-0.8723,66.6667,55.7971,10.8696,0,directional
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,5,33.425,54.8343,3,3,5,3,5.9305,5.1007,-0.8298,-1.4929,-2.3685,-0.8756,33.3333,66.6667,-33.3334,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,10,33.425,54.8343,3,3,5,3,10.5357,12.0921,1.5564,-0.7207,3.1592,3.8799,50.0,100.0,-50.0,0,low_sample
probe_d3_confirmed,试盘识别-三日确认,large_up_ratio_10d,大盘上涨占比,10,22,33.425,54.8343,3,3,5,3,10.5357,20.1617,9.626,-3.7909,0.0911,3.882,50.0,100.0,-50.0,0,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,5,33.425,54.8343,14,7,41,15,5.8869,8.1961,2.3092,-1.448,1.5561,3.0041,38.9881,33.3333,5.6548,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,10,33.425,54.8343,14,7,41,15,8.3703,11.9867,3.6164,-1.9552,2.2917,4.2469,42.8571,35.7143,7.1428,1,low_sample
stable_capital_callback,资金流回调稳健策略,large_up_ratio_10d,大盘上涨占比,10,22,33.425,54.8343,14,7,41,15,12.2888,21.8022,9.5134,0.4077,3.9342,3.5265,51.7857,52.381,-0.5953,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,5,33.425,54.8343,3,5,4,6,11.9299,5.4909,-6.439,-1.9779,0.4535,2.4314,33.3333,30.0,3.3333,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,10,33.425,54.8343,3,5,4,6,15.0365,9.4571,-5.5794,-2.3914,0.2907,2.6821,33.3333,60.0,-26.6667,0,low_sample
trend_continuation_callback,趋势延续策略,large_up_ratio_10d,大盘上涨占比,10,22,33.425,54.8343,3,5,4,6,15.6065,21.9393,6.3328,-5.0271,-1.2067,3.8204,66.6667,80.0,-13.3333,0,low_sample
ALL,全部来源,large_up_ratio_20d,大盘上涨占比,20,5,34.663,51.2431,23,23,120,80,7.8993,11.2063,3.307,0.4965,3.0069,2.5104,31.7809,37.8054,-6.0245,0,directional
