source_id,business_source_name,metric,metric_label,window,horizon,bucket,bucket_label,threshold_low,threshold_high,day_n,candidate_n,avg_candidates_per_day,avg_mfe_5d_pct,avg_close_5d_pct,hit10_rate,hit15_rate,close_loss5_rate,stop8_rate,pitfall_rate,full5_rate,avg_mfe_10d_pct,avg_close_10d_pct,full10_rate,avg_mfe_22d_pct,avg_close_22d_pct,full22_rate
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,5,mid,中水位,-1.148,0.2896,5,12,2.4,9.1371,1.8041,46.6667,33.3333,13.3333,13.3333,13.3333,80.0,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,5,high,高水位,-1.148,0.2896,13,31,2.3846,10.5647,3.7371,29.4872,24.359,24.0385,17.9487,24.0385,92.3077,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,10,low,低水位,-1.148,0.2896,11,32,2.9091,,,21.2121,14.5455,45.4545,59.0909,59.0909,,6.4585,-3.7024,54.5455,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,10,mid,中水位,-1.148,0.2896,5,12,2.4,,,46.6667,33.3333,33.3333,36.6667,46.6667,,10.4477,-1.8116,80.0,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,10,high,高水位,-1.148,0.2896,13,31,2.3846,,,58.0128,29.4872,20.5128,20.5128,20.5128,,16.7932,4.2107,76.9231,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,22,low,低水位,-1.148,0.2896,11,32,2.9091,,,25.7576,16.3636,46.9697,62.1212,62.1212,,,,,7.9975,-4.4136,36.3636
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,22,mid,中水位,-1.148,0.2896,5,12,2.4,,,60.0,40.0,36.6667,56.6667,56.6667,,,,,13.2702,-4.2863,60.0
stable_capital_callback,资金流回调稳健策略,small_med_ret_1d,小盘中位涨跌幅,1,22,high,高水位,-1.148,0.2896,13,31,2.3846,,,68.5897,57.3718,35.2564,32.6923,35.2564,,,,,23.9959,7.3503,76.9231
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,5,low,低水位,-1.148,0.2896,3,3,1.0,10.5325,0.7619,33.3333,33.3333,0.0,0.0,0.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,5,mid,中水位,-1.148,0.2896,6,7,1.1667,7.9718,3.5,41.6667,16.6667,25.0,25.0,25.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,5,high,高水位,-1.148,0.2896,2,3,1.5,5.877,-8.3971,25.0,25.0,75.0,100.0,100.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,10,low,低水位,-1.148,0.2896,3,3,1.0,,,33.3333,33.3333,33.3333,33.3333,33.3333,,10.6039,-5.248,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,10,mid,中水位,-1.148,0.2896,6,7,1.1667,,,58.3333,33.3333,25.0,33.3333,33.3333,,15.7846,8.7081,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,10,high,高水位,-1.148,0.2896,2,3,1.5,,,50.0,50.0,25.0,100.0,100.0,,12.5617,-3.1254,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,22,low,低水位,-1.148,0.2896,3,3,1.0,,,33.3333,33.3333,66.6667,66.6667,66.6667,,,,,10.6039,-11.666,100.0
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,22,mid,中水位,-1.148,0.2896,6,7,1.1667,,,58.3333,50.0,41.6667,66.6667,66.6667,,,,,33.2011,10.4706,100.0
trend_continuation_callback,趋势延续策略,small_med_ret_1d,小盘中位涨跌幅,1,22,high,高水位,-1.148,0.2896,2,3,1.5,,,100.0,100.0,25.0,100.0,100.0,,,,,33.8329,19.2638,100.0
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,5,low,低水位,-2.0,0.0719,23,91,3.9565,8.5362,-2.7174,32.6087,19.3841,43.2971,51.8116,55.4348,86.9565,,,,,,
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,5,mid,中水位,-2.0,0.0719,21,86,4.0952,6.401,-0.4466,19.212,11.1111,31.2528,40.8163,43.8379,95.2381,,,,,,
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,5,high,高水位,-2.0,0.0719,23,111,4.8261,11.6486,3.6962,44.0508,29.2216,22.404,17.3212,23.6081,100.0,,,,,,
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,10,low,低水位,-2.0,0.0719,23,91,3.9565,,,39.3116,25.7246,48.3696,66.4855,67.7536,,11.5504,-3.9005,78.2609,,,
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,10,mid,中水位,-2.0,0.0719,21,86,4.0952,,,35.2438,23.0159,42.2052,51.1338,56.5363,,10.3741,-1.0191,84.127,,,
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,10,high,高水位,-2.0,0.0719,23,111,4.8261,,,56.7499,43.3501,31.0053,33.6411,35.815,,15.4408,2.3763,95.6522,,,
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,22,low,低水位,-2.0,0.0719,23,91,3.9565,,,54.8913,38.7681,49.8188,70.1087,71.3768,,,,,17.5872,0.0645,47.8261
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,22,mid,中水位,-2.0,0.0719,21,86,4.0952,,,42.8628,36.3492,44.2687,66.0544,68.2823,,,,,15.2569,-0.7831,60.3175
ALL,全部来源,small_med_ret_3d,小盘中位涨跌幅,3,22,high,高水位,-2.0,0.0719,23,111,4.8261,,,68.1789,61.0639,35.3129,52.9746,53.5957,,,,,23.9978,4.8832,95.0311
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,5,low,低水位,-2.0,0.0719,23,62,2.6957,8.6938,-2.4959,33.3333,19.5652,40.5797,50.7246,54.3478,86.9565,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,5,mid,中水位,-2.0,0.0719,20,57,2.85,6.4925,-1.2973,20.0,10.0,34.1667,49.1667,50.8333,95.0,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,5,high,高水位,-2.0,0.0719,23,68,2.9565,12.0362,3.1462,47.8261,30.4348,24.6377,20.2899,24.6377,100.0,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,10,low,低水位,-2.0,0.0719,23,62,2.6957,,,42.029,28.2609,45.6522,65.942,67.3913,,12.2035,-2.9828,78.2609,,,
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,10,mid,中水位,-2.0,0.0719,20,57,2.85,,,36.6667,23.3333,50.0,61.6667,66.6667,,10.5467,-1.5814,83.3333,,,
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,10,high,高水位,-2.0,0.0719,23,68,2.9565,,,55.0725,43.4783,33.3333,36.2319,37.6812,,15.3407,2.0092,95.6522,,,
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,22,low,低水位,-2.0,0.0719,23,62,2.6957,,,57.2464,42.7536,46.3768,69.5652,71.0145,,,,,18.7242,1.5025,47.8261
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,22,mid,中水位,-2.0,0.0719,20,57,2.85,,,45.8333,37.5,48.3333,75.0,76.6667,,,,,15.5368,-1.0064,63.3333
spark_opportunity_selector,星火机会模型,small_med_ret_3d,小盘中位涨跌幅,3,22,high,高水位,-2.0,0.0719,23,68,2.9565,,,68.1159,60.8696,35.5072,53.6232,53.6232,,,,,24.9111,5.9405,95.6522
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,5,low,低水位,-2.0,0.0719,3,4,1.3333,3.9317,-9.0196,16.6667,0.0,83.3333,83.3333,83.3333,66.6667,,,,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,5,mid,中水位,-2.0,0.0719,5,6,1.2,5.417,1.0546,10.0,0.0,30.0,20.0,50.0,80.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,5,high,高水位,-2.0,0.0719,3,3,1.0,6.065,-1.6332,0.0,0.0,33.3333,0.0,33.3333,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,10,low,低水位,-2.0,0.0719,3,4,1.3333,,,16.6667,0.0,100.0,83.3333,100.0,,3.9317,-14.7743,33.3333,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,10,mid,中水位,-2.0,0.0719,5,6,1.2,,,50.0,40.0,30.0,20.0,50.0,,12.0442,4.0441,60.0,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,10,high,高水位,-2.0,0.0719,3,3,1.0,,,0.0,0.0,66.6667,100.0,100.0,,6.6161,-6.3414,100.0,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,22,low,低水位,-2.0,0.0719,3,4,1.3333,,,16.6667,0.0,100.0,83.3333,100.0,,,,,3.9317,-19.1451,0.0
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,22,mid,中水位,-2.0,0.0719,5,6,1.2,,,50.0,40.0,50.0,20.0,50.0,,,,,12.0442,-3.7333,20.0
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_3d,小盘中位涨跌幅,3,22,high,高水位,-2.0,0.0719,3,3,1.0,,,33.3333,33.3333,33.3333,100.0,100.0,,,,,14.6858,-8.5544,66.6667
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,5,low,低水位,-2.0,0.0719,8,23,2.875,6.11,-4.4537,25.0,12.5,62.5,60.4167,66.6667,62.5,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,5,mid,中水位,-2.0,0.0719,7,16,2.2857,6.1785,-2.1849,21.4286,21.4286,33.3333,33.3333,38.0952,85.7143,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,5,high,高水位,-2.0,0.0719,14,36,2.5714,10.2542,5.6863,26.6667,19.0476,10.4167,11.9048,17.5595,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,10,low,低水位,-2.0,0.0719,8,23,2.875,,,25.0,12.5,54.1667,68.75,68.75,,7.042,-6.1367,37.5,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,10,mid,中水位,-2.0,0.0719,7,16,2.2857,,,21.4286,21.4286,33.3333,38.0952,38.0952,,7.0744,-4.7626,57.1429,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,10,high,高水位,-2.0,0.0719,14,36,2.5714,,,62.2024,32.8571,19.0476,20.2381,23.8095,,16.8383,6.2419,92.8571,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,22,low,低水位,-2.0,0.0719,8,23,2.875,,,35.4167,12.5,56.25,68.75,68.75,,,,,7.857,-6.1766,12.5
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,22,mid,中水位,-2.0,0.0719,7,16,2.2857,,,21.4286,21.4286,47.619,52.3809,52.3809,,,,,7.0744,-8.268,42.8571
stable_capital_callback,资金流回调稳健策略,small_med_ret_3d,小盘中位涨跌幅,3,22,high,高水位,-2.0,0.0719,14,36,2.5714,,,74.4048,62.5595,26.7857,33.9286,36.3095,,,,,25.2781,9.4902,92.8571
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,5,low,低水位,-2.0,0.0719,2,2,1.0,7.5314,-0.2928,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,5,mid,中水位,-2.0,0.0719,6,7,1.1667,6.5158,1.1205,25.0,16.6667,41.6667,41.6667,41.6667,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,5,high,高水位,-2.0,0.0719,3,4,1.3333,12.3417,0.1182,83.3333,50.0,16.6667,33.3333,33.3333,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,10,low,低水位,-2.0,0.0719,2,2,1.0,,,0.0,0.0,50.0,50.0,50.0,,7.6385,-6.7334,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,10,mid,中水位,-2.0,0.0719,6,7,1.1667,,,41.6667,16.6667,25.0,50.0,50.0,,12.0538,3.9303,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,10,high,高水位,-2.0,0.0719,3,4,1.3333,,,100.0,100.0,16.6667,33.3333,33.3333,,21.3476,6.7128,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,22,low,低水位,-2.0,0.0719,2,2,1.0,,,0.0,0.0,50.0,50.0,50.0,,,,,7.6385,-14.4297,100.0
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,22,mid,中水位,-2.0,0.0719,6,7,1.1667,,,58.3333,50.0,41.6667,83.3333,83.3333,,,,,26.5321,9.7615,100.0
trend_continuation_callback,趋势延续策略,small_med_ret_3d,小盘中位涨跌幅,3,22,high,高水位,-2.0,0.0719,3,4,1.3333,,,100.0,100.0,50.0,66.6667,66.6667,,,,,41.405,12.2146,100.0
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,5,low,低水位,-3.1009,-0.0773,23,100,4.3478,7.7518,-2.6418,26.9928,14.1304,42.3913,51.8116,55.2536,86.9565,,,,,,
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,5,mid,中水位,-3.1009,-0.0773,21,84,4.0,9.2057,0.8704,31.8821,21.7914,30.8163,37.8005,41.6553,95.2381,,,,,,
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,5,high,高水位,-3.1009,-0.0773,23,104,4.5217,9.8723,2.4181,38.0984,24.7237,23.7084,20.0748,25.782,100.0,,,,,,
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,10,low,低水位,-3.1009,-0.0773,23,100,4.3478,,,37.5,24.6377,50.1812,65.5797,68.1159,,10.4837,-4.7641,78.2609,,,
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,10,mid,中水位,-3.1009,-0.0773,21,84,4.0,,,42.1769,32.7211,41.3379,50.4308,53.4921,,13.1414,0.0121,79.3651,,,
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,10,high,高水位,-3.1009,-0.0773,23,104,4.5217,,,52.2312,35.5757,29.9857,35.1887,38.2322,,13.9808,2.2984,100.0,,,
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,22,low,低水位,-3.1009,-0.0773,23,100,4.3478,,,54.3478,38.7681,48.5507,70.6522,71.7391,,,,,16.9411,0.649,47.8261
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,22,mid,中水位,-3.1009,-0.0773,21,84,4.0,,,47.8912,40.8617,41.2698,55.873,58.2993,,,,,18.2997,0.2861,54.8753
ALL,全部来源,small_med_ret_5d,小盘中位涨跌幅,5,22,high,高水位,-3.1009,-0.0773,23,104,4.5217,,,64.1312,56.9438,39.3192,61.7272,62.3483,,,,,21.8658,3.3225,100.0
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,5,low,低水位,-3.1009,-0.0773,23,62,2.6957,7.9178,-2.7375,26.8116,14.4928,40.5797,54.3478,56.5217,86.9565,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,5,mid,中水位,-3.1009,-0.0773,20,58,2.9,9.5042,-0.1341,35.8333,22.5,36.6667,45.8333,49.1667,95.0,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,5,high,高水位,-3.1009,-0.0773,23,67,2.913,10.1934,2.3762,40.5797,24.6377,22.4638,19.5652,23.913,100.0,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,10,low,低水位,-3.1009,-0.0773,23,62,2.6957,,,36.9565,24.6377,49.2754,69.5652,71.0145,,10.6769,-4.7652,78.2609,,,
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,10,mid,中水位,-3.1009,-0.0773,20,58,2.9,,,45.8333,32.5,48.3333,57.5,60.8333,,13.5386,-0.451,78.3333,,,
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,10,high,高水位,-3.1009,-0.0773,23,67,2.913,,,52.1739,39.1304,31.1594,36.2319,39.1304,,14.2657,2.8086,100.0,,,
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,22,low,低水位,-3.1009,-0.0773,23,62,2.6957,,,53.6232,39.1304,46.3768,74.6377,74.6377,,,,,17.4661,1.4714,47.8261
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,22,mid,中水位,-3.1009,-0.0773,20,58,2.9,,,52.5,44.1667,45.0,62.5,65.8333,,,,,19.654,0.5632,58.3333
spark_opportunity_selector,星火机会模型,small_med_ret_5d,小盘中位涨跌幅,5,22,high,高水位,-3.1009,-0.0773,23,67,2.913,,,65.942,58.6957,38.4058,59.4203,59.4203,,,,,22.589,4.6067,100.0
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,5,low,低水位,-3.1009,-0.0773,5,7,1.4,4.3862,-4.7223,20.0,0.0,60.0,50.0,60.0,60.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,5,mid,中水位,-3.1009,-0.0773,4,4,1.0,6.3936,1.8041,0.0,0.0,25.0,25.0,50.0,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,5,high,高水位,-3.1009,-0.0773,2,2,1.0,4.7849,-5.1452,0.0,0.0,50.0,0.0,50.0,100.0,,,,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,10,low,低水位,-3.1009,-0.0773,5,7,1.4,,,40.0,20.0,70.0,50.0,70.0,,7.1493,-6.5304,40.0,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,10,mid,中水位,-3.1009,-0.0773,4,4,1.0,,,25.0,25.0,50.0,50.0,75.0,,11.2237,-0.4232,75.0,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,10,high,高水位,-3.1009,-0.0773,2,2,1.0,,,0.0,0.0,50.0,100.0,100.0,,5.6116,-4.3907,100.0,,,
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,22,low,低水位,-3.1009,-0.0773,5,7,1.4,,,40.0,20.0,70.0,50.0,70.0,,,,,7.1493,-10.995,0.0
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,22,mid,中水位,-3.1009,-0.0773,4,4,1.0,,,25.0,25.0,75.0,50.0,75.0,,,,,11.2237,-15.3222,25.0
probe_d3_confirmed,试盘识别-三日确认,small_med_ret_5d,小盘中位涨跌幅,5,22,high,高水位,-3.1009,-0.0773,2,2,1.0,,,50.0,50.0,0.0,100.0,100.0,,,,,17.716,7.2492,100.0
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,5,low,低水位,-3.1009,-0.0773,10,30,3.0,6.4357,-2.3277,20.6667,10.0,46.6667,46.6667,50.0,70.0,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,5,mid,中水位,-3.1009,-0.0773,7,19,2.7143,7.5349,1.6309,26.1905,16.6667,23.8095,21.4286,28.5714,85.7143,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,5,high,高水位,-3.1009,-0.0773,12,26,2.1667,9.8822,3.3787,27.7778,25.0,20.4861,22.2222,28.8194,100.0,,,,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,10,low,低水位,-3.1009,-0.0773,10,30,3.0,,,26.6667,16.0,50.0,56.6667,56.6667,,7.7227,-4.14,50.0,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,10,mid,中水位,-3.1009,-0.0773,7,19,2.7143,,,35.7143,30.9524,9.5238,26.1905,26.1905,,10.5545,2.775,42.8571,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,10,high,高水位,-3.1009,-0.0773,12,26,2.1667,,,58.6806,27.7778,30.5556,29.1667,33.3333,,15.8737,2.2441,100.0,,,
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,22,low,低水位,-3.1009,-0.0773,10,30,3.0,,,40.0,28.0,46.6667,56.6667,56.6667,,,,,10.7814,-2.2128,20.0
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,22,mid,中水位,-3.1009,-0.0773,7,19,2.7143,,,42.8571,30.9524,26.1905,30.9524,30.9524,,,,,11.3619,0.4373,42.8571
stable_capital_callback,资金流回调稳健策略,small_med_ret_5d,小盘中位涨跌幅,5,22,high,高水位,-3.1009,-0.0773,12,26,2.1667,,,64.5833,52.4306,42.3611,50.6944,53.4722,,,,,23.2436,3.7201,100.0
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,5,low,低水位,-3.1009,-0.0773,1,1,1.0,9.6382,1.1276,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,5,mid,中水位,-3.1009,-0.0773,3,3,1.0,9.9162,4.3918,33.3333,33.3333,33.3333,33.3333,33.3333,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,5,high,高水位,-3.1009,-0.0773,7,9,1.2857,7.3994,-1.1159,42.8571,21.4286,28.5714,35.7143,35.7143,100.0,,,,,,
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,10,low,低水位,-3.1009,-0.0773,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0,,9.6382,-0.3334,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,10,mid,中水位,-3.1009,-0.0773,3,3,1.0,,,33.3333,33.3333,66.6667,66.6667,66.6667,,16.57,1.8106,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,10,high,高水位,-3.1009,-0.0773,7,9,1.2857,,,64.2857,42.8571,14.2857,42.8571,42.8571,,13.1849,3.5936,100.0,,,
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,22,low,低水位,-3.1009,-0.0773,1,1,1.0,,,0.0,0.0,0.0,0.0,0.0,,,,,9.6382,-0.451,100.0
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,22,mid,中水位,-3.1009,-0.0773,3,3,1.0,,,33.3333,33.3333,66.6667,66.6667,66.6667,,,,,23.3455,1.1155,100.0
trend_continuation_callback,趋势延续策略,small_med_ret_5d,小盘中位涨跌幅,5,22,high,高水位,-3.1009,-0.0773,7,9,1.2857,,,78.5714,71.4286,42.8571,85.7143,85.7143,,,,,31.2871,9.0654,100.0
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,5,low,低水位,-5.1479,-0.4545,23,124,5.3913,8.317,-2.0909,33.0208,17.3634,42.2281,46.9382,50.9735,82.6087,,,,,,
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,5,mid,中水位,-5.1479,-0.4545,21,74,3.5238,7.4763,-0.5786,21.3605,15.3628,29.4444,35.4762,39.4444,100.0,,,,,,
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,5,high,高水位,-5.1479,-0.4545,23,90,3.913,10.886,3.1902,41.677,27.3602,25.1242,27.0704,32.0807,100.0,,,,,,
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,10,low,低水位,-5.1479,-0.4545,23,124,5.3913,,,40.518,24.5819,43.1896,54.1846,56.6173,,10.8841,-2.7844,60.8696,,,
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,10,mid,中水位,-5.1479,-0.4545,21,74,3.5238,,,33.6395,24.4671,44.6485,54.3764,59.2971,,10.721,-1.6476,100.0,,,
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,10,high,高水位,-5.1479,-0.4545,23,90,3.913,,,57.0083,43.1677,33.9544,42.9814,44.4306,,15.7903,1.8341,98.5507,,,
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,22,low,低水位,-5.1479,-0.4545,23,124,5.3913,,,56.1395,38.155,43.315,59.5636,61.9963,,,,,16.8735,2.0731,39.1304
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,22,mid,中水位,-5.1479,-0.4545,21,74,3.5238,,,45.8617,41.3379,43.7075,68.6281,69.5805,,,,,16.5992,0.3301,85.034
ALL,全部来源,small_med_ret_10d,小盘中位涨跌幅,10,22,high,高水位,-5.1479,-0.4545,23,90,3.913,,,64.1926,57.1222,42.3292,61.1698,61.7909,,,,,23.486,1.8582,81.1594
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,5,low,低水位,-5.1479,-0.4545,23,65,2.8261,8.5404,-2.6101,32.6087,17.3913,44.2029,52.1739,55.0725,82.6087,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,5,mid,中水位,-5.1479,-0.4545,20,54,2.7,7.6668,-1.5756,25.8333,17.5,33.3333,39.1667,43.3333,100.0,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,5,high,高水位,-5.1479,-0.4545,23,68,2.9565,11.1686,3.5022,43.4783,26.087,21.7391,27.5362,30.4348,100.0,,,,,,
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,10,low,低水位,-5.1479,-0.4545,23,65,2.8261,,,38.4058,24.6377,45.6522,60.8696,62.3188,,10.9509,-3.4235,60.8696,,,
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,10,mid,中水位,-5.1479,-0.4545,20,54,2.7,,,34.1667,24.1667,50.0,60.8333,65.8333,,10.3601,-2.371,100.0,,,
spark_opportunity_selector,星火机会模型,small_med_ret_10d,小盘中位涨跌幅,10,10,high,高水位,-5.1479,-0.4545,23,68,2.9565,,,60.8696,46.3768,33.3333,42.029,43.4782,,16.7555,3.1365,98.5507,,,
