source_id,business_source_name,trade_date,candidate_n,market_regime,market_detail,market_detail_label,water_score,all_up_ratio_1d,all_up_ratio_3d,all_up_ratio_5d,all_up_ratio_10d,all_up_ratio_20d,all_med_ret_1d,all_med_ret_3d,all_med_ret_5d,all_med_ret_10d,all_med_ret_20d,small_up_ratio_1d,small_up_ratio_3d,small_up_ratio_5d,small_up_ratio_10d,small_up_ratio_20d,small_med_ret_1d,small_med_ret_3d,small_med_ret_5d,small_med_ret_10d,small_med_ret_20d,large_up_ratio_1d,large_up_ratio_3d,large_up_ratio_5d,large_up_ratio_10d,large_up_ratio_20d,large_med_ret_1d,large_med_ret_3d,large_med_ret_5d,large_med_ret_10d,large_med_ret_20d,avg_mfe_5d_pct,hit10_rate_5d,hit15_rate_5d,avg_close_5d_pct,close_loss5_rate_5d,stop8_rate_5d,pitfall_rate_5d,full_rate_5d,avg_mfe_10d_pct,hit10_rate_10d,hit15_rate_10d,avg_close_10d_pct,close_loss5_rate_10d,stop8_rate_10d,pitfall_rate_10d,full_rate_10d,avg_mfe_22d_pct,hit10_rate_22d,hit15_rate_22d,avg_close_22d_pct,close_loss5_rate_22d,stop8_rate_22d,pitfall_rate_22d,full_rate_22d
spark_opportunity_selector,星火机会模型,2026-03-02,2,caution,caution,谨慎,44.3198,24.3243,37.3979,45.0346,45.3317,43.7874,-1.99,-1.5221,-0.6382,-0.742,-1.0453,10.8177,23.0835,31.9421,31.0315,35.2389,-2.9542,-2.9547,-2.2513,-2.8169,-2.4709,47.5862,57.931,61.2414,63.0345,56.6298,-0.1359,1.0042,2.3242,2.6667,1.5389,8.3807,50.0,50.0,1.4908,0.0,50.0,50.0,100.0,11.5815,50.0,50.0,4.6984,0.0,50.0,50.0,100.0,13.9572,50.0,50.0,2.0859,0.0,50.0,50.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-03,3,defense,defense_active_decline,防守-持续下跌,25.9476,12.8141,20.6344,28.706,32.7889,34.486,-2.8916,-4.2553,-3.4497,-3.4237,-3.1111,9.6088,11.9898,17.0068,20.6633,25.8944,-2.7975,-5.2231,-4.998,-5.4313,-4.475,18.5083,34.9448,45.8564,49.3094,46.6113,-2.5505,-1.583,-0.5749,-0.1622,-0.6165,9.4955,66.6667,0.0,2.8948,0.0,0.0,0.0,100.0,17.743,100.0,33.3333,4.8059,0.0,0.0,0.0,100.0,17.743,100.0,33.3333,0.0259,33.3333,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-03-04,2,defense,defense_active_decline,防守-持续下跌,17.5298,29.325,13.4066,20.9105,29.5447,32.4953,-0.8318,-5.5346,-5.2209,-4.4271,-3.7044,28.4014,6.8027,12.2449,19.0476,28.0239,-0.7143,-6.2306,-6.2561,-5.7234,-4.1559,29.558,23.7569,33.9779,43.5083,39.834,-0.9105,-3.5778,-2.9662,-1.283,-2.1127,6.9973,50.0,0.0,-0.8593,0.0,50.0,50.0,100.0,10.2305,50.0,0.0,-1.9657,0.0,50.0,50.0,100.0,12.1529,100.0,0.0,-2.866,50.0,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-05,2,defense,defense_active_decline,防守-持续下跌,21.5986,72.5589,16.7661,21.7582,34.2857,37.5432,0.8811,-2.5992,-4.0385,-2.6521,-2.6076,78.2313,14.1156,13.8605,25.4252,34.9233,1.0924,-2.3599,-4.782,-3.4018,-2.9512,64.9171,21.547,34.9448,45.442,42.6796,0.5163,-2.9478,-2.3147,-0.6331,-1.6426,7.3955,0.0,0.0,-2.1591,0.0,50.0,50.0,100.0,7.3955,0.0,0.0,-12.8377,100.0,100.0,100.0,100.0,7.3955,0.0,0.0,-9.6087,100.0,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-06,3,defense,defense_repair,防守-修复观察,28.0651,79.4035,72.4647,24.9608,48.3516,46.4656,1.4409,1.7711,-2.8752,-0.224,-0.5507,89.7959,85.5442,20.4082,44.1327,45.8262,2.1939,2.7185,-2.9115,-0.6034,-0.5873,65.0552,53.0387,34.116,54.8343,51.2431,0.6202,0.2387,-2.3039,1.0724,0.2716,4.7882,0.0,0.0,-8.1313,66.6667,66.6667,66.6667,100.0,4.7882,0.0,0.0,-13.0847,100.0,66.6667,100.0,100.0,5.4518,0.0,0.0,-7.3579,33.3333,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-09,3,caution,caution,谨慎,33.4007,25.6587,71.8319,30.3011,36.606,53.3584,-0.9411,1.6131,-1.8633,-2.6695,0.6813,21.3254,82.8377,35.9388,30.2464,51.3191,-0.9494,2.4976,-0.9752,-3.0624,0.2457,28.5517,55.7241,27.0345,43.8621,59.3103,-1.0549,0.463,-2.8526,-1.4607,2.2871,16.3516,66.6667,66.6667,10.0963,33.3333,0.0,33.3333,100.0,16.3516,66.6667,66.6667,-0.2465,66.6667,66.6667,66.6667,100.0,26.1465,100.0,66.6667,5.9674,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-03-10,3,attack,attack,攻击,68.905,78.2172,75.769,70.6529,40.0188,52.7786,1.1753,1.7604,2.0979,-1.2012,0.6154,82.9227,86.8309,85.3016,34.6644,53.4864,1.4574,2.7293,3.2491,-1.4085,0.6467,74.2069,60.0,52.2759,47.1724,55.8621,0.9956,0.6539,0.2831,-0.3322,1.2179,9.8908,33.3333,0.0,-8.3934,66.6667,66.6667,66.6667,100.0,9.8908,33.3333,0.0,-13.1291,100.0,100.0,100.0,100.0,15.4826,33.3333,33.3333,0.3696,33.3333,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-11,2,attack,attack,攻击,72.7408,42.4271,52.5243,79.5547,35.2148,47.1142,-0.1969,0.1671,2.8047,-2.1515,-0.5434,28.3772,49.0229,86.0663,29.2268,43.5374,-0.5705,0.0,3.5417,-2.5926,-1.0292,56.3361,55.3719,71.4876,44.4904,53.4435,0.307,0.3804,1.7744,-0.9545,1.1319,7.2006,0.0,0.0,-5.5255,50.0,50.0,50.0,100.0,7.2006,0.0,0.0,-6.6182,50.0,100.0,100.0,100.0,15.1759,50.0,50.0,6.3224,0.0,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-12,3,attack,attack,攻击,59.5478,33.3647,58.0746,64.0953,33.7096,47.1769,-0.7426,0.5362,1.3928,-2.6288,-0.5448,21.1555,46.8139,65.7604,25.4885,39.881,-1.1041,0.0,1.4085,-3.1593,-1.776,42.8375,69.0083,59.7796,44.3526,55.5096,-0.2807,1.3702,1.0191,-1.418,1.6226,1.3296,0.0,0.0,-8.3646,100.0,100.0,100.0,100.0,1.3296,0.0,0.0,-10.5903,100.0,100.0,100.0,100.0,6.3296,33.3333,33.3333,-10.1254,66.6667,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-13,2,caution,caution,谨慎,37.6238,30.3011,33.5634,38.8959,27.8231,44.8384,-0.6655,-1.312,-0.8456,-3.4239,-1.0352,34.4095,22.0901,31.2659,20.9006,36.4796,-0.3781,-1.8321,-1.2048,-3.7157,-2.2523,27.2727,43.9394,44.2149,37.0523,54.5455,-0.9316,-0.4654,-0.4537,-2.787,1.2456,3.6086,0.0,0.0,-12.9402,100.0,100.0,100.0,100.0,3.6086,0.0,0.0,-10.1785,100.0,100.0,100.0,100.0,6.6369,0.0,0.0,-8.7051,100.0,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-16,3,caution,caution,谨慎,48.506,48.1807,32.1205,50.1882,36.857,38.9081,0.0,-1.1307,0.0706,-1.5866,-2.4111,56.5476,30.5272,48.1293,39.6259,31.4043,0.2896,-1.0136,0.0,-1.0851,-3.2435,37.1389,31.2242,53.37,33.5626,46.9051,-0.4811,-1.3648,0.3123,-2.5262,-0.615,11.9891,66.6667,33.3333,1.9147,0.0,0.0,0.0,100.0,23.3026,100.0,66.6667,8.95,66.6667,33.3333,66.6667,100.0,29.2814,100.0,66.6667,-1.4584,66.6667,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-03-17,3,defense,defense_pressure,防守-弱势承压,28.2963,19.2537,23.2048,26.4973,47.5698,33.5215,-1.4545,-2.0083,-2.5547,-0.2079,-3.5043,12.9252,22.1088,17.8571,53.6565,24.8299,-1.6492,-1.5553,-3.1009,0.3892,-4.6443,27.7473,24.8626,33.9286,40.1099,42.5824,-1.0902,-2.8399,-1.8341,-1.3547,-1.5566,7.5763,0.0,0.0,-2.8182,33.3333,66.6667,66.6667,100.0,10.5481,33.3333,33.3333,-13.5349,100.0,66.6667,100.0,100.0,10.5481,33.3333,33.3333,-11.8971,66.6667,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-18,3,defense,defense_repair,防守-修复观察,30.9328,56.6635,33.1452,23.4243,58.7645,33.4588,0.3525,-0.8386,-1.9672,1.0516,-3.1553,68.1122,36.2245,23.0442,66.8367,28.0612,0.7944,-0.5685,-1.7771,1.7425,-3.6828,46.8407,29.3956,23.2143,49.5879,40.6593,-0.0445,-1.3707,-2.3142,0.0,-1.9817,4.1994,0.0,0.0,-3.613,33.3333,100.0,100.0,100.0,6.6237,33.3333,0.0,-4.3571,66.6667,100.0,100.0,100.0,19.0301,33.3333,33.3333,7.2487,33.3333,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-19,3,defense,defense_active_decline,防守-持续下跌,19.0578,9.7867,13.1117,14.1154,32.0263,27.1644,-2.4715,-3.3039,-3.7827,-2.1806,-4.9011,7.3129,11.5646,13.3503,31.1224,22.619,-2.6217,-3.3943,-3.4037,-1.8433,-5.0871,12.2421,14.0303,16.7813,33.425,33.0124,-2.2165,-2.9875,-4.4395,-2.9141,-4.3582,4.7858,0.0,0.0,-9.8743,33.3333,100.0,100.0,100.0,5.9569,33.3333,0.0,-8.9817,33.3333,100.0,100.0,100.0,23.8881,66.6667,66.6667,12.0201,33.3333,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-20,3,defense,defense_active_decline,防守-持续下跌,10.468,12.3902,11.7315,10.7591,16.4994,24.6236,-2.2716,-4.1376,-5.446,-6.4529,-6.3926,6.383,8.2553,7.6596,10.7234,16.8511,-2.8112,-4.6005,-5.8193,-7.0732,-7.6789,22.1458,16.0935,14.4429,25.1719,34.663,-1.2012,-3.2377,-4.7579,-4.8557,-4.4568,17.0664,66.6667,66.6667,13.3058,0.0,0.0,0.0,100.0,34.189,66.6667,66.6667,17.835,0.0,0.0,0.0,100.0,72.3544,100.0,100.0,51.3048,0.0,0.0,0.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-23,3,defense,defense_active_decline,防守-持续下跌,2.5139,6.2088,5.519,5.1113,9.0624,14.8322,-5.3191,-9.8655,-10.7466,-10.6473,-12.9187,3.6596,3.1489,3.6596,6.0426,8.0,-6.0219,-11.0067,-11.7647,-11.9165,-14.7059,7.967,7.5549,5.7692,13.3242,23.489,-4.0955,-7.2735,-8.1838,-7.6429,-9.1283,17.4093,66.6667,66.6667,3.1013,33.3333,33.3333,33.3333,100.0,17.4093,66.6667,66.6667,-8.2941,66.6667,66.6667,66.6667,100.0,24.4398,100.0,100.0,9.723,0.0,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-03-24,3,defense,defense_active_decline,防守-持续下跌,7.4618,93.8852,11.571,11.2888,11.9473,17.9367,3.1977,-4.4783,-6.3802,-8.8525,-10.105,96.1735,6.8878,7.7381,6.9728,10.4592,4.2941,-4.8373,-6.5728,-9.4098,-10.9363,90.3846,17.7198,14.4231,18.6813,27.8846,2.0619,-3.4202,-5.3692,-7.1552,-7.7857,4.8497,0.0,0.0,-5.3704,66.6667,100.0,100.0,100.0,7.3522,0.0,0.0,1.4616,0.0,100.0,100.0,100.0,30.7478,100.0,66.6667,19.9196,33.3333,100.0,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-03-25,3,defense,defense_repair,防守-修复观察,13.1673,90.7779,44.542,14.1782,13.9586,19.8871,1.8122,-0.3769,-4.9603,-6.892,-9.047,93.3673,50.1701,10.2891,10.4592,13.6054,1.9927,0.0719,-5.285,-6.9063,-9.565,88.7363,42.1703,19.5055,17.9945,28.8462,1.6767,-0.5179,-3.9607,-6.2714,-7.5136,6.0682,33.3333,0.0,-7.5848,66.6667,66.6667,66.6667,100.0,7.728,33.3333,33.3333,-4.9527,66.6667,66.6667,66.6667,100.0,37.2443,66.6667,66.6667,18.3215,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-03-26,3,defense,defense_repair,防守-修复观察,17.8013,19.2658,88.0766,19.7992,12.6451,18.45,-1.3072,3.8904,-3.8298,-7.5153,-10.004,15.7581,93.4412,14.6508,10.8177,13.0324,-1.2594,5.1578,-4.0445,-7.2058,-10.3557,21.1538,80.2198,26.511,14.6978,26.2363,-1.4071,2.5655,-3.2146,-7.5907,-8.7432,17.5991,66.6667,33.3333,9.5615,0.0,0.0,0.0,100.0,19.0083,66.6667,33.3333,3.5288,33.3333,33.3333,33.3333,100.0,28.8153,100.0,66.6667,14.2903,0.0,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-03-27,3,caution,caution,谨慎,44.2936,77.6696,76.9158,45.5402,15.201,18.2475,1.1033,1.7433,-0.3348,-5.8648,-9.15,85.0213,85.617,55.0638,13.5319,13.0213,1.4286,2.2388,0.3868,-5.5881,-9.2453,67.2627,64.5117,38.3769,16.6437,25.8597,0.6189,0.7884,-1.0101,-5.9886,-8.4294,5.616,0.0,0.0,-7.9431,66.6667,66.6667,66.6667,100.0,5.616,0.0,0.0,-3.3971,33.3333,66.6667,66.6667,100.0,35.2734,66.6667,66.6667,27.8003,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-03-30,3,attack,attack,攻击,80.168,56.6803,51.9334,88.5571,16.5671,20.8425,0.3215,0.1715,5.5556,-5.3711,-6.8366,64.5904,62.884,93.8567,15.1877,18.6007,0.6135,0.7636,7.3505,-5.1479,-5.7911,48.5557,40.0275,80.1926,18.707,24.6217,0.0,-0.6061,3.2174,-5.2609,-7.6159,5.8836,33.3333,0.0,-0.7525,33.3333,0.0,33.3333,100.0,6.9507,33.3333,0.0,-1.917,33.3333,33.3333,33.3333,100.0,27.286,66.6667,66.6667,16.219,33.3333,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-03-31,3,attack,attack,攻击,56.4927,19.3711,54.9371,61.7925,17.2013,23.4906,-1.2333,0.4059,1.0121,-5.1922,-5.6227,16.1401,63.1939,71.3066,16.3108,23.5696,-1.3283,0.8803,1.7575,-4.8139,-4.5015,23.1087,45.5296,49.9312,17.4691,23.934,-1.2,-0.2315,0.0,-5.3248,-7.1726,9.2403,33.3333,33.3333,3.2569,0.0,0.0,0.0,100.0,9.9503,33.3333,33.3333,0.2106,33.3333,33.3333,33.3333,100.0,13.9554,33.3333,33.3333,0.0878,66.6667,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-01,3,caution,caution,谨慎,49.2868,76.7442,56.806,52.9708,19.2078,30.1478,1.1064,0.4425,0.2743,-4.563,-3.7132,72.8669,54.9488,56.058,15.785,29.3515,0.8973,0.352,0.5464,-4.7001,-2.8868,79.8077,57.2215,47.4553,21.8707,29.436,1.2221,0.5438,-0.1949,-4.0359,-4.5675,6.0888,0.0,0.0,0.3492,0.0,0.0,0.0,100.0,11.0279,33.3333,33.3333,6.4874,0.0,0.0,0.0,100.0,13.7027,66.6667,33.3333,3.6062,33.3333,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-04-02,3,caution,caution,谨慎,46.854,19.8617,27.6328,49.0726,25.1179,23.4832,-1.5949,-1.6055,0.0,-3.6713,-5.9289,16.041,21.587,50.8532,19.7099,20.6485,-1.6354,-1.9698,0.1288,-3.7092,-5.5503,27.6099,33.5626,47.7304,31.3618,26.685,-1.3849,-1.2278,-0.1605,-3.3388,-6.5482,6.5508,33.3333,0.0,1.3083,0.0,0.0,0.0,100.0,8.6666,33.3333,0.0,2.4423,0.0,0.0,0.0,100.0,10.0154,33.3333,33.3333,-2.8269,66.6667,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-03,3,defense,defense_active_decline,防守-持续下跌,22.0485,11.1844,19.8241,20.6474,23.2872,14.1735,-2.3433,-2.5661,-3.3503,-3.775,-10.1107,6.57,13.2253,13.9078,18.6007,9.3857,-3.0947,-3.6386,-4.2579,-3.8638,-10.8882,19.2308,30.7692,30.1238,29.5736,20.9078,-1.335,-1.213,-2.0563,-3.2907,-8.2397,4.1686,0.0,0.0,-5.3394,66.6667,66.6667,66.6667,100.0,9.1101,33.3333,33.3333,5.0691,0.0,66.6667,66.6667,100.0,33.4724,100.0,100.0,25.2634,0.0,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-07,3,defense,defense_active_decline,防守-持续下跌,30.3929,73.0757,17.5306,22.093,70.2703,17.8504,1.1628,-2.6442,-2.5162,3.0303,-7.7539,86.445,14.6633,17.0503,80.9889,13.4697,2.1164,-2.6471,-2.8464,4.4311,-7.776,53.022,22.6648,28.1981,59.0096,23.2462,0.1309,-2.3778,-1.9686,1.1803,-7.1895,4.9641,33.3333,0.0,-5.5256,33.3333,33.3333,33.3333,100.0,10.7168,66.6667,33.3333,4.0716,33.3333,33.3333,33.3333,100.0,27.2096,66.6667,66.6667,9.4097,33.3333,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-04-08,3,attack,attack,攻击,67.7291,92.059,75.7376,70.5901,73.9403,20.4082,3.0338,2.0339,1.6215,3.0134,-5.9896,91.0638,76.0,65.2766,76.1702,14.2979,2.7439,1.7336,1.1274,3.125,-6.5649,92.033,75.2747,77.0604,71.1142,28.0605,3.4442,2.5808,2.3718,2.4896,-4.7462,14.546,66.6667,33.3333,9.8122,0.0,0.0,0.0,100.0,29.1272,100.0,100.0,27.9985,0.0,0.0,0.0,100.0,61.8935,100.0,100.0,54.0405,0.0,0.0,0.0,100.0
spark_opportunity_selector,星火机会模型,2026-04-09,3,caution,caution,谨慎,39.5266,21.4555,85.1271,36.4292,46.4846,17.7024,-1.4365,3.125,-0.974,-0.2968,-7.3171,16.6667,88.4354,27.2109,42.0068,13.8605,-1.7562,3.3427,-1.535,-0.5774,-7.8831,28.8066,78.1593,47.2527,48.0055,22.2834,-0.9858,2.5364,-0.1554,-0.2124,-6.2851,12.8774,66.6667,33.3333,7.3271,0.0,0.0,0.0,100.0,26.7332,100.0,66.6667,20.2266,0.0,0.0,0.0,100.0,35.4608,100.0,100.0,20.8424,0.0,0.0,0.0,100.0
spark_opportunity_selector,星火机会模型,2026-04-10,3,attack,attack,攻击,63.8169,69.3007,80.1129,64.6487,66.5202,21.0229,0.7109,2.4746,1.4765,1.8182,-5.9794,74.4265,77.825,60.6627,65.0807,17.842,0.8333,1.9537,0.9375,1.4862,-6.1739,63.6488,82.1429,69.6429,68.6382,23.6589,0.4983,3.2683,2.1744,2.1846,-5.2273,10.9908,33.3333,33.3333,8.4678,0.0,0.0,0.0,100.0,16.5877,66.6667,66.6667,6.8691,33.3333,33.3333,33.3333,100.0,29.1614,66.6667,66.6667,13.3134,0.0,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-04-13,3,attack,attack,攻击,79.3415,44.6849,37.598,82.591,52.4631,21.9329,-0.1377,-0.7435,3.9824,0.2667,-5.5649,41.5816,31.8878,86.2245,46.0034,16.6667,-0.2054,-1.0382,4.1379,-0.2518,-5.8993,47.1233,44.1096,76.2689,58.5165,27.0604,-0.0458,-0.3464,3.6122,1.1253,-4.5602,1.8894,0.0,0.0,-1.7113,33.3333,33.3333,66.6667,100.0,7.8457,33.3333,33.3333,0.2598,66.6667,66.6667,66.6667,100.0,13.4928,66.6667,33.3333,5.0097,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-14,3,attack,attack,攻击,69.416,42.9467,57.8683,72.4992,48.463,22.3651,-0.1589,0.4754,2.2814,-0.1003,-5.407,35.2591,55.0552,69.4987,36.6185,16.7375,-0.3505,0.3257,1.3857,-1.1686,-6.3707,49.0411,58.2192,74.3484,59.2033,28.7088,0.0,0.623,3.3835,1.2634,-3.7379,17.8036,100.0,66.6667,7.4244,0.0,0.0,0.0,100.0,26.5029,100.0,66.6667,8.7269,33.3333,33.3333,33.3333,100.0,30.8519,100.0,66.6667,5.3073,33.3333,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-04-15,3,caution,caution,谨慎,44.6014,46.6458,48.6207,42.6959,60.5205,29.1719,0.0,0.0,-0.4946,1.1537,-4.1719,39.3373,36.5336,32.2855,48.2583,23.0246,-0.2805,-0.7326,-1.4592,-0.0879,-5.1502,54.9315,57.8082,51.6438,71.3306,37.2253,0.193,0.4079,0.1874,2.5926,-2.3043,5.269,0.0,0.0,3.4092,0.0,0.0,0.0,100.0,11.5029,33.3333,33.3333,0.5766,33.3333,33.3333,33.3333,66.6667,39.301,66.6667,66.6667,25.2496,0.0,33.3333,33.3333,66.6667
spark_opportunity_selector,星火机会模型,2026-04-17,3,caution,caution,谨慎,56.1479,35.2978,62.9037,56.5067,64.7742,41.6379,-0.5135,0.7092,0.6083,2.1034,-1.4316,27.6361,56.5476,46.8537,58.0782,33.0782,-0.8414,0.4074,-0.0773,1.0274,-2.7,37.037,65.8436,61.454,69.2308,49.9312,-0.3289,0.9022,1.072,3.0567,0.0,13.0092,66.6667,33.3333,2.1895,0.0,0.0,0.0,100.0,14.2242,66.6667,33.3333,4.2115,0.0,33.3333,33.3333,100.0,18.7034,66.6667,66.6667,-16.0265,66.6667,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-20,3,attack,attack,攻击,65.3715,61.2104,66.1857,64.7114,82.0207,58.1921,0.4193,1.1918,1.1793,5.3797,1.3236,65.617,67.234,58.9787,83.4894,56.766,0.5035,1.1905,0.7271,4.985,0.885,56.5158,63.5117,67.4897,78.1593,59.9725,0.3327,1.0825,1.8028,4.9637,1.7366,14.7637,66.6667,33.3333,11.1342,0.0,0.0,0.0,100.0,18.0645,66.6667,66.6667,13.2077,0.0,0.0,0.0,100.0,26.4602,100.0,66.6667,15.3683,0.0,0.0,0.0,100.0
spark_opportunity_selector,星火机会模型,2026-04-21,3,attack,attack,攻击,62.0227,39.3036,46.9887,62.8177,74.6704,82.3234,-0.3526,-0.1525,1.0638,3.6382,6.7469,33.7021,39.3191,57.8723,67.7447,84.6809,-0.5249,-0.5952,0.6354,2.2727,6.8849,47.3251,54.0466,66.3923,79.3956,78.4044,0.0,0.3341,1.3807,4.9068,6.2274,7.6026,33.3333,0.0,2.9806,0.0,0.0,0.0,100.0,22.6784,100.0,66.6667,14.1029,0.0,33.3333,33.3333,100.0,30.4458,100.0,100.0,6.0708,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-22,3,attack,attack,攻击,58.2619,44.7129,51.0672,59.1837,53.3438,67.9233,-0.1104,0.1199,0.9434,0.4431,3.222,32.483,43.5745,53.617,43.7447,63.5745,-0.492,-0.3725,0.3979,-0.8152,2.0964,54.9451,61.2637,63.5989,61.9505,69.697,0.2491,0.8353,1.4546,1.7529,4.3239,0.3068,0.0,0.0,-0.9214,0.0,0.0,0.0,100.0,1.5793,0.0,0.0,-1.4918,33.3333,0.0,33.3333,100.0,1.6883,0.0,0.0,-2.9482,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-23,3,caution,caution,谨慎,40.9911,29.2216,33.9089,38.6499,56.2814,51.9485,-0.9213,-1.2327,-0.9731,0.9331,0.4709,21.8352,23.1293,27.2959,45.4082,41.6667,-1.148,-2.0237,-2.068,-0.4545,-1.1876,35.8516,44.6429,48.9011,65.6593,61.8457,-0.6035,-0.3295,-0.1182,2.2227,2.1634,9.2552,66.6667,0.0,2.0284,33.3333,33.3333,33.3333,100.0,25.3527,66.6667,33.3333,20.5791,0.0,33.3333,33.3333,100.0,43.6527,100.0,66.6667,21.0979,0.0,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-04-24,3,caution,caution,谨慎,41.395,36.7776,31.4698,39.491,47.8316,57.2013,-0.5224,-1.2579,-0.9682,-0.2625,1.3826,48.3376,27.2805,35.5802,41.1263,51.7065,0.0,-1.3141,-1.1583,-1.1765,0.5094,31.8244,39.0947,47.8738,55.9671,63.2737,-0.6613,-0.7495,-0.1509,1.0558,2.6596,15.5863,66.6667,66.6667,11.301,0.0,33.3333,33.3333,100.0,17.2342,66.6667,66.6667,-0.0111,33.3333,66.6667,66.6667,100.0,23.8386,100.0,100.0,-10.3255,66.6667,66.6667,100.0,100.0
spark_opportunity_selector,星火机会模型,2026-04-27,3,caution,caution,谨慎,42.7723,55.765,38.2658,39.1578,50.5501,53.2557,0.3552,-0.8696,-1.063,0.1372,0.708,69.6246,49.2321,41.503,49.1887,50.8113,1.0318,0.0,-0.6342,0.0,0.2778,43.7586,35.6653,44.1701,55.6927,58.8721,-0.19,-1.0248,-0.8734,0.9935,1.9782,11.8515,66.6667,33.3333,2.292,0.0,0.0,0.0,100.0,16.6076,100.0,66.6667,1.2769,33.3333,33.3333,33.3333,100.0,20.6988,100.0,66.6667,-12.0128,66.6667,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-28,3,caution,caution,谨慎,39.6359,36.6667,39.9057,36.3836,46.5702,47.2607,-0.679,-0.8503,-1.4141,-0.5292,-0.4203,35.1884,51.4555,39.6404,46.5296,41.3882,-0.6988,0.2487,-1.1173,-0.339,-1.3356,43.8957,38.6831,41.5638,52.9492,57.4966,-0.2954,-0.8683,-0.8152,0.5442,1.5695,9.3281,33.3333,0.0,2.4149,0.0,0.0,0.0,100.0,10.4789,33.3333,33.3333,-7.6135,33.3333,33.3333,33.3333,100.0,14.4773,33.3333,33.3333,-12.1505,66.6667,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-04-29,3,caution,caution,谨慎,48.6613,73.8442,58.803,45.7568,53.7706,59.6513,1.115,0.7975,-0.3408,0.6318,1.9108,74.9347,64.839,54.047,56.1847,56.0105,1.2312,1.5544,0.5376,1.0347,1.1144,71.0562,57.7503,45.679,56.9273,67.7198,0.847,0.7463,-0.3138,1.2761,3.7385,12.8923,66.6667,33.3333,4.2531,33.3333,33.3333,33.3333,100.0,16.2628,66.6667,66.6667,-0.5733,33.3333,33.3333,33.3333,100.0,25.6553,66.6667,66.6667,2.5187,33.3333,33.3333,33.3333,100.0
spark_opportunity_selector,星火机会模型,2026-04-30,3,caution,caution,谨慎,53.8471,46.0272,53.1814,51.6303,48.0051,53.6755,-0.1166,0.3373,0.2475,-0.2034,0.8776,53.4783,57.0435,62.3478,51.5231,51.6971,0.2046,0.7772,1.7696,0.283,0.3367,39.4231,54.1209,48.0769,50.5495,60.5227,-0.4994,0.444,-0.2177,0.194,2.3425,18.754,66.6667,66.6667,11.0868,33.3333,33.3333,33.3333,100.0,21.3969,66.6667,66.6667,3.2477,33.3333,33.3333,33.3333,100.0,25.3925,66.6667,66.6667,-3.869,33.3333,66.6667,66.6667,100.0
spark_opportunity_selector,星火机会模型,2026-05-06,2,attack,attack,攻击,63.6809,67.2956,70.283,63.9623,55.3633,62.5433,0.799,1.9758,1.6793,0.9295,3.0137,57.0694,67.952,66.4953,55.1458,59.1767,0.2941,1.836,2.0933,1.1816,1.8269,71.8793,71.0562,64.3347,61.454,69.0934,1.236,2.131,1.7483,1.9087,4.8829,28.9602,100.0,100.0,18.615,0.0,0.0,0.0,100.0,28.9602,100.0,100.0,0.701,0.0,0.0,0.0,100.0,28.9602,100.0,100.0,-5.9047,50.0,100.0,100.0,100.0
