trade_date,all_sample_1d,all_med_ret_1d,all_up_ratio_1d,all_down5_ratio_1d,all_strong10_ratio_1d,all_sample_3d,all_med_ret_3d,all_up_ratio_3d,all_down5_ratio_3d,all_strong10_ratio_3d,all_sample_5d,all_med_ret_5d,all_up_ratio_5d,all_down5_ratio_5d,all_strong10_ratio_5d,all_sample_10d,all_med_ret_10d,all_up_ratio_10d,all_down5_ratio_10d,all_strong10_ratio_10d,all_sample_20d,all_med_ret_20d,all_up_ratio_20d,all_down5_ratio_20d,all_strong10_ratio_20d,small_sample_1d,small_med_ret_1d,small_up_ratio_1d,small_down5_ratio_1d,small_strong10_ratio_1d,small_sample_3d,small_med_ret_3d,small_up_ratio_3d,small_down5_ratio_3d,small_strong10_ratio_3d,small_sample_5d,small_med_ret_5d,small_up_ratio_5d,small_down5_ratio_5d,small_strong10_ratio_5d,small_sample_10d,small_med_ret_10d,small_up_ratio_10d,small_down5_ratio_10d,small_strong10_ratio_10d,small_sample_20d,small_med_ret_20d,small_up_ratio_20d,small_down5_ratio_20d,small_strong10_ratio_20d,large_sample_1d,large_med_ret_1d,large_up_ratio_1d,large_down5_ratio_1d,large_strong10_ratio_1d,large_sample_3d,large_med_ret_3d,large_up_ratio_3d,large_down5_ratio_3d,large_strong10_ratio_3d,large_sample_5d,large_med_ret_5d,large_up_ratio_5d,large_down5_ratio_5d,large_strong10_ratio_5d,large_sample_10d,large_med_ret_10d,large_up_ratio_10d,large_down5_ratio_10d,large_strong10_ratio_10d,large_sample_20d,large_med_ret_20d,large_up_ratio_20d,large_down5_ratio_20d,large_strong10_ratio_20d,csi1000_return_1d_pct,csi1000_return_5d_pct,csi1000_return_20d_pct,csi500_return_5d_pct,hs300_return_5d_pct,sh_index_return_5d_pct,gem_index_return_5d_pct,limit_up_count,limit_down_count,broken_limit_up_ratio,market_total_amount_yi,market_amount_ratio_20d,has_index_data,has_heat_data,has_order_data,has_book_data,water_score,market_regime,market_detail,market_detail_label,default_action,reason_top3
2025-03-12,3171,0.1082,51.4349,0.3469,1.3245,3170,1.022,68.9905,1.8612,4.2271,3170,1.6393,72.9022,2.0189,7.7287,3169,0.4747,54.1811,10.4449,8.5831,3169,1.4041,58.7883,12.1174,17.4503,1168,0.1984,55.3082,0.4281,1.3699,1168,1.5555,76.2842,2.0548,4.5377,1168,1.9459,76.9692,2.3973,7.363,1167,0.7564,56.8123,9.3402,8.0548,1167,1.8333,63.4105,10.5398,15.9383,721,-0.1232,44.6602,0.1387,0.6935,721,0.37,56.7268,1.5257,2.4965,721,0.9524,63.8003,1.6644,5.1318,721,-0.2083,47.4341,12.8988,6.1026,721,0.1408,50.4854,15.534,15.534,0.2325155411908364,2.6371467640226465,4.492835172749832,1.5089493453832592,0.6319142567209335,0.8964367040479759,0.04133562555677095,76,1,0.3559322033898305,10456.397539918516,0.967733020982043,1,1,1,1,68.2808,attack,attack,攻击,可参与,5日全市场上涨占比72.9%；5日全市场中位涨跌幅1.6%；5日小盘上涨占比77.0%
2025-03-13,3172,-0.6643,31.9672,4.6028,0.599,3171,0.0,49.2904,5.4557,2.9959,3171,0.0,49.9527,10.0599,5.2034,3170,-0.137,48.265,14.795,8.2334,3170,1.6239,59.2429,13.6593,17.2871,1168,-0.7714,28.4247,3.0822,0.9418,1168,0.0,47.089,4.1952,3.8527,1168,0.2481,51.7979,8.0479,5.4795,1167,0.0,49.5287,14.8243,7.7978,1167,2.2117,63.2391,13.539,16.8809,721,-0.3953,38.5576,2.7739,0.0,721,0.1757,53.2594,5.9639,1.9417,721,-0.066,47.5728,11.0957,3.8835,721,-0.4926,43.9667,15.6727,6.6574,721,0.1223,50.4854,14.2857,15.2566,-1.5245544294498425,-1.042394816405534,4.094233094816246,-0.8896894185883464,-1.1287898356137416,-0.6616134171550048,-3.0735954757015294,35,15,0.33962264150943394,10105.9826504082,0.941004941214066,1,1,1,1,49.723,caution,caution,谨慎,观察为主,5日上涨占比50.0%；10日上涨占比48.3%；10日中位涨跌幅-0.1%
2025-03-14,3172,1.2995,82.7869,1.0088,1.3241,3172,0.9786,65.9206,2.7112,2.6797,3171,2.0542,73.163,4.0681,6.2126,3170,3.8487,83.1861,3.7539,15.3943,3170,3.3809,70.7571,7.5079,21.1672,1168,1.3936,84.161,1.5411,1.7979,1168,1.0885,67.3801,2.6541,3.339,1168,2.5434,77.5685,3.4247,7.7055,1167,4.2316,84.7472,4.3702,14.7386,1167,4.4905,76.6924,6.5124,21.2511,721,1.2538,82.2469,0.4161,0.6935,721,1.0499,66.0194,1.9417,1.5257,721,1.7143,69.9029,3.0513,4.0222,721,3.1532,80.4438,2.6352,13.5922,721,1.5772,60.3329,8.3218,18.1692,1.613146825450995,0.9743161418948043,5.158341127453436,1.433479042705077,1.5857548995195092,1.3940744703897057,0.9708218816004033,70,6,0.2553191489361702,11465.250931548615,1.0625191551823017,1,1,1,1,70.9399,attack,attack,攻击,可参与,5日全市场上涨占比73.2%；5日全市场中位涨跌幅2.1%；5日小盘上涨占比77.6%
2025-03-17,3169,0.2959,58.7251,0.852,0.9467,3169,1.2121,67.687,2.8716,2.1773,3168,2.023,73.7374,3.125,5.0189,3167,3.8922,84.8121,3.3154,15.7247,3167,3.125,69.0559,8.6833,19.198,1166,0.6002,68.2676,1.2007,1.6295,1166,1.5164,72.2127,3.0875,3.259,1166,2.4096,77.53,3.259,6.2607,1165,4.4864,87.4678,3.9485,15.8798,1165,3.5538,71.1588,8.412,18.0258,720,-0.0639,46.3889,0.5556,0.2778,720,1.108,68.4722,1.1111,0.5556,720,1.7007,71.6667,3.0556,2.9167,720,2.801,81.9444,2.3611,11.5278,720,1.776,61.3889,9.0278,16.3889,0.27993185445631674,1.0518829821778874,4.903231293063892,1.5697452470842421,1.730446163000643,1.7814199728295899,0.6931978154597784,58,2,0.3176470588235294,9841.125281651997,0.9200456354541922,1,1,1,1,71.1428,attack,attack,攻击,可参与,5日全市场上涨占比73.7%；5日全市场中位涨跌幅2.0%；5日小盘上涨占比77.5%
2025-03-18,3173,0.0775,51.2134,0.5043,0.977,3173,2.1632,80.2395,1.7964,4.7274,3173,1.7953,73.243,3.4352,5.2316,3172,3.3027,82.3455,3.0895,13.966,3171,5.5071,81.52,4.5727,27.4361,1168,0.1722,53.5959,0.6849,1.1986,1168,2.5787,84.5034,2.5685,5.7363,1168,2.1513,77.4829,3.339,5.9932,1168,3.7071,83.8185,3.6815,14.2979,1167,6.2999,85.347,4.6272,28.1063,720,0.0,49.0278,0.0,0.4167,720,1.6321,75.6944,0.9722,2.7778,720,1.3759,68.8889,3.3333,3.8889,720,2.5453,80.1389,2.6389,11.6667,720,3.3124,74.0278,5.2778,22.2222,0.3393364858426562,0.9187216556911348,7.648611932848137,1.4611741436381998,1.6823193757512067,1.4773205645588483,1.1167723563860532,59,1,0.2804878048780488,9337.458470833502,0.8802160569618658,1,1,1,1,70.0628,attack,attack,攻击,可参与,5日全市场上涨占比73.2%；5日全市场中位涨跌幅1.8%；5日小盘上涨占比77.5%
2025-03-19,3169,-0.5181,30.9561,1.1991,0.8204,3169,0.1843,51.846,2.8085,2.6822,3169,1.1962,64.1527,5.0489,4.0076,3168,3.2335,78.2828,3.9773,12.1212,3167,3.7356,74.4237,8.1149,20.9978,1167,-0.6144,26.7352,1.114,0.8569,1167,0.4896,58.0977,3.599,3.0848,1167,1.4463,67.8663,5.0557,4.5416,1167,3.7815,81.5767,4.1131,13.0249,1166,4.3107,78.0446,7.8902,21.6981,719,-0.3509,36.7177,1.669,0.1391,719,-0.2286,43.8108,2.9207,0.9736,719,1.0879,62.726,4.1725,2.0862,719,2.4965,73.4353,3.8943,9.0403,719,2.0971,65.2295,8.6231,16.6898,-0.7146117161045851,-0.03488977005657867,4.391292462831919,1.0088640892350398,2.1118311971168646,1.6164542285731054,1.4183067902517443,45,3,0.3382352941176471,9090.636855973402,0.862373523261098,1,1,1,1,63.298,attack,attack,攻击,可参与,5日全市场上涨占比64.2%；5日全市场中位涨跌幅1.2%；5日小盘上涨占比67.9%
2025-03-20,3169,-0.211,40.5806,1.0413,1.1044,3169,-0.4425,41.1171,3.9129,3.0293,3169,1.6097,71.2212,3.5658,5.7116,3168,2.2658,68.8447,8.2386,10.1957,3167,3.2258,71.5188,9.5358,18.377,1167,0.0,47.0437,0.6855,1.2853,1167,-0.3148,43.4447,3.9417,4.0274,1167,2.1858,77.5493,3.7704,7.3693,1167,2.9254,75.7498,6.9409,11.6538,1166,3.715,74.0995,9.5197,19.554,719,-0.5003,28.6509,1.1127,0.2782,719,-0.6424,36.5786,4.8679,0.8345,719,0.885,64.9513,2.7816,2.6426,719,1.1407,60.3616,9.4576,6.3978,719,1.7301,64.9513,10.7093,12.7955,-0.45111589425265164,1.0547869597550052,3.16758725427857,1.093080759370224,1.6211482661236065,1.4951997459752953,1.5710222470995738,59,0,0.3655913978494624,9151.958596105802,0.8741261660886037,1,1,1,1,68.3815,attack,attack,攻击,可参与,5日全市场上涨占比71.2%；5日全市场中位涨跌幅1.6%；5日小盘上涨占比77.5%
2025-03-21,3170,-1.2135,20.9148,6.1199,0.7886,3169,-1.7647,24.361,13.8214,1.9565,3169,-1.1529,37.4882,14.0423,3.8498,3168,1.4502,61.9949,12.3106,8.2386,3167,2.2773,63.7512,15.9773,15.6615,1167,-1.3158,19.3659,5.6555,1.4567,1167,-1.776,23.7361,11.3111,2.8278,1167,-0.7018,40.5313,12.168,5.4841,1167,2.2857,69.3231,10.0257,9.7686,1166,3.2931,69.6398,14.1509,17.6672,720,-1.0616,22.9167,4.0278,0.2778,719,-1.8038,22.5313,15.299,0.4172,719,-1.7512,29.6245,15.9944,0.9736,719,0.308,52.573,13.3519,3.6161,719,0.3021,52.1558,19.1933,9.3185,-1.9808747350293032,-2.519485607031935,-0.6763119659641714,-2.099198376178524,-2.292769249964688,-1.600523880020177,-3.3429090180909005,44,22,0.35294117647058826,9929.665499864814,0.9622105379125432,1,1,1,1,41.6283,caution,caution,谨慎,观察为主,5日上涨占比37.5%；10日上涨占比62.0%；10日中位涨跌幅1.5%
2025-03-24,3171,-1.2749,28.3191,8.767,0.8199,3169,-2.6667,21.4894,26.3175,1.9249,3169,-2.7569,25.4654,28.7472,2.7453,3168,-0.4909,45.8333,21.2121,6.3131,3167,0.4608,52.6997,22.3555,12.4408,1167,-2.5352,15.5099,15.6812,0.8569,1167,-3.6378,16.2811,35.5613,2.5707,1167,-3.8095,19.4516,38.6461,3.1705,1167,-1.1742,40.1028,23.3076,6.7695,1166,0.0,49.6569,24.6141,12.3499,720,0.0,48.75,1.9444,0.4167,719,-1.7109,25.8693,12.3783,0.9736,719,-1.7878,32.128,16.4117,1.2517,719,0.1924,51.0431,16.2726,4.3115,719,0.25,51.7385,21.1405,10.0139,-0.7067210294224857,-3.4785950606303184,-1.6039901463848372,-2.2746938384722304,-1.5497195797945396,-1.6374225309996326,-2.824750513130947,42,44,0.391304347826087,9378.891499085104,0.9229118764965512,1,1,1,1,28.0655,defense,defense_active_decline,防守-持续下跌,暂停新开仓,5日全市场上涨占比25.5%；5日小盘上涨占比19.5%
2025-03-25,3170,0.0,48.3912,4.0379,0.7571,3169,-2.448,25.5286,28.2423,1.6725,3168,-2.9868,25.1578,33.428,2.6199,3168,-0.9235,42.8346,25.2525,6.2816,3166,1.4989,57.8016,21.7309,13.8661,1166,-0.1829,42.9674,4.5455,0.7719,1166,-3.8776,14.6655,38.422,2.0583,1166,-4.1795,16.5523,41.5094,2.8302,1166,-1.6969,35.6775,27.4443,6.9468,1165,0.5195,53.6481,23.0043,12.9614,720,0.2031,54.3056,1.6667,0.4167,720,-0.9872,38.6111,14.5833,1.1111,719,-1.7361,34.6314,22.3922,1.5299,719,-0.0824,48.9569,20.306,4.1725,719,1.8154,59.8053,20.1669,12.1001,-0.7794723339684895,-4.554832984148661,-1.937156196159362,-3.0383438819201802,-1.882061257279044,-1.7430669260084963,-3.7316678902805656,38,40,0.4722222222222222,8152.876481153709,0.8152087787634915,1,1,1,1,25.9547,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比25.2%；5日小盘上涨占比16.6%
2025-03-26,3171,0.6042,65.216,0.8199,1.293,3171,-0.4762,42.3526,9.6184,2.1129,3169,-1.7557,31.745,23.5721,2.6507,3169,-0.2857,48.0278,23.6668,5.9325,3167,1.182,56.0467,22.4187,12.1566,1167,1.3629,81.8338,1.2853,1.7138,1167,-1.0929,35.7326,12.9392,2.485,1167,-2.2059,27.335,26.7352,2.8278,1167,-0.3715,47.0437,23.7361,6.5981,1166,1.0271,55.6604,22.6415,13.2075,720,-0.1545,40.4167,0.1389,0.4167,720,0.0448,50.2778,4.5833,1.25,719,-1.5046,34.9096,16.4117,1.3908,719,-0.1369,49.235,20.1669,3.4771,719,0.578,53.4075,22.6704,8.0668,0.382578077985829,-3.5000809712380843,-2.904448446545871,-2.506594799005457,-2.264528568379176,-1.6848969675164138,-3.7098216943377893,62,3,0.30337078651685395,7604.6499229577175,0.7753612760929496,1,1,1,1,33.7211,caution,caution,谨慎,观察为主,5日上涨占比31.7%；10日上涨占比48.0%；10日中位涨跌幅-0.3%
2025-03-27,3170,-0.6094,32.2713,2.9022,0.9464,3170,0.1008,50.6625,6.5931,2.5552,3169,-2.0478,28.5895,26.9486,2.3036,3168,-0.0966,48.4848,20.8018,5.9659,3166,0.7123,53.7271,23.5629,10.8023,1167,-0.9313,24.6787,4.1988,1.4567,1167,0.3541,54.9272,7.6264,3.6847,1167,-3.0874,21.5081,35.3042,2.6564,1167,-0.6268,45.1585,23.1362,6.6838,1166,0.2551,50.8576,25.5575,11.0635,721,-0.122,44.9376,1.8031,0.0,721,-0.1684,45.4924,4.9931,0.2774,721,-1.0169,35.0902,15.3953,1.1096,720,0.1281,50.8333,14.3056,3.4722,720,0.6983,53.75,20.9722,7.7778,-0.09694221748487442,-3.1567548612848717,-2.6273222428803034,-1.681400067289529,-1.0711996940471646,-1.0325560241719045,-2.4970999286783035,45,22,0.36619718309859156,7611.79175979349,0.7939325251924758,1,1,1,1,31.189,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比28.6%；5日小盘上涨占比21.5%
2025-03-28,3168,-1.2874,18.1187,4.3245,0.5366,3168,-1.0855,29.6086,8.7437,1.7677,3168,-2.1546,26.0101,25.3788,1.9886,3166,-2.9614,27.1636,36.6709,3.9166,3164,1.2806,57.8382,18.5841,12.421,1167,-1.7771,12.7678,6.341,0.7712,1167,-1.173,27.8492,10.6255,1.8852,1167,-3.6918,17.9092,36.4182,2.0566,1167,-3.8067,22.108,42.8449,3.6847,1166,0.6273,53.6021,22.3842,11.6638,721,-0.6883,25.5201,0.9709,0.1387,721,-0.8515,31.9001,6.2413,0.9709,721,-0.7042,37.5867,11.2344,1.1096,720,-2.2845,29.7222,28.4722,2.7778,720,1.3615,60.6944,14.8611,11.25,-0.9550850074813155,-2.1432709541681527,-0.0334459329397907,-0.9360256755847507,0.012021368915626773,-0.4019191812533185,-1.1183493293992819,30,23,0.4827586206896552,7288.651248087393,0.7766259224888661,1,1,1,1,27.6047,defense,defense_pressure,防守-弱势承压,暂停新开仓,5日全市场上涨占比26.0%；5日小盘上涨占比17.9%
2025-03-31,3169,-1.3937,20.9214,4.5756,0.5049,3169,-3.2129,15.273,25.5286,1.2938,3169,-2.4152,21.5525,20.2903,2.3351,3167,-4.9054,18.0297,49.258,3.0944,3165,-0.5593,45.466,24.7393,9.8578,1166,-1.6492,17.2384,5.7461,0.4288,1166,-4.1609,9.0051,36.1063,1.2007,1166,-2.8603,18.9537,24.0137,2.4871,1166,-6.2425,12.5214,58.5763,2.5729,1165,-1.6086,38.7983,28.927,8.927,722,-0.9382,26.1773,2.3546,0.277,722,-1.7108,25.4848,12.1884,0.6925,722,-1.9383,26.7313,13.9889,1.662,721,-3.5391,24.4105,36.061,2.0804,721,-0.0817,49.2372,19.1401,8.3218,-0.6648127519434444,-2.1019689949966835,-0.7494991089665115,-1.8647232155031501,-1.2082548741519483,-1.0172644544260923,-2.2696797312663053,29,35,0.3958333333333333,7991.686439874533,0.8600960305809474,1,1,1,1,24.4799,defense,defense_active_decline,防守-持续下跌,暂停新开仓,5日全市场上涨占比21.6%；5日小盘上涨占比19.0%
2025-04-01,3169,0.9997,72.6412,1.1676,0.852,3169,-1.5491,26.5383,12.7801,1.5147,3169,-1.3889,31.3033,14.3578,3.0609,3167,-4.1188,22.766,43.7638,3.3786,3166,-0.0987,49.2735,25.5212,10.4864,1167,1.3477,77.892,1.371,1.1997,1167,-1.9157,20.4799,16.1097,1.4567,1167,-1.4165,31.2768,16.5381,3.3419,1167,-5.2478,16.2811,52.0137,2.5707,1167,-1.0671,43.7018,28.9632,9.2545,721,0.5638,66.2968,0.9709,0.4161,721,-1.0482,33.2871,8.1831,1.1096,721,-1.1717,31.3454,11.5118,2.3578,720,-2.8168,28.4722,33.4722,3.3333,720,0.5962,53.3333,20.1389,8.8889,0.5273302069003893,-0.8125846440687035,-1.5437188937628465,-0.9097233187224885,-1.134477420069513,-0.6392092431035667,-2.0322178930146317,49,9,0.4235294117647059,7251.527233816104,0.7859033061366454,1,1,1,1,33.5512,caution,caution,谨慎,观察为主,5日上涨占比31.3%；10日上涨占比22.8%；10日中位涨跌幅-4.1%
2025-04-02,3170,0.0,47.7287,1.0726,0.7886,3170,-0.1996,44.9527,5.142,1.6719,3170,-2.027,25.9937,18.5174,2.3975,3168,-3.7101,23.5164,40.3725,2.8093,3167,0.0,49.9526,26.2393,10.42,1166,0.0,48.4563,1.6295,1.458,1166,0.0,47.9417,6.3465,2.0583,1166,-2.6679,21.012,23.5849,2.4871,1166,-4.7858,17.5815,48.3705,2.3156,1166,-0.7282,45.283,28.7307,9.3482,721,0.0,46.1859,0.2774,0.2774,721,-0.2753,44.1054,4.1609,0.8322,721,-1.1458,33.0097,11.6505,1.8031,720,-2.5767,28.8889,29.4444,2.3611,720,0.3171,52.0833,22.0833,8.3333,0.28388123634093265,-0.9101063934996101,-1.8908911939335749,-0.8306650689974049,-0.8922586936845667,-0.5512724458798912,-1.648515053215538,37,11,0.3620689655172414,6298.203228922718,0.6930610575211359,1,1,1,1,28.6399,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比26.0%；5日小盘上涨占比21.0%
2025-04-03,3169,-0.1087,45.0931,3.9445,0.852,3169,1.002,62.9852,5.9325,2.9978,3169,-1.6713,29.0628,17.6396,2.556,3168,-3.7892,24.5896,42.4242,3.2513,3166,-1.2615,43.3039,33.228,9.223,1166,0.1941,51.9726,2.2298,1.2864,1166,1.6661,71.8696,5.2316,4.2024,1166,-1.6667,28.6449,17.0669,2.8302,1166,-4.7819,20.1544,48.9708,3.3448,1166,-1.6057,40.6518,33.7907,8.5763,721,-0.457,37.3093,4.8544,0.2774,721,0.1573,51.8724,5.9639,1.5257,721,-1.7624,28.4327,16.0888,2.0804,721,-2.8886,27.4619,34.5354,2.0804,720,-1.2136,44.0278,31.25,6.6667,-1.1788006069470058,-1.983158961544873,-5.075984192187177,-1.881582650951641,-1.80317589839335,-0.9408287617374222,-3.7151033536928058,47,29,0.29850746268656714,7386.0081842946975,0.8302532774254928,1,1,1,1,31.3589,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比29.1%
2025-04-07,3169,-9.9817,1.988,91.3222,0.3156,3169,-9.814,4.3547,87.7248,1.1044,3169,-9.9451,5.5538,85.8315,1.5147,3169,-12.2107,7.4471,85.0742,2.1773,3166,-10.3578,12.5079,75.458,3.6639,1166,-9.987,1.9726,93.482,0.6003,1166,-9.6948,4.8885,89.1081,1.2864,1166,-9.7279,5.6604,88.1647,1.8868,1166,-13.0974,6.6895,88.5935,2.5729,1166,-10.9164,11.4923,78.3877,4.4597,721,-9.9467,2.0804,85.0208,0.1387,721,-9.806,4.2996,81.5534,0.8322,721,-9.9263,6.2413,79.7503,0.9709,721,-10.6098,9.57,78.9182,1.6644,720,-9.8328,13.4722,72.9167,2.7778,-11.39424499097813,-12.313961756970537,-15.54023351644026,-10.632095360413397,-8.319585513381277,-7.600933462731607,-15.083249334698845,20,2376,0.4444444444444444,9466.094341017197,1.0736445593357276,1,1,1,1,3.1357,defense,defense_active_decline,防守-持续下跌,暂停新开仓,5日全市场上涨占比5.6%；5日全市场中位涨跌幅-9.9%；5日小盘上涨占比5.7%
2025-04-08,3170,-1.3846,41.041,26.1199,1.8927,3170,-10.8845,8.0442,79.7792,2.2397,3170,-9.7972,10.4416,73.2808,3.0599,3170,-11.8825,10.3785,78.8959,3.2177,3167,-12.0275,14.6195,73.6344,5.4626,1167,-3.1908,28.2776,32.4764,2.6564,1167,-12.2414,7.7121,83.976,2.7421,1167,-10.7276,10.0257,79.1774,3.7704,1167,-13.0159,9.0831,84.6615,3.5133,1167,-13.8462,11.2254,81.491,6.084,721,1.0894,60.4716,15.534,0.8322,721,-8.348,10.1248,68.7933,1.1096,721,-7.8067,12.7601,63.3842,1.6644,721,-9.5385,13.5922,68.3773,2.2191,720,-8.8355,20.0,63.3333,4.1667,0.6108714641926527,-11.187878462006717,-15.196408204451096,-9.062457380340906,-6.0851042943472216,-5.701785705399287,-12.520157948474264,106,153,0.20300751879699247,11031.499727765608,1.238421380060749,1,1,1,1,5.7475,defense,defense_active_decline,防守-持续下跌,暂停新开仓,5日全市场上涨占比10.4%；5日全市场中位涨跌幅-9.8%；5日小盘上涨占比10.0%
2025-04-09,3173,1.6492,78.254,0.8824,1.7964,3172,-9.1688,10.2459,75.0,1.6709,3172,-9.362,12.2005,73.3922,2.9004,3172,-10.3779,12.7049,74.9054,3.3733,3170,-11.0468,16.4353,71.2934,5.489,1168,1.9396,82.1062,0.9418,2.3116,1168,-10.4654,8.0479,81.6781,2.0548,1168,-10.4401,10.7021,79.5377,3.339,1168,-11.2345,10.8733,80.137,3.5959,1168,-12.739,12.4144,79.8801,6.1644,721,1.195,70.4577,0.2774,1.5257,721,-6.8441,14.4244,62.552,1.2483,721,-7.0922,14.0083,61.7198,2.0804,721,-8.3888,14.9792,66.5742,2.9126,720,-8.0448,21.5278,60.8333,4.5833,2.211771825951625,-9.699737540657916,-13.727721337164766,-7.68861560404166,-5.167338570538693,-4.826887640737009,-11.585911416924443,95,7,0.3115942028985507,11324.606220735228,1.2571374686695835,1,1,1,1,6.4727,defense,defense_active_decline,防守-持续下跌,暂停新开仓,5日全市场上涨占比12.2%；5日全市场中位涨跌幅-9.4%；5日小盘上涨占比10.7%
2025-04-10,3174,2.134,90.2647,0.0945,1.9219,3172,2.5783,70.2396,5.517,10.4666,3172,-7.2009,16.6141,64.4704,3.7831,3172,-9.1338,15.29,69.8613,4.1929,3170,-9.2113,20.2524,65.1735,6.7192,1169,2.6616,95.6373,0.0855,2.9085,1168,1.915,65.1541,6.0788,13.5274,1168,-8.128,16.6952,69.5205,4.8801,1168,-10.089,13.0993,75.8562,4.7089,1168,-10.525,16.4384,72.4315,7.7055,721,1.4778,81.4147,0.0,1.2483,721,3.2382,79.3343,3.8835,5.2705,721,-5.7072,18.1692,53.9528,2.2191,721,-6.8199,18.3079,59.6394,3.3287,720,-6.693,25.4167,56.1111,5.1389,2.339831414310667,-7.848464550570244,-11.913909309652638,-6.018252148023273,-3.8428391948091223,-3.775639404194453,-9.697566074716402,132,0,0.3160621761658031,10466.944420681575,1.161860952033934,1,1,1,1,10.0163,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比16.6%；5日全市场中位涨跌幅-7.2%；5日小盘上涨占比16.7%
2025-04-11,3173,0.2736,54.8377,1.7649,1.2291,3172,4.6912,89.2497,1.6709,12.2005,3171,-6.5666,14.065,62.8508,1.9237,3171,-8.0524,15.421,67.1082,3.8789,3169,-8.3333,20.1325,63.7425,5.9009,1169,0.3425,56.2019,2.4808,1.882,1168,5.491,93.75,1.6267,13.0137,1168,-7.4863,13.9555,69.1781,2.4829,1168,-8.9365,13.7842,72.6884,4.7089,1168,-9.5259,17.0377,71.1473,7.2774,721,0.0,48.8211,0.8322,0.4161,721,3.0856,80.9986,0.8322,10.8183,721,-5.1181,13.5922,50.9015,1.5257,721,-6.5319,15.9501,57.6976,3.19,720,-6.2188,24.1667,56.3889,3.8889,1.3415360993985326,-5.498231009935573,-9.350197017840634,-4.519474751922603,-2.8741836663927267,-3.1053459272400885,-6.731491477739004,69,11,0.34285714285714286,8605.168463679996,0.9632218454811942,1,1,1,1,10.3292,defense,defense_repair,防守-修复观察,暂停新开仓,5日全市场上涨占比14.1%；5日全市场中位涨跌幅-6.6%；5日小盘上涨占比14.0%
2025-04-14,3172,1.6214,85.4035,0.2522,1.6393,3172,4.5674,90.1955,1.0088,12.7364,3170,4.6719,88.3596,1.6088,17.0662,3170,-5.2809,22.8707,51.8927,5.9937,3168,-8.1566,20.4861,63.8573,6.1869,1168,2.1238,92.7226,0.5993,1.7979,1168,5.5436,94.9486,1.2842,15.5822,1167,4.6798,87.0608,1.9709,20.2228,1167,-5.3592,23.6504,52.6135,7.1979,1167,-8.9416,17.8235,70.437,6.9409,721,0.7722,71.0125,0.1387,0.6935,721,2.6247,80.4438,0.8322,8.4605,721,4.3994,90.43,1.5257,9.9861,721,-4.7712,21.2205,48.1276,3.7448,720,-6.8457,21.6667,57.7778,4.4444,1.3022203520064668,8.043083938635442,-9.627576711711349,6.43279852237737,4.727800760931933,5.368228949121279,6.955853015325708,94,2,0.27692307692307694,8373.808215195882,0.9538276704013401,1,1,1,1,78.42,attack,attack,攻击,可参与,5日全市场上涨占比88.4%；5日全市场中位涨跌幅4.7%；5日小盘上涨占比87.1%
2025-04-15,3170,-0.1109,45.142,1.8297,0.9464,3170,2.1436,76.6562,2.2082,5.3943,3169,6.7308,92.6791,1.4831,25.5286,3168,-3.7428,27.7462,41.2563,6.5341,3166,-8.4232,18.8882,65.856,5.7486,1167,0.3333,57.2408,2.9135,1.1997,1167,3.0769,85.4327,2.9991,6.9409,1166,8.3597,95.1973,1.6295,34.3911,1166,-3.0593,31.2178,36.3636,8.2333,1166,-9.1916,16.3808,70.4117,6.2607,721,-0.4493,33.1484,0.6935,0.1387,721,0.6515,61.5811,1.8031,2.2191,721,3.4916,85.853,1.5257,12.0666,721,-4.2629,24.4105,45.215,2.6352,720,-7.2101,20.1389,60.8333,3.8889,-0.4125198605674396,6.944093807708307,-10.251615224099375,5.174102679337422,3.0261049825529573,3.8820948622293017,4.895207188475559,52,10,0.35,7166.539317678802,0.8289392866397564,1,1,1,1,85.3991,attack,attack,攻击,可参与,5日全市场上涨占比92.7%；5日全市场中位涨跌幅6.7%；5日小盘上涨占比95.2%
2025-04-16,3174,-1.4007,22.0857,2.9616,0.8192,3173,0.234,52.9152,3.9395,2.8364,3173,3.0689,82.9184,2.8049,9.833,3171,-6.1162,21.3813,56.796,4.8565,3169,-9.6774,18.6494,68.6336,4.9858,1170,-1.8064,15.9829,3.6752,1.6239,1169,0.646,60.479,3.5073,4.7049,1169,4.2636,88.6228,2.9085,13.858,1168,-6.326,22.3459,58.3904,6.8493,1168,-10.8682,15.9247,72.9452,5.6507,722,-0.4869,37.3961,1.5235,0.0,722,-0.186,46.1219,5.6787,0.831,722,1.9137,74.2382,3.4626,4.4321,722,-5.3902,22.0222,51.9391,2.3546,721,-7.8108,21.914,61.9972,3.7448,-1.330406146497154,3.2379158733876645,-11.745114279328861,2.152527874515897,2.33335773574348,2.798849093571598,2.623469204852613,41,6,0.32786885245901637,7438.123965497299,0.869908547672789,1,1,1,1,71.6339,attack,attack,攻击,可参与,5日全市场上涨占比82.9%；5日全市场中位涨跌幅3.1%；5日小盘上涨占比88.6%
