trade_date,rank,symbol,name,final_score,model_score,rule_score,entry_date,entry_buyable,entry_gap_pct,max_runup_pct,max_drawdown_pct,close_return_pct
2026-03-27,2,sz002428,sz002428,107.89611614106644,107.89611614106644,63.53643228451115,2026-03-30,1,0.0,61.137071651090345,-10.221962616822433,34.77414330218069
2026-03-27,3,sz001309,sz001309,104.35160421064892,104.35160421064892,44.61725379390272,2026-03-30,1,-1.5475660530519186,44.93590084578965,-6.3779988297249846,39.084525772647474
2026-03-30,1,sz002192,sz002192,108.31341451961276,108.31341451961276,51.83859608682834,2026-03-31,1,0.3171505245181727,32.80642023346305,-17.765077821011676,32.80642023346305
2026-03-30,2,sz000762,sz000762,106.48042953886704,106.48042953886704,28.31789522703382,2026-03-31,1,-1.0032362459546862,30.33671134357632,-8.859104282445251,26.511932003922855
2026-03-30,3,sh603129,sh603129,104.64102824292964,104.64102824292964,8.571040958051727,2026-03-31,1,0.2799999999999913,26.312990293843907,-1.2365376944555195,21.79231485174844
2026-03-31,1,sz000426,sz000426,100.1222146394136,100.1222146394136,26.03518076964023,2026-04-01,1,4.127299850820498,11.341929321872012,-6.064947468958925,7.879656160458448
2026-03-31,2,sh600684,sh600684,99.99694137295953,99.99694137295953,24.289846540547273,2026-04-01,1,1.195219123505975,1.7716535433070837,-14.960629921259835,-14.370078740157489
2026-03-31,3,sh605299,sh605299,99.89168014426252,99.89168014426252,57.66069396719412,2026-04-01,1,2.5785278949835844,23.217550274223058,-19.789762340036553,18.875685557586852
2026-04-01,1,sh603507,sh603507,102.96864275910876,102.96864275910876,22.731314435325388,2026-04-02,1,-0.4602713178294526,21.124361158432706,-3.50450231199807,15.015818934047198
2026-04-01,2,sh603402,sh603402,102.24781665583848,102.24781665583848,30.724153866527928,2026-04-02,1,-0.6931776723823502,4.239529757531235,-20.32329169728141,-19.544452608376194
2026-04-01,3,sz002192,sz002192,102.02092336997256,102.02092336997256,24.692320849161376,2026-04-02,1,0.2406909245363131,62.42937853107344,-4.4774011299435035,48.446327683615806
2026-04-02,1,sh600988,sh600988,103.56119534927316,103.56119534927316,21.728946195138075,2026-04-03,1,-0.1555555555555532,5.6977520587580655,-17.493879367905627,-1.1796127309147586
2026-04-02,2,sz002155,sz002155,102.57821750107584,102.57821750107584,2.769275290884364,2026-04-03,1,1.1933174224343812,8.052560646900275,-7.075471698113212,2.796495956873324
2026-04-02,3,sz000960,sz000960,101.87309747562792,101.87309747562792,2.456557109076454,2026-04-03,1,0.9727626459143934,32.562620423892106,-2.8901734104046284,29.383429672447004
2026-04-03,1,sh603016,sh603016,100.52342380336944,100.52342380336944,18.393767188724844,2026-04-07,1,-0.4566210045662155,34.03232852774136,-10.397553516819569,14.962865880297072
2026-04-03,2,sh603402,sh603402,99.2605245624942,99.2605245624942,24.12828360553224,2026-04-07,1,-0.1479289940828354,5.088888888888898,-19.67407407407408,-17.22222222222223
2026-04-03,3,sh603601,sh603601,97.07286006951836,97.07286006951836,17.601040333191996,2026-04-07,1,-1.3571428571428568,35.77118030412745,-5.1412020275163,29.61622013034031
2026-04-07,1,sh603129,sh603129,105.82436725667034,105.82436725667034,15.908899465304838,2026-04-08,1,2.1513605442176953,18.62149338216932,0.0,9.63539498876218
2026-04-07,2,sh601208,sh601208,102.05482877105658,102.05482877105658,37.48139887071828,2026-04-08,1,3.74613003095976,42.64398686959117,-2.745449119665755,41.00268576544317
2026-04-07,3,sz002051,sz002051,101.39994754602672,101.39994754602672,70.14541008671198,2026-04-08,1,10.019083969465647,9.973980919340852,-15.958369470945357,-2.4284475281873275
2026-04-08,1,sz001309,sz001309,106.853691236036,106.853691236036,49.18073081871349,2026-04-09,1,-2.5705568268497347,77.4054646520003,-0.7333176753046788,77.4054646520003
2026-04-08,2,sz002283,sz002283,103.28616495012557,103.28616495012557,58.79820196587899,2026-04-09,1,-1.9960079840319336,28.309572301425657,-0.6109979633401319,27.49490835030548
2026-04-08,3,sz000975,sz000975,101.4185035711731,101.4185035711731,33.35334861440875,2026-04-09,1,-3.544542032622333,3.447154471544711,-16.71544715447154,-9.46341463414634
2026-04-09,1,sz000559,sz000559,99.85702260268488,99.85702260268488,2.1710021873290932,2026-04-10,1,1.1103853690398455,21.317829457364333,-0.5167958656330796,6.84754521963824
2026-04-09,2,sz002648,sz002648,99.6760410564812,99.6760410564812,31.731482936203623,2026-04-10,1,-0.6588072122052702,5.96858638743456,-10.0174520069808,-5.479930191972082
2026-04-09,3,sz002283,sz002283,99.600072312827,99.600072312827,43.813649864694106,2026-04-10,1,1.2935323383084452,30.058939096267203,-0.982318271119842,24.16502946954815
2026-04-10,1,sz001309,sz001309,109.8625906775927,109.8625906775927,69.38939115120532,2026-04-13,1,0.7289151238708547,68.69922308546059,0.0,58.05993340732518
2026-04-10,2,sz000338,sz000338,106.1300515939798,106.1300515939798,59.69408829954897,2026-04-13,1,-2.6296296296296373,36.363636363636374,-1.2171928489920103,32.255610498288334
2026-04-10,3,sz002283,sz002283,102.98734008099228,102.98734008099228,43.81717671046454,2026-04-13,1,-1.1352885525071077,26.698564593301445,-1.7224880382775145,18.277511961722492
2026-04-13,1,sh605318,sh605318,96.51035173616413,96.51035173616413,16.77100420551238,2026-04-14,1,-0.7788328176677739,11.043010752688163,-5.1505376344086145,5.2688172043010795
2026-04-13,2,sh605058,sh605058,96.44124961941311,96.44124961941311,34.020586824886884,2026-04-14,1,0.0811688311688429,9.21870775885374,-7.380373073803737,3.081914030819144
2026-04-13,3,sh603256,sh603256,96.35422265782064,96.35422265782064,38.72229392926732,2026-04-14,1,6.382978723404253,61.26315789473682,-1.0526315789473717,38.39999999999999
